UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3,CINDON,CINDOFF,CINDFAM,CINSON,CINSOFF,CINSFAM,COTSON,COTSOFF,COTSFAM 
442426,"R",22000,"R",35,"R",300,"A",.,"R",22000,"R",35,"R",300,"A",.,"R",22000,"R",35,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18185,"R",20000,"R",21995,"R",18185,"R",20000,"R",21995,"R",18185,"R",20000,"R",21995,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4933,"R",5751,"R",5924,"R",2556,"R",3001,"R",3156,"R",1824,"R",2149,"R",2278,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,31075,24273,.,31075,24273,.,31075,24273
442435,"R",6240,"R",50,"A",.,"A",.,"R",6240,"R",50,"A",.,"A",.,"R",6240,"R",50,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6096,"R",6290,"R",6290,"R",6096,"R",6290,"R",6290,"R",6096,"R",6290,"R",6290,"R",700,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4984,"R",4984,"R",4984,"R",2776,"R",2776,"R",2776,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,14850,8890,.,14850,8890,.,14850,8890
442444,"R",11440,"R",100,"A",.,"A",.,"R",11440,"R",100,"A",.,"A",.,"R",11440,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10440,"R",10540,"R",11540,"R",10440,"R",10540,"R",11540,"R",10440,"R",10540,"R",11540,"R",1200,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5992,"R",7428,"R",11304,"R",1992,"R",1992,"R",4464,"R",1836,"R",1836,"R",4800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,27308,16340,.,27308,16340,.,27308,16340
442499,"R",12467,"R",100,"R",460,"A",.,"R",12467,"R",100,"R",460,"A",.,"R",12467,"R",100,"R",460,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10938,"R",11498,"R",12467,"R",10938,"R",11498,"R",12467,"R",10938,"R",11498,"R",12467,"R",1204,"R",1092,"R",1104,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7413,"R",6112,"R",6397,"R",4676,"R",4802,"R",5235,"R",4551,"R",3201,"R",3507,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,25203,17078,.,25203,17078,.,25203,17078
442505,"R",11798,"R",100,"R",448,"A",.,"R",11798,"R",100,"R",448,"A",.,"R",11798,"R",100,"R",448,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10779,"R",10938,"R",11798,"R",10779,"R",10938,"R",11798,"R",10779,"R",10938,"R",11798,"R",1520,"R",1155,"R",822,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7413,"R",6112,"R",6397,"R",4676,"R",4802,"R",5235,"R",4551,"R",4687,"R",3507,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,24252,16127,.,24252,16127,.,24252,16127
442514,"R",3333,"R",0,"A",.,"A",.,"R",3333,"Z",0,"A",.,"A",.,"R",3333,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
442578,"R",14850,"R",1900,"R",330,"A",.,"R",14850,"R",1900,"R",330,"A",.,"R",14850,"R",1900,"R",330,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13050,"R",14175,"R",14850,"R",13050,"R",14175,"R",14850,"R",13050,"R",14175,"R",14850,"R",1900,"R",1900,"R",1900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10935,"R",10935,"R",10935,"R",765,"R",765,"R",765,"R",5580,"R",5580,"R",5580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,28450,22330,.,28450,22330,.,28450,22330
442620,"R",15791,"R",0,"A",.,"A",.,"R",15791,"Z",0,"A",.,"A",.,"R",15791,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15291,"R",15791,"R",16519,"R",15291,"R",15791,"R",16519,"R",15291,"R",15791,"R",16519,"R",1434,"R",1434,"R",1434,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7584,"R",7584,"R",8196,"R",4464,"R",4464,"R",4464,"R",4464,"R",4464,"R",4116,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,30613,22069,.,30613,22069,.,30613,22069
442639,"R",14760,"R",75,"R",410,"A",.,"R",14760,"R",75,"R",410,"A",.,"R",14760,"R",75,"R",410,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13680,"R",14220,"R",14760,"R",13680,"R",14220,"R",14760,"R",13680,"R",14220,"R",14760,"R",480,"R",480,"R",480,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5850,"R",5985,"R",6147,"R",3393,"R",3501,"R",3690,"R",3393,"R",3501,"R",3690,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,25077,18930,.,25077,18930,.,25077,18930
442684,"R",9125,"R",100,"A",.,"A",.,"R",9125,"R",100,"A",.,"A",.,"R",9125,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8400,"R",9125,"R",9125,"R",8400,"R",9125,"R",9125,"R",8400,"R",9125,"R",9125,"R",970,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6864,"R",6464,"R",8010,"R",2776,"R",2642,"R",4410,"R",1540,"R",1600,"R",2576,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,22545,12701,.,22545,12701,.,22545,12701
442718,"R",12000,"R",420,"R",250,"A",.,"R",12000,"R",420,"R",250,"A",.,"R",12000,"R",420,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9185,"R",9365,"R",9365,"R",9185,"R",9365,"R",9365,"R",9185,"R",9365,"R",9365,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7272,"R",7272,"R",7272,"R",1092,"R",1092,"R",1092,"R",2892,"R",2892,"R",2892,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,18929,13457,.,18929,13457,.,18929,13457
442781,"R",1068,"R",12,"R",44,"A",.,"R",1068,"R",12,"R",44,"A",.,"R",3640,"R",40,"R",152,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1008,"R",1008,"R",1080,"R",1008,"R",1008,"R",1080,"R",5064,"R",1728,"R",3640,"R",1731,"R",1750,"R",1775,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7622,"R",7622,"R",7622,"R",750,"R",750,"R",750,"R",750,"R",750,"R",750,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,11227,3605,.,11227,3605,.,13787,6165
442790,"R",11760,"R",2575,"R",245,"A",.,"R",11760,"R",2575,"R",245,"A",.,"R",11760,"R",2575,"R",245,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9888,"R",10800,"R",11760,"R",9888,"R",10800,"R",11760,"R",9888,"R",10800,"R",11760,"R",1500,"R",1500,"R",2575,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2672,"R",2672,"R",2805,"R",3635,"R",3635,"R",3816,"R",3635,"R",3635,"R",3816,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,20956,18151,.,20956,18151,.,20956,18151
442806,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",29500,"R",0,"R",29500,"R",0,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
442824,"R",12475,"R",310,"R",460,"A",.,"R",12475,"R",310,"R",460,"A",.,"R",12475,"R",310,"R",460,"A",.,"R",14160,"R",0,"R",590,"R",14160,"Z",0,"R",590,"R",14160,"Z",0,"R",590,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11100,"R",12460,"R",12785,"R",11100,"R",12460,"R",12785,"R",11100,"R",12460,"R",12785,"R",1150,"R",1200,"R",1250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9020,"R",9180,"R",9500,"R",3020,"R",3080,"R",3190,"R",3020,"R",3080,"R",3190,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,26725,17225,.,26725,17225,.,26725,17225
442833,"R",3128,"R",544,"R",108,"A",.,"R",3128,"R",544,"R",108,"A",.,"R",3128,"R",544,"R",108,"A",.,"R",2930,"R",544,"R",127,"R",2930,"R",544,"R",127,"R",2930,"R",544,"R",127,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3141,"R",3374,"R",3672,"R",3141,"R",3374,"R",3672,"R",3141,"R",3374,"R",3672,"R",870,"R",1000,"R",1040,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5200,"R",5400,"R",5560,"R",3030,"R",3080,"R",3160,"R",1515,"R",1540,"R",1580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,13432,6292,.,13432,6292,.,13432,6292
442842,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12842,"R",250,"R",15,"R",12842,"R",250,"R",15,"R",12842,"R",250,"R",15,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
442897,"R",6000,"R",0,"R",250,"A",.,"R",6000,"Z",0,"R",250,"A",.,"R",6000,"Z",0,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
442949,"R",10150,"R",285,"R",399,"A",.,"R",10150,"R",285,"R",399,"A",.,"R",10150,"R",285,"R",399,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8577,"R",9235,"R",10435,"R",8577,"R",9235,"R",10435,"R",8577,"R",9235,"R",10435,"R",341,"R",759,"R",1423,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6000,"R",6000,"R",6800,"R",1160,"R",1160,"R",5560,"R",1160,"R",1160,"R",4080,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,24218,15938,.,24218,15938,.,24218,15938
443012,"R",37310,"R",0,"A",.,"A",.,"R",37310,"Z",0,"A",.,"A",.,"R",37310,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25155,"R",25155,"R",25155,"R",25155,"R",25155,"R",25155,"R",25155,"R",25155,"R",25155,"R",1500,"R",1500,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2934,"R",2934,"R",2934,"R",4551,"R",4551,"R",4551,"R",3500,"R",3500,"R",3500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,34140,30155,.,34140,30155,.,34140,30155
443030,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11313,"R",558,"A",.,"R",11313,"R",558,"A",.,"R",11313,"R",558,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
443049,"R",7200,"R",240,"R",200,"A",.,"R",7200,"R",240,"R",200,"A",.,"R",7200,"R",240,"R",200,"A",.,"R",7200,"R",240,"R",200,"R",7200,"R",240,"R",200,"R",7200,"R",240,"R",200,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",7200,"R",240,"R",7200,"R",240,"Y",.,"Y",.,"Y",.,"Y",.,"R",6540,"R",7080,"R",7440,"R",6540,"R",7080,"R",7440,"R",6540,"R",7080,"R",7440,"R",900,"R",900,"R",900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",900,"R",950,"R",1000,"R",1800,"R",1850,"R",1900,"R",900,"R",950,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,11240,9340,.,11240,9340,.,11240,9340
