UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
179919,"R",259700,"R",10431118,"R",4006547,"R",5352561,"R",1072010,"R",0,"R",6424571,"R",221203,"R",11352085,"R",3012635,"R",0,"R",9044287,"R",7404984,"R",0,"R",1639303,"R",4785268,"R",0,"R",6424571,"R",366688,"R",8000,"Z",0,"Z",0,"Z",0,"R",1221200,"R",1595888,"R",1221200,"Z",0,"R",4756016,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3537597,"Z",0,"R",59377,"Z",0,"R",691297,"B",,"B",,"R",0,"R",9044287,"R",1385314,"R",1052553,"R",21308,"Z",0,"Z",0,"Z",0,"R",311453,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",339621,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",339621,"R",5144254,"R",1393106,"R",81562,"Z",0,"R",442167,"R",155142,"R",3072277,"R",406984,"R",56722,"Z",0,"Z",0,"Z",0,"Z",0,"R",350262,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",128811,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128811,"R",7404984,"R",2502381,"R",102870,"B",,"R",442167,"R",155142,"R",4202424,"A",,"A",, 2
179946,"R",45865547,"R",94527183,"R",11339619,"R",21964396,"R",61223168,"Z",0,"R",83187564,"R",1480321,"R",46792772,"R",8824861,"Z",0,"R",13038748,"R",17854800,"R",7709184,"R",2893132,"R",80294432,"R",0,"R",83187564,"R",541120,"R",139702,"R",506029,"R",336941,"R",917321,"R",6040767,"R",8481880,"R",6932983,"Z",0,"R",5490099,"R",0,"R",0,"R",0,"R",165607,"R",0,"R",0,"R",1765146,"R",0,"R",2073073,"R",262924,"R",2809989,"R",0,"R",0,"R",471910,"R",13038748,"R",5024271,"R",2968390,"R",606225,"Z",0,"R",519887,"Z",0,"R",929769,"R",150395,"R",89314,"R",26149,"Z",0,"Z",0,"Z",0,"R",34932,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1633618,"R",505081,"R",179583,"Z",0,"R",144556,"Z",0,"R",804398,"R",3729298,"R",1328859,"R",430262,"Z",0,"R",286264,"Z",0,"R",1683913,"R",4322044,"R",1655021,"R",363090,"Z",0,"R",813301,"Z",0,"R",1490632,"R",2995174,"R",122683,"R",13829,"Z",0,"R",452979,"R",460865,"R",1944818,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17854800,"R",6669348,"R",1619138,"B",,"R",2216987,"R",460865,"R",6888462,"R",35971813,"R",39817902, 1
179955,"R",67254623,"R",129440732,"R",27312181,"R",49252329,"R",52876222,"R",43977073,"R",102128551,"R",2144582,"R",66014263,"R",10206594,"R",0,"R",41106452,"R",30764409,"R",0,"R",10342043,"R",91786508,"R",0,"R",102128551,"R",717721,"R",274552,"R",783156,"Z",0,"R",800000,"R",9376097,"R",11951526,"R",10176097,"R",0,"R",13134607,"Z",0,"Z",0,"Z",0,"R",1299763,"R",783155,"Z",0,"R",10570088,"Z",0,"R",8245522,"R",0,"R",5983512,"R",0,"R",0,"R",1089805,"R",41106452,"R",9744948,"R",5282756,"R",1112898,"R",977002,"R",554507,"R",206689,"R",1611096,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3740600,"R",702633,"R",292157,"R",279117,"R",158416,"R",59049,"R",2249228,"R",6870554,"R",2171233,"R",497138,"R",516844,"R",293340,"R",109844,"R",3282155,"R",4770884,"R",3254701,"R",903107,"R",343918,"R",195194,"R",72758,"R",1206,"R",5637423,"R",253329,"R",57498,"R",1590516,"R",902713,"R",336481,"R",2496886,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-3707397,"Z",0,"Z",0,"R",3707397,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30764409,"R",11664652,"R",2862798,"B",,"R",2104170,"R",784821,"R",13347968,"R",62824000,"R",66746000, 1
179964,"R",10784328,"R",34530062,"R",9858996,"R",15563433,"R",9107633,"R",7995445,"R",24671066,"R",280059,"R",25605752,"R",9550949,"R",0,"R",21897569,"R",20285002,"R",0,"R",1612567,"R",23058499,"R",0,"R",24671066,"R",714754,"R",275110,"R",397634,"R",0,"R",59850,"R",6044943,"R",7492291,"R",7492291,"R",0,"R",14943468,"R",0,"R",0,"R",0,"R",327265,"R",0,"R",0,"R",1523035,"R",41598,"R",900769,"R",114709,"R",3563121,"R",0,"R",0,"R",483604,"R",21897569,"R",8134551,"R",4594746,"R",715459,"Z",0,"Z",0,"Z",0,"R",2824346,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1024195,"R",526244,"R",143643,"Z",0,"Z",0,"Z",0,"R",354308,"R",2362060,"R",942823,"R",241049,"Z",0,"Z",0,"Z",0,"R",1178188,"R",5685517,"R",2196157,"R",532416,"Z",0,"R",1279936,"R",368545,"R",1308463,"R",3078679,"R",562413,"R",174726,"Z",0,"Z",0,"Z",0,"R",2341540,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20285002,"R",8822383,"R",1807293,"B",,"R",1279936,"R",368545,"R",8006845,"R",10644971,"R",10784328, 1
180054,"R",226119,"R",6217185,"R",2818282,"R",456882,"R",2942021,"R",784180,"R",3398903,"R",432280,"R",4370347,"R",86638,"R",0,"R",8873833,"R",9083437,"R",0,"R",-209604,"R",3608507,"R",0,"R",3398903,"R",1643452,"R",397384,"R",45411,"R",131433,"Z",0,"R",150,"R",2217830,"R",766489,"R",181560,"R",160897,"R",2088900,"Z",0,"Z",0,"R",5269213,"R",60061,"Z",0,"R",195557,"Z",0,"R",13627,"Z",0,"R",102162,"B",,"B",,"R",983416,"R",8873833,"R",1507446,"R",1084731,"R",156413,"Z",0,"Z",0,"Z",0,"R",266302,"R",173888,"R",87044,"R",12063,"Z",0,"Z",0,"Z",0,"R",74781,"R",47387,"R",30800,"R",4385,"Z",0,"Z",0,"Z",0,"R",12202,"R",1139990,"R",682402,"R",93177,"Z",0,"Z",0,"Z",0,"R",364411,"R",973152,"R",638927,"R",89085,"Z",0,"Z",0,"Z",0,"R",245140,"R",2036577,"R",885657,"R",124155,"Z",0,"Z",0,"R",154675,"R",872090,"R",331154,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",331154,"R",1269781,"B",,"B",,"B",,"B",,"B",,"R",1269781,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1604062,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1604062,"R",9083437,"R",3409561,"R",479278,"B",,"Z",0,"R",154675,"R",5039923,"R",766200,"R",784180, 1
180106,"R",25949244,"R",63106067,"R",22283351,"R",11950849,"R",28871867,"R",13207223,"R",40822716,"R",1335806,"R",45574932,"R",6989932,"R",0,"R",34378828,"R",34039380,"R",0,"R",339448,"R",40483268,"R",0,"R",40822716,"R",888394,"R",114538,"R",31401,"R",0,"R",1111550,"R",8726065,"R",10871948,"R",9598354,"R",1273594,"R",21033717,"R",0,"R",0,"R",0,"R",1233310,"R",31401,"R",0,"R",3240628,"R",0,"R",1454337,"R",0,"R",6395371,"R",0,"R",990064,"R",0,"R",34378828,"R",7716252,"R",4528293,"R",874312,"R",841591,"R",714062,"R",294178,"R",463816,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1755157,"R",832783,"R",171962,"R",191430,"R",162422,"R",66914,"R",329646,"R",2900760,"R",1139848,"R",241547,"R",316378,"R",268436,"R",110590,"R",823961,"R",3288393,"R",1275245,"R",369250,"R",358656,"R",304308,"R",125368,"R",855566,"R",6470977,"R",925676,"R",170496,"R",705772,"R",598824,"R",246702,"R",3823507,"R",10871948,"B",,"B",,"B",,"B",,"B",,"R",10871948,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",904068,"R",264658,"R",-2413827,"R",0,"R",0,"R",1245101,"R",1035893,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1035892,"R",34039380,"R",9605913,"R",2092225,"B",,"R",2048053,"R",843752,"R",19449437,"R",24070959,"R",25606274, 1
180142,"B",,"B",,"B",,"B",,"B",," ",,"B",,"B",,"B",,"B",,"B",,"R",5228,"R",269725,"R",264497,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5228,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"B",,"R",0,"R",5228,"R",77473,"R",59416,"R",18057,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192252,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192252,"R",269725,"R",59416,"R",18057,"B",,"Z",0,"Z",0,"R",192252,"A",,"A",, 2
180258,"R",6152004,"R",14674809,"R",3632690,"R",4680995,"R",6361124,"R",6152004,"R",11042119,"R",536200,"R",6264202,"R",8177531,"R",0,"R",11729314,"R",9688929,"R",0,"R",2040385,"R",8952504,"R",49230,"R",11042119,"R",1094535,"R",299005,"R",19115,"R",0,"R",251055,"R",1483580,"R",3147290,"R",1745879,"R",78012,"R",6402304,"R",0,"R",0,"R",0,"R",443760,"R",21128,"R",8637,"R",3441048,"R",30000,"R",220980,"R",0,"R",944227,"R",0,"R",0,"R",217230,"R",11729314,"R",3410850,"R",2012025,"R",449913,"R",677381,"R",131691,"R",0,"R",139840,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40615,"R",34667,"R",1140,"R",0,"R",933,"R",0,"R",3875,"R",1043354,"R",366251,"R",103941,"R",116248,"R",199098,"R",0,"R",257816,"R",2038457,"R",949647,"R",215404,"R",165014,"R",33553,"R",0,"R",674839,"R",1946398,"R",782544,"R",208054,"R",52830,"R",63259,"R",46037,"R",793674,"R",1093137,"R",326022,"R",52029,"R",57963,"R",83498,"R",0,"R",573625,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",328321,"R",87216,"R",-1069436,"R",0,"R",0,"R",653899,"R",116118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116118,"R",9688929,"R",4799477,"R",1117697,"B",,"R",512032,"R",46037,"R",3213686,"R",3420488,"R",6152004, 1
180595,"R",13293034,"R",40972923,"R",15678768,"R",1402560,"R",23891595,"R",14899250,"R",25294155,"R",1486331,"R",22433236,"R",6832394,"Z",0,"R",16807020,"R",16567354,"R",0,"R",239666,"R",25054489,"R",0,"R",25294155,"R",990624,"R",166340,"R",124682,"Z",0,"R",470335,"R",4842098,"R",6594079,"R",6594079,"Z",0,"R",8147376,"Z",0,"Z",0,"Z",0,"R",2521716,"R",48482,"Z",0,"R",2094453,"Z",0,"R",1285025,"Z",0,"R",2541419,"Z",0,"Z",0,"R",168549,"R",16807020,"R",5946326,"R",3520922,"R",751709,"R",273671,"R",447543,"R",78807,"R",873674,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2040228,"R",1200082,"R",222484,"R",102554,"R",167709,"R",26342,"R",321057,"R",3235208,"R",1185188,"R",285194,"R",269569,"R",440835,"Z",0,"R",1054422,"R",3176711,"R",1109109,"R",651648,"R",82629,"R",135126,"R",119472,"R",1078727,"R",2168881,"R",425252,"R",79334,"R",92005,"R",150459,"R",376212,"R",1045619,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",339411,"R",75543,"R",-820428,"Z",0,"R",3983,"R",401491,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16567354,"R",7779964,"R",2065912,"B",,"R",1341672,"R",604816,"R",4774990,"R",18554383,"R",19225769, 1
180647,"R",860000,"R",3572615,"R",2301544,"R",1261456,"R",9615,"Z",0,"R",1271071,"R",682572,"R",9921534,"R",4820958,"Z",0,"R",21787840,"R",22067121,"R",0,"R",-279281,"R",1550351,"R",1,"R",1271071,"R",1965371,"R",282709,"R",231204,"Z",0,"R",210330,"R",1113314,"R",3802928,"R",3355242,"Z",0,"R",0,"R",4014800,"R",56369,"R",0,"R",9013025,"R",1470976,"R",0,"R",1374720,"Z",0,"R",20390,"R",115781,"R",1175690,"R",0,"R",0,"R",4546089,"R",21787840,"R",8476235,"R",4414715,"R",1139221,"Z",0,"Z",0,"Z",0,"R",2922299,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2784556,"R",998890,"R",248341,"Z",0,"Z",0,"Z",0,"R",1537325,"R",1123202,"R",647853,"R",161658,"Z",0,"Z",0,"Z",0,"R",313691,"R",1100654,"R",687540,"R",192152,"Z",0,"Z",0,"Z",0,"R",220962,"R",2540992,"R",905389,"R",311847,"R",876224,"Z",0,"Z",0,"R",447532,"R",1362329,"R",453341,"R",138531,"Z",0,"Z",0,"Z",0,"R",770457,"R",447686,"B",,"B",,"B",,"B",,"B",,"R",447686,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",436270,"R",165070,"R",-876224,"Z",0,"Z",0,"R",274884,"R",4231467,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4231467,"R",22067121,"R",8543998,"R",2356820,"B",,"Z",0,"Z",0,"R",11166303,"R",9342124,"R",10087005, 1
180717,"R",405160,"R",1798084,"R",10063,"R",1224301,"R",563720,"R",344491,"R",1788021,"R",110729,"R",808354,"R",202477,"R",4220,"R",646036,"R",572321,"R",-1,"R",73714,"R",1713552,"R",755,"R",1788021,"R",0,"R",0,"R",0,"R",0,"R",78819,"R",0,"R",78819,"R",78819,"R",0,"R",104600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",347617,"R",48731,"R",23908,"R",0,"R",73521,"R",0,"R",0,"R",47659,"R",646036,"R",95085,"R",88731,"R",4897,"Z",0,"Z",0,"Z",0,"R",1457,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",98500,"R",74213,"R",23269,"Z",0,"Z",0,"Z",0,"R",1018,"R",17273,"R",14764,"Z",0,"Z",0,"Z",0,"Z",0,"R",2509,"R",284209,"R",95916,"R",12666,"R",0,"R",49467,"Z",0,"R",126160,"R",2783,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2783,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",74471,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74471,"R",572321,"R",273624,"R",40832,"B",,"R",49467,"Z",0,"R",208398,"R",318507,"R",339315, 1
180814,"R",25099210,"R",91873507,"R",18881919,"R",61030641,"R",11960947,"R",6693620,"R",72991588,"R",6937605,"R",21093592,"R",9614175,"R",0,"R",45256442,"R",34811520,"R",0,"R",10444922,"R",62546666,"R",0,"R",72991588,"R",2684170,"R",234400,"R",265094,"R",0,"R",514387,"R",702412,"R",4400463,"R",1216799,"Z",0,"R",37923221,"R",0,"R",0,"R",0,"R",234400,"R",265094,"R",0,"R",4467680,"Z",0,"R",2181491,"R",184556,"Z",0,"Z",0,"Z",0,"R",0,"R",45256442,"R",12250163,"R",9258394,"R",1242411,"Z",0,"R",609725,"Z",0,"R",1139633,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2478671,"R",1113535,"R",164635,"Z",0,"R",204179,"Z",0,"R",996322,"R",6846092,"R",4225998,"R",628318,"Z",0,"R",154389,"Z",0,"R",1837387,"R",13236594,"R",3706082,"R",859411,"Z",0,"R",255071,"Z",0,"R",8416030,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34811520,"R",18304009,"R",2894775,"B",,"R",1223364,"Z",0,"R",12389372,"R",22843411,"R",25099210, 1
180832,"R",0,"R",14821745,"R",8596516,"R",5738362,"R",486867,"R",6000,"R",6225229,"R",1182000,"R",10782042,"R",5489826,"R",0,"R",10302762,"R",9735165,"R",0,"R",567597,"R",5657632,"R",0,"R",6225229,"R",384746,"R",83907,"R",58541,"R",0,"R",90000,"R",1414561,"R",2031755,"R",2031755,"R",0,"R",4191029,"R",880000,"R",0,"R",0,"R",505773,"R",58770,"R",0,"R",292869,"R",3638346,"R",19560,"R",12834,"R",703581,"R",0,"R",0,"R",0,"R",10302762,"R",4388163,"R",3403826,"R",437402,"R",450923,"R",9331,"R",0,"R",86681,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7603,"R",0,"R",0,"R",781,"R",0,"R",0,"R",6822,"R",1794659,"R",847315,"R",133615,"R",184417,"R",168975,"R",0,"R",460337,"R",1101623,"R",725211,"R",96999,"R",113202,"R",8357,"R",0,"R",157854,"R",1402881,"R",627930,"R",90003,"R",144159,"R",9862,"R",0,"R",530927,"R",1040236,"R",51857,"R",7245,"R",106894,"R",82963,"R",0,"R",791277,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",215328,"R",34411,"R",-1000376,"R",335326,"R",0,"R",415311,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9735165,"R",5871467,"R",799675,"B",,"R",614814,"R",0,"R",2449209,"R",359842,"R",387318, 1
180878,"B",,"B",,"B",,"B",,"B",," ",,"B",,"B",,"B",,"B",,"B",,"R",6488000,"R",6670000,"R",182000,"B",,"B",,"B",,"B",,"R",172027,"Z",0,"R",39148,"Z",0,"R",182000,"Z",0,"R",393175,"R",182000,"Z",0,"R",1705000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",352000,"Z",0,"R",203000,"Z",0,"Z",0,"Z",0,"R",4228000,"R",6488000,"R",3413000,"R",2355000,"R",866000,"Z",0,"Z",0,"Z",0,"R",192000,"R",94000,"R",69000,"R",25000,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",826000,"R",497000,"R",183000,"Z",0,"Z",0,"Z",0,"R",146000,"R",420000,"R",274000,"R",101000,"Z",0,"Z",0,"Z",0,"R",45000,"R",1735000,"R",217000,"R",80000,"R",1253000,"R",129000,"Z",0,"R",56000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",182000,"B",,"B",,"B",,"B",,"B",,"R",182000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-1253000,"Z",0,"Z",0,"R",1253000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6670000,"R",3412000,"R",1255000,"B",,"R",129000,"Z",0,"R",1874000,"A",,"A",, 2
180984,"R",23552617,"R",57733584,"R",11105889,"R",13997489,"R",32630206,"R",21488808,"R",46627695,"R",852034,"R",35981287,"R",3236959,"R",0,"R",24436944,"R",20089695,"R",0,"R",4347249,"R",42280446,"R",0,"R",46627695,"R",770999,"R",195807,"R",142784,"R",0,"R",571488,"R",5860489,"R",7541567,"R",7541567,"R",0,"R",11386016,"R",0,"R",0,"R",0,"R",297595,"R",142784,"R",0,"R",5871287,"R",308480,"R",1812446,"R",0,"R",4114482,"R",0,"R",0,"R",503854,"R",24436944,"R",5533584,"R",3529903,"R",560684,"R",392461,"R",188232,"R",0,"R",862304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1947982,"R",639633,"R",142078,"R",563342,"R",270191,"R",0,"R",332738,"R",1952726,"R",1224589,"R",247407,"R",103679,"R",49726,"R",0,"R",327325,"R",5884945,"R",1982872,"R",427732,"R",511436,"R",245295,"R",0,"R",2717610,"R",4549467,"R",819347,"R",131592,"R",884427,"R",424188,"R",461988,"R",1827925,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",776910,"R",174698,"R",-2455345,"R",114925,"R",0,"R",1388812,"R",220991,"R",0,"R",0,"R",0,"R",1,"R",0,"R",220990,"R",20089695,"R",8973254,"R",1684191,"B",,"R",1292558,"R",461988,"R",7677704,"A",,"A",, 2
