UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
190035,"R",680238000,"R",4434540000,"R",2213296000,"R",1519187000,"R",3740431000,"R",4420669000,"R",192133000,"R",250244000,"R",442377000,"R",3537341000,"R",51058238,"R",3588399238,"R",4030776238,"R",-209912000,"R",412583000,"R",9555000,"R",177666762,"R",389892762,"R",15702256,"R",7609,"R",0,"R",15709865,"R",0,"R",0,"R",0,"R",0,"R",95721785,"R",45190467,"R",626000,"R",140286252,"R",41162127,"R",2941614,"R",3162437,"R",40941304,"R",0,"R",145550,"R",25500,"R",120050,"R",0,"R",0,"R",0,"R",0,"R",98041742,"R",12754078,"R",47628465,"R",63167355,"R",56397274,"R",8482572,"R",2759028,"R",62120818,"R",7820000,"R",9951040,"R",0,"R",56488168,"R",0,"A",,"A",,"R",5121000,"R",79380208,"R",0,"R",68223000,"R",53807000,"R",0,"R",0,"R",0,"R",2618000,"R",66116000,"R",116430000,"R",307194000,"R",406076000,"R",20115000,"R",1278000,"R",0,"R",427469000,"R",814043208,"R",48051404,"R",25843481,"R",7975284,"R",0,"R",14232639,"R",411800,"R",320641,"R",91159,"R",0,"R",0,"R",6205000,"R",0,"R",0,"R",0,"R",6205000,"R",16503468,"R",12479954,"R",4023514,"R",0,"R",0,"R",9216212,"R",6963447,"R",1905095,"R",0,"R",347670,"R",75663447,"R",40206739,"R",13244650,"R",0,"R",22212058,"R",80122000,"R",873471,"R",147985,"R",0,"R",79100544,"R",170160000,"R",170160000,"R",13543089,"A",,"A",,"A",,"R",13543089,"R",193671,"R",0,"R",0,"R",0,"R",193671,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39458355,"R",0,"R",0,"R",0,"R",39458355,"R",459528446,"R",86687733,"R",27387687,"R",170160000,"R",175293026,"R",188979000,"R",188979000,"R",79437000,"R",0,"R",0,"R",0,"R",79437000,"R",268416000,"R",0,"R",0,"R",0,"R",268416000,"R",727944446,"R",86687733,"R",27387687,"R",170160000,"R",443709026,"R",814043208,"R",727944446,"R",86098762,"R",303794000,"R",0,"R",389892762,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",9007000,"R",11647000
190053,"R",4092884,"R",26980525,"R",17529773,"R",284656,"R",9735408,"R",13828292,"R",686743,"R",2417780,"R",3104523,"R",8620201,"R",439524,"R",9059725,"R",12164248,"R",369325,"R",81868,"R",0,"R",1212851,"R",1664044,"R",284656,"R",0,"R",0,"R",284656,"R",0,"R",0,"R",0,"R",0,"R",22298881,"R",33902,"R",0,"R",22332783,"R",3271900,"R",184316,"R",0,"R",3456216,"R",1127657,"R",63869,"R",0,"R",1191526,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16331936,"R",1197837,"R",0,"R",17529773,"R",3076194,"R",1879955,"R",1561843,"R",126086,"R",0,"A",,"A",,"R",293945,"R",6938023,"R",0,"R",3888969,"R",2702807,"R",0,"R",0,"R",0,"R",0,"R",156580,"R",0,"R",6748356,"R",420910,"R",0,"R",0,"R",816711,"R",1237621,"R",14924000,"R",6165318,"R",4115683,"R",1457425,"R",0,"R",592210,"R",0,"R",0,"R",0,"R",0,"R",0,"R",949,"R",0,"R",0,"R",0,"R",949,"R",670426,"R",352121,"R",124691,"R",0,"R",193614,"R",1081171,"R",745107,"R",263854,"R",0,"R",72210,"R",3095122,"R",1510696,"R",967963,"R",0,"R",616463,"R",1333574,"R",458199,"R",162255,"R",0,"R",713120,"R",1197837,"R",1197837,"R",1163854,"A",,"A",,"A",,"R",1163854,"R",100723,"R",62567,"R",22156,"R",0,"R",16000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14808974,"R",7244373,"R",2998344,"R",1197837,"R",3368420,"R",486300,"R",486300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",486300,"R",0,"R",0,"R",0,"R",486300,"R",15295274,"R",7244373,"R",2998344,"R",1197837,"R",3854720,"R",14924000,"R",15295274,"R",-371274,"R",2035318,"R",0,"R",1664044,"R",1635291,"R",46500,"R",1375221,"R",0,"R",0,"R",0,"R",3057012,"R",1893158,"R",0,"R",1893158,"R",1163854,1 ,"R",0,"R",0
190169,"R",4483144,"R",34538821,"R",11525761,"R",1747194,"R",24760254,"R",29243398,"R",509005,"R",3775625,"R",4284630,"R",15514577,"R",14809224,"R",30323801,"R",34608431,"R",8396927,"R",91363,"R",0,"R",-13853323,"R",-5365033,"R",5341,"R",0,"R",0,"R",5341,"R",2338135,"R",0,"R",0,"R",2338135,"R",20954915,"R",19705,"R",0,"R",20974620,"R",2938950,"R",199184,"R",134604,"R",3003530,"R",2155094,"R",68302,"R",0,"R",2223396,"R",0,"R",0,"R",0,"R",0,"R",4832267,"R",1166873,"R",0,"R",5999140,"R",10930238,"R",730018,"R",134495,"R",11525761,"R",3446536,"R",2998837,"R",1196641,"R",216597,"R",0,"A",,"A",,"R",0,"R",7858611,"R",0,"R",3206755,"R",5248959,"R",0,"R",0,"R",0,"R",0,"R",71374,"R",176694,"R",8703782,"R",0,"R",0,"R",0,"R",1217187,"R",1217187,"R",17779580,"R",5423882,"R",3763063,"R",1195641,"Z",0,"R",465178,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",112205,"R",69725,"R",13777,"Z",0,"R",28703,"R",1020282,"R",545707,"R",182553,"Z",0,"R",292022,"R",1071072,"R",729653,"R",262987,"Z",0,"R",78432,"R",4492652,"R",1988005,"R",665074,"Z",0,"R",1839573,"R",2099325,"R",644673,"R",318903,"Z",0,"R",1135749,"R",730018,"R",730018,"R",1283791,"A",,"A",,"A",,"R",1283791,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16233227,"R",7740826,"R",2638935,"R",730018,"R",5123448,"R",732361,"R",732361,"R",0,"R",0,"R",0,"R",0,"R",0,"R",732361,"R",0,"R",0,"R",0,"R",732361,"R",16965588,"R",7740826,"R",2638935,"R",730018,"R",5855809,"R",17779580,"R",16965588,"R",813992,"R",-6179025,"R",0,"R",-5365033,"R",1538334,"R",1412824,"R",1250423,"R",5666,"R",0,"R",0,"R",4207247,"R",2923456,"R",0,"R",2923456,"R",1283791,1 ,"R",0,"Z",0
190442,"R",13072079,"R",54015614,"R",29689113,"R",2229938,"R",26556439,"R",39628518,"R",3500000,"R",5242880,"R",8742880,"R",11049670,"R",670252,"R",11719922,"R",20462802,"R",12934598,"R",318055,"R",95725,"R",5817338,"R",19165716,"R",2725158,"R",1137890,"R",0,"R",3863048,"R",0,"Z",0,"R",0,"Z",0,"R",38590352,"R",2191447,"R",0,"R",40781799,"R",7023179,"R",453511,"R",0,"R",7476690,"R",1356989,"R",69668,"R",0,"R",1426657,"R",0,"Z",0,"R",0,"Z",0,"R",265268,"R",382395,"R",0,"R",647663,"R",29189093,"R",500020,"R",0,"R",29689113,"R",6147168,"R",2610719,"Z",0,"R",2791933,"R",2367447,"A",,"A",,"R",2015977,"R",15933244,"Z",0,"R",12472311,"R",7898452,"Z",0,"Z",0,"Z",0,"R",50000,"R",447618,"R",0,"R",20868381,"R",376643,"Z",0,"Z",0,"R",96126,"R",472769,"R",37274394,"R",15263195,"R",9361177,"R",3197292,"Z",0,"R",2704726,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4179800,"R",2567615,"R",784367,"Z",0,"R",827818,"R",2083940,"R",1451959,"R",495914,"Z",0,"R",136067,"R",5444220,"R",2751397,"R",929594,"Z",0,"R",1763229,"R",2916803,"R",1381552,"R",471574,"Z",0,"R",1063677,"R",1460966,"R",1460966,"R",572015,"A",,"A",,"A",,"R",572015,"R",3082741,"R",479398,"R",103166,"Z",0,"R",2500177,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35003680,"R",17993098,"R",5981907,"R",1460966,"R",9567709,"Z",0,"Z",0,"R",1400367,"R",0,"R",0,"R",0,"R",1400367,"R",1400367,"R",0,"R",0,"R",0,"R",1400367,"R",36404047,"R",17993098,"R",5981907,"R",1460966,"R",10968076,"R",37274394,"R",36404047,"R",870347,"R",18295369,"R",0,"R",19165716,"R",2363315,"R",247404,"R",2831098,"Z",0,"R",793106,"R",0,"R",6234923,"R",5441152,"R",221756,"R",5662908,"R",572015,1 ,"R",749926,"R",654993
190512,"R",35778000,"R",1425000,"R",1165000,"R",25207000,"R",25467000,"R",61245000,"R",0,"R",24735000,"R",24735000,"R",0,"R",10879026,"R",10879026,"R",35614026,"R",82000,"R",26881000,"R",299000,"R",-1631026,"R",25630974,"R",20559000,"R",0,"R",0,"R",20559000,"R",0,"R",82448,"R",0,"R",82448,"R",437083161,"R",1060366,"R",0,"R",438143527,"R",11754026,"R",1095708,"R",983185,"R",11866549,"R",977525,"R",0,"R",0,"R",977525,"R",0,"R",0,"R",0,"R",0,"R",1244295,"R",59894,"R",405667,"R",898522,"R",96076393,"R",17046142,"R",794122,"R",112328413,"R",74510000,"R",1833698,"R",16401540,"R",6760729,"R",810000,"R",0,"R",0,"R",2884000,"R",103199967,"R",0,"R",53842000,"R",45000,"R",15945000,"R",0,"R",0,"R",0,"R",6539000,"R",892000,"R",77263000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",180462967,"R",80333496,"R",56850815,"R",18676947,"R",0,"R",4805734,"R",2579858,"R",1343031,"R",329974,"R",0,"R",906853,"R",4046000,"R",0,"R",0,"R",0,"R",4046000,"R",9074955,"R",3956743,"R",1266402,"R",0,"R",3851810,"R",15638236,"R",7511871,"R",2461332,"R",0,"R",5665033,"R",23269205,"R",14031051,"R",4612611,"R",0,"R",4625543,"R",13755061,"R",4723123,"R",1553616,"R",0,"R",7478322,"R",214000,"R",214000,"R",17297554,"A",,"A",,"A",,"R",17297554,"R",770000,"R",147000,"R",65000,"R",19000,"R",539000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8858628,"R",0,"R",0,"R",0,"R",8858628,"R",175836993,"R",88563634,"R",28965882,"R",233000,"R",58074477,"R",0,"R",0,"R",5105000,"R",0,"R",0,"R",0,"R",5105000,"R",5105000,"R",0,"R",0,"R",0,"R",5105000,"R",180941993,"R",88563634,"R",28965882,"R",233000,"R",63179477,"R",180462967,"R",180941993,"R",-479026,"R",26110000,"R",0,"R",25630974,"R",15945000,"R",1139000,"R",16503000,"R",2247000,"R",3926000,"R",1910554,"R",41670554,"R",24373000,"R",0,"R",24373000,"R",17297554,1 ,"R",76450752,"R",103375849
190521,"R",16264000,"R",504000,"R",377000,"R",131000,"R",258000,"R",16522000,"R",0,"R",14476000,"R",14476000,"R",0,"R",4866043,"R",4866043,"R",19342043,"R",127000,"R",714000,"R",0,"R",-3661043,"R",-2820043,"R",44542996,"R",0,"R",0,"R",44542996,"R",0,"R",0,"R",0,"R",0,"R",109217537,"R",2773284,"R",0,"R",111990821,"R",21046825,"R",2312781,"R",1711960,"R",21647646,"R",310600,"R",0,"R",0,"R",310600,"R",0,"R",0,"R",0,"R",0,"R",5511279,"R",2587833,"R",2394540,"R",5704572,"R",70982582,"R",6003104,"R",1586648,"R",75399038,"R",33014000,"R",3819208,"R",15182632,"R",3055800,"R",945000,"A",,"A",,"R",520000,"R",56536640,"R",0,"R",39717000,"R",21922000,"R",27852000,"R",0,"R",0,"R",0,"R",197000,"R",377000,"R",90065000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",146601640,"R",65322939,"R",45953522,"R",15715820,"R",0,"R",3653597,"R",296480,"R",123997,"R",23149,"R",0,"R",149334,"R",646000,"R",466144,"R",161949,"R",0,"R",17907,"R",6431366,"R",3094235,"R",1053905,"R",0,"R",2283226,"R",13682823,"R",6952869,"R",2379403,"R",0,"R",4350551,"R",25516000,"R",8947902,"R",3108702,"R",0,"R",13459396,"R",15779000,"R",6025796,"R",2093497,"R",0,"R",7659707,"R",37000,"R",37000,"R",17034032,"A",,"A",,"A",,"R",17034032,"R",684000,"R",216000,"R",0,"R",3000,"R",465000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2289043,"R",0,"R",0,"R",0,"R",2289043,"R",147718683,"R",71780465,"R",24536425,"R",40000,"R",51361793,"R",0,"R",0,"R",614000,"R",0,"R",0,"R",0,"R",614000,"R",614000,"R",0,"R",0,"R",0,"R",614000,"R",148332683,"R",71780465,"R",24536425,"R",40000,"R",51975793,"R",146601640,"R",148332683,"R",-1731043,"R",-1089000,"R",0,"R",-2820043,"R",27852000,"R",951000,"R",11279000,"R",1292000,"R",321000,"R",736032,"R",42431032,"R",25397000,"R",0,"R",25397000,"R",17034032,1 ,"R",3292718,"R",4144585
190530,"R",14772000,"R",0,"R",0,"R",866000,"R",866000,"R",15638000,"R",0,"R",13171000,"R",13171000,"R",0,"R",4500337,"R",4500337,"R",17671337,"R",0,"R",1619000,"R",96000,"R",-3748337,"R",-2033337,"R",10764629,"R",0,"R",0,"R",10764629,"R",1575635,"R",100209,"R",0,"R",1675844,"R",58251564,"R",2108529,"R",0,"R",60360093,"R",9232557,"R",736822,"R",858578,"R",9110801,"R",2147378,"R",0,"R",0,"R",2147378,"R",0,"R",0,"R",0,"R",0,"R",3933959,"R",2149291,"R",2298671,"R",3784579,"R",59262833,"R",2184800,"R",807948,"R",60639685,"R",10350000,"R",4051779,"R",9896559,"R",2990375,"R",363000,"A",,"A",,"R",211000,"R",27862713,"R",0,"R",18967000,"R",32767000,"R",16754000,"R",0,"R",0,"R",3000,"R",112000,"R",35000,"R",68638000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",96500713,"R",43694549,"R",30244700,"R",10329318,"R",0,"R",3120531,"R",146145,"R",66538,"R",13720,"R",0,"R",65887,"R",551000,"R",364553,"R",126654,"R",0,"R",59793,"R",4099026,"R",2644003,"R",883493,"R",0,"R",571530,"R",9348189,"R",5395384,"R",1860037,"R",0,"R",2092768,"R",16021667,"R",7928503,"R",2755209,"R",0,"R",5337955,"R",11457000,"R",5735310,"R",1992576,"R",0,"R",3729114,"R",0,"R",0,"R",10161137,"A",,"A",,"A",,"R",10161137,"R",291000,"R",0,"R",0,"R",0,"R",291000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1691337,"R",0,"R",0,"R",0,"R",1691337,"R",97461050,"R",52378991,"R",17961007,"R",0,"R",27121052,"R",0,"R",0,"R",285000,"R",0,"R",0,"R",0,"R",285000,"R",285000,"R",0,"R",0,"R",0,"R",285000,"R",97746050,"R",52378991,"R",17961007,"R",0,"R",27406052,"R",96500713,"R",97746050,"R",-1245337,"R",-788000,"R",0,"R",-2033337,"R",16754000,"R",644000,"R",6210000,"R",663000,"R",313000,"R",687137,"R",25271137,"R",15110000,"R",0,"R",15110000,"R",10161137,1 ,"R",321000,"R",355000
190549,"R",42240000,"R",9175000,"R",7082000,"R",4798000,"R",6891000,"R",49131000,"R",876000,"R",32757000,"R",33633000,"R",3990000,"R",16662137,"R",20652137,"R",54285137,"R",-2737000,"R",5154000,"R",36000,"R",-7607137,"R",-5154137,"R",19515000,"R",0,"R",0,"R",19515000,"R",42302289,"R",228171,"R",0,"R",42530460,"R",228630392,"R",4486660,"R",0,"R",233117052,"R",35247007,"R",2125792,"R",3851374,"R",33521425,"R",1033950,"R",0,"R",0,"R",1033950,"R",0,"R",0,"R",0,"R",0,"R",26234774,"R",31263324,"R",4111865,"R",53386233,"R",110892749,"R",13048700,"R",3590188,"R",120351261,"R",45986000,"R",7295907,"R",16987860,"R",9903930,"R",341000,"R",0,"R",0,"R",2077000,"R",82591697,"R",0,"R",82281000,"R",70000,"R",16589000,"R",0,"R",0,"R",0,"R",1233000,"R",2367000,"R",102540000,"R",0,"R",31000,"R",0,"R",0,"R",31000,"R",185162697,"R",81473508,"R",57342574,"R",18782975,"R",0,"R",5347959,"R",5673121,"R",2598223,"R",679452,"R",0,"R",2395446,"R",1155775,"R",148257,"R",48767,"R",0,"R",958751,"R",10824084,"R",6620173,"R",2055803,"R",0,"R",2148108,"R",17557604,"R",7600509,"R",2467616,"R",0,"R",7489479,"R",26045468,"R",14879377,"R",4895354,"R",0,"R",6270737,"R",19719111,"R",6366457,"R",2094172,"R",0,"R",11258482,"R",74000,"R",74000,"R",13532612,"A",,"A",,"A",,"R",13532612,"R",649000,"R",186000,"R",1000,"R",0,"R",462000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9498551,"R",0,"R",0,"R",0,"R",9498551,"R",186202834,"R",95741570,"R",31025139,"R",74000,"R",59362125,"R",0,"R",0,"R",9844650,"R",0,"R",0,"R",0,"R",9844650,"R",9844650,"R",0,"R",0,"R",0,"R",9844650,"R",196047484,"R",95741570,"R",31025139,"R",74000,"R",69206775,"R",185162697,"R",196047484,"R",-10884787,"R",5730650,"R",0,"R",-5154137,"R",16589000,"R",1078000,"R",14957000,"R",1446000,"R",191000,"R",9377612,"R",43638612,"R",30106000,"R",0,"R",30106000,"R",13532612,1 ,"R",51348377,"R",61161855
190558,"R",19118000,"R",1820000,"R",1464000,"R",4898000,"R",5254000,"R",24372000,"R",0,"R",17308000,"R",17308000,"R",0,"R",8707465,"R",8707465,"R",26015465,"R",356000,"R",1781000,"R",589000,"R",-4369465,"R",-1643465,"R",72411292,"R",158281,"R",0,"R",72569573,"R",910000,"R",0,"R",0,"R",910000,"R",247822328,"R",12235414,"R",0,"R",260057742,"R",25524003,"R",2361700,"R",1865607,"R",26020096,"R",462531,"R",0,"R",0,"R",462531,"R",0,"R",0,"R",0,"R",0,"R",10949102,"R",0,"R",10828177,"R",120925,"R",159765556,"R",10667159,"R",1782125,"R",168650590,"R",34852000,"R",4335095,"R",14070432,"R",3366121,"R",3093000,"R",0,"R",0,"R",3474000,"R",63190648,"R",0,"R",48554000,"R",5526000,"R",10341000,"R",0,"R",0,"R",27000,"R",913000,"R",122000,"R",65483000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128673648,"R",58469527,"R",42103115,"R",13621426,"R",0,"R",2744986,"R",3333071,"R",1052727,"R",289584,"R",0,"R",1990760,"R",2570928,"R",107777,"R",35452,"R",0,"R",2427699,"R",4587107,"R",2883950,"R",861725,"R",0,"R",841432,"R",12240715,"R",5792139,"R",1816575,"R",0,"R",4632001,"R",17023693,"R",9700508,"R",3191142,"R",0,"R",4132043,"R",16063369,"R",7127473,"R",2344499,"R",0,"R",6591397,"R",9000,"R",9000,"R",7830587,"A",,"A",,"A",,"R",7830587,"R",3042000,"R",1106000,"R",236000,"R",103000,"R",1597000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6620116,"R",0,"R",0,"R",0,"R",6620116,"R",131790113,"R",69873689,"R",22396403,"R",112000,"R",39408021,"R",0,"R",0,"R",1387000,"R",0,"R",0,"R",0,"R",1387000,"R",1387000,"R",0,"R",0,"R",0,"R",1387000,"R",133177113,"R",69873689,"R",22396403,"R",112000,"R",40795021,"R",128673648,"R",133177113,"R",-4503465,"R",2860000,"R",0,"R",-1643465,"R",10341000,"R",571000,"R",9957000,"R",898000,"R",264000,"R",2237587,"R",24268587,"R",16438000,"R",0,"R",16438000,"R",7830587,1 ,"R",4338871,"R",5017710
190567,"R",42163000,"R",4507000,"R",4269000,"R",46218000,"R",46456000,"R",88619000,"R",0,"R",29544000,"R",29544000,"R",0,"R",15589937,"R",15589937,"R",45133937,"R",238000,"R",32212000,"R",15443000,"R",-4407937,"R",43485063,"R",5637000,"R",0,"R",0,"R",5637000,"R",7864413,"R",2052764,"R",0,"R",9917177,"R",412431782,"R",75153991,"R",990000,"R",486595773,"R",63430532,"R",3946568,"R",1195548,"R",66181552,"R",1437301,"R",0,"R",0,"R",1437301,"R",0,"R",0,"R",0,"R",0,"R",103095108,"R",28855021,"R",61182640,"R",70767489,"R",280943906,"R",22076867,"R",1129194,"R",301891579,"R",38792000,"R",27348781,"R",15746450,"R",19358777,"R",657000,"R",0,"R",0,"R",1327000,"R",103230008,"R",0,"R",103607000,"R",100000,"R",14445000,"R",0,"R",0,"R",3000,"R",6780000,"R",306000,"R",125241000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",228471008,"R",103662458,"R",70655238,"R",22879556,"R",0,"R",10127664,"R",28728131,"R",12075048,"R",3352614,"R",0,"R",13300469,"R",915059,"R",313700,"R",103188,"R",0,"R",498171,"R",9105862,"R",5184920,"R",1538065,"R",0,"R",2382877,"R",11277636,"R",5739659,"R",1836858,"R",0,"R",3701119,"R",19377262,"R",11435181,"R",3759909,"R",0,"R",4182172,"R",22266537,"R",7646632,"R",2515270,"R",0,"R",12104635,"R",84000,"R",84000,"R",16816897,"A",,"A",,"A",,"R",16816897,"R",548000,"R",3000,"R",0,"R",5000,"R",540000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10070103,"R",0,"R",0,"R",0,"R",10070103,"R",222851945,"R",113053378,"R",35985460,"R",89000,"R",73724107,"R",0,"R",0,"R",2883000,"R",0,"R",0,"R",0,"R",2883000,"R",2883000,"R",0,"R",0,"R",0,"R",2883000,"R",225734945,"R",113053378,"R",35985460,"R",89000,"R",76607107,"R",228471008,"R",225734945,"R",2736063,"R",74159000,"R",-33410000,"R",43485063,"R",14445000,"R",1280000,"R",12685000,"R",1325000,"R",1462000,"R",7859897,"R",39056897,"R",22240000,"R",0,"R",22240000,"R",16816897,1 ,"R",75913100,"R",103970447
