UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY0,CMP1AY0,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,CMP1GTD,XCMP2AY0,CMP2AY0,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,CMP2GTD,XCMP3AY0,CMP3AY0,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3,CMP3GTD 
382771,"R",9000,"R",100,"R",250,"A",.,"R",9000,"R",100,"R",250,"A",.,"R",9000,"R",100,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7560,"R",100,"R",7660,"R",8172,"R",100,"R",8272,"R",8460,"R",100,"R",8560,"R",9000,"R",100,"R",9100,6,.,"R",7560,"R",100,"R",7660,"R",8172,"R",100,"R",8272,"R",8460,"R",100,"R",8560,"R",9000,"R",100,"R",9100,6,.,"R",7560,"R",100,"R",7660,"R",8172,"R",100,"R",8272,"R",8460,"R",100,"R",8560,"R",9000,"R",100,"R",9100,6,.,"R",1200,"R",1400,"R",1500,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6300,"R",6300,"R",6300,"R",6300,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
382911,"R",1472,"R",212,"R",40,"A",.,"R",1820,"R",212,"R",52,"A",.,"R",8060,"R",212,"R",331,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1440,"R",112,"R",1552,"R",1440,"R",112,"R",1552,"R",1440,"R",212,"R",1652,"R",1500,"R",212,"R",1712,.,.,"R",1860,"R",112,"R",1972,"R",1860,"R",112,"R",1972,"R",1860,"R",212,"R",2072,"R",1920,"R",212,"R",2132,.,.,"R",9750,"R",112,"R",9862,"R",9750,"R",112,"R",9862,"R",9750,"R",212,"R",9962,"R",9930,"R",212,"R",10142,.,.,"R",800,"R",800,"R",800,"R",800,"R",3784,"R",3784,"R",4450,"R",4450,"R",2330,"R",2330,"R",2330,"R",2330,"R",5040,"R",5040,"R",5093,"R",5093,"R",4220,"R",4220,"R",4220,"R",4220,"R",1875,"R",1875,"R",1875,"R",1875,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383020,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13085,"R",66,"R",281,"R",13085,"R",66,"R",281,"R",13085,"R",66,"R",281,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383190,"R",1896,"R",134,"R",79,"A",.,"R",1896,"R",134,"R",79,"A",.,"R",6528,"R",134,"R",272,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1344,"R",134,"R",1478,"R",1512,"R",134,"R",1646,"R",1704,"R",134,"R",1838,"R",1896,"R",134,"R",2030,.,.,"R",1344,"R",134,"R",1478,"R",1512,"R",134,"R",1646,"R",1704,"R",134,"R",1838,"R",1896,"R",134,"R",2030,.,.,"R",5976,"R",134,"R",6110,"R",6144,"R",134,"R",6278,"R",6336,"R",134,"R",6470,"R",6528,"R",134,"R",6662,.,.,"R",828,"R",845,"R",862,"R",879,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8050,"R",8693,"R",9465,"R",10043,"R",2238,"R",2399,"R",2556,"R",2654,"R",1573,"R",1692,"R",1798,"R",1872,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383400,"R",5719,"R",1020,"A",.,"A",.,"R",5719,"R",1020,"A",.,"A",.,"R",5719,"R",1020,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383507,"R",6250,"R",100,"A",.,"A",.,"R",6250,"R",100,"A",.,"A",.,"R",6250,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",6250,"R",100,"R",6350,.,.,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",6250,"R",100,"R",6350,.,.,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",7055,"R",85,"R",7140,"R",6250,"R",100,"R",6350,.,.,"R",4525,"R",4550,"R",4625,"R",700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9000,"R",9405,"R",11880,"R",11950,"R",4125,"R",4175,"R",4225,"R",2583,"R",2825,"R",2880,"R",2900,"R",2500,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383950,"R",9600,"R",960,"R",310,"A",.,"R",9600,"R",960,"R",310,"A",.,"R",9600,"R",960,"R",310,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8850,"R",960,"R",9810,"R",8850,"R",960,"R",9810,"R",9600,"R",960,"R",10560,"R",9600,"R",960,"R",10560,.,.,"R",8850,"R",960,"R",9810,"R",8850,"R",960,"R",9810,"R",9600,"R",960,"R",10560,"R",9600,"R",960,"R",10560,.,.,"R",8850,"R",960,"R",9810,"R",8850,"R",960,"R",9810,"R",9600,"R",960,"R",10560,"R",9600,"R",960,"R",10560,.,.,"R",1600,"R",2000,"R",1500,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7755,"R",8610,"R",8610,"R",8610,"R",2000,"R",2787,"R",2787,"R",2787,"R",2888,"R",6874,"R",6874,"R",6874,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
383996,"R",684,"R",20,"R",29,"A",.,"R",840,"R",20,"R",35,"A",.,"R",2304,"R",20,"R",96,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",648,"R",20,"R",668,"R",648,"R",20,"R",668,"R",684,"R",20,"R",704,"R",684,"R",20,"R",704,.,.,"R",768,"R",20,"R",788,"R",768,"R",20,"R",788,"R",840,"R",20,"R",860,"R",840,"R",20,"R",860,.,.,"R",2304,"R",20,"R",2324,"R",2304,"R",20,"R",2324,"R",2304,"R",20,"R",2324,"R",2304,"R",20,"R",2324,.,.,"R",1000,"R",1100,"R",1200,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6139,"R",6139,"R",6750,"R",5958,"R",6015,"R",6195,"R",5750,"R",4050,"R",5526,"R",5691,"R",5250,"R",4050,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384254,"R",27000,"R",400,"A",.,"A",.,"R",27000,"R",400,"A",.,"A",.,"R",27000,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",23900,"R",100,"R",24000,"R",24950,"R",100,"R",25050,"R",25750,"R",100,"R",25850,"R",27000,"R",400,"R",27400,.,.,"R",23900,"R",100,"R",24000,"R",24950,"R",100,"R",25050,"R",25750,"R",100,"R",25850,"R",27000,"R",400,"R",27400,.,.,"R",23900,"R",100,"R",24000,"R",24950,"R",100,"R",25050,"R",25750,"R",100,"R",25850,"R",27000,"R",400,"R",27400,.,.,"R",750,"R",800,"R",1000,"R",1000,"R",7200,"R",7400,"R",8000,"R",8150,"R",3765,"R",3965,"R",4165,"R",4665,"R",7200,"R",7400,"R",8000,"R",8150,"R",3765,"R",3965,"R",4165,"R",4665,"R",1516,"R",1716,"R",1916,"R",2295,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384306,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14958,"R",300,"R",237,"R",14958,"R",300,"R",237,"R",14958,"R",300,"R",237,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384333,"R",1704,"R",30,"R",71,"A",.,"R",1704,"R",30,"R",96,"A",.,"R",7488,"R",30,"R",96,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1560,"R",30,"R",1590,"R",1560,"R",30,"R",1590,"R",1704,"R",30,"R",1734,"R",1704,"R",30,"R",1734,.,.,"R",1560,"R",30,"R",1590,"R",1560,"R",30,"R",1590,"R",1704,"R",30,"R",1734,"R",1704,"R",30,"R",1734,.,.,"R",6720,"R",30,"R",6750,"R",6720,"R",30,"R",6750,"R",6864,"R",30,"R",6894,"R",7488,"R",30,"R",7518,.,.,"R",1064,"R",1104,"R",1136,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7368,"R",7668,"R",7902,"R",8352,"R",4878,"R",5076,"R",5238,"R",5544,"R",4878,"R",5076,"R",5238,"R",5544,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384342,"R",2640,"R",210,"R",88,"A",.,"R",5280,"R",210,"R",176,"A",.,"R",7920,"R",210,"R",264,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2010,"R",90,"R",2100,"R",2160,"R",150,"R",2310,"R",2400,"R",210,"R",2610,"R",2640,"R",210,"R",2850,.,.,"R",4020,"R",90,"R",4110,"R",4320,"R",150,"R",4470,"R",4800,"R",210,"R",5010,"R",5280,"R",210,"R",5490,.,.,"R",6030,"R",90,"R",6120,"R",6480,"R",150,"R",6630,"R",7200,"R",210,"R",7410,"R",7920,"R",210,"R",8130,.,.,"R",900,"R",900,"R",900,"R",950,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5400,"R",5400,"R",5400,"R",5850,"R",1500,"R",1502,"R",1502,"R",1550,"R",1500,"R",1502,"R",1502,"R",1550,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384360,"R",4464,"R",828,"R",93,"A",.,"R",4464,"R",828,"R",93,"A",.,"R",4464,"R",828,"R",93,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4320,"R",780,"R",5100,"R",4464,"R",828,"R",5292,.,.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4320,"R",780,"R",5100,"R",4464,"R",828,"R",5292,.,.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4320,"R",780,"R",5100,"R",4464,"R",828,"R",5292,.,.,"R",1700,"R",1700,"R",300,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",6300,"R",6300,"R",4800,"R",4800,"R",4800,"R",4800,"R",3300,"R",3300,"R",3300,"R",3300,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384379,"R",4416,"R",828,"R",92,"A",.,"R",4416,"R",828,"R",92,"A",.,"R",4416,"R",828,"R",92,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3936,"R",300,"R",4236,"R",4032,"R",300,"R",4332,"R",4224,"R",732,"R",4956,"R",4416,"R",828,"R",5244,.,.,"R",3936,"R",300,"R",4236,"R",4032,"R",300,"R",4332,"R",4224,"R",732,"R",4956,"R",4416,"R",828,"R",5244,.,.,"R",3936,"R",300,"R",4236,"R",4032,"R",300,"R",4332,"R",4224,"R",732,"R",4956,"R",4416,"R",828,"R",5244,.,.,"R",1700,"R",1700,"R",300,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",4950,"R",4950,"R",4800,"R",4800,"R",4800,"R",4800,"R",3300,"R",3300,"R",3400,"R",3400,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384388,"R",4560,"R",828,"R",93,"A",.,"R",4560,"R",828,"R",93,"A",.,"R",4560,"R",828,"R",93,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4464,"R",624,"R",5088,"R",4560,"R",828,"R",5388,.,.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4464,"R",624,"R",5088,"R",4560,"R",828,"R",5388,.,.,"R",3936,"R",300,"R",4236,"R",4080,"R",300,"R",4380,"R",4464,"R",624,"R",5088,"R",4560,"R",828,"R",5388,.,.,"R",1700,"R",1700,"R",300,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",6300,"R",6300,"R",4800,"R",4800,"R",4800,"R",4800,"R",3300,"R",3300,"R",3300,"R",3300,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384397,"R",3840,"R",828,"R",80,"A",.,"R",3840,"R",828,"R",80,"A",.,"R",3840,"R",828,"R",80,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3216,"R",732,"R",3948,"R",3216,"R",732,"R",3948,"R",3600,"R",780,"R",4380,"R",3840,"R",828,"R",4668,.,.,"R",3216,"R",732,"R",3948,"R",3216,"R",732,"R",3948,"R",3600,"R",780,"R",4380,"R",3840,"R",828,"R",4668,.,.,"R",3216,"R",732,"R",3948,"R",3216,"R",732,"R",3948,"R",3600,"R",780,"R",4380,"R",3840,"R",828,"R",4668,.,.,"R",300,"R",300,"R",300,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",6300,"R",6300,"R",4800,"R",4800,"R",4800,"R",4800,"R",3300,"R",3300,"R",3300,"R",3300,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384412,"R",16020,"R",0,"R",445,"A",.,"R",16020,"Z",0,"R",445,"A",.,"R",16020,"Z",0,"R",445,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,.,.,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,.,.,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,"R",16020,"R",0,"R",16020,.,.,"R",640,"R",800,"R",960,"R",960,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5343,"R",5507,"R",6300,"R",6300,"R",2672,"R",3206,"R",3847,"R",3847,"R",1606,"R",1764,"R",2116,"R",2116,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
384421,"R",9650,"R",150,"A",.,"A",.,"R",9650,"R",150,"A",.,"A",.,"R",9650,"R",150,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8300,"R",150,"R",8450,"R",8600,"R",150,"R",8750,"R",9200,"R",150,"R",9350,"R",9650,"R",150,"R",9800,.,.,"R",8300,"R",150,"R",8450,"R",8600,"R",150,"R",8750,"R",9200,"R",150,"R",9350,"R",9650,"R",150,"R",9800,.,.,"R",8300,"R",150,"R",8450,"R",8600,"R",150,"R",8750,"R",9200,"R",150,"R",9350,"R",9650,"R",150,"R",9800,.,.,"R",200,"R",200,"R",200,"R",200,"R",3200,"R",3200,"R",3200,"R",3300,"R",2800,"R",2800,"R",2800,"R",3300,"R",11540,"R",11904,"R",12515,"R",12230,"R",2800,"R",2800,"R",2800,"R",3300,"R",4600,"R",4600,"R",4600,"R",5100,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
385619,"R",12120,"R",1600,"R",505,"A",.,"R",12120,"R",1600,"R",505,"A",.,"R",12120,"R",1600,"R",505,"A",.,"R",12480,"R",1600,"R",520,"R",12480,"R",1600,"R",520,"R",12480,"R",1600,"R",520,"R",10080,"R",1600,"R",11680,"R",10920,"R",1600,"R",12520,"R",11472,"R",1600,"R",13072,"R",12120,"R",1600,"R",13720,.,.,"R",10080,"R",1600,"R",11680,"R",10920,"R",1600,"R",12520,"R",11472,"R",1600,"R",13072,"R",12120,"R",1600,"R",13720,.,.,"R",10080,"R",1600,"R",11680,"R",10920,"R",1600,"R",12520,"R",11472,"R",1600,"R",13072,"R",12120,"R",1600,"R",13720,.,.,"R",1400,"R",1400,"R",1400,"R",1400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5976,"R",5976,"R",6272,"R",7816,"R",3920,"R",3920,"R",4120,"R",4504,"R",2616,"R",2616,"R",2952,"R",3024,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
386153,"R",7350,"R",285,"R",245,"A",.,"R",7350,"R",285,"R",245,"A",.,"R",7350,"R",285,"R",245,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6615,"R",285,"R",6900,"R",6850,"R",285,"R",7135,"R",7050,"R",285,"R",7335,"R",7350,"R",285,"R",7635,.,.,"R",6615,"R",285,"R",6900,"R",6850,"R",285,"R",7135,"R",7050,"R",285,"R",7335,"R",7350,"R",285,"R",7635,.,.,"R",6615,"R",285,"R",6900,"R",6850,"R",285,"R",7135,"R",7050,"R",285,"R",7335,"R",7350,"R",285,"R",7635,.,.,"R",85,"R",85,"R",85,"R",85,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11540,"R",11904,"R",12515,"R",12230,"R",3000,"R",3000,"R",3000,"R",3300,"R",4800,"R",4800,"R",4800,"R",5100,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
386472,"R",15404,"R",639,"R",428,"A",.,"R",15404,"R",639,"R",428,"A",.,"R",15404,"R",639,"R",428,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12140,"R",100,"R",12240,"R",12960,"R",100,"R",13060,"R",14005,"R",100,"R",14105,"R",15404,"R",639,"R",16043,.,.,"R",12140,"R",100,"R",12240,"R",12960,"R",100,"R",13060,"R",14005,"R",100,"R",14105,"R",15404,"R",639,"R",16043,.,.,"R",12140,"R",100,"R",12240,"R",12960,"R",100,"R",13060,"R",14005,"R",100,"R",14105,"R",15404,"R",639,"R",16043,.,.,"R",150,"R",150,"R",150,"R",150,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",24276,"R",25004,"R",25755,"R",26148,"R",5512,"R",5677,"R",5847,"R",6537,"R",5512,"R",5677,"R",5847,"R",6537,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
387660,"R",13000,"R",1000,"A",.,"A",.,"R",13000,"R",1000,"A",.,"A",.,"R",13000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13000,"R",0,"R",13000,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,.,.,"R",13000,"R",0,"R",13000,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,.,.,"R",13000,"R",0,"R",13000,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,"R",13000,"R",500,"R",13500,.,.,"R",1100,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8000,"R",8000,"R",8000,"R",8000,"R",2500,"R",2500,"R",2500,"R",2500,"R",2300,"R",2300,"R",2300,"R",2300,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
388043,"R",8028,"R",121,"R",223,"A",.,"R",8028,"R",121,"R",223,"A",.,"R",8028,"R",121,"R",223,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6732,"R",121,"R",6853,"R",7272,"R",121,"R",7393,"R",7708,"R",121,"R",7829,"R",8028,"R",121,"R",8149,.,.,"R",6732,"R",121,"R",6853,"R",7272,"R",121,"R",7393,"R",7708,"R",121,"R",7829,"R",8028,"R",121,"R",8149,.,.,"R",6732,"R",121,"R",6853,"R",7272,"R",121,"R",7393,"R",7708,"R",121,"R",7829,"R",8028,"R",121,"R",8149,.,.,"R",1350,"R",1350,"R",1521,"R",1980,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7218,"R",6372,"R",6012,"R",5941,"R",7020,"R",6525,"R",6255,"R",5895,"R",4599,"R",5085,"R",5013,"R",4410,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,
