UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
213543,"R",1554579000,"R",401190000,"R",0,"R",2054948000,"R",380754000,"R",227000000,"R",839051000,"R",835143000,"R",525983000,"R",309160000,"R",1674194000,"R",62560000,"R",631388000,"R",198986000,"R",7479000,"R",0,"R",900413000,"R",499223000,"R",285102000,"R",374019000,"R",69000,"R",-88848000,"R",1763042000,"R",0,"R",1674194000,"R",3168000,"R",374000,"R",1568000,"R",0,"R",24932000,"R",64955000,"R",94997000,"R",86597000,"R",1423000,"R",88020000,"R",185644000,"R",185644000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23501000,"R",23501000,"R",0,"R",0,"R",6314000,"R",6314000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42428000,"R",24141000,"R",3107000,"R",15180000,"R",36621000,"R",18334000,"R",3107000,"R",15180000,"R",5807000,"R",5807000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-37426000,"R",11189000,"R",-48245000,"R",-370000,"R",0,"R",0,"R",43492000,"R",43492000,"R",0,"R",0,"R",11510000,"R",11510000,"R",0,"R",0,"R",9639000,"R",9639000,"R",0,"R",0,"R",285102000,"R",315430000,"R",-45138000,"R",14810000,"R",0,"R",20063000,"R",-20265000,"R",202000,"R",285102000,"R",335493000,"R",-65403000,"R",15012000,"R",144281000,"R",80672000,"R",39285000,"R",16087000,"R",3258000,"R",954000,"R",32460000,"R",12394000,"R",36216000,"R",14874000,"R",69522000,"R",31890000,"R",37757000,"R",3846000,"R",0,"R",0,"R",0,"R",11240000,"R",3423000,"R",0,"R",0,"R",374019000,"R",164140000,"R",50616000,"R",35884000,"R",27742000,"R",9580000,"R",86057000, 1,"R",1213207000,"R",1162711000
213598,"R",34512633,"R",232138133,"R",0,"R",295093312,"R",42425770,"R",31820067,"R",40510725,"R",212156817,"R",14787687,"R",197369130,"R",252667542,"R",906161,"R",320756432,"R",23374947,"R",305798,"R",0,"R",345343338,"R",113205205,"R",53639461,"R",53564606,"R",-5527231,"R",-5452376,"R",258119918,"R",0,"R",252667542,"R",5220532,"R",460369,"R",0,"R",0,"R",2348999,"R",3117985,"R",11147885,"R",5082284,"R",0,"R",5082284,"R",19833515,"R",19833515,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14084000,"R",14084000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4136443,"R",4136443,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1088706,"R",660422,"R",428284,"R",0,"R",1088706,"R",660422,"R",428284,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",346248,"R",41942,"R",304306,"Z",0,"Z",0,"Z",0,"R",13583347,"R",13583347,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",567202,"R",567202,"R",0,"R",0,"R",53639461,"R",52906871,"R",732590,"Z",0,"R",0,"R",2366946,"R",-2366946,"Z",0,"R",53639461,"R",55273817,"R",-1634356,"R",0,"R",18545854,"R",11023537,"R",742152,"R",29085,"R",0,"R",0,"R",4496485,"R",1615209,"R",8308471,"R",3473275,"R",11344604,"R",3503075,"R",10127040,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53564606,"R",19644181,"R",6105035,"R",9403167,"R",4674980,"R",1125892,"R",12611351, 1,"R",35605356,"R",34482237
213622,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192462,"R",0,"R",56550,"R",0,"R",0,"R",0,"R",249012,"R",249012,"R",0,"R",249012,"R",1010600,"R",1010600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192462,"R",192462,"R",0,"R",0,"R",56550,"R",56550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",1259612,"R",1259612,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1259612,"R",1259612,"R",0,"R",0,"R",1514744,"R",838635,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",382122,"R",0,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1896866,"R",838635,"R",183527,"R",0,"R",0,"R",0,"R",874704,-2,"A",,"A",
213631,"R",30359144,"R",20111211,"R",0,"R",63782920,"R",18238818,"R",17336728,"R",14410949,"R",31133153,"R",20987658,"R",10145495,"R",45544102,"R",747073,"R",29216157,"R",4386134,"R",81403,"R",0,"R",34430767,"R",14319556,"R",3878918,"R",7130031,"R",1602677,"R",-1648436,"R",48795215,"R",-1602677,"R",45544102,"R",0,"R",0,"R",0,"R",0,"R",557564,"R",0,"R",557564,"R",557564,"R",0,"R",557564,"R",629593,"R",629593,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2929209,"R",1393904,"R",728638,"R",806667,"R",2929209,"R",1393904,"R",728638,"R",806667,"R",0,"R",0,"R",0,"R",0,"R",299776,"R",299776,"R",0,"R",0,"R",-1227970,"R",-398931,"R",-434326,"R",-394713,"R",0,"R",0,"R",1062856,"R",1062856,"R",0,"R",0,"R",185454,"R",185454,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3878918,"R",3172652,"R",294312,"R",411954,"R",0,"R",2308943,"R",-2308943,"Z",0,"R",3878918,"R",5481595,"R",-2014631,"R",411954,"R",1902322,"R",1042284,"R",0,"R",0,"R",118826,"R",0,"R",428121,"R",143732,"R",332862,"R",178230,"R",1805566,"R",871422,"R",2542334,"R",281122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7130031,"R",2516790,"R",723049,"R",663715,"R",1119846,"R",341895,"R",1764736, 1,"R",34290495,"R",31877924
213640,"R",15008381,"R",20271461,"R",0,"R",44198883,"R",13481452,"Z",0,"R",3029954,"R",27687477,"R",21966253,"R",5721224,"R",30717431,"R",1142672,"R",34980550,"R",4641119,"R",0,"R",0,"R",40764341,"R",20492880,"R",5928955,"R",7160675,"R",0,"R",-1231720,"R",31949151,"R",0,"R",30717431,"Z",0,"Z",0,"Z",0,"Z",0,"R",856922,"Z",0,"R",856922,"R",856922,"Z",0,"R",856922,"R",1005817,"R",1005817,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",750000,"R",750000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3252838,"R",2219989,"R",234494,"R",798355,"R",3159548,"R",2176989,"R",184204,"R",798355,"R",93290,"R",43000,"R",50290,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",258779,"Z",0,"R",30044,"R",228735,"R",201281,"R",201281,"R",460240,"R",460240,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",5928955,"R",4637327,"R",264538,"R",1027090,"R",0,"R",2282579,"R",-2282579,"Z",0,"R",5928955,"R",6919906,"R",-2018041,"R",1027090,"R",1595652,"R",1080435,"Z",0,"Z",0,"Z",0,"Z",0,"R",218187,"R",139964,"R",653675,"R",440732,"R",2524366,"R",1159752,"R",395395,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1773400,"R",0,"R",7160675,"R",2820883,"R",890770,"R",331901,"R",1156735,"R",549290,"R",1411096, 1,"R",24284564,"R",24837243
213668,"R",195992261,"R",61558100,"Z",0,"R",267711573,"R",55084659,"R",43759461,"R",159486246,"R",53140668,"R",38942192,"R",14198476,"R",212626914,"R",15362161,"R",87007499,"R",22657825,"R",5147,"Z",0,"R",125032632,"R",63474532,"R",32665997,"R",43583979,"R",0,"R",-10917982,"R",223544896,"R",0,"R",212626914,"R",2058284,"R",252766,"R",1602054,"R",0,"R",1252481,"R",26907329,"R",32072914,"R",28262526,"R",0,"R",28262526,"R",15549656,"R",15549656,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",244221,"R",244221,"R",0,"R",0,"R",284244,"R",284244,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",5930580,"R",5930580,"R",0,"R",0,"R",5930580,"R",5930580,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",-2549129,"R",-2549129,"Z",0,"Z",0,"R",0,"R",0,"R",13002700,"R",13002700,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",203725,"R",203725,"R",0,"R",0,"R",32665997,"R",32665997,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",32665997,"R",32665997,"R",0,"R",0,"R",13974159,"R",7106312,"R",0,"R",0,"R",0,"R",0,"R",3815191,"R",1172080,"R",8041031,"R",2916050,"R",7774577,"R",4074490,"R",9979021,"R",1889774,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43583979,"R",17158706,"R",6078972,"R",6347281,"R",3384734,"R",1479893,"R",9134393, 1,"R",194189000,"R",183383000
213774,"R",1792572,"R",2785717,"R",0,"R",7955152,"R",1928524,"R",975329,"R",3503131,"R",2523497,"R",2437332,"R",86165,"R",6026628,"R",777260,"R",4949426,"R",2695438,"R",6685,"R",0,"R",8428809,"R",5643092,"R",10906671,"R",10332480,"R",0,"R",574191,"R",5452437,"R",0,"R",6026628,"R",1852332,"R",55796,"R",995638,"R",0,"R",0,"R",0,"R",2903766,"R",520708,"R",0,"R",520708,"R",8937601,"R",8937601,"Z",0,"Z",0,"R",127007,"R",127007,"Z",0,"Z",0,"R",188804,"R",188804,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",54000,"R",54000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",196516,"R",1150,"R",53385,"R",141981,"R",196516,"R",1150,"R",53385,"R",141981,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",16262,"R",6871,"R",151,"R",9240,"R",0,"R",0,"R",953459,"R",953459,"A",,"A",,"A",,"A",,"A",,"A",,"R",433022,"R",433022,"R",0,"R",0,"R",10906671,"R",10701914,"R",53536,"R",151221,"R",0,"R",0,"Z",0,"Z",0,"R",10906671,"R",10701914,"R",53536,"R",151221,"R",3905138,"R",2233053,"R",0,"R",0,"R",104667,"R",59851,"R",769797,"R",440189,"R",1939558,"R",1109087,"R",2642333,"R",1510950,"R",970987,"R",555234,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",10332480,"R",5908364,"R",1165940,"R",751799,"R",307302,"R",35832,"R",2163243, 1,"R",2525853,"R",2802233
213826,"R",33456046,"R",149972328,"R",0,"R",199923728,"R",80657141,"R",63589267,"R",89893478,"R",29373109,"R",21586429,"R",7786680,"R",119266587,"R",10692770,"R",186972346,"R",39290440,"R",0,"R",0,"R",236955556,"R",86983228,"R",66123243,"R",69702255,"R",-93119,"R",-3672131,"R",122938718,"R",0,"R",119266587,"R",2723000,"R",453514,"R",2590093,"R",0,"R",64506,"R",29371821,"R",35202934,"R",28834607,"R",0,"R",28834607,"R",46739797,"R",46739797,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",525379,"R",525379,"R",0,"R",0,"R",1664547,"R",1664547,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5170904,"R",3079778,"R",1990915,"R",100211,"R",2261661,"R",170535,"R",1990915,"R",100211,"R",2909243,"R",2909243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",134692,"R",126938,"R",273,"R",7481,"R",183043,"R",183043,"R",11177850,"R",11177850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",527031,"R",527031,"R",0,"R",0,"R",66123243,"R",64024363,"R",1991188,"R",107692,"R",0,"R",3421532,"R",-3421532,"R",0,"R",66123243,"R",67445895,"R",-1430344,"R",107692,"R",27180859,"R",16055063,"R",220443,"R",58778,"R",0,"R",0,"R",8220204,"R",2519034,"R",10937602,"R",4368951,"R",14029339,"R",5949115,"R",8576594,"R",355654,"R",537214,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69702255,"R",29306595,"R",9568859,"R",7260827,"R",6290972,"R",2411541,"R",14863461, 1,"R",35388057,"R",33456046
213987,"R",32708049,"R",90409845,"R",0,"R",134866406,"R",41919791,"R",25188007,"R",69788041,"R",23158574,"R",19210976,"R",3947598,"R",92946615,"R",14812416,"R",119515594,"R",31639875,"R",18345,"R",0,"R",165986230,"R",75576385,"R",85038130,"C",91652547,"C",-1,"R",-6614418,"R",99561033,"R",0,"R",92946615,"R",2893050,"R",1333184,"R",2028764,"R",0,"R",538499,"R",39815582,"R",46609079,"R",40354082,"R",0,"R",40354082,"R",36066688,"R",36066688,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10144763,"R",10144763,"R",0,"R",0,"R",654023,"R",654023,"R",0,"R",0,"R",590266,"R",590266,"R",0,"R",0,"R",2888056,"R",1065117,"R",1002507,"R",820432,"R",1787722,"R",645633,"R",321657,"R",820432,"R",1100334,"R",419484,"R",680850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1701668,"R",-1027629,"R",-674039,"R",0,"R",0,"R",0,"R",19214840,"R",19214840,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2586645,"R",2583004,"R",3641,"R",0,"R",70443613,"R",69291072,"R",332109,"R",820432,"R",0,"R",1098588,"R",-1098588,"R",0,"R",70443613,"R",70389660,"R",-766479,"R",820432,"R",37629622,"R",18490422,"R",0,"R",0,"R",190191,"R",105690,"R",3817514,"R",1412893,"R",13955627,"R",5034673,"R",12377919,"R",3830293,"R",13512946,"R",405712,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81483819,"R",29279683,"R",9587663,"R",5705454,"R",3778123,"R",1476888,"R",31656008, 1,"R",30250000,"R",29431000
213996,"R",144055712,"R",145320181,"R",0,"R",329187782,"R",91102508,"R",66915535,"R",189870463,"R",48214811,"R",34337139,"R",13877672,"R",238085274,"R",20456811,"R",215565621,"R",71148082,"R",8527392,"R",0,"R",315697906,"R",170377725,"R",88034275,"R",94240511,"R",0,"R",-6206236,"R",244291510,"R",0,"R",238085274,"R",2170696,"R",172508,"R",2529275,"R",0,"R",1148120,"R",36745885,"R",42766484,"R",37894005,"R",0,"R",37894005,"R",55517378,"R",55517378,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",659935,"R",659935,"R",0,"R",0,"R",458904,"R",182659,"R",276245,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7309907,"R",2418131,"R",2829763,"R",2062013,"R",6969223,"R",2413131,"R",2494079,"R",2062013,"R",340684,"R",5000,"R",335684,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-922439,"R",-740433,"R",126106,"R",-308112,"R",3946002,"R",3946002,"R",21064588,"R",21064588,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",88034275,"R",83048260,"R",3232114,"R",1753901,"R",0,"R",-4250474,"R",4250474,"Z",0,"R",88034275,"R",78797786,"R",7482588,"R",1753901,"R",35016014,"R",18268126,"R",0,"R",0,"R",2616693,"R",988420,"R",9512018,"R",3326597,"R",17717693,"R",6679969,"R",14147722,"R",7609949,"R",15230371,"R",2289806,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94240511,"R",39162867,"R",13579524,"R",10440080,"R",10821569,"R",649576,"R",19586895, 1,"R",131124490,"R",126049512
214023,"R",128882,"R",44747,"Z",0,"R",701389,"R",90540,"R",17254,"R",481967,"R",128882,"R",128882,"R",0,"R",610849,"R",0,"R",0,"R",796695,"R",0,"R",0,"R",796695,"R",751948,"R",805692,"R",1161704,"R",0,"R",-356012,"R",961966,"R",4895,"R",610849,"R",239628,"R",19100,"R",68880,"R",0,"R",0,"R",0,"R",327608,"R",0,"R",0,"R",0,"R",630749,"R",630749,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149984,"R",149984,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149984,"R",149984,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",24959,"R",24959,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",805692,"R",805692,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",805692,"R",805692,"R",0,"R",0,"R",394232,"R",128508,"R",0,"R",0,"R",0,"R",0,"R",170507,"R",111926,"R",156968,"R",103635,"R",439997,"R",58035,"R",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1161704,"R",402104,"R",106285,"R",0,"R",10915,"R",1800,"R",640600, 2,"A",,"A",
214069,"R",58756670,"R",85418612,"R",0,"R",163002096,"R",42218032,"R",33067033,"R",78021616,"R",42762448,"R",20592261,"R",22170187,"R",120784064,"R",10460988,"R",107864772,"R",21978269,"R",1029565,"R",0,"R",141333594,"R",55914982,"R",67346042,"R",60120791,"R",-471067,"R",6754184,"R",114029880,"R",0,"R",120784064,"R",2675062,"R",131757,"R",2195708,"R",0,"R",902211,"R",23784792,"R",29689530,"R",23784792,"R",0,"R",23784792,"R",46747733,"R",46747733,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",501435,"R",501435,"R",0,"R",0,"R",724069,"R",724069,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",7702120,"R",599670,"R",5674405,"R",1428045,"R",7702120,"R",599670,"R",5674405,"R",1428045,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",-871456,"R",-67767,"R",-803689,"Z",0,"R",0,"R",0,"R",12231808,"R",12231808,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",310333,"R",310333,"R",0,"R",0,"R",67346042,"R",61047281,"R",4870716,"R",1428045,"R",0,"R",2703919,"R",-2703919,"Z",0,"R",67346042,"R",63751200,"R",2166797,"R",1428045,"R",23911843,"R",14457916,"R",0,"R",0,"R",0,"R",0,"R",5013473,"R",2220370,"R",11644399,"R",4353682,"R",10081167,"R",3968051,"R",8315575,"R",259377,"R",1154334,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60120791,"R",25259396,"R",9133840,"R",7218775,"R",4777994,"R",1326172,"R",12404614, 1,"R",44087114,"R",43549699
214148,"R",20746022,"R",28372420,"R",0,"R",59439450,"R",6137240,"R",3000000,"R",37119943,"R",16182267,"R",10144647,"R",6037620,"R",53302210,"R",498240,"R",39766235,"R",9042391,"R",55132,"R",0,"R",49361998,"R",20989578,"R",18354556,"R",14760061,"R",0,"R",3594495,"R",49707715,"R",0,"R",53302210,"R",848034,"R",195561,"R",842352,"R",0,"R",419008,"R",5464791,"R",7769746,"R",6157960,"R",0,"R",6157960,"R",10583684,"R",10583684,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",465141,"R",0,"R",465141,"R",0,"R",89208,"R",80494,"R",8714,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4867427,"R",3019467,"R",1144350,"R",703610,"R",4867427,"R",3019467,"R",1144350,"R",703610,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-598132,"R",-135150,"R",-456239,"R",-6743,"Z",0,"Z",0,"R",2665226,"R",2665226,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",282002,"R",2299854,"R",-2017852,"R",0,"R",18354556,"R",18513575,"R",-855886,"R",696867,"R",0,"R",0,"Z",0,"Z",0,"R",18354556,"R",18513575,"R",-855886,"R",696867,"R",5263841,"R",2894452,"R",0,"R",0,"R",0,"R",0,"R",1230300,"R",629617,"R",1089982,"R",499985,"R",4129400,"R",1759787,"R",3046538,"R",291083,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14760061,"R",6074924,"R",1294457,"R",2063519,"R",928689,"R",46977,"R",4351495, 1,"R",21714876,"R",20805560
214157,"R",105622672,"R",130531246,"R",0,"R",285797993,"R",99178915,"R",87281226,"R",84563139,"R",102055939,"R",70474457,"R",31581482,"R",186619078,"R",17180127,"R",142254321,"R",50742847,"R",4976223,"R",0,"R",215153518,"R",84622272,"R",71651692,"R",59926541,"R",0,"R",11725151,"R",174893927,"R",0,"R",186619078,"R",2400056,"R",287562,"R",29705,"R",0,"R",1294416,"R",29142313,"R",33154052,"R",30137345,"R",0,"R",30137345,"R",40098879,"R",40098879,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",328271,"R",328271,"R",0,"R",0,"R",386677,"R",386677,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16604723,"R",2064496,"R",7859828,"R",6680399,"R",16604723,"R",2064496,"R",7859828,"R",6680399,"R",0,"R",0,"R",0,"R",0,"R",1773042,"R",1773042,"R",0,"R",0,"R",-2467190,"R",1330317,"R",-3361815,"R",-435692,"R",0,"R",0,"R",14475816,"R",14475816,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",451474,"R",451474,"R",0,"R",0,"R",71651692,"R",60908972,"R",4498013,"R",6244707,"R",0,"R",2862631,"R",-2862631,"R",0,"R",71651692,"R",63771603,"R",1635382,"R",6244707,"R",25344941,"R",12962906,"R",188675,"R",30940,"R",0,"R",0,"R",3905609,"R",1247358,"R",11665354,"R",4561525,"R",9830210,"R",4237164,"R",8891450,"R",2949972,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100302,"R",0,"R",59926541,"R",25989865,"R",6664684,"R",6708929,"R",6962703,"R",1907361,"R",11692999, 1,"R",106240788,"R",102415126
