unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"190725","15662387","88434","15750821","0","0","0","124683","0","124683","0","0","0","0","969383","969383","0","1923480","1923480","0","0","0","256898","55256","312154","0","0","0","0","0","0","3431692","0","3431692","0","0","0","491174","92273","583447","0","0","0","19966834","3128826","23095660","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,31,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10
"190734","240900","0","240900","0","0","0","0","0","0","0","0","0","12950","8190","21140","0","0","0","0","0","0","192939","0","192939","0","0","0","0","0","0","6000","0","6000","0","0","0","1031","0","1031","0","0","0","453820","8190","462010","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"190761","10445000","0","10445000","0","0","0","161000","0","161000","0","0","0","0","364000","364000","0","0","0","0","0","0","1047000","4000","1051000","0","0","0","0","0","0","684000","0","684000","0","0","0","377000","0","377000","0","0","0","12714000","368000","13082000","0",10,10,10,10,10,10,10,10,10,10,10,10,31,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,11,10,10
"190770","41547424","0","41547424","0","0","0","0","0","0","0","0","0","65638","3000000","3065638","0","0","0","0","0","0","2188711","0","2188711","1016737","0","1016737","0","0","0","1176094","0","1176094","0","0","0","66098","0","66098","0","0","0","46060702","3000000","49060702","0",10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10
"190840","9756977","0","9756977","0","0","0","8315797","0","8315797","8711272","0","8711272","0","2190368","2190368","0","1447974","1447974","0","0","0","0","1811710","1811710","0","0","0","0","0","0","0","113194","113194","0","0","0","1162691","0","1162691","0","0","0","27946737","5563246","33509983","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10
"190956","163175","0","163175","0","0","0","0","0","0","0","0","0","0","455247","455247","3254","21215","24469","0","0","0","329142","0","329142","63487","0","63487","0","0","0","286163","0","286163","0","0","0","158914","0","158914","0","0","0","1004135","476462","1480597","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,31,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,
"190983","20566633","0","20566633","0","0","0","115307","0","115307","0","0","0","32239","794925","827164","0","806407","806407","0","0","0","1150130","137490","1287620","160329","483705","644034","108600","0","108600","6496351","0","6496351","0","0","0","708878","12143","721021","0","0","0","29338467","2234670","31573137","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191010","10474","0","10474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2378","0","2378","0","0","0","0","0","0","0","0","0","0","0","0","47","0","47","0","0","0","12899","0","12899","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"191083","23334128","892377","24226505","0","0","0","20228175","0","20228175","11160428","0","11160428","0","8959506","8959506","0","6698340","6698340","0","674055","674055","0","779020","779020","0","0","0","0","0","0","0","0","0","0","0","0","1377716","0","1377716","0","0","0","56100447","18003298","74103745","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191126","18919121","0","18919121","0","0","0","15381280","0","15381280","20421622","0","20421622","0","3726516","3726516","0","2315138","2315138","0","0","0","0","0","0","0","0","0","0","0","0","8370489","0","8370489","0","0","0","16921166","0","16921166","0","0","0","80013678","6041654","86055332","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191199","7168180","0","7168180","0","0","0","5580885","0","5580885","5942158","0","5942158","0","2465439","2465439","0","1900454","1900454","0","86710","86710","0","12963","12963","0","0","0","0","0","0","0","0","0","0","0","0","611354","0","611354","0","0","0","19302577","4465566","23768143","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191205","3487056","0","3487056","0","0","0","0","0","0","0","0","0","0","493419","493419","0","910166","910166","0","0","0","0","0","0","0","0","0","0","0","0","173106","0","173106","0","0","0","85858","0","85858","0","0","0","3746020","1403585","5149605","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191241","149056467","0","149056467","0","0","0","3996383","0","3996383","0","0","0","4101182","2611450","6712632","1955887","0","1955887","748253","0","748253","9869447","0","9869447","4741000","0","4741000","0","0","0","19728303","0","19728303","0","0","0","9925749","0","9925749","0","0","0","204122671","2611450","206734121","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,18,10
"191302","3594077","0","3594077","0","0","0","2658010","0","2658010","2498155","0","2498155","24592","1615997","1640589","58204","1023707","1081911","0","65323","65323","0","50137","50137","0","0","0","0","0","0","0","0","0","0","0","0","266763","0","266763","0","0","0","9099801","2755164","11854965","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191320","1084172","0","1084172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1179547","388812","1568359","374412","803401","1177813","0","0","0","1267915","0","1267915","0","0","0","904517","21459","925976","0","0","0","4810563","1213672","6024235","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191339","7156120","0","7156120","0","0","0","5986931","0","5986931","3911990","0","3911990","0","3264304","3264304","0","2210535","2210535","0","354505","354505","0","44635","44635","0","7992","7992","0","0","0","0","0","0","0","0","0","716478","0","716478","0","0","0","17771519","5881971","23653490","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191481","376752","0","376752","0","0","0","0","0","0","0","0","0","0","438755","438755","0","0","0","0","0","0","182648","0","182648","0","0","0","0","0","0","0","0","0","0","0","0","29555","0","29555","0","0","0","588955","438755","1027710","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"191515","35961000","0","35961000","0","0","0","0","0","0","0","0","0","60000","1279000","1339000","205000","137000","342000","0","0","0","3019000","512000","3531000","1294000","6197000","7491000","0","0","0","11406000","0","11406000","0","0","0","935000","0","935000","0","0","0","52880000","8125000","61005000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191533","26677000","0","26677000","0","0","0","142000","0","142000","0","0","0","76000","1066000","1142000","0","1011000","1011000","0","0","0","756000","648000","1404000","476000","1312000","1788000","0","0","0","7715000","0","7715000","0","0","0","2302000","66000","2368000","0","0","0","38144000","4103000","42247000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191597","1674732","0","1674732","0","0","0","28159","0","28159","0","0","0","0","98000","98000","0","0","0","0","0","0","0","117984","117984","31057","8000","39057","0","0","0","0","0","0","0","0","0","217104","0","217104","0","0","0","1951052","223984","2175036","0",10,10,10,10,31,31,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,10,10,10,11,18,18,10
"191612","4697611","0","4697611","0","0","0","4062160","0","4062160","2804039","0","2804039","57345","2092359","2149704","28500","1633028","1661528","0","79061","79061","5000","0","5000","0","0","0","0","0","0","1231106","0","1231106","0","0","0","403143","0","403143","0","0","0","13288904","3804448","17093352","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191621","4409246","0","4409246","0","0","0","44181","4673","48854","0","0","0","0","535489","535489","0","0","0","0","0","0","114066","132456","246522","9850","72860","82710","0","0","0","544560","0","544560","0","0","0","156296","0","156296","0","0","0","5278199","745478","6023677","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191630","35981171","0","35981171","0","0","0","194851","0","194851","0","0","0","12515","1452594","1465109","0","1428172","1428172","0","0","0","1587411","876562","2463973","852225","1625191","2477416","0","0","0","9977328","0","9977328","0","0","0","507970","0","507970","0","0","0","49113471","5382519","54495990","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191649","130943864","0","130943864","0","0","0","1339473","0","1339473","0","0","0","250313","5521680","5771993","0","8677317","8677317","0","994764","994764","289528","2987662","3277190","804371","1325972","2130343","2236241","0","2236241","32343114","0","32343114","0","0","0","6313296","0","6313296","0","0","0","174520200","19507395","194027595","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"191658","23727","0","23727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60657","0","60657","0","0","0","84384","0","84384","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"191676","14701119","0","14701119","0","0","0","0","0","0","0","0","0","81660","1302431","1384091","0","1171450","1171450","0","0","0","1461052","547590","2008642","139735","213291","353026","90230","0","90230","4975047","0","4975047","0","0","0","414006","0","414006","0","0","0","21862849","3234762","25097611","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191719","16936832","0","16936832","0","0","0","12921080","0","12921080","9096297","0","9096297","0","4638251","4638251","0","3297469","3297469","0","0","0","0","4205462","4205462","0","15663","15663","0","0","0","0","0","0","0","0","0","1736746","6554","1743300","0","0","0","40690955","12163399","52854354","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191764","822685","0","822685","0","0","0","0","0","0","0","0","0","0","78718","78718","0","122745","122745","0","0","0","0","0","0","0","0","0","6574","0","6574","0","0","0","0","0","0","449339","0","449339","0","0","0","1278598","201463","1480061","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191861","5213965","0","5213965","0","0","0","36793","4207","41000","0","0","0","0","87183","87183","0","79980","79980","0","0","0","1222167","838846","2061013","28590","521606","550196","123375","0","123375","2048706","0","2048706","0","0","0","60739","0","60739","0","0","0","8734335","1531822","10266157","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10
"191870","7325080","0","7325080","0","0","0","0","0","0","0","0","0","0","2470650","2470650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68067","0","68067","0","0","0","39367","0","39367","0","0","0","7432514","2470650","9903164","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,18,31
"191898","140000000","0","140000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84000000","0","84000000","0","0","0","0","0","0","199771000","0","199771000","0","0","0","0","0","0","423771000","0","423771000","0",11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,10,10,10,10,10,10,11,10,11,10,10,10,10,10,10,11,10,11,10
"191931","46867000","0","46867000","0","0","0","539000","0","539000","0","0","0","117000","3519000","3636000","0","275000","275000","0","0","0","1693000","1139000","2832000","1205000","164000","1369000","0","0","0","3500000","0","3500000","0","0","0","1087000","0","1087000","0","0","0","55008000","5097000","60105000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191968","86038000","0","86038000","0","0","0","645000","24000","669000","0","0","0","0","2998000","2998000","0","154000","154000","0","0","0","644000","912000","1556000","1714000","738000","2452000","1371000","0","1371000","31398000","0","31398000","0","0","0","3497000","764000","4261000","0","0","0","125307000","5590000","130897000","0",10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10
"191986","6845667","169134","7014801","0","0","0","5452560","378643","5831203","3299518","0","3299518","9557","3051078","3060635","0","2202964","2202964","0","1476094","1476094","103905","379172","483077","129451","123590","253041","0","0","0","1202036","281986","1484022","0","0","0","684069","385557","1069626","0","0","0","17726763","8448218","26174981","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192004","1766041","0","1766041","0","0","0","0","0","0","0","0","0","56017","419000","475017","0","695606","695606","0","0","0","0","67231","67231","0","0","0","0","0","0","143728","0","143728","0","0","0","17612","0","17612","0","0","0","1983398","1181837","3165235","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192022","5229744","0","5229744","0","0","0","4104829","0","4104829","2074535","0","2074535","0","2280241","2280241","11476","1399701","1411177","0","0","0","17270","150767","168037","0","0","0","0","0","0","0","2169346","2169346","0","0","0","572021","232226","804247","0","0","0","12009875","6232281","18242156","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192040","3441132","0","3441132","0","0","0","0","0","0","0","0","0","0","28548","28548","0","0","0","0","0","0","11021230","3415759","14436989","3298596","926040","4224636","0","638765","638765","1034212","0","1034212","0","0","0","9013","0","9013","0","0","0","18804183","5009112","23813295","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"192110","12972000","0","12972000","0","0","0","94000","0","94000","0","0","0","33000","449000","482000","0","7000","7000","0","0","0","581000","3421000","4002000","9030000","4017000","13047000","0","0","0","3214000","0","3214000","0","0","0","66000","0","66000","0","0","0","25990000","7894000","33884000","0",11,10,11,10,10,10,11,10,11,10,10,10,11,11,11,10,11,11,10,10,10,11,11,11,11,11,11,10,10,10,11,10,11,10,10,10,11,10,11,10,10,10,11,11,11,10
"192147","787003","0","787003","0","0","0","0","0","0","0","0","0","1559632","0","1559632","2205458","0","2205458","3407680","0","3407680","6531","0","6531","0","0","0","0","0","0","0","0","0","0","0","0","703792","0","703792","0","0","0","8670096","0","8670096","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192156","2426000","0","2426000","0","0","0","0","0","0","0","0","0","436000","0","436000","889000","0","889000","302000","0","302000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","334000","0","334000","0","0","0","4387000","0","4387000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192165","236155","0","236155","0","0","0","0","0","0","0","0","0","0","275020","275020","0","0","0","0","0","0","182648","0","182648","0","0","0","0","0","0","0","0","0","0","0","0","29555","0","29555","0","0","0","448358","275020","723378","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"192192","7927373","85252","8012625","0","0","0","66307","0","66307","0","0","0","114823","878187","993010","0","1571371","1571371","0","0","0","1477605","275383","1752988","302072","155282","457354","0","0","0","3622679","0","3622679","0","0","0","194103","0","194103","0","0","0","13704962","2965475","16670437","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"192244","0","124565","124565","0","0","0","0","0","0","0","0","0","0","32130","32130","0","0","0","0","0","0","0","145458","145458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302153","302153","0",31,10,18,31,31,31,31,31,31,31,31,31,31,10,18,31,31,31,31,31,31,31,10,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,18,31
"192271","1647678","0","1647678","0","0","0","0","0","0","0","0","0","0","159338","159338","0","164405","164405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47696","0","47696","0","0","0","1695374","323743","2019117","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,18,10
"192323","24677770","0","24677770","0","0","0","229394","0","229394","0","0","0","0","956946","956946","0","405592","405592","0","0","0","1108411","115602","1224013","627719","66920","694639","0","0","0","5899074","0","5899074","0","0","0","1134048","12446","1146494","0","0","0","33676416","1557506","35233922","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,18,18,10
"192439","82124988","0","82124988","0","0","0","549481","0","549481","0","0","0","272607","11557096","11829703","67192","1720461","1787653","91084","77615","168699","548960","1133709","1682669","56076","210445","266521","1257064","577263","1834327","2773220","0","2773220","0","0","0","883626","0","883626","0","0","0","88624298","15276589","103900887","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10
"192448","74182724","0","74182724","0","0","0","722356","0","722356","0","0","0","152125","2748635","2900760","20421","489295","509716","0","14438","14438","345209","1841335","2186544","329485","156891","486376","5826361","1631989","7458350","7652826","0","7652826","0","0","0","971989","0","971989","0","0","0","90203496","6882583","97086079","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192466","17449465","0","17449465","0","0","0","95544","0","95544","0","0","0","43596","1114111","1157707","0","363398","363398","0","1000","1000","501095","892486","1393581","16133","21000","37133","218912","662289","881201","3978227","0","3978227","0","0","0","287179","0","287179","0","0","0","22590151","3054284","25644435","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192475","747041","0","747041","0","0","0","0","0","0","0","0","0","7313","218811","226124","102277","0","102277","0","0","0","810796","15933","826729","0","0","0","0","0","0","0","0","0","810796","0","810796","318","612","930","0","0","0","2478541","235356","2713897","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,15,10,10,10,10,10,10,18,10,18,10
"192509","1352855","0","1352855","0","0","0","0","0","0","0","0","0","0","105098","105098","0","0","0","0","0","0","0","569","569","0","0","0","0","0","0","27829","0","27829","0","0","0","9576","0","9576","0","0","0","1390260","105667","1495927","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,31,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,
"192554","1729539","0","1729539","0","0","0","46640","0","46640","0","0","0","3057","0","3057","0","4860","4860","0","0","0","1251","0","1251","1241","0","1241","17","0","17","786","0","786","0","0","0","22091","0","22091","0","0","0","1804622","4860","1809482","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192563","4075533","0","4075533","0","0","0","41297","0","41297","0","0","0","6114","0","6114","0","5314","5314","0","0","0","2502","0","2502","2482","0","2482","1336","0","1336","1572","0","1572","0","0","0","44182","0","44182","0","0","0","4175018","5314","4180332","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192624","514186","0","514186","0","0","0","0","0","0","0","0","0","0","151412","151412","0","0","0","0","0","0","416047","1084168","1500215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","930233","1235580","2165813","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"192703","38649000","0","38649000","0","0","0","344000","0","344000","0","0","0","261000","2074000","2335000","23000","330000","353000","133000","27000","160000","3184000","957000","4141000","300000","0","300000","0","0","0","7661000","0","7661000","0","0","0","866000","470000","1336000","0","0","0","51421000","3858000","55279000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192712","14470413","0","14470413","0","0","0","102541","0","102541","0","0","0","0","315068","315068","0","0","0","0","0","0","466225","818116","1284341","0","1313240","1313240","0","0","0","0","0","0","0","0","0","819817","1500407","2320224","0","0","0","15858996","3946831","19805827","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192749","17926000","0","17926000","0","0","0","137000","0","137000","0","0","0","0","743000","743000","3000","1088000","1091000","0","0","0","1154000","355000","1509000","332000","114000","446000","0","0","0","4667000","0","4667000","0","0","0","597000","0","597000","0","0","0","24816000","2300000","27116000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192785","3042561","0","3042561","0","0","0","48827","0","48827","0","0","0","0","349897","349897","0","593050","593050","0","0","0","0","11307","11307","0","0","0","0","0","0","213620","0","213620","0","0","0","331302","0","331302","0","0","0","3636310","954254","4590564","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"192819","44237271","0","44237271","0","0","0","451216","0","451216","0","0","0","193865","2312627","2506492","0","812209","812209","0","52438","52438","772311","571894","1344205","139957","88014","227971","0","0","0","14143210","0","14143210","0","0","0","1994748","0","1994748","0","0","0","61932578","3837182","65769760","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192855","9292308","0","9292308","0","0","0","92500","0","92500","0","0","0","0","910541","910541","45605","790563","836168","0","0","0","1000000","526980","1526980","284988","197220","482208","0","0","0","4625331","0","4625331","0","0","0","88603","23313","111916","0","0","0","15429335","2448617","17877952","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10
"192864","18020000","0","18020000","0","0","0","0","0","0","0","0","0","0","1099000","1099000","0","1654000","1654000","0","0","0","677000","0","677000","35000","0","35000","0","0","0","1290000","0","1290000","0","0","0","494000","0","494000","0","0","0","20516000","2753000","23269000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,18,10
"192882","2251022","0","2251022","0","0","0","0","0","0","0","0","0","0","672684","672684","0","1016105","1016105","0","0","0","481654","502472","984126","0","38140","38140","0","0","0","682326","0","682326","0","0","0","67226","1690","68916","0","0","0","3482228","2231091","5713319","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192925","7217944","0","7217944","0","0","0","89006","0","89006","0","0","0","0","1037583","1037583","0","982696","982696","0","0","0","11444","170819","182263","0","0","0","0","0","0","655353","0","655353","0","0","0","179821","0","179821","0","0","0","8153568","2191098","10344666","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192998","104360","0","104360","0","0","0","0","0","0","0","0","0","32318","0","32318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185253","0","185253","0","0","0","321931","0","321931","0",10,31,10,31,31,31,31,31,31,31,31,31,16,31,16,31,31,31,31,31,31,10,31,31,10,31,31,10,31,31,10,31,31,10,31,31,10,31,10,10,31,31,10,31,10,31
