UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
196237,"R",17529988,"R",173409657,"R",76436358,"R",3944343,"R",100917642,"R",118447630,"R",4023269,"R",15158172,"R",19181441,"R",106195493,"R",4391288,"R",110586781,"R",129768222,"R",-12302668,"R",67885,"Z",0,"R",914191,"R",-11320592,"R",12605044,"R",349647,"R",0,"R",12954691,"R",6925769,"Z",0,"R",0,"R",6925769,"R",129004583,"R",1267586,"R",30280,"R",130241889,"R",5559638,"Z",0,"R",177894,"R",5381744,"R",7286663,"R",142620,"R",0,"R",7429283,"Z",0,"Z",0,"R",0,"Z",0,"R",3760431,"R",7990324,"R",1274474,"R",10476281,"R",72512253,"R",4124784,"R",200679,"R",76436358,"R",10041041,"R",6105523,"R",4459396,"R",2184430,"R",8011688,"Z",0,"Z",0,"R",3625794,"R",34427872,"Z",0,"R",21785895,"Z",0,"Z",0,"Z",0,"Z",0,"R",76525,"R",360986,"R",276735,"R",22500141,"R",3203856,"Z",0,"Z",0,"R",0,"R",3203856,"R",60131869,"R",13791822,"R",8703308,"R",3637209,"Z",0,"R",1451305,"R",1243425,"R",425225,"R",127942,"Z",0,"R",690258,"R",451311,"R",234263,"R",83532,"Z",0,"R",133516,"R",1422350,"R",821914,"R",339278,"Z",0,"R",261158,"R",4102154,"R",2509506,"R",1016745,"Z",0,"R",575903,"R",7871428,"R",3838614,"R",1658342,"Z",0,"R",2374472,"R",8775737,"R",2995187,"R",1261398,"Z",0,"R",4519152,"R",4228509,"R",4228509,"R",2247102,"B",,"B",,"B",,"R",2247102,"R",6401876,"R",2099044,"R",867453,"Z",0,"R",3435379,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",220390,"R",0,"R",0,"R",0,"R",220390,"R",50756104,"R",21627061,"R",8991899,"R",4228509,"R",15908635,"R",6223731,"R",6223731,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6223731,"R",0,"R",0,"R",0,"R",6223731,"R",56979835,"R",21627061,"R",8991899,"R",4228509,"R",22132366,"R",60131869,"R",56979835,"R",3152034,"R",-4608489,"R",-9864137,"R",-11320592,"R",4116171,"R",164074,"R",4717806,"R",0,"R",293238,"R",47150,"R",9338439,"R",5714405,"R",1376932,"R",7091337,"R",2247102,1 ,"R",38626,"R",81843
196246,"R",20106421,"R",169596509,"R",92480533,"R",11644376,"R",88760352,"R",108866773,"R",2723014,"R",11140313,"R",13863327,"R",65576274,"R",10265887,"R",75842161,"R",89705488,"R",15674265,"R",376062,"Z",0,"R",3110958,"R",19161285,"R",9927193,"R",1339499,"R",0,"R",11266692,"R",6532565,"R",958538,"R",0,"R",7491103,"R",107062941,"R",4657755,"R",711807,"R",111008889,"R",11893867,"R",577223,"R",52670,"R",12418420,"R",12370257,"R",578248,"R",127052,"R",12821453,"Z",0,"Z",0,"R",0,"Z",0,"R",8421885,"R",12456286,"R",6288219,"R",14589952,"R",89487926,"R",3772100,"R",779493,"R",92480533,"R",23617215,"R",8805493,"R",6038239,"R",3662087,"R",22734430,"Z",0,"Z",0,"R",852473,"R",65709937,"Z",0,"R",29770325,"Z",0,"Z",0,"Z",0,"Z",0,"R",750117,"R",891812,"R",71449,"R",31483703,"R",241239,"Z",0,"Z",0,"R",0,"R",241239,"R",97434879,"R",32324424,"R",21062710,"R",8661667,"Z",0,"R",2600047,"R",1273636,"R",584083,"R",160234,"Z",0,"R",529319,"R",2366630,"R",1395129,"R",489177,"Z",0,"R",482324,"R",3963738,"R",2453314,"R",974753,"Z",0,"R",535671,"R",6006136,"R",2790798,"R",1032112,"Z",0,"R",2183226,"R",8697897,"R",5147624,"R",2102101,"Z",0,"R",1448172,"R",8562614,"R",3843259,"R",1605988,"Z",0,"R",3113367,"R",3929662,"R",3929662,"R",2841633,"B",,"B",,"B",,"R",2841633,"R",22719351,"R",5185078,"R",2013042,"Z",0,"R",15521231,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",528155,"R",3477,"R",0,"R",0,"R",524678,"R",93213876,"R",42465472,"R",17039074,"R",3929662,"R",29779668,"R",3768532,"R",3768532,"R",10349,"R",0,"R",0,"R",0,"R",10349,"R",3778881,"R",0,"R",0,"R",0,"R",3778881,"R",96992757,"R",42465472,"R",17039074,"R",3929662,"R",33558549,"R",97434879,"R",96992757,"R",442122,"R",3665612,"R",15053551,"R",19161285,"R",4600498,"R",214822,"R",6666839,"R",0,"R",1208256,"R",105972,"R",12796387,"R",7855913,"R",2098841,"R",9954754,"R",2841633,1 ,"R",6352897,"R",6536475
196255,"R",241562025,"R",316891831,"R",120453758,"R",151928622,"R",348366695,"R",589928720,"R",12940653,"R",102547973,"R",115488626,"R",163038146,"R",160140704,"R",323178850,"R",438667476,"R",32245874,"R",4024385,"R",993121,"R",113997864,"R",151261244,"R",5126268,"R",1034749,"R",113009,"R",6048008,"R",1265000,"Z",0,"R",0,"R",1265000,"R",133778169,"R",34022467,"R",5536259,"R",162264377,"R",71851915,"R",21695805,"R",19245313,"R",74302407,"R",12414120,"R",758758,"R",3177,"R",13169701,"Z",0,"Z",0,"R",0,"Z",0,"R",81554443,"R",12641191,"R",34353296,"R",59842338,"R",129230226,"R",14644613,"R",23421081,"R",120453758,"R",17986024,"R",36168310,"R",3983247,"R",14333004,"R",2929228,"R",354462237,"Z",0,"R",1936896,"R",431798946,"Z",0,"R",163268108,"Z",0,"Z",0,"Z",0,"Z",0,"R",586813,"R",7501762,"R",4389,"R",171361072,"R",837635,"R",417353,"Z",0,"R",0,"R",1254988,"R",604415006,"R",66039026,"R",44300060,"R",18557166,"Z",0,"R",3181800,"R",29193202,"R",12923219,"R",4253016,"Z",0,"R",12016967,"R",15926651,"R",6957511,"R",2581234,"Z",0,"R",6387906,"R",11961217,"R",7219722,"R",2956818,"Z",0,"R",1784677,"R",3479365,"R",2308893,"R",899751,"Z",0,"R",270721,"R",18966301,"R",11155677,"R",4622384,"Z",0,"R",3188240,"R",16237975,"R",6770830,"R",2844276,"Z",0,"R",6622869,"R",9835024,"R",9835024,"R",525152,"B",,"B",,"B",,"R",525152,"R",3484587,"R",955436,"R",376566,"Z",0,"R",2152585,"R",389160360,"R",193555375,"R",57915065,"Z",0,"R",137689920,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",717762,"R",5746,"R",0,"R",0,"R",712016,"R",565526622,"R",286152469,"R",95006276,"R",9835024,"R",174532853,"R",8731100,"R",8731100,"R",416881,"R",0,"R",0,"R",0,"R",416881,"R",9147981,"R",0,"R",0,"R",0,"R",9147981,"R",574674603,"R",286152469,"R",95006276,"R",9835024,"R",183680834,"R",604415006,"R",574674603,"R",29740403,"R",115513212,"R",6007629,"R",151261244,"R",196371,"R",893372,"R",1007038,"R",0,"R",1221473,"R",0,"R",3318254,"R",1660263,"R",1132839,"R",2793102,"R",525152,1 ,"R",48300552,"R",55274135
196264,"R",34663237,"R",6256075,"R",2908439,"R",284305,"R",3631941,"R",38295178,"R",137381,"R",6672487,"R",6809868,"R",3458978,"R",9158942,"R",12617920,"R",19427788,"R",-199511,"R",74307,"R",0,"R",18992594,"R",18867390,"R",668105,"Z",0,"R",0,"R",668105,"Z",0,"Z",0,"R",0,"Z",0,"R",1618268,"Z",0,"R",0,"R",1618268,"R",3156297,"R",267460,"R",300339,"R",3123418,"Z",0,"R",1361,"R",0,"R",1361,"Z",0,"Z",0,"R",0,"Z",0,"R",764399,"R",80524,"R",0,"R",844923,"R",2864949,"R",289604,"R",246114,"R",2908439,"R",21733314,"R",8024307,"R",6987190,"R",10828249,"Z",0,"Z",0,"Z",0,"R",66348,"R",47639408,"Z",0,"R",21428616,"Z",0,"Z",0,"Z",0,"Z",0,"R",170186,"R",606808,"R",0,"R",22205610,"R",36615,"Z",0,"Z",0,"R",0,"R",36615,"R",69881633,"R",42977984,"R",27195486,"R",11396323,"Z",0,"R",4386175,"R",179657,"R",114471,"R",48175,"Z",0,"R",17011,"R",119322,"R",55202,"R",21781,"Z",0,"R",42339,"R",2244732,"R",189293,"R",78914,"Z",0,"R",1976525,"R",2270965,"R",1222684,"R",514863,"Z",0,"R",533418,"R",12957406,"R",6233932,"R",2528755,"Z",0,"R",4194719,"R",3363266,"R",67304,"R",28338,"Z",0,"R",3267624,"R",305288,"R",305288,"R",3402851,"B",,"B",,"B",,"R",3402851,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2761096,"R",0,"R",0,"R",0,"R",2761096,"R",70582567,"R",35078372,"R",14617149,"R",305288,"R",20581758,"R",171474,"R",171474,"R",41297,"R",0,"R",0,"R",0,"R",41297,"R",212771,"R",0,"R",0,"R",0,"R",212771,"R",70795338,"R",35078372,"R",14617149,"R",305288,"R",20794529,"R",69881633,"R",70795338,"R",-913705,"R",19723304,"R",57791,"R",18867390,"R",6616853,"R",464265,"R",7128895,"R",0,"R",178464,"R",0,"R",14388477,"R",10985626,"R",0,"R",10985626,"R",3402851,1 ,"R",1870557,"R",1995175
196291,"R",15436398,"R",74057056,"R",26565862,"R",9409159,"R",56900353,"R",72336751,"R",1812535,"R",7884513,"R",9697048,"R",49938721,"R",3452455,"R",53391176,"R",63088224,"R",5043230,"R",457954,"R",50616,"R",3696727,"R",9248527,"R",3247928,"R",752757,"R",0,"R",4000685,"R",1962100,"Z",0,"R",0,"R",1962100,"R",36627060,"R",24492111,"R",44750,"R",61074421,"R",3068966,"R",525335,"R",797800,"R",2796501,"R",2779384,"R",39146,"R",9052,"R",2809478,"Z",0,"Z",0,"R",0,"Z",0,"R",2495386,"R",23816286,"R",24897801,"R",1413871,"R",25308478,"R",1866622,"R",609238,"R",26565862,"R",5450618,"R",1089799,"R",1107305,"R",851047,"R",8399065,"Z",0,"Z",0,"R",3548019,"R",20445853,"Z",0,"R",11948382,"Z",0,"Z",0,"Z",0,"Z",0,"R",689546,"R",454782,"R",329085,"R",13421795,"R",268850,"R",253000,"Z",0,"R",1250,"R",523100,"R",34390748,"R",8219474,"R",4837028,"R",2006636,"Z",0,"R",1375810,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",44359,"R",24835,"R",4158,"Z",0,"R",15366,"R",2357452,"R",1161554,"R",450736,"Z",0,"R",745162,"R",2152204,"R",1406801,"R",550056,"Z",0,"R",195347,"R",4600556,"R",2304717,"R",959947,"Z",0,"R",1335892,"R",4774083,"R",1620440,"R",681427,"Z",0,"R",2472216,"R",1850638,"R",1850638,"R",502616,"B",,"B",,"B",,"R",502616,"R",6866413,"R",1132989,"R",474036,"Z",0,"R",5259388,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",670546,"R",0,"R",0,"R",0,"R",670546,"R",32038341,"R",12488364,"R",5126996,"R",1850638,"R",12572343,"R",2841700,"R",2841700,"R",61310,"R",0,"R",0,"R",0,"R",61310,"R",2903010,"R",0,"R",0,"R",0,"R",2903010,"R",34941351,"R",12488364,"R",5126996,"R",1850638,"R",15475353,"R",34390748,"R",34941351,"R",-550603,"R",-10966,"R",9810096,"R",9248527,"R",822985,"R",45730,"R",1459580,"R",0,"R",567226,"R",0,"R",2895521,"R",1710068,"R",682837,"R",2392905,"R",502616,1 ,"R",312793,"R",354305
196307,"R",163168174,"R",419535439,"R",164275489,"R",98866140,"R",354126090,"R",517294264,"R",19033023,"R",111409420,"R",130442443,"R",247768033,"R",135850658,"R",383618691,"R",514061134,"R",13735976,"R",16229746,"R",1612257,"R",-28344849,"R",3233130,"R",11413937,"R",75522,"R",0,"R",11489459,"R",2960200,"Z",0,"R",0,"R",2960200,"R",210954215,"R",21294157,"R",2808928,"R",229439444,"R",110653513,"R",18386107,"R",9022204,"R",120017416,"R",8153449,"R",830394,"R",11223,"R",8972620,"Z",0,"Z",0,"R",0,"Z",0,"R",35899463,"R",31031560,"R",20274723,"R",46656300,"R",158751627,"R",16067252,"R",10543390,"R",164275489,"R",14283006,"R",24386553,"R",2838944,"R",4222238,"R",3061764,"R",343654752,"Z",0,"R",1212881,"R",393660138,"Z",0,"R",103281095,"Z",0,"Z",0,"Z",0,"Z",0,"R",384892,"R",2911090,"R",265455,"R",106842532,"R",538779,"R",5227270,"Z",0,"R",0,"R",5766049,"R",506268719,"R",52878160,"R",33741977,"R",13525456,"Z",0,"R",5610727,"R",15725598,"R",7768766,"R",2543283,"Z",0,"R",5413549,"R",1308773,"R",574314,"R",213274,"Z",0,"R",521185,"R",5451318,"R",3284021,"R",1360199,"Z",0,"R",807098,"R",2197199,"R",1241111,"R",494496,"Z",0,"R",461592,"R",18212365,"R",12753134,"R",5253644,"Z",0,"R",205587,"R",10920187,"R",3329822,"R",1400585,"Z",0,"R",6189780,"R",16891213,"R",16891213,"R",605995,"B",,"B",,"B",,"R",605995,"R",4336366,"R",621757,"R",244401,"Z",0,"R",3470208,"R",421679105,"R",173581656,"R",60182912,"Z",0,"R",187914537,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2611535,"R",188302,"R",40371,"R",0,"R",2382862,"R",552817814,"R",237084860,"R",85258621,"R",16891213,"R",213583120,"R",13326888,"R",13326888,"R",634529,"R",0,"R",0,"R",0,"R",634529,"R",13961417,"R",0,"R",0,"R",0,"R",13961417,"R",566779231,"R",237084860,"R",85258621,"R",16891213,"R",227544537,"R",506268719,"R",566779231,"R",-60510512,"R",72964969,"R",-9221327,"R",3233130,"R",180969,"R",29520,"R",1074070,"R",0,"R",1356725,"R",387397,"R",3028681,"R",1486635,"R",936051,"R",2422686,"R",605995,1 ,"R",27313726,"R",28823471
196565,"R",6700451,"R",36201347,"R",14058767,"R",331489,"R",22474069,"R",29174520,"R",351438,"R",5460003,"R",5811441,"R",10106760,"R",0,"R",10106760,"R",15918201,"R",11684382,"R",1348155,"R",0,"R",223782,"R",13256319,"R",70993,"R",0,"R",0,"R",70993,"R",1764385,"R",0,"R",0,"R",1764385,"R",29461170,"R",102833,"R",0,"R",29564003,"R",3686108,"R",236447,"R",79978,"R",3842577,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",515928,"R",443461,"R",0,"R",959389,"R",12695169,"R",1443576,"R",79978,"R",14058767,"R",7643109,"R",4450849,"R",2912866,"R",0,"R",0,"B",,"B",,"R",79883,"R",15086707,"R",0,"R",6798254,"R",6780161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13578415,"R",337503,"R",0,"R",0,"R",0,"R",337503,"R",29002625,"R",12111921,"R",7135852,"R",2356902,"R",0,"R",2619167,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42661,"R",32375,"R",10126,"R",0,"R",160,"R",2295197,"R",1384762,"R",433090,"R",0,"R",477345,"R",4063188,"R",2452678,"R",763623,"R",0,"R",846887,"R",3748936,"R",2028628,"R",626186,"R",0,"R",1094122,"R",1930236,"R",817796,"R",255787,"R",0,"R",856653,"R",1443576,"R",1443576,"R",2600430,"B",,"B",,"B",,"R",2600430,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28236145,"R",13852091,"R",4445714,"R",1443576,"R",8494764,"R",356766,"R",356766,"R",0,"R",0,"R",0,"R",0,"R",0,"R",356766,"R",0,"R",0,"R",0,"R",356766,"R",28592911,"R",13852091,"R",4445714,"R",1443576,"R",8851530,"R",29002625,"R",28592911,"R",409714,"R",12846605,"R",0,"R",13256319,"R",3585329,"R",221253,"R",2452032,"R",0,"R",0,"R",0,"R",6258614,"R",3658184,"R",0,"R",3658184,"R",2600430,1 ,"R",1891648,"R",2097188
196699,"R",4969861,"R",28651472,"R",17714753,"R",1073959,"R",12010678,"R",16980539,"R",871445,"R",3905450,"R",4776895,"R",18648390,"R",0,"R",18648390,"R",23425285,"R",-7493593,"R",259671,"R",0,"R",789176,"R",-6444746,"R",744174,"R",0,"R",0,"R",744174,"R",0,"R",0,"R",0,"R",0,"R",23742375,"R",495480,"R",0,"R",24237855,"R",4395774,"R",229509,"R",211666,"R",4413617,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",17082868,"R",934360,"R",211666,"R",17805562,"R",5146381,"R",3317162,"R",1741571,"R",585942,"R",0,"B",,"B",,"R",1175082,"R",11966138,"R",0,"R",4989299,"R",6399517,"R",0,"R",0,"R",0,"R",0,"R",79929,"R",0,"R",11468745,"R",1934185,"R",0,"R",0,"R",0,"R",1934185,"R",25369068,"R",9506055,"R",6412890,"R",2407375,"Z",0,"R",685790,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1475625,"R",233287,"R",112067,"Z",0,"R",1130271,"R",2572700,"R",1540556,"R",440884,"Z",0,"R",591260,"R",1696608,"R",1105904,"R",499900,"Z",0,"R",90804,"R",3703947,"R",1428279,"R",629557,"Z",0,"R",1646111,"R",2436506,"R",1005932,"R",431906,"Z",0,"R",998668,"R",934360,"R",934360,"R",1602097,"B",,"B",,"B",,"R",1602097,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23927898,"R",11726848,"R",4521689,"R",934360,"R",6745001,"R",898800,"R",898800,"R",0,"R",0,"R",0,"R",0,"R",0,"R",898800,"R",0,"R",0,"R",0,"R",898800,"R",24826698,"R",11726848,"R",4521689,"R",934360,"R",7643801,"R",25369068,"R",24826698,"R",542370,"R",-6987116,"R",0,"R",-6444746,"R",1945788,"R",86124,"R",1741571,"R",357598,"R",0,"R",0,"R",4131081,"R",2528984,"R",0,"R",2528984,"R",1602097,2 ,"A",,"A",
197027,"R",55340209,"R",269191377,"R",0,"R",0,"R",269191377,"R",324531586,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",324531586,"R",0,"R",0,"R",0,"R",324531586,"R",82820000,"R",828200,"R",0,"R",83648200,"R",200000,"Z",0,"R",0,"R",200000,"R",147758934,"R",4432768,"R",0,"R",152191702,"R",27485781,"R",2666058,"R",0,"R",30151839,"R",8263600,"R",11680,"R",0,"R",8275280,"R",0,"R",0,"R",0,"R",0,"R",8000000,"R",3000000,"R",0,"R",11000000,"R",0,"R",0,"R",0,"R",0,"R",1006812,"R",0,"R",0,"R",0,"R",5912570,"R",0,"R",0,"R",0,"R",6919382,"R",55340209,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55340209,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",62259591,"R",13387453,"R",4356869,"R",2339217,"Z",0,"R",6691367,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",8756323,"R",1234641,"R",308660,"Z",0,"R",7213022,"R",2431049,"R",1827183,"R",456796,"Z",0,"R",147070,"R",8911998,"R",3236554,"R",809139,"Z",0,"R",4866305,"R",21853386,"R",2069231,"R",517308,"Z",0,"R",19266847,"Z",0,"Z",0,"Z",0,"B",,"B",,"B",,"Z",0,"R",6919382,"R",3473577,"R",868394,"Z",0,"R",2577411,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62259591,"R",16198055,"R",5299514,"Z",0,"R",40762022,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62259591,"R",16198055,"R",5299514,"Z",0,"R",40762022,"R",62259591,"R",62259591,"R",0,"R",266525319,"R",58006267,"R",324531586,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,1 ,"R",12315952,"R",12433355
197036,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"A",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"R",40235782,"Z",0,"Z",0,"R",0,"R",40235782,"R",479204295,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4488101,"Z",0,"R",0,"R",483692396,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",523928178,"R",98434107,"R",49657079,"R",30969860,"Z",0,"R",17807168,"R",26952839,"R",2287072,"R",1539798,"Z",0,"R",23125969,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",38498517,"R",20282389,"R",9310453,"Z",0,"R",8905675,"R",21494393,"R",4348422,"R",1713404,"Z",0,"R",15432567,"R",158048195,"R",76986492,"R",51120734,"Z",0,"R",29940969,"R",111410927,"R",28605442,"R",8473582,"Z",0,"R",74331903,"Z",0,"Z",0,"Z",0,"B",,"B",,"B",,"Z",0,"R",40520635,"R",14858659,"R",3299400,"Z",0,"R",22362576,"R",28568565,"R",12195382,"R",6638015,"Z",0,"R",9735168,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",523928178,"R",209220937,"R",113065246,"Z",0,"R",201641995,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",523928178,"R",209220937,"R",113065246,"Z",0,"R",201641995,"R",523928178,"R",523928178,"R",0,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,2 ,"A",,"A",
