UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3 
199421,"R",1008,"R",64,"R",42,"A",.,"R",1008,"R",64,"R",42,"A",.,"R",5592,"R",64,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1328,"R",1024,"R",1072,"R",1328,"R",1024,"R",1072,"R",1328,"R",5344,"R",5656,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5600,"R",8460,"R",8460,"R",2600,"R",3700,"R",3700,"R",2600,"R",3700,"R",3700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199449,"R",1344,"R",38,"R",42,"A",.,"R",1344,"R",38,"R",42,"A",.,"R",7466,"R",38,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1185,"R",1185,"R",1382,"R",1185,"R",1185,"R",1382,"R",6585,"R",6585,"R",7504,"R",800,"R",800,"R",900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",4950,"R",2375,"R",2375,"R",2600,"R",2375,"R",2375,"R",2600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199458,"R",9440,"R",200,"R",295,"A",.,"R",9440,"R",200,"R",295,"A",.,"R",9440,"R",200,"R",295,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8225,"R",8930,"R",9640,"R",8225,"R",8930,"R",9640,"R",8225,"R",8930,"R",9640,"R",700,"R",700,"R",800,"R",4760,"R",4960,"R",5500,"R",4150,"R",4150,"R",4150,"R",4100,"R",4100,"R",4100,"R",5650,"R",5650,"R",5650,"R",4650,"R",4650,"R",4650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199467,"R",1380,"R",70,"R",42,"A",.,"R",1380,"R",70,"R",42,"A",.,"R",7464,"R",70,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1334,"R",1334,"R",1344,"R",1334,"R",1334,"R",1344,"R",7094,"R",7094,"R",7460,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6000,"R",6000,"R",6000,"R",1800,"R",1800,"R",1800,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199476,"R",1260,"R",60,"R",42,"A",.,"R",1260,"R",60,"R",42,"A",.,"R",7466,"R",60,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1324,"R",1324,"R",1404,"R",1324,"R",1324,"R",1404,"R",7084,"R",7084,"R",7526,"R",900,"R",900,"R",925,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2500,"R",2500,"R",2600,"R",4052,"R",4052,"R",4152,"R",3752,"R",3752,"R",3852,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199485,"R",1344,"R",93,"R",42,"A",.,"R",1344,"R",93,"R",42,"A",.,"R",7466,"R",93,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1309,"R",1361,"R",1437,"R",1309,"R",1361,"R",1437,"R",6752,"R",7117,"R",7559,"R",900,"R",900,"R",900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4500,"R",4500,"R",4500,"R",3650,"R",3650,"R",3650,"R",3200,"R",3650,"R",3650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199494,"R",1344,"R",64,"R",42,"A",.,"R",1344,"R",64,"R",42,"A",.,"R",7466,"R",64,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1264,"R",1264,"R",1408,"R",1264,"R",1264,"R",1408,"R",7024,"R",7024,"R",7530,"R",800,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5600,"R",5600,"R",5800,"R",600,"R",600,"R",600,"R",600,"R",600,"R",600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199582,"R",10580,"R",2626,"R",550,"A",.,"R",10580,"R",2626,"R",550,"A",.,"R",10580,"R",2626,"R",550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11428,"R",12456,"R",13206,"R",11428,"R",12456,"R",13206,"R",11428,"R",12456,"R",13206,"R",900,"R",1000,"R",1400,"R",5844,"R",6372,"R",6590,"R",2040,"R",2040,"R",3060,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199607,"R",18850,"R",340,"R",965,"A",.,"R",18850,"R",340,"R",965,"A",.,"R",18850,"R",340,"R",965,"A",.,"R",4860,"Z",0,"R",270,"R",4860,"Z",0,"R",270,"R",4860,"Z",0,"R",270,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17190,"R",18164,"R",19190,"R",17190,"R",18164,"R",19190,"R",17190,"R",18164,"R",19190,"R",800,"R",900,"R",900,"R",9250,"R",9551,"R",10050,"R",3000,"R",3100,"R",3350,"R",3350,"R",4000,"R",4250,"R",1100,"R",1200,"R",1400,"R",2000,"R",2400,"R",2800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199625,"R",1344,"R",69,"R",42,"A",.,"R",1344,"R",69,"R",42,"A",.,"R",7464,"R",69,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1332,"R",1332,"R",1413,"R",1332,"R",1332,"R",1413,"R",7092,"R",7092,"R",7533,"R",775,"R",969,"R",969,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4473,"R",5591,"R",5591,"R",2749,"R",3440,"R",3440,"R",2749,"R",3440,"R",3440,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199634,"R",1206,"R",70,"R",42,"A",.,"R",1206,"R",70,"R",42,"A",.,"R",6246,"R",70,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1134,"R",1206,"R",1276,"R",1134,"R",1206,"R",1276,"R",5978,"R",6246,"R",6316,"R",547,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7265,"R",7222,"R",7222,"R",2333,"R",2705,"R",2705,"R",2333,"R",2705,"R",2705,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199643,"R",8800,"R",2040,"R",367,"A",.,"R",8800,"R",2040,"R",367,"A",.,"R",8800,"R",2040,"R",367,"A",.,"R",7920,"R",1640,"R",440,"R",7920,"R",1640,"R",440,"R",7920,"R",1640,"R",440,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",7920,"R",1640,"R",7920,"R",1640,"Y",.,"Y",.,"Y",.,"Y",.,"R",9438,"R",10020,"R",10840,"R",9438,"R",10020,"R",10840,"R",9438,"R",10020,"R",10840,"R",700,"R",700,"R",1100,"R",6050,"R",6410,"R",6800,"R",1500,"R",1500,"R",2550,"R",6050,"R",6410,"R",6800,"R",1500,"R",1500,"R",2550,"R",1500,"R",1500,"R",2550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199698,"R",18192,"R",0,"R",420,"A",.,"R",18192,"Z",0,"R",420,"A",.,"R",18192,"Z",0,"R",420,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16590,"R",17162,"R",18192,"R",16590,"R",17162,"R",18192,"R",16590,"R",17162,"R",18192,"R",1000,"R",1000,"R",1200,"R",6140,"R",7540,"R",7992,"R",3770,"R",3798,"R",4016,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199722,"R",1008,"R",69,"R",42,"A",.,"R",1008,"R",69,"R",42,"A",.,"R",5599,"R",69,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1015,"R",1015,"R",1077,"R",1015,"R",1015,"R",1077,"R",5335,"R",5335,"R",5668,"R",482,"R",482,"R",500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3100,"R",3100,"R",3200,"R",3248,"R",3248,"R",3290,"R",2596,"R",2596,"R",2646,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199731,"R",1176,"R",65,"R",42,"A",.,"R",1176,"R",65,"R",42,"A",.,"R",6532,"R",65,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1162,"R",1162,"R",1241,"R",1162,"R",1162,"R",1241,"R",6202,"R",6202,"R",6597,"R",842,"R",870,"R",900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7425,"R",7500,"R",8380,"R",5217,"R",5500,"R",4870,"R",3980,"R",3900,"R",3925,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199740,"R",1344,"R",94,"R",42,"A",.,"R",1344,"R",94,"R",42,"A",.,"R",7166,"R",94,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1354,"R",1356,"R",1404,"R",1354,"R",1356,"R",1404,"R",7114,"R",7116,"R",8243,"R",962,"R",1000,"R",782,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7430,"R",7430,"R",8361,"R",6079,"R",6079,"R",6842,"R",1860,"R",1860,"R",1860,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199768,"R",1344,"R",64,"R",42,"A",.,"R",1344,"R",64,"R",42,"A",.,"R",7466,"R",64,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1328,"R",1328,"R",1408,"R",1328,"R",1328,"R",1408,"R",7088,"R",7088,"R",7530,"R",800,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6170,"R",6170,"R",6170,"R",2805,"R",2805,"R",3201,"R",4305,"R",4305,"R",4305,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199786,"R",1264,"R",30,"R",42,"A",.,"R",1264,"R",30,"R",42,"A",.,"R",7024,"R",30,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1246,"R",1246,"R",1294,"R",1246,"R",1246,"R",1294,"R",6782,"R",6782,"R",7054,"R",600,"R",700,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7000,"R",7200,"R",7400,"R",5400,"R",5600,"R",5900,"R",5400,"R",5600,"R",5900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199795,"R",1344,"R",59,"R",42,"A",.,"R",1344,"R",59,"R",42,"A",.,"R",7466,"R",59,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1274,"R",1323,"R",1403,"R",1274,"R",1323,"R",1403,"R",6810,"R",7083,"R",7524,"R",823,"R",851,"R",878,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5784,"R",5981,"R",6174,"R",4253,"R",4488,"R",4743,"R",4253,"R",4488,"R",4743,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199838,"R",1008,"R",62,"R",42,"A",.,"R",1008,"R",62,"R",42,"A",.,"R",5599,"R",62,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",986,"R",986,"R",1074,"R",986,"R",986,"R",1074,"R",5306,"R",5306,"R",5665,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7155,"R",7344,"R",7344,"R",5394,"R",5471,"R",5471,"R",3643,"R",3676,"R",3676,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199847,"R",34230,"R",100,"R",1420,"A",.,"R",34230,"R",100,"R",1420,"A",.,"R",34230,"R",100,"R",1420,"A",.,"R",28340,"R",0,"R",1010,"R",28340,"Z",0,"R",1010,"R",28340,"Z",0,"R",1010,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",37134,"R",0,"R",37134,"R",0,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",31500,"R",0,"R",31500,"R",0,"R",15000,"R",350,"R",15000,"R",350,"Y",.,"Y",.,"Y",.,"Y",.,"R",30210,"R",32140,"R",34330,"R",30210,"R",32140,"R",34330,"R",30210,"R",32140,"R",34330,"R",800,"R",850,"R",850,"R",8500,"R",8800,"R",9500,"R",1640,"R",1960,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199856,"R",1344,"R",62,"R",42,"A",.,"R",1344,"R",62,"R",42,"A",.,"R",7466,"R",62,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1264,"R",1264,"R",1406,"R",1264,"R",1264,"R",1406,"R",7024,"R",7024,"R",7528,"R",2100,"R",2250,"R",2400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12500,"R",12750,"R",13000,"R",3500,"R",3850,"R",4000,"R",2500,"R",2850,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199865,"R",21084,"R",300,"R",500,"A",.,"R",21084,"R",300,"R",500,"A",.,"R",21084,"R",300,"R",500,"A",.,"R",12600,"R",475,"A",.,"R",12600,"R",475,"A",.,"R",12600,"R",475,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18916,"R",19826,"R",21384,"R",18916,"R",19826,"R",21384,"R",18916,"R",19826,"R",21384,"R",800,"R",830,"R",870,"R",5466,"R",6000,"R",6700,"R",2218,"R",2344,"R",2846,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
