UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
205203,"R",22704702,"R",51499894,"R",16831446,"R",11282325,"R",23386123,"R",16203868,"R",34668448,"R",2725536,"R",21059455,"R",10277973,"R",0,"R",30968328,"R",28654380,"R",0,"R",2313948,"R",34550958,"R",-2196458,"R",34668448,"R",3118681,"R",592800,"R",1523008,"R",0,"R",30124,"R",1294578,"R",6559191,"R",3343418,"R",957925,"R",17703173,"R",0,"R",0,"R",0,"R",774449,"R",147,"R",0,"R",3017206,"R",0,"R",1633821,"R",0,"R",5311477,"R",0,"R",10810,"R",2517245,"R",30968328,"R",11088846,"R",6829160,"R",2558981,"R",267730,"R",547050,"R",60338,"R",825587,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2064650,"R",1129253,"R",423147,"R",72656,"R",148456,"R",16374,"R",274764,"R",2268310,"R",858733,"R",321779,"R",53254,"R",108813,"R",12002,"R",913729,"R",6403477,"R",1929899,"R",723161,"R",54471,"R",111301,"R",12276,"R",3572369,"R",3168422,"R",52024,"R",19494,"R",363685,"R",743112,"R",81964,"R",1908143,"R",2257848,"A",,"A",,"A",,"A",,"A",,"R",2257848,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",102367,"R",38358,"R",-811796,"Z",0,"Z",0,"R",671071,"R",1402827,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1402827,"R",28654380,"R",10901436,"R",4084920,"B",,"R",1658732,"R",182954,"R",11826338,"R",19298607,"R",21945938, 1
205957,"R",38836207,"R",108777767,"R",18184054,"R",73341168,"R",17252545,"R",9011088,"R",90593713,"R",7020274,"R",64826146,"R",23157914,"Z",0,"R",56382736,"R",44946010,"R",-2018,"R",11434708,"R",79159005,"R",0,"R",90593713,"R",1399906,"R",149438,"R",792884,"R",0,"R",671181,"R",5339328,"R",8352737,"R",8352736,"R",0,"R",24968528,"R",0,"R",0,"R",0,"R",1685200,"R",785284,"Z",0,"R",8497014,"R",0,"R",2878314,"R",687232,"R",15414882,"R",0,"R",0,"R",1466282,"R",56382736,"R",12323408,"R",7285513,"R",2459675,"R",640463,"R",679626,"R",0,"R",1258131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2839784,"R",1120456,"R",388126,"R",182253,"R",343241,"R",0,"R",805708,"R",6099514,"R",2330326,"R",738597,"R",325653,"R",515442,"R",3174,"R",2186322,"R",6320000,"R",2376190,"R",869191,"R",411278,"R",0,"R",0,"R",2663341,"R",17363304,"R",1756094,"R",597196,"R",1694474,"R",1556947,"R",317033,"R",11441560,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",982523,"R",426875,"R",-3254121,"R",967850,"R",0,"R",876873,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44946010,"R",15851102,"R",5479660,"B",,"R",4063106,"R",320207,"R",19231935,"R",22074513,"R",26900249, 1
206002,"R",444783,"R",1242518,"R",828676,"R",413842,"R",0,"Z",0,"R",413842,"R",0,"R",29987,"R",414796,"R",0,"R",724110,"R",723981,"R",0,"R",129,"R",413713,"R",0,"R",413842,"R",52951,"Z",0,"R",39300,"Z",0,"R",76424,"Z",0,"R",168675,"R",168675,"R",0,"R",376073,"R",0,"R",0,"R",0,"R",52951,"R",87642,"R",0,"R",83500,"R",123944,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",724110,"R",231679,"R",147535,"R",25485,"Z",0,"Z",0,"Z",0,"R",58659,"R",72398,"R",13797,"Z",0,"R",55744,"Z",0,"Z",0,"R",2857,"R",7244,"Z",0,"Z",0,"R",7244,"Z",0,"Z",0,"R",0,"R",195479,"R",73220,"R",4429,"R",101536,"Z",0,"Z",0,"R",16294,"R",101044,"R",25976,"R",11113,"R",58178,"Z",0,"Z",0,"R",5777,"R",50679,"R",12678,"R",5467,"R",29592,"Z",0,"Z",0,"R",2942,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",0,"R",0,"R",-317454,"R",17096,"R",0,"R",300358,"R",65458,"R",0,"R",0,"R",65160,"R",0,"R",0,"R",298,"R",723981,"R",273206,"R",46494,"B",,"R",17096,"R",0,"R",387185,"A",,"A",, 2
206048,"R",3574667,"R",31677461,"R",21378343,"R",8948830,"R",1350288,"R",946591,"R",10299118,"R",5560637,"R",19331580,"R",7211443,"R",0,"R",21517500,"R",20714260,"R",0,"R",803240,"R",9495878,"R",0,"R",10299118,"R",1299406,"R",125400,"R",1770701,"R",0,"R",160600,"R",5726785,"R",9082892,"R",5585697,"R",0,"R",16014283,"R",0,"R",0,"R",0,"R",130035,"R",0,"R",0,"R",763138,"R",0,"R",338492,"R",0,"R",4271552,"R",0,"R",0,"R",0,"R",21517500,"R",6490076,"R",4664534,"R",16398,"R",279091,"R",510041,"R",66097,"R",953915,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",485154,"R",121145,"Z",0,"R",41864,"R",23583,"R",81839,"R",216723,"R",2953998,"R",1416524,"R",186150,"Z",0,"R",232425,"R",226139,"R",892760,"R",7956590,"R",1737568,"R",2129843,"R",725635,"R",271236,"R",34096,"R",3058212,"R",2828442,"R",79821,"R",19632,"R",348863,"R",172388,"R",194312,"R",2013426,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",640230,"Z",0,"R",-1395453,"R",46258,"R",35339,"R",673626,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20714260,"R",8659822,"R",2352023,"B",,"R",1255931,"R",637822,"R",7808662,"R",3203860,"R",3574667, 1
206154,"R",157539,"R",203977,"R",46438,"R",157539,"R",0,"R",0,"R",157539,"R",25300,"R",125142,"R",163518,"R",0,"R",289401,"R",286743,"R",0,"R",2658,"R",154881,"R",0,"R",157539,"R",10894,"R",0,"R",3852,"R",0,"R",18100,"R",0,"R",32846,"R",32846,"R",0,"R",47592,"R",0,"R",0,"R",0,"R",10894,"R",3852,"R",0,"R",155947,"R",0,"R",0,"R",11860,"R",0,"R",0,"R",0,"R",59256,"R",289401,"R",19755,"R",18000,"R",1755,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32923,"R",14000,"R",0,"R",18923,"R",0,"R",0,"R",0,"R",1436,"R",0,"R",0,"R",1436,"R",0,"R",0,"R",0,"R",185037,"R",135712,"R",0,"R",36051,"R",11323,"R",1951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"Z",0,"Z",0,"R",-56410,"Z",0,"Z",0,"R",56410,"R",47592,"R",14746,"R",0,"R",0,"R",0,"R",0,"R",32846,"R",286743,"R",182458,"R",1755,"B",,"R",11323,"R",1951,"R",89256,"A",,"A",, 2
206215,"R",32690175,"R",45277362,"R",788671,"R",16345658,"R",28143033,"Z",0,"R",44488691,"R",938000,"R",16862193,"R",2925791,"Z",0,"R",7236139,"R",6898365,"R",0,"R",337774,"R",44150917,"R",0,"R",44488691,"R",0,"Z",0,"Z",0,"Z",0,"R",645658,"Z",0,"R",645658,"R",645658,"Z",0,"R",599603,"Z",0,"Z",0,"Z",0,"R",109293,"Z",0,"Z",0,"R",2256851,"R",929488,"R",2732279,"Z",0,"R",381529,"Z",0,"Z",0,"R",227096,"R",7236139,"R",2787645,"R",1471611,"R",443625,"R",222005,"R",307386,"Z",0,"R",343018,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",637887,"R",264827,"R",85298,"R",50800,"R",70338,"Z",0,"R",166624,"R",586531,"R",241084,"R",82404,"R",46710,"R",64675,"Z",0,"R",151658,"R",2483440,"R",672170,"R",202592,"R",186465,"R",258178,"Z",0,"R",1164035,"R",402862,"R",15164,"R",7180,"R",32083,"R",44423,"Z",0,"R",304012,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",124870,"R",43048,"R",-538063,"Z",0,"Z",0,"R",370145,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6898365,"R",2789726,"R",864147,"B",,"R",745000,"Z",0,"R",2499492,"R",29721620,"R",30730847, 1
206279,"R",2484875,"R",33369961,"R",22258974,"R",9435381,"R",1675606,"R",1319166,"R",11110987,"R",666585,"R",8334504,"R",6590522,"R",0,"R",29811917,"R",33313657,"R",0,"R",-3501740,"R",14612727,"R",0,"R",11110987,"R",1399269,"R",312986,"R",678057,"R",0,"R",54903,"R",617439,"R",3062654,"R",24921,"R",0,"R",26724590,"R",0,"R",0,"R",0,"R",312986,"R",678057,"R",0,"R",347650,"R",0,"R",1397933,"R",0,"R",350701,"R",0,"R",0,"R",0,"R",29811917,"R",14492296,"R",8711999,"R",2286833,"R",503677,"R",263009,"R",98937,"R",2627841,"R",71411,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",71411,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3550777,"R",2093982,"R",198201,"R",402942,"R",394513,"R",148406,"R",312733,"R",2262099,"R",1249654,"R",413422,"R",201471,"R",131504,"R",49469,"R",216579,"R",11216620,"R",2625961,"R",1492795,"R",1031188,"R",526017,"R",197875,"R",5342784,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1720454,"A",,"A",,"A",,"A",,"A",,"R",1720454,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",657204,"R",198314,"R",-2139278,"Z",0,"Z",0,"R",1283760,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33313657,"R",15338800,"R",4589565,"B",,"R",1315043,"R",494687,"R",11575562,"R",1273477,"R",1319166, 1
206288,"R",8020855,"R",15949274,"R",7052918,"R",2057841,"R",6838515,"R",6615099,"R",8896356,"R",919910,"R",4505149,"R",1459776,"R",0,"R",5450937,"R",6065082,"R",0,"R",-614145,"R",9510501,"R",0,"R",8896356,"R",0,"R",64267,"R",0,"R",0,"R",0,"R",267838,"R",332105,"R",267838,"R",0,"R",1909360,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1879130,"R",1017645,"R",488952,"R",0,"R",31234,"R",0,"R",0,"R",124616,"R",5450937,"R",2205964,"R",1114033,"R",178173,"R",292244,"R",113224,"R",0,"R",508290,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",988922,"R",525639,"R",113850,"R",131011,"R",83653,"R",0,"R",134769,"R",392593,"R",232084,"R",53904,"R",52011,"R",24194,"R",0,"R",30400,"R",2397894,"R",842846,"R",188686,"R",317678,"R",50937,"R",260008,"R",737739,"R",79709,"R",11818,"R",2468,"R",10560,"R",2851,"R",0,"R",52012,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",64208,"R",9225,"R",-803504,"R",0,"R",0,"R",730071,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6065082,"R",2790628,"R",546306,"B",,"R",274859,"R",260008,"R",2193281,"R",7131015,"R",7079270, 1
206330,"R",1315119,"R",25012361,"R",15193025,"R",4925115,"R",4894221,"R",279302,"R",9819336,"R",260900,"R",15304947,"R",4213171,"R",357627,"R",15999723,"R",14610324,"R",0,"R",1389399,"R",8429937,"R",0,"R",9819336,"R",942051,"R",646248,"R",1229060,"Z",0,"R",220776,"R",4280567,"R",7318702,"R",4501343,"R",0,"R",10680203,"Z",0,"Z",0,"Z",0,"R",29512,"Z",0,"Z",0,"R",1938816,"Z",0,"R",243672,"Z",0,"R",2536026,"Z",0,"Z",0,"R",571494,"R",15999723,"R",5586950,"R",2982184,"R",1131416,"R",472804,"R",306038,"R",194015,"R",500493,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1253263,"R",670450,"R",254363,"R",105999,"R",68612,"R",43497,"R",110342,"R",3606450,"R",1686201,"R",639731,"R",314817,"R",203776,"R",129185,"R",632740,"R",3189509,"R",937804,"R",355795,"R",300703,"R",194640,"R",123393,"R",1277174,"R",974152,"R",29203,"R",11080,"R",102197,"R",66151,"R",41937,"R",723584,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-1296520,"Z",0,"Z",0,"R",1296520,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14610324,"R",6305842,"R",2392385,"B",,"R",839217,"R",532027,"R",4540853,"R",3102457,"R",3506087, 1
206349,"R",27715913,"R",68279379,"R",11024705,"R",30032609,"R",27222065,"R",23885845,"R",57254674,"R",179270,"R",44868435,"R",16718179,"R",0,"R",25603845,"R",20393706,"R",0,"R",5210139,"R",52044535,"R",0,"R",57254674,"R",1135155,"R",207796,"R",1415371,"R",305876,"R",494267,"R",3235390,"R",6793855,"R",3904206,"R",0,"R",16870551,"Z",0,"Z",0,"Z",0,"R",2331,"Z",0,"Z",0,"R",3663556,"Z",0,"R",2883427,"Z",0,"R",1221755,"Z",0,"Z",0,"R",962225,"R",25603845,"R",10894822,"R",6381064,"R",1401320,"R",1216612,"R",603179,"R",142284,"R",1150363,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2108514,"R",899236,"R",197480,"R",235588,"R",116727,"R",27535,"R",631948,"R",3056995,"R",1325803,"R",291154,"R",341564,"R",169235,"R",39921,"R",889318,"R",2954000,"R",995746,"R",218672,"R",330056,"R",163533,"R",38576,"R",1207417,"R",1379375,"R",76556,"R",16812,"R",154121,"R",76362,"R",18013,"R",1037511,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-2277941,"Z",0,"Z",0,"R",2277941,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20393706,"R",9678405,"R",2125438,"B",,"R",1129036,"R",266329,"R",7194498,"R",20750429,"R",23885845, 1
206437,"R",8919690,"R",79223729,"R",41686451,"R",27172415,"R",10364863,"R",5905903,"R",37537278,"R",3916911,"R",43370879,"R",11021947,"Z",0,"R",32465325,"R",28725880,"R",0,"R",3739445,"R",33797833,"R",0,"R",37537278,"R",1259772,"R",297629,"R",2046595,"Z",0,"R",239264,"R",10205840,"R",14049100,"R",10445104,"Z",0,"R",20174096,"R",0,"R",0,"R",0,"R",1144045,"R",88019,"R",0,"R",2217984,"R",53000,"R",1747615,"R",0,"R",6813478,"R",0,"R",0,"R",227088,"R",32465325,"R",9612132,"R",6390488,"R",2003642,"Z",0,"R",72458,"Z",0,"R",1145544,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1853747,"R",834259,"R",189307,"Z",0,"R",64808,"Z",0,"R",765373,"R",2850295,"R",1587232,"R",390622,"Z",0,"R",8725,"Z",0,"R",863716,"R",8079131,"R",1603893,"R",342698,"R",2305817,"R",1118564,"R",771463,"R",1936696,"R",5886818,"R",1006274,"R",406817,"Z",0,"R",937805,"R",364635,"R",3171287,"R",443757,"A",,"A",,"A",,"A",,"A",,"R",443757,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-2305817,"Z",0,"Z",0,"R",2305817,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28725880,"R",11422146,"R",3333086,"B",,"R",2202360,"R",1136098,"R",10632190,"R",6417209,"R",7132730, 1
206491,"R",11539763,"R",30091931,"R",20375730,"R",3221339,"R",6494862,"R",6057708,"R",9716201,"R",115629,"R",14206214,"R",1273634,"R",0,"R",17924358,"R",19102521,"R",0,"R",-1178163,"R",10894364,"R",0,"R",9716201,"R",1879306,"R",1174983,"R",970134,"R",0,"R",130744,"R",1736849,"R",5892016,"R",2458771,"Z",0,"R",7246497,"R",0,"R",0,"R",0,"R",4221695,"R",18485,"R",0,"R",2558167,"R",0,"R",130759,"R",0,"R",3548901,"R",0,"R",0,"R",199854,"R",17924358,"R",5310423,"R",2959878,"R",804003,"R",1491895,"R",47986,"R",6661,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1279197,"R",578912,"R",88082,"R",409268,"R",201231,"R",1704,"R",0,"R",2341500,"R",608728,"R",196670,"R",1404778,"R",121219,"R",10105,"R",0,"R",7056363,"R",2034731,"R",718373,"R",2961235,"R",640994,"R",701030,"R",0,"R",3115038,"R",447955,"R",159127,"R",2120982,"R",353324,"R",33650,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-8388158,"Z",0,"Z",0,"R",8388158,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19102521,"R",6630204,"R",1966255,"B",,"R",1364754,"R",753150,"R",8388158,"R",10134550,"R",10982359, 1
206507,"R",21398266,"R",60229276,"R",19020051,"R",18894060,"R",22315165,"R",16850871,"R",41209225,"R",4422927,"R",31148247,"R",12565775,"R",0,"R",25366570,"R",22672755,"R",0,"R",2693815,"R",38515410,"R",0,"R",41209225,"R",1184507,"R",367831,"R",1961612,"Z",0,"R",9577501,"R",787488,"R",13878939,"R",10364989,"R",0,"R",13249073,"Z",0,"Z",0,"Z",0,"R",841231,"Z",0,"Z",0,"R",1887702,"Z",0,"R",2724189,"R",1398936,"R",5265439,"Z",0,"Z",0,"R",0,"R",25366570,"R",7623183,"R",4851182,"R",815050,"Z",0,"R",670279,"Z",0,"R",1286672,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1268888,"R",662752,"R",52436,"Z",0,"R",260253,"Z",0,"R",293447,"R",4432547,"R",2245832,"R",360646,"Z",0,"R",325028,"Z",0,"R",1501041,"R",6994583,"R",2284174,"R",465744,"R",2983870,"R",205822,"R",372143,"R",682830,"R",2194445,"R",136380,"R",23578,"Z",0,"Z",0,"Z",0,"R",2034487,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-2983870,"Z",0,"Z",0,"R",2983870,"R",159109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",159109,"R",22672755,"R",10180320,"R",1717454,"B",,"R",1461382,"R",372143,"R",8941456,"R",22402000,"R",25473245, 1
206516,"R",779845,"R",8240032,"R",1420048,"R",5863972,"R",956012,"R",763373,"R",6819984,"R",1307000,"R",5984062,"R",413794,"R",0,"R",1801524,"R",1959740,"R",0,"R",-158216,"R",6978200,"R",0,"R",6819984,"R",0,"R",0,"R",0,"R",0,"R",102149,"R",0,"R",102149,"R",71018,"R",31131,"R",858106,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",881755,"R",0,"R",44338,"R",15394,"R",0,"R",0,"R",0,"R",1931,"R",1801524,"R",462247,"R",353784,"R",80003,"R",0,"R",748,"R",0,"R",27712,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15395,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15395,"R",182318,"R",116779,"R",18598,"R",0,"R",476,"R",0,"R",46465,"R",271602,"R",118771,"R",19430,"R",0,"R",353,"R",0,"R",133048,"R",924098,"R",300194,"R",69790,"Z",0,"R",170247,"R",91368,"R",292499,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",104080,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104080,"R",1959740,"R",889528,"R",187821,"B",,"R",171824,"R",91368,"R",619199,"R",737194,"R",779845, 1
206525,"R",109091295,"R",209270999,"R",86409504,"R",58904572,"R",63956923,"R",58927035,"R",122861495,"R",11263155,"R",109613199,"R",26495667,"Z",0,"R",57468493,"R",56391480,"R",0,"R",1077013,"R",121784482,"R",0,"R",122861495,"R",998337,"R",288177,"R",2041416,"R",0,"R",2448804,"R",23028946,"R",28805680,"R",25765927,"Z",0,"R",26666832,"R",0,"R",0,"R",0,"R",1621863,"R",8489,"R",0,"R",7098619,"R",0,"R",11556995,"R",0,"R",9596012,"R",0,"Z",0,"R",919683,"R",57468493,"R",23513320,"R",11117907,"R",4959657,"R",3457838,"R",1194709,"R",746470,"R",2036739,"R",76689,"R",33101,"R",2413,"R",0,"R",0,"Z",0,"R",41175,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4110150,"R",1399133,"R",508014,"R",601145,"R",207700,"R",129774,"R",1264384,"R",8220861,"R",3259327,"R",1190446,"R",1162988,"R",401821,"R",251063,"R",1955216,"R",11606598,"R",4699296,"R",2373565,"R",1461707,"R",505031,"R",315550,"R",2251449,"R",8863861,"R",813948,"R",203794,"Z",0,"R",1933118,"R",1207838,"R",4705163,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",1320528,"R",531919,"R",-6683678,"Z",0,"Z",0,"R",4831231,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",56391480,"R",22643240,"R",9769808,"B",,"R",4242380,"R",2650695,"R",17085357,"R",107365948,"R",108786157, 1
