unitid,"xf2a01_1",f2a01_1,"xf2a02_1",f2a02_1,"xf2a04_1",f2a04_1,"xf2a05_1",f2a05_1,"xf2a06_1",f2a06_1,"xf2a07_1",f2a07_1,"xf2a08_1",f2a08_1,"xf2a09_1",f2a09_1,"xf2a10_1",f2a10_1,"xf2a11_1",f2a11_1,"xf2a12_1",f2a12_1,"xf2a13_1",f2a13_1,"xf2a14_1",f2a14_1,"xf2a15_1",f2a15_1,"xf2a16_1",f2a16_1,"xf2a17_1",f2a17_1,"xf2aa01",f2aa01,"xf2aa02",f2aa02,"xf2aa03",f2aa03,"xf2aa04",f2aa04,"xf2aa05",f2aa05,"xf2aa06",f2aa06,"xf2aa07",f2aa07,"xf2aa08",f2aa08,"xf2aa09",f2aa09,"xf2b01_1",f2b01_1,"xf2b01_2",f2b01_2,"xf2b02_1",f2b02_1,"xf2b02_2",f2b02_2,"xf2b03_1",f2b03_1,"xf2b03_2",f2b03_2,"xf2b04_1",f2b04_1,"xf2b04_2",f2b04_2,"xf2b05_1",f2b05_1,"xf2b05_2",f2b05_2,"xf2b06_1",f2b06_1,"xf2b06_2",f2b06_2,"xf2b07_1",f2b07_1,"xf2b07_2",f2b07_2,"xf2b08_1",f2b08_1,"xf2b08_2",f2b08_2,"xf2b09_1",f2b09_1,"xf2b09_2",f2b09_2,"xf2b10_1",f2b10_1,"xf2b10_2",f2b10_2,"xf2b11_2",f2b11_2,"xf2b12_1",f2b12_1,"xf2b12_2",f2b12_2,"xf2b12_3",f2b12_3,"xf2b12_5",f2b12_5,"xf2b12_6",f2b12_6,"xf2b12_7",f2b12_7,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c0308",f2c0308,"xf2c09",f2c09,"xf2c10",f2c10,"xf2c11",f2c11,"xf2c12",f2c12,"xf2d05",f2d05,"xf2d08",f2d08,"xf2d17",f2d17,"xf2d20",f2d20,"xf2d23",f2d23,"xf2d24",f2d24,"xf2dc014",f2dc014,"xf2dc024",f2dc024,"xf2dc034",f2dc034,"xf2dc044",f2dc044
"177427",10,"2034506",10,"0",10,"0",10,"0",10,"28645",10,"0",10,"0",10,"83891",10,"0",10,"53314",10,"0",10,"128239",10,"0",10,"0",10,"28860",10,"2357455",10,"0",10,"28645",10,"0",10,"0",10,"0",10,"0",10,"28645",10,"0",10,"0",11,"659083",10,"274640",18,"0",10,"0",18,"0",10,"0",11,"703801",10,"293274",11,"249580",10,"104000",11,"280477",10,"116875",11,"146446",10,"61024",10,"23544",10,"23544",18,"0",10,"0",18,"0",10,"0",10,"0",10,"2062931",10,"873357",10,"15593",10,"184061",10,"218615",10,"771305",11,"2357455",11,"-2062931",10,"0",11,"294524",11,"4221333",10,"0",11,"4515857",10,"0",10,"8803868",10,"4288011",10,"4489422",10,"26435",10,"4515857",10,"2763073",10,"4136795",10,"921321",10,"0"
"177542",10,"5465993",10,"0",10,"0",10,"0",10,"540468",10,"0",10,"0",10,"1579064",10,"0",10,"131653",10,"55588",10,"1253033",10,"0",10,"0",10,"272054",10,"9297853",10,"423317",10,"117151",10,"204750",10,"0",10,"0",10,"0",10,"745218",10,"0",10,"0",11,"2747701",10,"1694208",18,"0",10,"0",11,"49650",10,"21005",11,"603231",10,"236301",11,"1454925",10,"607403",11,"1472978",10,"410308",11,"1364323",10,"75483",10,"1901658",10,"0",18,"0",10,"0",18,"0",10,"0",10,"88240",10,"9594466",10,"3132948",10,"612299",10,"525440",10,"79835",10,"5243944",10,"9297853",10,"-9594466",10,"0",10,"-296613",10,"13273960",10,"0",10,"12977347",10,"807247",10,"17571913",10,"4594566",10,"10334521",10,"2642826",10,"12977347",10,"1176014",10,"10197998",10,"3812318",10,"0"
"177719",10,"2313316",10,"0",10,"0",10,"0",10,"79006",10,"0",10,"0",10,"106158",10,"394736",10,"621110",10,"67311",10,"202076",10,"0",10,"0",10,"72078",10,"3855791",10,"53266",10,"25740",10,"0",10,"0",10,"0",10,"0",10,"79006",10,"0",10,"0",10,"1567866",10,"1268342",18,"0",10,"0",10,"101805",10,"87204",10,"450762",10,"276417",10,"168260",10,"109402",10,"700121",10,"250111",10,"1421",10,"0",10,"248813",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"3239048",10,"1991476",10,"140620",10,"64505",18,"0",10,"1042447",10,"3855791",10,"-3239048",10,"0",10,"616743",10,"3133507",10,"0",10,"3750250",10,"0",10,"3750250",10,"0",10,"0",10,"3750250",10,"3750250",10,"0",10,"0",10,"0",10,"0"
"177746",10,"9603074",10,"0",10,"0",10,"0",10,"575642",10,"2548",10,"0",10,"2101004",10,"0",10,"2705311",10,"0",10,"147035",10,"0",10,"0",10,"220017",10,"15354631",10,"345588",10,"230054",10,"0",10,"0",10,"313000",10,"2707526",10,"3596168",10,"0",10,"0",10,"2849339",10,"2612309",18,"0",10,"0",18,"0",10,"0",10,"789525",10,"673129",10,"1138412",10,"604696",10,"4220986",10,"885005",18,"0",10,"0",10,"3502465",10,"0",18,"0",10,"0",18,"0",10,"0",10,"467345",10,"12500727",10,"5242484",10,"999640",10,"442980",10,"25165",10,"5790458",10,"15354631",10,"-12500727",11,"1284198",10,"4138102",10,"20102617",10,"0",10,"24240719",10,"17073889",10,"26276915",10,"2036196",10,"9524213",10,"14716506",10,"24240719",10,"228651",10,"5550866",10,"0",10,"3693783"
"177791",10,"903051",10,"0",10,"0",10,"0",10,"626552",10,"27000",10,"0",10,"22111",10,"0",10,"0",10,"0",10,"385602",10,"0",10,"0",10,"161616",10,"2125932",10,"294032",10,"19125",10,"22111",10,"0",10,"0",10,"2206976",10,"2542244",11,"2567498",10,"385602",10,"441617",10,"247864",18,"0",10,"0",18,"0",10,"0",10,"94155",10,"54411",10,"326106",10,"195662",10,"963599",10,"201619",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"17124",10,"1825477",10,"716680",10,"86122",10,"55463",10,"64438",10,"902774",10,"2125932",10,"-1825477",10,"0",10,"300455",10,"746347",10,"812352",10,"1859154",10,"0",10,"3703523",10,"1844369",11,"1137601",11,"721553",10,"1859154",10,"62924",10,"2501720",10,"2168339",10,"0"
"177816",10,"485226",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"970938",10,"620126",10,"401186",10,"0",10,"468634",10,"0",10,"68234",10,"0",10,"3014344",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1039210",10,"444596",18,"0",10,"0",18,"0",10,"0",10,"263186",10,"80843",10,"683082",10,"184262",10,"231186",10,"147609",10,"914268",10,"299382",10,"1497",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"3132429",10,"1156692",10,"307477",18,"0",18,"0",10,"1668260",10,"3014344",10,"-3132429",10,"164371",10,"46286",10,"7948793",10,"0",10,"7995079",10,"3997651",11,"8091610",10,"96531",11,"7206656",10,"788423",10,"7995079",10,"34572",10,"8174157",10,"1667529",10,"0"
"177834",10,"18545449",10,"0",10,"0",10,"0",10,"1927259",10,"1130248",10,"0",10,"2671583",10,"0",10,"4949360",10,"807666",10,"208463",10,"0",10,"0",10,"3738950",10,"33978978",10,"0",10,"188713",10,"0",10,"0",10,"371767",10,"158499",10,"718979",10,"0",10,"0",10,"11727372",10,"5785826",10,"546541",10,"222658",18,"0",10,"0",10,"6166954",10,"1778301",10,"962103",10,"483118",10,"6975048",10,"2533617",10,"371072",10,"126596",10,"549767",10,"0",18,"0",10,"0",18,"0",10,"0",10,"685609",10,"27298857",10,"11615725",10,"2744294",10,"2731238",10,"358332",10,"9849268",10,"33978978",10,"-27298857",10,"136744",10,"6816865",10,"69821671",10,"0",10,"76638536",10,"40006812",10,"121341703",10,"44703167",10,"55400489",10,"21238047",10,"76638536",10,"3135701",10,"25940878",10,"8528886",10,"0"
"177922",10,"41238",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"41238",10,"36000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"36000",10,"18000",10,"0",10,"121678",10,"80306",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"52189",10,"34417",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"173867",10,"114723",10,"20123",10,"3222",18,"0",10,"35799",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"177968",10,"26688989",10,"0",10,"0",10,"0",10,"359402",10,"0",10,"0",10,"2426715",10,"0",10,"1640715",10,"0",10,"1962540",10,"0",10,"0",10,"141849",10,"33220210",10,"1180151",10,"359402",10,"1272750",10,"0",10,"14694438",10,"0",10,"17506741",10,"14787734",10,"0",10,"7054046",10,"5638062",18,"0",10,"0",18,"0",10,"0",10,"1403160",10,"117385",10,"4234020",10,"1375227",10,"3394909",10,"971320",10,"5144210",10,"88382",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"647841",10,"21230345",10,"8838217",10,"1113990",10,"1387380",18,"0",10,"9890758",10,"33220210",10,"-21230345",10,"0",10,"11989865",10,"47480479",10,"0",10,"59470344",10,"18826742",10,"62140461",10,"2670117",10,"50370248",10,"9100096",10,"59470344",10,"11646442",10,"29976608",10,"7212435",10,"0"
"177986",10,"15229514",10,"0",10,"0",10,"0",10,"277131",10,"40",10,"0",10,"432410",10,"0",10,"268237",10,"981325",10,"841619",10,"0",10,"0",10,"34557",10,"18064833",10,"39584",10,"296212",10,"60625",10,"0",10,"107064",10,"0",10,"503485",10,"0",10,"0",10,"6177813",10,"3435316",10,"342015",10,"192423",18,"0",10,"0",10,"559889",10,"265129",10,"1743108",10,"792143",10,"3596020",10,"1209756",10,"864560",10,"66636",10,"72442",10,"0",18,"0",10,"0",18,"0",10,"0",10,"566213",10,"13355847",10,"6527616",10,"1183711",10,"612697",10,"16835",10,"5014988",10,"18064833",10,"-13355847",10,"0",10,"4708986",10,"24301947",10,"0",10,"29010933",10,"16147639",10,"41034569",10,"12023636",10,"27985811",11,"1025122",11,"29010933",10,"782730",10,"9150402",10,"5312606",10,"0"
"178059",10,"16569398",10,"0",10,"0",10,"0",10,"244196",10,"0",10,"0",10,"2306099",10,"0",10,"3752282",10,"0",10,"2736915",10,"0",10,"0",10,"0",10,"25608890",10,"536654",10,"216421",10,"0",10,"0",10,"115345",10,"3236982",10,"4105402",10,"3343748",10,"225000",10,"10235343",10,"6221186",18,"0",10,"0",18,"0",10,"0",10,"2603721",10,"1190474",10,"2964850",10,"941006",10,"3701405",10,"1721483",10,"3074871",10,"106263",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"946321",10,"22580190",10,"11126733",10,"3045160",10,"1221469",10,"16293",10,"7170535",10,"25608890",10,"-22580190",10,"4877781",10,"7906481",10,"50564179",10,"0",10,"58470660",10,"38564819",10,"73780909",10,"15310249",10,"48222237",10,"10248423",10,"58470660",10,"1397420",10,"15154795",10,"9557722",10,"0"
"178208",10,"664485",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3636143",10,"0",10,"458630",10,"0",10,"635662",10,"0",10,"0",10,"0",10,"5394920",10,"0",10,"0",10,"0",10,"0",10,"24818",10,"7248",10,"32066",10,"0",10,"0",10,"1890978",10,"1236458",18,"0",10,"0",18,"0",10,"0",10,"233453",10,"112260",18,"0",10,"0",10,"2567654",10,"624959",10,"50681",10,"33861",10,"271281",10,"0",18,"0",10,"0",18,"0",10,"0",10,"268349",10,"5014047",10,"2275887",10,"715014",10,"567352",10,"92375",10,"1363419",10,"5394920",10,"-5014047",10,"0",10,"380873",10,"7020416",10,"0",10,"7401289",10,"4559884",10,"8769100",10,"1367811",10,"4942818",10,"2458471",10,"7401289",10,"538327",10,"8442198",10,"2683988",10,"0"
"178244",10,"4937517",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1547472",10,"0",10,"417768",10,"0",10,"756984",10,"0",10,"0",10,"60787",10,"7720528",10,"367739",10,"73947",10,"145250",10,"0",10,"69675",10,"2586510",10,"3243121",10,"2463652",10,"192533",10,"3023039",10,"1907382",18,"0",10,"0",18,"0",10,"0",10,"713350",10,"322945",10,"784728",10,"419677",10,"1349887",10,"546494",10,"1397208",10,"132074",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"301959",10,"7268212",10,"3630531",10,"706709",10,"390740",10,"302247",10,"2237985",10,"7720528",10,"-7268212",10,"0",10,"452316",10,"6478115",10,"0",10,"6930431",10,"2316672",10,"13480328",10,"6549897",10,"4662171",10,"2268260",10,"6930431",10,"942196",10,"6425394",10,"2741375",10,"0"
"178369",10,"4397819",10,"0",10,"0",10,"0",10,"1402746",10,"562908",10,"0",10,"1431561",10,"0",10,"417247",10,"0",10,"2288194",10,"0",10,"0",10,"154449",10,"10654924",10,"1112016",10,"290730",10,"562908",10,"0",10,"88018",11,"8238128",11,"10291800",10,"5492360",10,"2745768",11,"3282322",10,"2076268",18,"0",10,"0",18,"0",10,"0",11,"346660",10,"77344",11,"1770415",10,"512582",11,"702215",10,"282319",11,"1939137",10,"13374",10,"1079044",10,"0",18,"0",10,"0",18,"0",10,"0",10,"274609",10,"9119793",10,"3236496",10,"513560",10,"375564",10,"163841",10,"4830332",10,"10654924",10,"-9119793",10,"2972",10,"1538103",10,"9174772",10,"0",10,"10712875",10,"2074836",10,"13735717",10,"3022842",10,"5821353",10,"4891522",10,"10712875",10,"723994",10,"13074760",10,"2088312",10,"0"
"178518",10,"762217",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"480764",10,"1385556",10,"560812",10,"0",10,"0",10,"0",10,"0",10,"138749",10,"3328098",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1100930",10,"723698",18,"0",10,"0",18,"0",10,"0",10,"408507",10,"196932",10,"170804",10,"91476",10,"665558",10,"312690",10,"94687",10,"14400",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"60293",10,"2440486",11,"1399489",10,"225784",10,"147121",18,"0",10,"668092",10,"3328098",10,"-2440486",10,"-16817",10,"870795",10,"5897026",10,"0",10,"6767821",10,"5112974",10,"7008020",11,"240199",10,"3360140",10,"3407681",10,"6767821",10,"97284",10,"1799148",10,"1958734",10,"0"
"178679",10,"1713345",10,"0",10,"0",10,"0",10,"65211",10,"0",10,"0",10,"3220718",10,"0",10,"267894",10,"278956",10,"1772605",10,"0",10,"0",10,"0",10,"7318729",10,"424012",10,"65211",10,"0",10,"0",10,"73620",10,"509130",10,"1071973",10,"509130",10,"0",10,"1632715",10,"1013996",18,"0",10,"0",10,"54243",10,"0",18,"0",10,"0",10,"1864068",10,"659683",10,"669935",10,"306091",10,"1811388",10,"442434",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"340267",10,"6032349",10,"2762471",10,"430030",10,"404454",10,"77765",10,"2357629",10,"7318729",10,"-6032349",10,"-74722",10,"1211658",10,"6263759",10,"0",10,"7475417",10,"2418086",10,"9453570",10,"1978153",10,"4495484",10,"2979933",10,"7475417",10,"1426263",10,"6224634",10,"2585081",10,"0"
"178697",10,"4135858",10,"0",10,"0",10,"0",10,"2172152",10,"0",10,"0",10,"12949796",10,"0",10,"49784870",10,"2170439",10,"3095073",10,"0",10,"0",10,"832245",10,"75140433",10,"2893086",10,"1451218",10,"0",10,"391303",10,"440263",10,"14184970",11,"19360840",11,"0",11,"0",10,"13926432",10,"4658265",18,"0",10,"0",10,"73268",10,"26520",10,"487753",10,"180554",10,"1457206",10,"558241",10,"4409819",10,"1613720",10,"2730802",10,"175481",10,"1161978",10,"0",18,"0",10,"0",18,"0",10,"0",10,"1112110",10,"24247258",10,"8324891",10,"1840131",10,"1548089",18,"0",10,"12534147",10,"75140433",10,"-24247258",10,"-362566",10,"50530609",10,"240316575",10,"0",10,"290847184",10,"263873077",10,"300498127",10,"9650943",10,"139030572",10,"151816612",10,"290847184",10,"2612167",10,"31381849",10,"11220017",10,"0"
"178721",10,"20722314",10,"0",10,"0",10,"0",10,"42490",10,"0",10,"0",10,"2802777",10,"0",10,"4161429",10,"0",10,"816699",10,"0",10,"0",10,"718874",10,"29264583",10,"2445104",10,"234183",10,"15000",10,"0",10,"452653",10,"411743",11,"3558683",11,"864396",10,"0",10,"11533112",10,"7531157",18,"0",10,"0",18,"0",10,"0",10,"1798727",10,"903596",10,"1952200",10,"1192982",10,"6966412",10,"3405085",10,"688383",10,"92810",10,"505980",10,"0",18,"0",10,"0",18,"0",10,"0",11,"690957",10,"23444814",10,"13816587",10,"2357333",10,"373401",10,"209725",10,"6687768",10,"29264583",10,"-23444814",10,"0",10,"5819769",10,"30741166",10,"0",10,"36560935",10,"23870742",10,"43826478",10,"7265543",10,"11294084",10,"25266851",10,"36560935",10,"269717",10,"16857114",10,"5998923",10,"181404"
"178891",10,"6415161",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"572123",10,"0",10,"6433324",10,"0",10,"2810434",10,"0",10,"0",10,"0",10,"16231042",10,"410469",10,"234298",10,"0",10,"0",10,"18975",10,"0",10,"663742",10,"0",10,"0",11,"3928658",10,"3045655",18,"0",10,"0",18,"0",10,"0",11,"534860",10,"0",18,"0",10,"0",11,"4273620",10,"978031",11,"2720402",10,"0",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"11457540",10,"4023686",10,"131042",10,"533655",18,"0",10,"6769157",10,"16231042",10,"-11457540",10,"0",10,"4773502",10,"47326952",10,"1151387",10,"53251841",10,"45537443",10,"62337757",10,"9085916",10,"47810841",10,"5441000",10,"53251841",10,"903241",10,"6102559",10,"4888013",10,"0"
"178989",10,"316518",10,"0",10,"0",10,"0",10,"1035796",10,"86750",10,"0",10,"130003",10,"0",10,"669671",10,"0",10,"228050",10,"0",10,"0",10,"1052141",10,"3518929",10,"82960",10,"952836",10,"86750",10,"0",10,"339135",10,"28495",10,"1490176",10,"0",10,"0",11,"1713690",10,"1489147",18,"0",10,"0",18,"0",10,"0",11,"369943",10,"103525",11,"273487",10,"105476",11,"218431",10,"169611",18,"0",10,"0",10,"339135",10,"0",18,"0",10,"0",18,"0",10,"0",10,"109715",10,"2914686",10,"1977474",10,"128110",18,"0",18,"0",10,"809102",10,"3518929",10,"-2914686",10,"0",10,"604243",10,"6831734",10,"0",10,"7435977",10,"6110412",10,"7712177",10,"276200",10,"516596",10,"6919381",10,"7435977",10,"0",10,"0",10,"0",10,"0"
"179043",10,"21430451",10,"0",10,"0",10,"0",10,"515744",10,"0",10,"0",11,"1963622",10,"0",10,"7448051",10,"0",10,"3500780",10,"0",10,"0",10,"1143273",11,"36001921",10,"0",10,"327415",10,"0",10,"0",10,"622761",10,"7251900",10,"8202076",10,"7251900",10,"0",10,"10017216",10,"6761477",18,"0",10,"0",10,"422340",10,"164943",10,"2833656",10,"1516211",10,"2538614",10,"1537929",10,"6310668",10,"1996045",10,"4532458",10,"963098",10,"8202076",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"34857028",10,"12939703",10,"2553669",10,"1489537",10,"1114943",10,"16759176",10,"36001921",10,"-34857028",10,"0",10,"1144893",10,"56374463",10,"0",10,"57519356",10,"42230683",10,"83511605",10,"25992249",10,"34561820",10,"22957536",10,"57519356",10,"527522",10,"33787454",10,"13200997",10,"0"
"179159",10,"111892714",10,"0",10,"0",10,"0",10,"29992607",10,"311394",10,"16466",10,"32220650",10,"0",10,"86805400",10,"5927492",10,"18498471",10,"459804479",10,"0",10,"12662977",10,"758132650",10,"6207135",10,"2231600",10,"3348470",10,"0",10,"4865259",10,"26968229",10,"43620693",11,"30734028",10,"2365317",10,"89349739",10,"56426545",10,"23462980",10,"11460664",10,"9782339",10,"5236491",10,"28486387",10,"15531510",10,"9216585",10,"4520620",10,"34878442",10,"18553528",10,"20973627",10,"3209663",10,"1691788",10,"1251566",10,"276994922",10,"134639552",18,"0",10,"0",10,"5035189",10,"494836809",10,"255865328",10,"51052020",10,"20968915",10,"8174062",10,"158776484",10,"758132650",10,"-494836809",10,"0",10,"263295841",10,"857375963",10,"0",10,"1120671804",10,"816509924",10,"1374557855",10,"253886051",10,"937279907",10,"183391897",10,"1120671804",10,"23140147",10,"289653960",10,"50381334",10,"0"
"179256",10,"600850",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1057198",10,"0",10,"120486",10,"0",10,"588131",10,"0",10,"0",10,"0",10,"2366665",11,"229094",10,"33244",10,"0",10,"0",10,"0",10,"0",10,"262338",10,"131169",10,"0",11,"573311",10,"418985",18,"0",10,"0",18,"0",10,"0",11,"160518",10,"99038",11,"205446",10,"100219",11,"712023",10,"306195",11,"552717",10,"110406",10,"145029",10,"0",18,"0",10,"0",18,"0",10,"0",10,"132400",10,"2349044",10,"1167243",18,"0",18,"0",18,"0",10,"1181801",10,"2366665",11,"-2349044",10,"892621",11,"910242",10,"3304617",11,"-17621",11,"4197238",10,"168270",10,"5704078",10,"1506840",10,"3513197",11,"684041",11,"4197238",10,"324226",10,"3927434",10,"953771",10,"0"
"179265",10,"9561669",10,"0",10,"0",10,"0",10,"560375",10,"0",10,"0",10,"1395470",10,"0",10,"6646312",10,"0",10,"949895",10,"0",10,"0",10,"47555",10,"19161276",10,"296803",10,"245699",10,"0",10,"0",10,"577025",10,"212407",10,"1331934",10,"789432",10,"0",10,"5901752",10,"3605526",18,"0",10,"0",18,"0",10,"0",10,"1950840",10,"538219",10,"1002069",10,"435979",10,"1857577",10,"729049",10,"1398108",10,"0",10,"542502",10,"0",18,"0",10,"0",18,"0",10,"0",10,"823694",10,"12652848",10,"6132467",10,"1009246",10,"1345796",10,"677623",10,"3487716",10,"19161276",10,"-12652848",10,"3258204",10,"9766632",10,"42573672",10,"0",10,"52340304",10,"43767853",10,"68350824",10,"16010520",10,"44278013",10,"8062291",10,"52340304",10,"951053",10,"20583822",10,"6322730",10,"0"
"179317",10,"1271318",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1974711",10,"1057111",10,"1811438",10,"0",10,"490696",10,"0",10,"0",10,"10948",10,"6616222",10,"0",10,"0",10,"0",10,"0",10,"580969",10,"0",10,"580969",10,"0",10,"0",10,"1077994",10,"800498",18,"0",10,"0",18,"0",10,"0",10,"906079",10,"251114",10,"198578",10,"138224",10,"1067025",10,"413001",10,"548880",10,"160119",10,"601157",10,"0",18,"0",10,"0",18,"0",10,"0",10,"84487",10,"4399713",10,"1847443",10,"336299",10,"231113",18,"0",10,"1984858",10,"6616222",10,"-4399713",10,"0",10,"2216509",10,"20871855",10,"0",10,"23088364",10,"16875799",10,"23589825",10,"501461",10,"5974262",10,"17114102",10,"23088364",10,"745871",10,"7737748",10,"1653324",10,"0"
"179326",10,"13046101",10,"0",10,"0",10,"0",10,"420372",10,"0",10,"0",10,"4181139",10,"0",10,"1004145",10,"0",10,"4216360",10,"0",10,"0",10,"618736",10,"23486853",10,"2069074",10,"420372",10,"0",10,"0",10,"959587",10,"3797279",10,"7246312",10,"4756866",10,"0",10,"8575098",10,"5250294",18,"0",10,"0",18,"0",10,"0",10,"1592007",10,"539264",10,"3447393",10,"1537182",10,"3853679",10,"1251629",10,"3468896",10,"605559",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"707173",10,"20937073",10,"9891101",10,"2973603",10,"1240864",10,"591020",10,"6240485",10,"23486853",10,"-20937073",10,"-855878",10,"1693902",10,"23304145",10,"0",10,"24998047",10,"8716377",10,"40806900",10,"15808853",10,"20585536",10,"4412511",10,"24998047",10,"2580035",10,"25133303",10,"7626033",10,"0"
"179450",31,"10111919",31,"0",31,"0",31,"0",31,"275425",31,"403259",31,"0",31,"1556187",31,"0",31,"4102983",31,"0",31,"4170855",31,"0",31,"0",31,"182539",31,"20803167",31,"1344979",31,"275425",31,"403259",31,"0",31,"1213678",31,"959134",31,"4196475",31,"2090597",31,"82215",31,"7634439",31,"5166522",31,"0",31,"0",31,"0",31,"0",31,"1230184",31,"197592",31,"914811",31,"477017",31,"2606750",31,"885100",31,"4530654",31,"491273",31,"0",31,"0",31,"0",31,"0",31,"261491",31,"0",31,"203582",31,"17178329",31,"7421086",31,"2287757",31,"480853",31,"278744",31,"6709889",31,"20803167",31,"-17178329",31,"0",31,"3624838",31,"31322070",31,"0",31,"34946908",31,"22939389",31,"42397062",31,"7450154",31,"21911678",31,"13035230",31,"34946908",31,"1838700",31,"14492030",31,"4432603",31,"0"
"179548",10,"3835007",10,"0",10,"0",10,"0",10,"147749",10,"0",10,"0",10,"2378124",10,"0",10,"2862452",10,"275908",10,"3091120",10,"0",10,"0",10,"169894",10,"12760254",10,"295328",10,"51099",10,"108750",10,"0",10,"497604",10,"3001386",10,"3954167",10,"3550089",10,"0",10,"4540743",10,"2530781",10,"27473",10,"7712",18,"0",10,"0",10,"829422",10,"369107",10,"1224167",10,"600857",10,"2009651",10,"827058",10,"3186445",10,"291176",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"663383",10,"11817901",10,"5290074",10,"1149164",10,"903582",10,"299474",10,"4175607",10,"12760254",10,"-11817901",10,"1057410",10,"1999763",10,"30510893",10,"0",10,"32510656",10,"19821955",10,"41801355",10,"9290699",10,"17825894",10,"14684762",10,"32510656",10,"1085707",10,"28622344",10,"6911434",10,"0"
"179812",10,"18442706",10,"0",10,"0",10,"0",10,"119052",10,"44687",10,"0",10,"60895",10,"258160",10,"3337810",10,"0",10,"604915",10,"0",10,"0",10,"144432",10,"23012657",10,"0",10,"98390",10,"0",10,"0",10,"67856",10,"0",10,"166246",10,"166246",10,"0",10,"4616342",10,"3184591",10,"318672",10,"189816",18,"0",10,"0",10,"4277501",10,"1345737",10,"619306",10,"404414",10,"4979627",10,"1682221",10,"1487871",10,"929693",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",11,"358274",10,"16299319",11,"8094746",11,"1979188",10,"1244999",10,"316943",11,"4663443",10,"23012657",10,"-16299319",10,"0",10,"6713338",10,"38689717",10,"0",10,"45403055",10,"857172",10,"59089804",10,"13686749",10,"44869253",10,"533802",10,"45403055",10,"1030564",10,"16328547",10,"5791995",10,"0"
"179867",10,"141692000",10,"0",10,"0",10,"0",10,"203477000",10,"5586000",10,"302000",10,"245450000",10,"0",10,"625729000",10,"50867000",10,"26714000",10,"0",10,"0",10,"310179000",10,"1609996000",10,"1001000",10,"2869000",10,"0",10,"0",10,"11843000",10,"44031000",10,"59744000",10,"0",10,"0",10,"459582000",10,"275193000",10,"212005000",10,"99296000",10,"2454000",10,"1510000",10,"65674000",10,"33529000",10,"30876000",10,"9695000",10,"46951000",10,"22176000",10,"32491000",10,"1941000",10,"15507000",10,"199000",18,"0",10,"0",18,"0",10,"0",10,"12390000",10,"865540000",10,"455929000",10,"93234000",10,"62343000",10,"11674000",10,"242360000",10,"1609996000",10,"-865540000",10,"-4815000",10,"739641000",10,"3840414000",10,"0",10,"4580055000",10,"3799176000",10,"5073321000",10,"493266000",10,"2807225000",10,"1772830000",10,"4580055000",10,"42572000",10,"851563000",10,"298663000",10,"0"
