UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
180212,"R",4282168,"R",3319579,"R",3016192,"R",2785364,"R",3088751,"R",7370919,"R",6438,"R",830200,"R",836638,"R",144002,"R",90629,"R",234631,"R",1071269,"R",2865752,"R",266451,"R",1802247,"R",1365200,"R",6299650,"R",65331,"Z",0,"R",0,"R",65331,"R",0,"Z",0,"R",0,"Z",0,"R",2015161,"R",114647,"R",0,"R",2129808,"R",346642,"R",112332,"R",0,"R",458974,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",75896,"R",589570,"R",0,"R",665466,"R",198448,"R",104939,"R",0,"R",303387,"R",739857,"R",6985721,"R",15000,"R",313877,"R",317831,"R",0,"R",0,"R",130861,"R",8503147,"R",48917,"R",74809,"R",0,"R",1113340,"R",18937,"R",0,"R",58260,"R",54982,"R",0,"R",1369245,"R",0,"R",0,"R",227239,"R",0,"R",227239,"R",10099631,"R",1042147,"R",536470,"R",229916,"R",0,"R",275761,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51230,"R",28416,"R",12178,"R",0,"R",10636,"R",920535,"R",232742,"R",99747,"R",0,"R",588046,"R",3752317,"R",1548243,"R",663532,"R",0,"R",1540542,"R",599694,"R",148597,"R",63684,"R",0,"R",387413,"R",104939,"R",104939,"R",1684284,"A",,"A",,"A",,"R",1684284,"R",302455,"R",33158,"R",14211,"Z",0,"R",255086,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89609,"R",0,"R",0,"R",0,"R",89609,"R",8547210,"R",2527626,"R",1083268,"R",104939,"R",4831377,"R",7993,"R",7993,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7993,"R",0,"R",0,"R",0,"R",7993,"R",8555203,"R",2527626,"R",1083268,"R",104939,"R",4839370,"R",10099631,"R",8555203,"R",1544428,"R",4405018,"R",350204,"R",6299650,"R",823313,"R",718986,"R",3293,"R",0,"R",138692,"R",0,"R",1684284,"R",0,"R",0,"R",0,"R",1684284,1 ,"R",1584793,"R",1812032
180249,"R",3924132,"R",10157136,"R",2999415,"R",11300,"R",7169021,"R",11093153,"R",0,"R",1222596,"R",1222596,"R",0,"R",214322,"R",214322,"R",1436918,"R",7157721,"R",93503,"R",11300,"R",2393711,"R",9656235,"R",399485,"R",0,"R",0,"R",399485,"R",0,"R",0,"R",0,"R",0,"R",8359158,"R",0,"R",0,"R",8359158,"R",1056192,"R",58813,"R",246313,"R",868692,"R",369033,"R",34813,"R",11255,"R",392591,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2821435,"R",91190,"R",0,"R",2912625,"R",2470076,"R",2532177,"R",105827,"R",124438,"R",869983,"R",0,"R",0,"R",151753,"R",6254254,"R",0,"R",3720447,"R",0,"R",0,"R",0,"R",0,"R",20344,"R",30102,"R",314378,"R",4085271,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10339525,"R",3915201,"R",2603416,"R",693543,"R",0,"R",618242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82722,"R",58108,"R",16099,"R",0,"R",8515,"R",907962,"R",486368,"R",131908,"R",0,"R",289686,"R",785590,"R",402674,"R",119992,"R",0,"R",262924,"R",785128,"R",408140,"R",116737,"R",0,"R",260251,"R",894634,"R",194097,"R",65080,"R",0,"R",635457,"R",379443,"R",379443,"R",1171255,"A",,"A",,"A",,"R",1171255,"R",989806,"R",117923,"R",40189,"R",0,"R",831694,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9911741,"R",4270726,"R",1183548,"R",379443,"R",4078024,"R",0,"R",0,"R",85301,"R",0,"R",0,"R",0,"R",85301,"R",85301,"R",0,"R",0,"R",0,"R",85301,"R",9997042,"R",4270726,"R",1183548,"R",379443,"R",4163325,"R",10339525,"R",9997042,"R",342483,"R",9313751,"R",1,"R",9656235,"R",1922416,"R",69674,"R",86870,"R",0,"R",51517,"R",143145,"R",2273622,"R",951701,"R",150666,"R",1102367,"R",1171255,1 ,"R",11300,"R",11300
180276,"R",1234379,"R",5226117,"R",3195223,"R",86798,"R",2117692,"R",3352071,"R",10000,"R",475717,"R",485717,"R",707240,"R",264402,"R",971642,"R",1457359,"R",1178222,"R",81836,"R",75368,"R",559286,"R",1894712,"R",388228,"Z",0,"R",0,"R",388228,"R",0,"Z",0,"R",0,"R",0,"R",3423980,"R",34219,"R",0,"R",3458199,"R",1009064,"R",23792,"R",0,"R",1032856,"R",87227,"R",11951,"R",0,"R",99178,"R",0,"Z",0,"R",0,"Z",0,"R",174303,"R",107571,"R",129700,"R",152174,"R",3043338,"R",151885,"R",0,"R",3195223,"R",1550057,"R",1448696,"R",116363,"R",21205,"R",447178,"Z",0,"Z",0,"R",295938,"R",3879437,"Z",0,"R",2912115,"Z",0,"Z",0,"Z",0,"Z",0,"R",6000,"R",15774,"R",0,"R",2933889,"Z",0,"R",54657,"Z",0,"R",0,"R",54657,"R",6867983,"R",2602160,"R",1721001,"R",468127,"Z",0,"R",413032,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5759,"R",5406,"R",25,"Z",0,"R",328,"R",559611,"R",354103,"R",98287,"Z",0,"R",107221,"R",570926,"R",350716,"R",79181,"Z",0,"R",141029,"R",572603,"R",311270,"R",80596,"Z",0,"R",180737,"R",526632,"R",98151,"R",36086,"Z",0,"R",392395,"R",151885,"R",151885,"R",888045,"A",,"A",,"A",,"R",888045,"R",432695,"R",56865,"R",21137,"Z",0,"R",354693,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6310316,"R",2897512,"R",783439,"R",151885,"R",2477480,"R",47745,"R",47745,"R",72321,"R",0,"R",0,"R",0,"R",72321,"R",120066,"R",0,"R",0,"R",0,"R",120066,"R",6430382,"R",2897512,"R",783439,"R",151885,"R",2597546,"R",6867983,"R",6430382,"R",437601,"R",1457701,"R",-590,"R",1894712,"R",1153956,"R",34087,"R",80104,"Z",0,"Z",0,"R",96250,"R",1364397,"R",476352,"R",0,"R",476352,"R",888045,1 ,"R",70235,"R",73328
180328,"R",1946442,"R",4088819,"R",0,"R",903854,"R",4992673,"R",6939115,"R",0,"R",1227733,"R",1227733,"R",0,"R",0,"R",0,"R",1227733,"R",4088819,"R",1622563,"R",0,"R",0,"R",5711382,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4088819,"R",0,"R",0,"R",4088819,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",947050,"R",3988500,"R",0,"R",0,"R",43590,"R",0,"R",0,"R",710456,"R",5689596,"R",1971549,"R",21188,"R",0,"Z",0,"Z",0,"Z",0,"R",281775,"R",11772,"R",1544900,"R",3831184,"Z",0,"R",0,"R",96285,"R",0,"R",96285,"R",9617065,"R",945786,"R",824806,"R",120980,"R",0,"R",0,"R",300328,"R",150110,"R",29142,"Z",0,"R",121076,"R",150110,"R",83142,"R",13294,"Z",0,"R",53674,"R",439903,"R",146993,"R",20193,"Z",0,"R",272717,"R",160573,"R",87867,"R",15727,"Z",0,"R",56979,"R",556937,"R",241186,"R",25566,"R",0,"R",290185,"R",209979,"R",106946,"R",55126,"Z",0,"R",47907,"R",217312,"R",217312,"R",934288,"A",,"A",,"A",,"R",934288,"R",44894,"R",33795,"R",2919,"Z",0,"R",8180,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1793887,"R",0,"R",0,"R",0,"R",1793887,"R",5753997,"R",1674845,"R",282947,"R",217312,"R",3578893,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5753997,"R",1674845,"R",282947,"R",217312,"R",3578893,"R",9617065,"R",5753997,"R",3863068,"R",5906999,"R",-4058685,"R",5711382,"R",610347,"R",25187,"R",5434,"Z",0,"R",276844,"R",16634,"R",934446,"R",158,"R",0,"R",158,"R",934288,1 ,"R",896028,"R",1095471
180373,"R",816833,"R",8105304,"R",2949942,"R",23910,"R",5179272,"R",5996105,"R",139572,"R",235536,"R",375108,"R",2818973,"R",196208,"R",3015181,"R",3390289,"R",2196817,"R",189057,"R",0,"R",219942,"R",2605816,"R",206412,"R",0,"R",0,"R",206412,"R",0,"R",0,"R",0,"R",0,"R",5205444,"R",1581062,"R",0,"R",6786506,"R",489770,"R",176049,"R",0,"R",665819,"R",429343,"R",17224,"R",0,"R",446567,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2729342,"R",220600,"R",0,"R",2949942,"R",1018551,"R",1359433,"R",312705,"R",207001,"R",892500,"R",0,"R",0,"R",171082,"R",3961272,"R",0,"R",1475483,"R",1331818,"R",0,"R",0,"R",0,"R",0,"R",9927,"R",0,"R",2817228,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6778500,"R",1359015,"R",987202,"R",276403,"R",0,"R",95410,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67206,"R",36120,"R",9638,"R",0,"R",21448,"R",1029542,"R",525321,"R",155005,"R",0,"R",349216,"R",1036045,"R",413915,"R",119297,"R",0,"R",502833,"R",713664,"R",348975,"R",101113,"R",0,"R",263576,"R",528286,"R",98327,"R",34770,"R",0,"R",395189,"R",220600,"R",220600,"R",921134,"A",,"A",,"A",,"R",921134,"R",602674,"R",178303,"R",55054,"R",0,"R",369317,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6478166,"R",2588163,"R",751280,"R",220600,"R",2918123,"R",54408,"R",54408,"R",16026,"R",0,"R",0,"R",0,"R",16026,"R",70434,"R",0,"R",0,"R",0,"R",70434,"R",6548600,"R",2588163,"R",751280,"R",220600,"R",2988557,"R",6778500,"R",6548600,"R",229900,"R",2339866,"R",36050,"R",2605816,"R",680378,"R",28445,"R",51021,"R",0,"R",161290,"R",322446,"R",1243580,"R",322446,"R",0,"R",322446,"R",921134,2 ,"A",,"A",
180416,"R",9735993,"R",73088653,"R",37732010,"R",2136728,"R",37493371,"R",47229364,"R",445000,"R",4935886,"R",5380886,"R",10826289,"R",1699006,"R",12525295,"R",17906181,"R",25255345,"R",2454592,"R",367834,"R",1245412,"R",29323183,"R",3590274,"R",0,"R",0,"R",3590274,"R",0,"R",0,"R",0,"R",0,"R",55190349,"R",88328,"R",122889,"R",55155788,"R",10772804,"R",1047702,"R",1181897,"R",10638609,"R",3645154,"R",58828,"R",0,"R",3703982,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35550547,"R",2227072,"R",45609,"R",37732010,"R",7615951,"R",7516437,"R",1804124,"R",608378,"R",2954473,"R",0,"R",0,"R",3417843,"R",23917206,"R",0,"R",12441774,"R",0,"R",0,"R",0,"R",0,"R",705672,"R",92612,"R",694799,"R",13934857,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37852063,"R",10272353,"R",7589125,"R",1824016,"R",0,"R",859212,"R",8551624,"R",4007263,"R",1186432,"R",0,"R",3357929,"R",115917,"R",72339,"R",28001,"R",0,"R",15577,"R",1892339,"R",1008334,"R",278626,"R",0,"R",605379,"R",2281673,"R",1275847,"R",336375,"R",0,"R",669451,"R",2639819,"R",1080466,"R",294481,"R",0,"R",1264872,"R",2511362,"R",1109639,"R",343901,"R",0,"R",1057822,"R",2315528,"R",2315528,"R",1831790,"A",,"A",,"A",,"R",1831790,"R",3016729,"R",829803,"R",276405,"R",0,"R",1910521,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1835076,"R",22005,"R",0,"R",0,"R",1813071,"R",37264210,"R",16994821,"R",4568237,"R",2315528,"R",13385624,"R",659975,"R",659975,"R",0,"R",0,"R",0,"R",0,"R",0,"R",659975,"R",0,"R",0,"R",0,"R",659975,"R",37924185,"R",16994821,"R",4568237,"R",2315528,"R",14045599,"R",37852063,"R",37924185,"R",-72122,"R",30783406,"R",-1388101,"R",29323183,"R",2420663,"R",70435,"R",172467,"R",0,"R",638085,"R",1042074,"R",4343724,"R",2494916,"R",17018,"R",2511934,"R",1831790,1 ,"R",387441,"R",367834
180461,"R",94082143,"R",392732174,"R",209826551,"R",23471580,"R",206377203,"R",300459346,"R",3956402,"R",35960963,"R",39917365,"R",73244911,"R",26015814,"R",99260725,"R",139178090,"R",110435237,"R",8222048,"R",8927157,"R",33696814,"R",161281256,"R",10553928,"R",305158,"R",0,"R",10859086,"R",31336047,"Z",0,"R",0,"R",31336047,"R",207560456,"R",3711934,"R",32374,"R",211240016,"R",72410965,"R",12724247,"R",6520802,"R",78614410,"R",51605592,"R",2964128,"R",152125,"R",54417595,"R",0,"Z",0,"R",0,"Z",0,"R",3592756,"R",3386910,"R",4701679,"R",2277987,"R",199631553,"R",16215125,"R",6020127,"R",209826551,"R",59597857,"R",68140518,"R",6640136,"R",8214219,"R",39802027,"R",0,"R",0,"R",13907203,"R",196301960,"R",0,"R",56824709,"R",0,"R",8902109,"R",0,"R",0,"R",5783303,"R",1307822,"R",1416066,"R",74234009,"R",7360371,"R",0,"R",229730,"R",0,"R",7590101,"R",278126070,"R",54535410,"R",39116379,"R",10667579,"Z",0,"R",4751452,"R",79738763,"R",40738825,"R",9717378,"Z",0,"R",29282560,"R",23283923,"R",11330470,"R",3208200,"Z",0,"R",8745253,"R",13523385,"R",7783019,"R",2113113,"Z",0,"R",3627253,"R",13665529,"R",6578726,"R",1693760,"Z",0,"R",5393043,"R",12116066,"R",6648315,"R",2090288,"Z",0,"R",3377463,"R",19191781,"R",3175791,"R",1568316,"Z",0,"R",14447674,"R",15284460,"R",15284460,"R",8309622,"A",,"A",,"A",,"R",8309622,"R",23119549,"R",10231395,"R",2721663,"Z",0,"R",10166491,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262768488,"R",125602920,"R",33780297,"R",15284460,"R",88100811,"R",3520704,"R",3520704,"R",1574821,"R",0,"R",0,"R",0,"R",1574821,"R",5095525,"R",0,"R",0,"R",0,"R",5095525,"R",267864013,"R",125602920,"R",33780297,"R",15284460,"R",93196336,"R",278126070,"R",267864013,"R",10262057,"R",156438006,"R",-5418807,"R",161281256,"R",8902109,"R",853590,"R",746180,"R",0,"R",4372700,"R",6322023,"R",21196602,"R",10632167,"R",2254813,"R",12886980,"R",8309622,1 ,"R",5939637,"R",6203551
180470,"R",5308719,"Z",0,"Z",0,"R",0,"Z",0,"R",5308719,"Z",0,"R",892817,"R",892817,"Z",0,"R",0,"Z",0,"R",892817,"Z",0,"R",1443354,"Z",0,"R",2972548,"R",4415902,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",673425,"Z",0,"Z",0,"R",8995876,"R",9669301,"Z",0,"R",1790978,"Z",0,"R",6300038,"R",4646666,"Z",0,"R",128550,"R",179807,"R",322430,"R",13368469,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",23037770,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12717404,"R",3482417,"R",961646,"Z",0,"R",8273341,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",9000153,"A",,"A",,"A",,"R",9000153,"R",810270,"Z",0,"Z",0,"Z",0,"R",810270,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22527827,"R",3482417,"R",961646,"Z",0,"R",18083764,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22527827,"R",3482417,"R",961646,"Z",0,"R",18083764,"R",23037770,"R",22527827,"R",509943,"R",3905798,"R",161,"R",4415902,"Z",0,"R",4235359,"R",4543666,"Z",0,"R",221128,"R",0,"R",9000153,"Z",0,"R",0,"R",0,"R",9000153,2 ,"A",,"A",
180489,"R",64339273,"R",357185376,"R",168958385,"R",31616268,"R",219843259,"R",284182532,"R",3523340,"R",34560593,"R",38083933,"R",116287951,"R",23629922,"R",139917873,"R",178001806,"R",76453975,"R",9336087,"R",3810439,"R",16580225,"R",106180726,"R",11510376,"R",186763,"R",0,"R",11697139,"R",0,"R",0,"R",0,"R",0,"R",133337390,"R",38373,"R",0,"R",133375763,"R",32704632,"R",4116142,"R",1670658,"R",35150116,"R",55113638,"R",1558137,"R",58385,"R",56613390,"R",0,"R",0,"R",0,"R",0,"R",7144390,"R",21938696,"R",6213920,"R",22869166,"R",157663653,"R",12424027,"R",1129295,"R",168958385,"R",63907935,"R",52811795,"R",3605505,"R",4084748,"R",23947442,"R",0,"R",0,"R",21634285,"R",169991710,"R",0,"R",37547580,"R",0,"R",0,"R",0,"R",0,"R",7480106,"R",1004862,"R",209304,"R",46241852,"R",0,"R",4468938,"R",0,"R",0,"R",4468938,"R",220702500,"R",59428307,"R",43089276,"R",9981179,"Z",0,"R",6357852,"R",36849442,"R",18611057,"R",3856783,"Z",0,"R",14381602,"R",8653197,"R",4447573,"R",1074803,"Z",0,"R",3130821,"R",15741754,"R",8407593,"R",2184654,"Z",0,"R",5149507,"R",15317256,"R",6789402,"R",1732234,"Z",0,"R",6795620,"R",10708238,"R",8458236,"R",2250002,"Z",0,"R",0,"R",13904198,"R",5586585,"R",1599803,"Z",0,"R",6717810,"R",12209087,"R",12209087,"R",11377421,"A",,"A",,"A",,"R",11377421,"R",24075819,"R",12561494,"R",3164998,"R",0,"R",8349327,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",208264719,"R",107951216,"R",25844456,"R",12209087,"R",62259960,"R",6467790,"R",6467790,"R",109271,"R",0,"R",0,"R",0,"R",109271,"R",6577061,"R",0,"R",0,"R",0,"R",6577061,"R",214841780,"R",107951216,"R",25844456,"R",12209087,"R",68837021,"R",220702500,"R",214841780,"R",5860720,"R",98963490,"R",1356516,"R",106180726,"R",11322187,"R",2571374,"R",502095,"Z",0,"R",4552471,"R",7021507,"R",25969634,"R",13942978,"R",649235,"R",14592213,"R",11377421,1 ,"R",9029147,"R",9411426
180522,"R",2958671,"R",21883604,"R",11772604,"R",1603873,"R",11714873,"R",14673544,"R",521699,"R",2726349,"R",3248048,"R",3574044,"R",1892173,"R",5466217,"R",8714265,"R",6195257,"R",245131,"R",349153,"R",-830262,"R",5959279,"R",1390818,"Z",0,"R",35934,"R",1354884,"R",0,"Z",0,"R",0,"Z",0,"R",13643221,"R",612208,"R",0,"R",14255429,"R",2039384,"R",265819,"R",7000,"R",2298203,"R",860333,"R",68894,"R",299513,"R",629714,"R",0,"Z",0,"R",0,"Z",0,"R",1947808,"R",1151269,"R",0,"R",3099077,"R",11516808,"R",556771,"R",300975,"R",11772604,"R",4971199,"R",2503767,"R",249467,"R",17101,"R",1554192,"Z",0,"Z",0,"R",292192,"R",9587918,"Z",0,"R",7557246,"Z",0,"R",2573883,"Z",0,"Z",0,"R",745976,"R",29542,"R",2982,"R",10909629,"R",1657258,"Z",0,"Z",0,"R",0,"R",1657258,"R",22154805,"R",6941003,"R",4417483,"R",1070054,"Z",0,"R",1453466,"R",122874,"R",59637,"R",14586,"Z",0,"R",48651,"R",183565,"R",102061,"R",26557,"Z",0,"R",54947,"R",1402170,"R",895737,"R",230774,"Z",0,"R",275659,"R",3231501,"R",1717687,"R",472620,"Z",0,"R",1041194,"R",1137608,"R",569114,"R",178153,"Z",0,"R",390341,"R",2790655,"R",524136,"R",148761,"Z",0,"R",2117758,"R",556770,"R",556770,"R",1905007,"A",,"A",,"A",,"R",1905007,"R",2262553,"R",581216,"R",154189,"Z",0,"R",1527148,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20533706,"R",8867071,"R",2295694,"R",556770,"R",8814171,"R",136493,"R",136493,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136493,"R",0,"R",0,"R",0,"R",136493,"R",20670199,"R",8867071,"R",2295694,"R",556770,"R",8950664,"R",22154805,"R",20670199,"R",1484606,"R",4474674,"R",-1,"R",5959279,"R",2573883,"R",74413,"R",60514,"Z",0,"R",351547,"R",1169119,"R",4229476,"R",1924620,"R",399849,"R",2324469,"R",1905007,1 ,"R",3173784,"R",3090873
180692,"R",4085647,"R",25005749,"R",11828899,"R",635052,"R",13811902,"R",17897549,"R",47805,"R",1940421,"R",1988226,"R",7486578,"R",0,"R",7486578,"R",9474804,"R",6437781,"R",489377,"R",4524,"R",1491063,"R",8422745,"R",693231,"Z",0,"R",0,"R",693231,"R",0,"Z",0,"R",0,"Z",0,"R",22702834,"R",91262,"R",0,"R",22794096,"R",515928,"R",97754,"R",0,"R",613682,"R",855201,"R",52563,"R",3024,"R",904740,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",10751341,"R",1077558,"R",0,"R",11828899,"R",3532102,"R",2956578,"R",145316,"R",187941,"R",2208958,"Z",0,"Z",0,"R",2923694,"R",11954589,"Z",0,"R",4853788,"Z",0,"Z",0,"Z",0,"Z",0,"R",152627,"R",29753,"R",289205,"R",5325373,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",17279962,"R",5013258,"R",3452661,"R",887852,"Z",0,"R",672745,"R",143670,"R",78542,"R",24401,"Z",0,"R",40727,"R",882905,"R",130844,"R",28242,"Z",0,"R",723819,"R",603609,"R",349011,"R",86227,"Z",0,"R",168371,"R",1869019,"R",764612,"R",229076,"Z",0,"R",875331,"R",1528419,"R",867067,"R",210902,"Z",0,"R",450450,"R",2227905,"R",556497,"R",154076,"Z",0,"R",1517332,"R",1077559,"R",1077559,"R",786265,"A",,"A",,"A",,"R",786265,"R",3415490,"R",981305,"R",268370,"Z",0,"R",2165815,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",66253,"R",0,"R",0,"R",0,"R",66253,"R",17614352,"R",7180539,"R",1889146,"R",1077559,"R",7467108,"R",513559,"R",513559,"R",0,"R",0,"R",0,"R",0,"R",0,"R",513559,"R",0,"R",0,"R",0,"R",513559,"R",18127911,"R",7180539,"R",1889146,"R",1077559,"R",7980667,"R",17279962,"R",18127911,"R",-847949,"R",8910507,"R",360187,"R",8422745,"R",1453094,"R",63758,"R",97795,"Z",0,"R",208019,"R",415335,"R",2238001,"R",849992,"R",601744,"R",1451736,"R",786265,1 ,"R",4624,"R",4524
