UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
439701,"R",2651031,"R",26165380,"R",14998765,"A",,"R",9598570,"R",1568045,"R",1480458,"A",,"R",11166615,"R",16758512,"R",6529568,"R",2750179,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7780170,"R",7133930,"R",0,"R",646240,"R",10520375,"R",0,"R",11166615,"R",160899,"R",36602,"R",0,"R",0,"R",18362,"R",166998,"R",382861,"R",61125,"R",0,"R",2833675,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3752976,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-422719,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",1616238,"A",,"A",,"A",,"R",7780170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1244737,"R",859600,"R",270963,"R",52000,"R",0,"R",0,"R",62174,"R",62417,"R",39500,"R",7300,"R",0,"R",0,"R",0,"R",15617,"R",14600,"R",11000,"R",1000,"R",0,"R",0,"R",0,"R",2600,"R",1076830,"R",378760,"R",82946,"R",158000,"R",141000,"R",70000,"R",246124,"R",648512,"R",389482,"R",77418,"R",50000,"R",38000,"R",5000,"R",88612,"R",3758382,"R",965829,"R",254948,"R",696563,"R",145434,"R",613774,"R",1081834,"R",328452,"R",42000,"R",3600,"R",20000,"R",38000,"R",120000,"R",104852,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-976563,"R",0,"R",0,"R",976563,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7133930,"R",2686171,"R",698175,"R",0,"R",362434,"R",808774,"R",2578376,"R",3469318,"R",1480428, 1
439756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",262880,"R",398838,"A",,"A",,"A",,"A",,"A",,"R",13300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13300,"R",13300,"R",0,"R",224849,"R",224849,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",13300,"R",13300,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",14308,"R",14308,"R",0,"R",0,"R",10248,"R",10248,"R",0,"R",0,"R",4060,"R",4060,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",88,"R",88,"Z",0,"Z",0,"R",9793,"R",9793,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",542,"R",542,"R",0,"R",0,"R",262880,"R",262880,"Z",0,"Z",0,"R",-6530,"R",6530,"Z",0,"R",262880,"R",256350,"R",6530,"R",0,"R",186892,"R",133531,"R",17535,"R",35826,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",103019,"R",87401,"R",15618,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",6704,"R",855,"R",-35826,"R",28267,"R",0,"R",0,"R",108927,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108927,"R",398838,"R",227636,"R",34008,"R",0,"R",28267,"R",0,"R",108927,"A",,"A",,-2
439783,"R",0,"R",526363,"R",206703,"A",,"R",319660,"R",0,"R",0,"A",,"R",319660,"R",0,"R",0,"R",117448,"R",129447,"A",,"A",,"A",,"A",,"A",,"A",,"R",1713186,"R",1644391,"R",0,"R",68795,"R",250865,"R",0,"R",319660,"Z",0,"Z",0,"R",13420,"Z",0,"R",0,"Z",0,"R",13420,"R",13420,"Z",0,"R",1461239,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",22925,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",12065,"A",,"A",,"A",,"R",23789,"A",,"Z",0,"A",,"R",190190,"A",,"Z",0,"A",,"A",,"A",,"R",2978,"A",,"A",,"A",,"R",1713186,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",774120,"R",697434,"R",19081,"Z",0,"Z",0,"Z",0,"R",57605,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",286319,"R",257955,"R",7058,"Z",0,"Z",0,"Z",0,"R",21306,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",583952,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",583952,"R",1644391,"R",955389,"R",26139,"R",0,"Z",0,"Z",0,"R",662863,"A",,"A",, 2
439817,"R",1337777,"R",4437250,"R",1311474,"A",,"R",1183476,"R",1942300,"R",1935343,"A",,"R",3125776,"R",0,"R",1265909,"R",421774,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",981512,"R",1295669,"R",23762,"R",-290395,"R",3416171,"R",0,"R",3125776,"R",0,"R",0,"R",0,"R",0,"R",19834,"R",137926,"R",157760,"R",157760,"R",0,"R",707869,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",133280,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",71158,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",69205,"A",,"A",,"A",,"R",981512,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",551180,"R",408908,"R",78660,"R",0,"R",0,"R",0,"R",63612,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",51430,"R",11232,"R",2952,"R",0,"R",0,"R",0,"R",37246,"R",153548,"R",97308,"R",17928,"R",0,"R",0,"R",0,"R",38312,"R",539511,"R",181421,"R",41244,"R",96558,"R",54254,"R",0,"R",166034,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-96558,"Z",0,"Z",0,"R",96558,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1295669,"R",698869,"R",140784,"R",0,"R",54254,"R",0,"R",401762,"R",2837990,"R",2935343, 1
439862,"R",0,"R",1638963,"R",99681,"A",,"R",1528694,"R",10588,"R",0,"A",,"R",1539282,"R",420921,"R",1073040,"R",772196,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",2274111,"R",3680230,"R",1503971,"R",97852,"R",1524831,"R",-83401,"R",1539282,"R",607572,"R",34658,"R",42050,"R",0,"R",0,"R",600510,"R",1284790,"R",443960,"R",220899,"R",1143711,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",607572,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",52830,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17300,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",305568,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",147130,"A",,"A",,"A",,"R",2274111,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1143711,"R",175691,"R",44431,"R",0,"R",0,"R",0,"R",923589,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2536519,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2536519,"R",3680230,"R",175691,"R",44431,"R",0,"R",0,"R",0,"R",3460108,"A",,"A",, 2
439899,"R",442947,"R",3149002,"R",78449,"A",,"R",2515359,"R",555194,"R",228690,"A",,"R",3070553,"R",455815,"R",2114466,"R",756933,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1217356,"R",1350166,"R",0,"R",-132810,"R",3203363,"R",0,"R",3070553,"R",92370,"R",22549,"R",23022,"R",0,"R",9150,"R",77046,"R",224137,"R",224137,"R",0,"R",393935,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",11696,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",288202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",164264,"A",,"A",,"A",,"R",-75586,"A",,"A",,"A",,"R",19457,"A",,"R",291402,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",123986,"A",,"A",,"A",,"R",1217356,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",220398,"R",149126,"R",36765,"R",18880,"R",7752,"Z",0,"R",7875,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",76554,"Z",0,"Z",0,"R",3619,"R",4785,"Z",0,"R",68150,"R",116701,"R",59045,"R",14569,"R",16677,"R",9940,"Z",0,"R",16470,"R",178921,"R",74259,"R",26586,"R",21869,"R",22331,"Z",0,"R",33876,"R",428599,"R",223786,"R",76321,"R",16835,"R",9986,"Z",0,"R",101671,"R",328993,"R",32421,"R",9091,"R",79453,"R",38290,"Z",0,"R",169738,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",64983,"R",20299,"R",-157333,"R",7265,"Z",0,"R",64786,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1350166,"R",603620,"R",183631,"R",0,"R",100349,"Z",0,"R",462566,"R",200098,"R",228690, 1
439905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5137658,"R",5000000,"A",,"A",,"A",,"A",,"A",,"R",425578,"R",0,"R",156114,"R",0,"R",0,"R",0,"R",581692,"R",148265,"R",0,"R",5137658,"R",5137658,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",471763,"R",0,"R",471763,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172360,"R",0,"R",172360,"R",0,"R",172360,"R",0,"R",172360,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",950000,"R",0,"R",950000,"R",0,"R",5137658,"R",5137658,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-6731781,"R",-5137658,"R",-1594123,"R",0,"R",5137658,"R",5137658,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5137658,"R",5137658,"R",0,"R",0,"R",838757,"R",838757,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",306371,"R",306371,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",939764,"R",939764,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",40000,"R",40000,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2875108,"R",175108,"R",260000,"R",0,"Z",0,"Z",0,"R",2440000,"R",5000000,"R",2300000,"R",260000,"R",0,"Z",0,"Z",0,"R",2440000,"A",,"A",,-2
439978,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",624598,"R",593364,"A",,"A",,"A",,"A",,"A",,"R",479294,"R",0,"R",0,"R",0,"R",0,"R",0,"R",479294,"R",479294,"R",0,"R",145304,"R",145304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",479294,"R",479294,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",624598,"R",624598,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",624598,"R",624598,"R",0,"R",0,"R",226177,"R",130252,"Z",0,"Z",0,"Z",0,"Z",0,"R",95925,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7597,"Z",0,"R",4561,"Z",0,"Z",0,"Z",0,"R",3036,"R",27390,"R",10400,"Z",0,"Z",0,"Z",0,"Z",0,"R",16990,"R",138940,"R",31720,"R",9804,"Z",0,"Z",0,"Z",0,"R",97416,"R",193260,"R",17000,"R",6015,"Z",0,"R",13720,"Z",0,"R",156525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",593364,"R",189372,"R",20380,"R",0,"R",13720,"Z",0,"R",369892,"A",,"A",,-2
440004,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",757880,"R",948123,"A",,"A",,"A",,"A",,"A",,"R",52224,"Z",0,"Z",0,"Z",0,"R",66936,"Z",0,"R",119160,"R",66936,"Z",0,"R",673015,"R",673015,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",52224,"R",52224,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",140185,"R",105185,"R",35000,"R",0,"R",105185,"R",105185,"R",0,"R",0,"R",35000,"R",0,"R",35000,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-125919,"R",-125919,"Z",0,"Z",0,"R",18375,"R",18375,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",757880,"R",722880,"R",35000,"Z",0,"R",0,"Z",0,"Z",0,"R",757880,"R",722880,"R",35000,"R",0,"R",694495,"R",365751,"Z",0,"Z",0,"R",17323,"R",1217,"R",310204,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80945,"R",51132,"Z",0,"Z",0,"R",3248,"R",6492,"R",20073,"R",80945,"R",51133,"Z",0,"Z",0,"Z",0,"Z",0,"R",29812,"R",91738,"R",59287,"Z",0,"Z",0,"R",1083,"R",406,"R",30962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",948123,"R",527303,"R",0,"R",0,"R",21654,"R",8115,"R",391051,"A",,"A",,-2
440031,"R",43337554,"R",65130291,"R",10735260,"A",,"R",19679491,"R",34715540,"R",28629620,"A",,"R",54395031,"R",2218879,"R",8845001,"R",1270962,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7467575,"R",14112654,"R",10249196,"R",3604117,"R",50790914,"R",0,"R",54395031,"R",0,"R",39703,"R",0,"R",0,"R",721428,"R",808599,"R",1569730,"R",1569730,"R",0,"R",1611456,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2917366,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",5574126,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-3252190,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",616817,"A",,"A",,"A",,"R",7467575,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3369833,"R",2050290,"R",538372,"R",0,"R",218949,"R",114969,"R",447253,"R",3824558,"R",1585052,"R",351494,"R",0,"R",241235,"R",126671,"R",1520106,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1584199,"R",789855,"R",212092,"R",0,"R",55558,"R",29173,"R",497521,"R",1243212,"R",488696,"R",105371,"R",0,"R",63117,"R",33143,"R",552885,"R",4090852,"R",1564716,"R",296016,"R",0,"R",406167,"R",213276,"R",1610677,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14112654,"R",6478609,"R",1503345,"R",0,"R",985026,"R",517232,"R",4628442,"R",38620608,"R",45244372, 1
440138,"R",3967312,"R",87328204,"R",45769374,"A",,"R",10822957,"R",30735873,"R",23461105,"A",,"R",41558830,"R",267365,"R",33725756,"R",8115628,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",67999707,"R",65579871,"R",-8398035,"R",-5978199,"R",48167778,"R",-630749,"R",41558830,"R",710807,"R",2144622,"R",85918,"R",0,"R",488748,"R",607023,"R",4037118,"R",607023,"R",0,"R",58256356,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2579861,"A",,"A",,"A",,"R",99011,"A",,"A",,"A",,"R",174,"A",,"A",,"A",,"R",5380302,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-266195,"A",,"A",,"A",,"R",0,"A",,"R",806098,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",1144100,"A",,"A",,"A",,"R",67999707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29273186,"R",17838981,"R",5103520,"R",3364590,"R",7280,"Z",0,"R",2958815,"R",144575,"R",66262,"R",5593,"R",0,"R",0,"Z",0,"R",72720,"R",2100083,"R",784814,"R",179411,"R",216599,"R",48468,"Z",0,"R",870791,"R",7364794,"R",3538891,"R",975998,"R",518120,"R",0,"Z",0,"R",2331785,"R",6768006,"R",3560642,"R",1152737,"R",883084,"R",0,"Z",0,"R",1171543,"R",16998191,"R",7735737,"R",2123646,"R",1986403,"R",213653,"R",185,"R",4938567,"R",625539,"R",91600,"R",40904,"R",99031,"R",0,"Z",0,"R",394004,"R",2305497,"A",,"A",,"A",,"A",,"A",,"R",2305497,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-7067827,"R",1772052,"R",374707,"R",4921068,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65579871,"R",33616927,"R",9581809,"R",0,"R",2041453,"R",374892,"R",19964790,"R",28697802,"R",24431239, 1
