UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
195988,"R",2620965,"R",10769859,"R",1039480,"R",11809339,"R",14430304,"R",2676619,"R",432590,"R",3192475,"R",3625065,"R",20562501,"R",0,"R",20562501,"R",24187566,"R",825783,"R",8932831,"Z",0,"Z",0,"R",-16839257,"R",-7906426,"R",190000,"R",5507387,"R",29051935,"R",4389831,"R",0,"R",39139153,"R",28369294,"R",0,"R",0,"R",18495775,"R",23254230,"R",-4758455,"R",-3147971,"R",0,"R",-7906426,"R",3324891,"R",95646,"R",420818,"R",270813,"R",270813,"Z",0,"R",0,"A",,"R",0,"A",,"R",215922,"R",4328090,"Z",0,"R",3407693,"R",6088753,"R",3034965,"R",1631994,"R",0,"R",0,"R",803,"R",3477,"R",14167685,"R",18495775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18495775,"R",10714964,"R",4770928,"R",0,"R",0,"R",119096,"R",47708,"R",1363296,"R",535133,"R",3059121,"R",1264334,"R",5360043,"R",1724227,"R",2637710,"Z",0,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",23254230,"R",8342330,"R",6444228,"R",2503601,"R",1730943,"R",108046,"R",4125082,1 ,"R",1027407,"R",2081765,"R",384725,"R",2676619,"R",2850762,"R",43463,"R",1631994,"Z",0,"R",126476,"R",0,"R",4652695,"R",2014985,"R",0,"R",2014985,"R",2637710,1 ,"R",972855,"R",921102
196006,"R",28147921,"R",129652354,"R",9257219,"R",138909573,"R",167057494,"Z",0,"R",3192091,"R",6883223,"R",10075314,"R",107305027,"R",47227661,"R",154532688,"R",164608002,"Z",0,"R",25836497,"R",358367,"R",0,"R",-23745372,"R",2449492,"R",20291457,"R",18886194,"R",156235353,"R",16939365,"R",5635733,"R",217988102,"R",88335748,"R",0,"R",0,"R",80992008,"R",85333769,"R",-4341761,"R",-174817,"R",6966070,"R",2449492,"R",13756967,"R",618681,"R",466806,"R",1755137,"R",0,"R",1755137,"R",16359898,"R",0,"R",0,"R",0,"R",498975,"R",33456464,"R",0,"R",30681155,"R",0,"R",8642211,"R",6254801,"R",0,"R",1349056,"R",176984,"R",42276,"R",47146483,"R",80602947,"R",0,"R",389061,"R",0,"R",0,"R",389061,"R",80992008,"R",37996158,"R",14457196,"R",64019,"R",7966,"R",269522,"R",57116,"R",5466062,"R",924924,"R",7985710,"R",2299534,"R",12108162,"R",4724754,"R",5888483,"R",14894296,"R",4841861,"R",0,"R",0,"R",0,"R",0,"R",661357,"R",0,"R",85333769,"R",27313351,"R",19666216,"R",8676155,"R",6543453,"R",5055707,"R",18078887,2 ,"A",,"A",,"A",,"A",,"R",8084804,"R",557407,"R",6254801,"R",0,"R",1349056,"R",4823888,"R",21069956,"R",11704978,"R",3476495,"R",15181473,"R",5888483,1 ,"R",4695265,"R",4716544
196015,"R",27887586,"R",107858864,"R",5493418,"R",113352282,"R",141239868,"Z",0,"R",3509737,"R",8658451,"R",12168188,"R",104609377,"R",37583944,"R",142193321,"R",154361509,"Z",0,"R",3095405,"R",231822,"R",0,"R",-16448868,"R",-13121641,"R",12741350,"R",6179167,"R",123574028,"R",6882512,"R",10254243,"R",159631300,"R",51772436,"R",0,"R",0,"R",62276155,"R",69203862,"R",-6927707,"R",-9558944,"R",3365010,"R",-13121641,"R",12717488,"R",632969,"R",616549,"R",695377,"R",1863,"R",693514,"R",5218644,"R",0,"R",0,"R",0,"R",724816,"R",20605843,"R",0,"R",26766422,"R",0,"R",8882370,"R",5877167,"R",0,"R",0,"R",142115,"R",2238,"R",41670312,"R",62276155,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62276155,"R",28870310,"R",12445404,"R",19745,"R",555,"R",658870,"R",257917,"R",2401834,"R",859442,"R",14057957,"R",3499892,"R",9652957,"R",4129266,"R",4694791,"R",7877731,"R",3117238,"R",0,"R",0,"R",0,"R",0,"R",969667,"R",0,"R",69203862,"R",24309714,"R",17483730,"R",6311138,"R",4438982,"R",5243651,"R",11416647,2 ,"A",,"A",,"A",,"A",,"R",8180156,"R",702214,"R",5877167,"R",0,"R",0,"R",2379058,"R",17138595,"R",10097479,"R",2346325,"R",12443804,"R",4694791,1 ,"R",10892551,"R",10801790
196024,"R",28281441,"R",95528111,"R",5040235,"R",100568346,"R",128849787,"Z",0,"R",2801062,"R",6115046,"R",8916108,"R",87153831,"R",36574788,"R",123728619,"R",132644727,"Z",0,"R",9052756,"R",205116,"R",0,"R",-13052812,"R",-3794940,"R",9513404,"R",6249352,"R",126683705,"R",8268316,"R",10616549,"R",161331326,"R",65803215,"R",0,"R",0,"R",62584558,"R",69631542,"R",-7046984,"R",1981505,"R",1270539,"R",-3794940,"R",12608316,"R",514416,"R",0,"R",812863,"R",1298,"R",811565,"R",9661047,"R",0,"R",0,"R",0,"R",397057,"R",23993699,"R",0,"R",25666407,"R",0,"R",7192758,"R",5532097,"R",0,"R",27364,"R",155974,"R",750,"R",38575350,"R",62569049,"R",0,"R",15509,"R",0,"R",0,"R",15509,"R",62584558,"R",31352804,"R",12298525,"R",297176,"R",154248,"R",614589,"R",135216,"R",3772044,"R",1175940,"R",5930251,"R",1987771,"R",11545836,"R",4165794,"R",4417724,"R",9942005,"R",3024050,"R",0,"R",0,"R",0,"R",0,"R",1759113,"R",0,"R",69631542,"R",22941544,"R",16590735,"R",7542187,"R",4567361,"R",4201360,"R",13788355,2 ,"A",,"A",,"A",,"A",,"R",6874749,"R",318009,"R",5532097,"R",0,"R",27364,"R",2187918,"R",14940137,"R",8524047,"R",1998366,"R",10522413,"R",4417724,1 ,"R",6021223,"R",6215843
196033,"R",23360982,"R",136188235,"R",4918573,"R",141106808,"R",164467790,"Z",0,"R",4580369,"R",10898787,"R",15479156,"R",128685036,"R",38456240,"R",167141276,"R",182620432,"Z",0,"R",6120752,"R",183712,"R",0,"R",-24457106,"R",-18152642,"R",15300692,"R",19323995,"R",114053667,"R",6311603,"R",50658914,"R",205648871,"R",69460636,"R",0,"R",0,"R",64690325,"R",72949314,"R",-8258989,"R",-15111293,"R",5217640,"R",-18152642,"R",10922897,"R",331167,"R",1037182,"R",3282753,"R",0,"R",3282753,"R",8974190,"R",0,"R",0,"R",0,"R",1048598,"R",25596787,"R",0,"R",28011183,"R",0,"R",6006871,"R",4631680,"R",0,"R",320466,"R",119520,"R",3818,"R",39093538,"R",64690325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64690325,"R",23609000,"R",10081899,"R",172305,"R",118380,"R",687184,"R",309404,"R",11015529,"R",2555296,"R",7214852,"R",2592372,"R",16436026,"R",4166609,"R",3596711,"R",9836614,"R",2935811,"R",0,"R",0,"R",0,"R",0,"R",381093,"R",0,"R",72949314,"R",22759771,"R",16001949,"R",9494029,"R",4840969,"R",6109713,"R",13742883,2 ,"A",,"A",,"A",,"A",,"R",5494098,"R",506881,"R",4631680,"R",0,"R",320466,"R",2047116,"R",13000241,"R",7359475,"R",2044055,"R",9403530,"R",3596711,1 ,"R",4605952,"R",4695235
196042,"R",55974379,"R",230180307,"R",6192801,"R",236373108,"R",292347487,"Z",0,"R",6436698,"R",27190310,"R",33627008,"R",210449551,"R",90304246,"R",300753797,"R",334380805,"Z",0,"R",15347459,"R",444891,"R",0,"R",-57825668,"R",-42033318,"R",30231337,"R",8748437,"R",255919698,"R",21157482,"R",22348671,"R",338405625,"R",108225318,"R",0,"R",0,"R",146660330,"R",159630367,"R",-12970037,"R",-34199475,"R",5136194,"R",-42033318,"R",46651397,"R",1965093,"R",814344,"R",4006459,"R",63431,"R",3943028,"R",6876720,"R",0,"R",0,"R",0,"R",229670,"R",60543683,"R",0,"R",66477248,"R",0,"R",11808251,"R",7129424,"R",0,"R",282223,"R",382505,"R",0,"R",86079651,"R",146623334,"R",0,"R",36996,"R",0,"R",0,"R",36996,"R",146660330,"R",80273075,"R",34015918,"R",570492,"R",351760,"R",6133540,"R",1232024,"R",15210303,"R",4217487,"R",20493513,"R",5930889,"R",22132359,"R",8809099,"R",4995563,"R",8366948,"R",3018700,"R",0,"R",0,"R",0,"R",0,"R",1454574,"R",0,"R",159630367,"R",57575877,"R",42056317,"R",21950367,"R",9648865,"R",10210775,"R",18188166,2 ,"A",,"A",,"A",,"A",,"R",9893262,"R",1914989,"R",7129424,"R",0,"R",282223,"R",2419961,"R",21639859,"R",13193050,"R",3451246,"R",16644296,"R",4995563,1 ,"R",5182464,"R",5177938
196051,"R",8007361,"R",114070419,"R",2046067,"R",116116486,"R",124123847,"Z",0,"R",3338259,"R",6352362,"R",9690621,"R",93804642,"R",42703505,"R",136508147,"R",146198768,"Z",0,"R",17934746,"R",190909,"R",0,"R",-40200576,"R",-22074921,"R",11567245,"R",4246839,"R",152333152,"R",17924257,"R",340981,"R",186412474,"R",72342055,"R",0,"R",0,"R",68222945,"R",78215282,"R",-9992337,"R",-13984478,"R",1901894,"R",-22074921,"R",11302741,"R",167673,"R",556258,"R",2619739,"R",23852,"R",2595887,"R",8547375,"R",0,"R",0,"R",0,"R",82748,"R",23276534,"R",0,"R",31202961,"R",0,"R",7408417,"R",5273700,"R",0,"R",879676,"R",70033,"R",5206,"R",44839993,"R",68116527,"R",0,"R",106418,"R",0,"R",0,"R",106418,"R",68222945,"R",33779786,"R",13549208,"R",42485,"R",4026,"R",838804,"R",385232,"R",12105660,"R",3084418,"R",4999031,"R",2271470,"R",9725340,"R",3187237,"R",6356768,"R",8909343,"R",3048387,"R",0,"R",0,"R",0,"R",0,"R",1458065,"R",0,"R",78215282,"R",25529978,"R",18429245,"R",8437506,"R",5417537,"R",4616223,"R",15784793,2 ,"A",,"A",,"A",,"A",,"R",6980101,"R",428316,"R",5273700,"R",0,"R",879676,"R",3017834,"R",16579627,"R",8087252,"R",2135607,"R",10222859,"R",6356768,1 ,"R",1377292,"R",1414858
196060,"R",172797245,"R",599305094,"R",21404901,"R",620709995,"R",793507240,"Z",0,"R",18398332,"R",70307204,"R",88705536,"R",512245388,"R",303313741,"R",815559129,"R",904264665,"Z",0,"R",82259662,"R",1371492,"R",0,"R",-194388579,"R",-110757425,"R",78879746,"R",28808090,"R",611293851,"R",182281572,"R",84298856,"R",985562115,"R",386257021,"R",0,"R",0,"R",526349057,"R",561422929,"R",-35073872,"R",-64681272,"R",-11002281,"R",-110757425,"R",112079891,"R",76475269,"R",10361175,"R",20706928,"R",193884,"R",20513044,"R",60729919,"R",0,"R",0,"R",0,"R",3755797,"R",284108979,"R",0,"R",192648441,"R",0,"R",26678854,"R",18413530,"R",0,"R",2946983,"R",690425,"R",212959,"R",241591192,"R",525700171,"R",0,"R",648886,"R",0,"R",0,"R",648886,"R",526349057,"R",218825807,"R",100684514,"R",43469456,"R",15016772,"R",37693127,"R",9981300,"R",56647816,"R",17690924,"R",27871448,"R",10117844,"R",76514476,"R",35770033,"R",17776465,"R",76160958,"R",24981628,"R",0,"R",0,"R",0,"R",0,"R",6463376,"R",0,"R",561422929,"R",214243015,"R",139281757,"R",42947398,"R",28533929,"R",24051617,"R",112365213,2 ,"A",,"A",,"A",,"A",,"R",24720077,"R",1958776,"R",18413530,"R",0,"R",2946983,"R",26859168,"R",74898534,"R",43099310,"R",14022759,"R",57122069,"R",17776465,1 ,"R",54810254,"R",59273002
196079,"R",281732751,"R",957032660,"R",38780059,"R",995812719,"R",1277545470,"Z",0,"R",24247737,"R",58574812,"R",82822549,"R",812069510,"R",248742646,"R",1060812156,"R",1143634705,"Z",0,"R",168059841,"R",797323,"R",0,"R",-34946399,"R",133910765,"R",95560738,"R",45409692,"R",962189332,"R",180517735,"R",128455480,"R",1412132977,"R",455100317,"R",0,"R",0,"R",505866094,"R",522041120,"R",-16175026,"R",142463575,"R",7622216,"R",133910765,"R",137672559,"R",25311563,"R",2900537,"R",27387226,"R",1962,"R",27385264,"R",101304556,"R",0,"R",0,"R",0,"R",2743689,"R",297320130,"R",0,"R",169078683,"R",0,"R",18243708,"R",16463076,"R",0,"R",2633268,"R",835153,"R",431417,"R",207685305,"R",505005435,"R",0,"R",860659,"R",0,"R",0,"R",860659,"R",505866094,"R",195608506,"R",96708787,"R",37815126,"R",9568720,"R",5907395,"R",3767249,"R",55822442,"R",16454663,"R",35112477,"R",8111136,"R",50364943,"R",21302318,"R",10333414,"R",127128543,"R",26209448,"R",0,"R",0,"R",0,"R",0,"R",3948274,"R",0,"R",522041120,"R",182122321,"R",117349522,"R",36698163,"R",40239699,"R",41709960,"R",103921455,2 ,"A",,"A",,"A",,"A",,"R",17480233,"R",632613,"R",16463076,"R",0,"R",2633268,"R",21224698,"R",58433888,"R",33214632,"R",14885842,"R",48100474,"R",10333414,1 ,"R",96193849,"R",93401009
196088,"R",375283856,"R",1245720149,"R",31979128,"R",1277699277,"R",1652983133,"Z",0,"R",34034351,"R",171040310,"R",205074661,"R",929347571,"R",637660025,"R",1567007596,"R",1772082257,"Z",0,"R",272373017,"R",3041034,"R",0,"R",-394513175,"R",-119099124,"R",100346398,"R",137028381,"R",1267734409,"R",394207300,"R",290182102,"R",2189498590,"R",952586490,"R",8808049,"R",0,"R",1062086160,"R",1107485634,"R",-45399474,"R",-65856885,"R",-7842765,"R",-119099124,"R",281078287,"R",117536024,"R",18802956,"R",41367622,"R",525345,"R",40842277,"R",59919711,"R",4575036,"R",0,"R",0,"R",36038416,"R",559318052,"R",0,"R",429607940,"R",0,"R",33256392,"R",22468797,"R",0,"R",5421892,"R",1467244,"R",1332932,"R",493555197,"R",1052873249,"R",9502,"R",9203409,"R",0,"R",0,"R",9212911,"R",1062086160,"R",508273462,"R",232542003,"R",147991951,"R",46039591,"R",12388117,"R",4714377,"R",134113210,"R",53255441,"R",40406804,"R",16779381,"R",138791169,"R",59556533,"R",28160870,"R",81724539,"R",27719111,"R",12286591,"R",2679294,"R",0,"R",0,"R",3348921,"R",0,"R",1107485634,"R",443285731,"R",295148042,"R",84492626,"R",54760675,"R",43657407,"R",186141153,2 ,"A",,"A",,"A",,"A",,"R",30449099,"R",2807415,"R",22468797,"R",0,"R",5421892,"R",50413165,"R",111560368,"R",60394587,"R",23004911,"R",83399498,"R",28160870,1 ,"R",619295674,"R",600960825
196097,"R",641471868,"R",2081262853,"R",234055236,"R",2315318089,"R",2956789957,"R",162271311,"R",57062455,"R",335328558,"R",392391013,"R",1358724748,"R",1593153525,"R",2951878273,"R",3344269286,"R",32769502,"R",736109441,"R",774743,"R",0,"R",-994861704,"R",-257977520,"R",227414092,"R",128135467,"R",1825570248,"R",582040069,"R",639627372,"R",3402787248,"R",1321524395,"R",0,"R",0,"R",2279775927,"R",2419279602,"R",-139503675,"R",-82067572,"R",-36406273,"R",-257977520,"R",244593192,"R",141234475,"R",10652686,"R",64906150,"R",156507,"R",64749643,"R",89762155,"R",1170234874,"R",0,"R",0,"R",17934639,"R",1739318171,"R",0,"R",470745983,"R",0,"R",28517797,"R",22158254,"R",0,"R",4144342,"R",3251552,"R",3111378,"R",531929306,"R",2271247477,"R",0,"R",8528450,"R",0,"R",0,"R",8528450,"R",2279775927,"R",520399122,"R",230048757,"R",122410252,"R",54866507,"R",30088810,"R",13516632,"R",122318583,"R",39522997,"R",63590788,"R",25551411,"R",134526725,"R",56867963,"R",25727426,"R",106286358,"R",23640099,"R",1285457783,"R",519190943,"R",0,"R",0,"R",8473755,"R",0,"R",2419279602,"R",963205309,"R",571393400,"R",89408641,"R",86006061,"R",58655400,"R",650610791,1 ,"R",20133200,"R",187597869,"R",32769502,"R",162271311,"R",26735948,"R",1781849,"R",22158254,"R",0,"R",4144342,"R",61835839,"R",116656232,"R",66969954,"R",23958852,"R",90928806,"R",25727426,1 ,"R",207914116,"R",219656875
196103,"R",17163086,"R",122981516,"R",1116647,"R",124098163,"R",141261249,"Z",0,"R",3311972,"R",16269052,"R",19581024,"R",108583717,"R",47888178,"R",156471895,"R",176052919,"Z",0,"R",8410747,"R",130283,"R",0,"R",-43332700,"R",-34791670,"R",16694890,"R",3207863,"R",135574345,"R",30473065,"R",8141898,"R",194092061,"R",71110545,"R",0,"R",0,"R",83985124,"R",92704321,"R",-8719197,"R",-31733244,"R",5660771,"R",-34791670,"R",11299007,"R",7748375,"R",3629387,"R",5353715,"R",103750,"R",5249965,"R",1508913,"R",0,"R",0,"R",0,"R",4418983,"R",33958380,"R",0,"R",44525222,"R",0,"R",2329862,"R",1669959,"R",0,"R",1236849,"R",44202,"R",17141,"R",49823235,"R",83781615,"R",0,"R",203509,"R",0,"R",0,"R",203509,"R",83985124,"R",35432134,"R",14957584,"R",19556019,"R",7553017,"R",2344208,"R",709078,"R",12668555,"R",1928002,"R",5521105,"R",2042251,"R",12930097,"R",5700575,"R",1453776,"R",1560092,"R",400499,"R",0,"R",0,"R",0,"R",0,"R",1238335,"R",0,"R",92704321,"R",33291006,"R",20352766,"R",11627143,"R",5833869,"R",5117690,"R",16481847,2 ,"A",,"A",,"A",,"A",,"R",2098200,"R",231662,"R",1669959,"R",0,"R",1236849,"R",4593847,"R",9830517,"R",8095073,"R",281668,"R",8376741,"R",1453776,1 ,"R",27227170,"R",27571867
196112,"R",88978084,"R",588763370,"R",1848165,"R",590611535,"R",679589619,"Z",0,"R",16740234,"R",221579957,"R",238320191,"R",361499302,"R",242515017,"R",604014319,"R",842334510,"Z",0,"R",49781683,"R",69240,"R",0,"R",-212595814,"R",-162744891,"R",17340808,"R",10477968,"R",434969559,"R",454923455,"R",65628017,"R",983339807,"R",434013437,"R",39437000,"R",0,"R",255011354,"R",359881846,"R",-104870492,"R",-38428387,"R",-19446012,"R",-162744891,"R",14942828,"R",20404052,"R",44688906,"R",107772920,"R",191084,"R",107581836,"R",6405857,"R",0,"R",0,"R",0,"R",15326500,"R",209541063,"R",0,"R",36436747,"R",0,"R",3604805,"R",2511598,"R",0,"R",1546599,"R",65161,"R",0,"R",44164910,"R",253705973,"R",0,"R",1305381,"R",0,"R",0,"R",1305381,"R",255011354,"R",42921517,"R",18163098,"R",250852485,"R",44436560,"R",9081587,"R",370283,"R",6174227,"R",1874750,"R",5120173,"R",2110877,"R",26000963,"R",7628852,"R",2075657,"R",5517996,"R",1156618,"R",0,"R",0,"R",0,"R",0,"R",12137241,"R",0,"R",359881846,"R",75741038,"R",34586682,"R",8739312,"R",70674878,"R",28353690,"R",141786246,2 ,"A",,"A",,"A",,"A",,"R",3191062,"R",413743,"R",2511598,"R",0,"R",1546599,"R",1221285,"R",8884287,"R",5196807,"R",1611823,"R",6808630,"R",2075657,1 ,"R",5312765,"R",5224604
196121,"R",25673380,"R",314881029,"R",14669989,"R",329551018,"R",355224398,"Z",0,"R",10341005,"R",24869269,"R",35210274,"R",268115506,"R",113712387,"R",381827893,"R",417038167,"Z",0,"R",46882747,"R",896334,"R",0,"R",-109592850,"R",-61813769,"R",41630886,"R",21768873,"R",370954751,"R",28339950,"R",7497465,"R",470191925,"R",155310896,"R",0,"R",0,"R",174681673,"R",188276244,"R",-13594571,"R",-47541096,"R",-678102,"R",-61813769,"R",41440128,"R",4764243,"R",230664,"R",4397190,"R",50187,"R",4347003,"R",21142033,"R",0,"R",0,"R",0,"R",571500,"R",72545758,"R",0,"R",77018574,"R",0,"R",14418323,"R",9766144,"R",0,"R",443500,"R",294060,"R",170594,"R",102111195,"R",174656953,"R",0,"R",24720,"R",0,"R",0,"R",24720,"R",174681673,"R",92885390,"R",36375989,"R",726952,"R",419690,"R",3220662,"R",1429072,"R",16448200,"R",4021049,"R",14996027,"R",5893214,"R",24541330,"R",9963305,"R",8413845,"R",25349734,"R",8963121,"R",0,"R",0,"R",0,"R",0,"R",1694104,"R",0,"R",188276244,"R",67065440,"R",46949814,"R",17334254,"R",13943555,"R",12949893,"R",30033288,2 ,"A",,"A",,"A",,"A",,"R",12641036,"R",1819260,"R",9766144,"R",0,"R",443500,"R",6391442,"R",31061382,"R",17722371,"R",4925166,"R",22647537,"R",8413845,1 ,"R",10407985,"R",10599958
196130,"R",82907605,"R",334634692,"R",9078746,"R",343713438,"R",426621043,"Z",0,"R",8722236,"R",37965372,"R",46687608,"R",275922112,"R",152615026,"R",428537138,"R",475224746,"Z",0,"R",48790081,"R",954358,"R",0,"R",-98348142,"R",-48603703,"R",25466341,"R",40098506,"R",346714505,"R",49885209,"R",51007418,"R",513171979,"R",178537287,"R",0,"R",0,"R",231703600,"R",256388567,"R",-24684967,"R",-24973917,"R",1055181,"R",-48603703,"R",41142114,"R",19920960,"R",2577871,"R",6114246,"R",213346,"R",5900900,"R",26427409,"R",0,"R",0,"R",0,"R",3034014,"R",99216614,"R",0,"R",89038648,"R",0,"R",22969764,"R",14857617,"R",0,"R",1478384,"R",376932,"R",1924593,"R",130645938,"R",229862552,"R",133192,"R",1707856,"R",0,"R",0,"R",1841048,"R",231703600,"R",98728097,"R",42466382,"R",3775399,"R",1261755,"R",21075334,"R",9462721,"R",24464392,"R",7181918,"R",15474025,"R",6378365,"R",45421681,"R",16314669,"R",9770991,"R",37174432,"R",7240479,"R",0,"R",0,"R",0,"R",0,"R",504216,"R",0,"R",256388567,"R",90306289,"R",62985249,"R",23432901,"R",15074097,"R",12156874,"R",52433157,2 ,"A",,"A",,"A",,"A",,"R",21321334,"R",1648430,"R",14857617,"R",0,"R",1360033,"R",7580198,"R",46767612,"R",28368185,"R",8628436,"R",36996621,"R",9770991,1 ,"R",36499505,"R",36018698
196149,"R",40882373,"R",317094463,"R",10785513,"R",327879976,"R",368762349,"Z",0,"R",10221510,"R",15817985,"R",26039495,"R",275277780,"R",96952334,"R",372230114,"R",398269609,"Z",0,"R",43232340,"R",303196,"R",0,"R",-73042796,"R",-29507260,"R",30866062,"R",11486855,"R",382612371,"R",25504497,"R",12478442,"R",462948227,"R",145853764,"R",0,"R",0,"R",156671713,"R",166831254,"R",-10159541,"R",-23374936,"R",4027217,"R",-29507260,"R",40341125,"R",2516821,"R",379302,"R",3617690,"R",0,"R",3617690,"R",27443300,"R",0,"R",0,"R",0,"R",234411,"R",74532649,"R",0,"R",63958454,"R",0,"R",9743672,"R",7128826,"R",0,"R",1141708,"R",161248,"R",2656,"R",82136564,"R",156669213,"R",0,"R",2500,"R",0,"R",0,"R",2500,"R",156671713,"R",73105270,"R",27735857,"R",695495,"R",225377,"R",1958437,"R",924414,"R",21284687,"R",7413026,"R",12409020,"R",4610181,"R",23300420,"R",9531610,"R",7751843,"R",23890791,"R",7365493,"R",0,"R",0,"R",0,"R",0,"R",2435291,"R",0,"R",166831254,"R",57805958,"R",41004659,"R",16411192,"R",13138636,"R",13387399,"R",25083410,2 ,"A",,"A",,"A",,"A",,"R",8322999,"R",1420673,"R",7128826,"R",0,"R",1141708,"R",5707833,"R",23722039,"R",12069502,"R",3900694,"R",15970196,"R",7751843,1 ,"R",32375491,"R",33217689
196158,"R",38636562,"R",275552725,"R",15523114,"R",291075839,"R",329712401,"Z",0,"R",6438473,"R",18380191,"R",24818664,"R",227583813,"R",78785002,"R",306368815,"R",331187479,"Z",0,"R",50983669,"R",527679,"R",0,"R",-52986426,"R",-1475078,"R",21207844,"R",18230806,"R",305931257,"R",26318091,"R",38692131,"R",410380129,"R",134827404,"R",0,"R",0,"R",120879962,"R",133253092,"R",-12373130,"R",7048472,"R",3849580,"R",-1475078,"R",26475961,"R",2510702,"R",545310,"R",2824188,"R",0,"R",2824188,"R",18747131,"R",0,"R",0,"R",0,"R",625245,"R",51728537,"R",0,"R",53953240,"R",0,"R",8374118,"R",5688023,"R",0,"R",854137,"R",200780,"R",76012,"R",69146310,"R",120874847,"R",0,"R",5115,"R",0,"R",0,"R",5115,"R",120879962,"R",62568540,"R",23861606,"R",1368705,"R",886535,"R",4676122,"R",1559623,"R",9857109,"R",3503568,"R",10043072,"R",3228943,"R",15902261,"R",6569447,"R",6254026,"R",19380352,"R",6259473,"R",0,"R",0,"R",0,"R",0,"R",3202905,"R",0,"R",133253092,"R",45869195,"R",32362677,"R",11062866,"R",10704612,"R",9732679,"R",23521063,2 ,"A",,"A",,"A",,"A",,"R",7624116,"R",750002,"R",5688023,"R",0,"R",854137,"R",3991400,"R",18907678,"R",9842029,"R",2811623,"R",12653652,"R",6254026,1 ,"R",29179369,"R",28613558
