unitid,"xf2a01_1",f2a01_1,"xf2a02_1",f2a02_1,"xf2a04_1",f2a04_1,"xf2a05_1",f2a05_1,"xf2a06_1",f2a06_1,"xf2a07_1",f2a07_1,"xf2a08_1",f2a08_1,"xf2a09_1",f2a09_1,"xf2a10_1",f2a10_1,"xf2a11_1",f2a11_1,"xf2a12_1",f2a12_1,"xf2a13_1",f2a13_1,"xf2a14_1",f2a14_1,"xf2a15_1",f2a15_1,"xf2a16_1",f2a16_1,"xf2a17_1",f2a17_1,"xf2aa01",f2aa01,"xf2aa02",f2aa02,"xf2aa03",f2aa03,"xf2aa04",f2aa04,"xf2aa05",f2aa05,"xf2aa06",f2aa06,"xf2aa07",f2aa07,"xf2aa08",f2aa08,"xf2aa09",f2aa09,"xf2b01_1",f2b01_1,"xf2b01_2",f2b01_2,"xf2b02_1",f2b02_1,"xf2b02_2",f2b02_2,"xf2b03_1",f2b03_1,"xf2b03_2",f2b03_2,"xf2b04_1",f2b04_1,"xf2b04_2",f2b04_2,"xf2b05_1",f2b05_1,"xf2b05_2",f2b05_2,"xf2b06_1",f2b06_1,"xf2b06_2",f2b06_2,"xf2b07_1",f2b07_1,"xf2b07_2",f2b07_2,"xf2b08_1",f2b08_1,"xf2b08_2",f2b08_2,"xf2b09_1",f2b09_1,"xf2b09_2",f2b09_2,"xf2b10_1",f2b10_1,"xf2b10_2",f2b10_2,"xf2b11_2",f2b11_2,"xf2b12_1",f2b12_1,"xf2b12_2",f2b12_2,"xf2b12_3",f2b12_3,"xf2b12_5",f2b12_5,"xf2b12_6",f2b12_6,"xf2b12_7",f2b12_7,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c0308",f2c0308,"xf2c09",f2c09,"xf2c10",f2c10,"xf2c11",f2c11,"xf2c12",f2c12,"xf2d05",f2d05,"xf2d08",f2d08,"xf2d17",f2d17,"xf2d20",f2d20,"xf2d23",f2d23,"xf2d24",f2d24,"xf2dc014",f2dc014,"xf2dc024",f2dc024,"xf2dc034",f2dc034,"xf2dc044",f2dc044
"187596",10,"681456",10,"0",10,"0",10,"0",10,"4092049",10,"111260",10,"1048837",10,"214554",10,"0",10,"0",10,"10375",10,"398948",10,"0",10,"0",10,"37769",10,"6595248",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1574636",10,"834123",10,"0",10,"0",10,"315408",10,"118493",10,"370741",10,"153236",10,"408652",10,"255030",10,"1050851",10,"375850",10,"699414",10,"182664",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"194742",18,"4419702",18,"2114138",10,"307004",10,"244211",10,"10654",10,"1743695",10,"6595248",10,"-4419703",10,"0",10,"2175545",10,"3680982",11,"57339",10,"5913866",10,"0",10,"6812798",10,"898932",10,"5913866",10,"0",10,"5913866",10,"844200",10,"3271428",10,"493750",10,"0"
"187879",31,"946742",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"495816",31,"34574",31,"157720",31,"0",31,"0",31,"0",31,"0",31,"0",31,"1634852",31,"91425",31,"16459",31,"0",31,"0",31,"102261",31,"0",31,"210145",31,"0",31,"0",31,"274104",31,"118743",31,"0",31,"0",31,"0",31,"0",31,"368461",31,"54425",31,"622348",31,"72591",31,"328583",31,"39003",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"1593496",31,"284762",31,"56614",31,"91178",31,"0",31,"1160942",31,"1634852",31,"-1593496",31,"0",31,"41356",31,"1260443",31,"744214",31,"2046013",31,"216065",31,"2046013",31,"0",31,"2046013",31,"0",31,"2046013",31,"0",31,"2573599",31,"370626",31,"0"
"188146",10,"10872947",10,"0",10,"0",10,"0",10,"1567046",10,"838890",10,"3600",10,"1352660",10,"15000",10,"1049571",10,"0",10,"3504130",10,"0",10,"0",10,"729245",10,"19933089",10,"657047",10,"909999",10,"838890",10,"3600",10,"2705519",10,"0",10,"5115055",10,"0",10,"0",10,"6256384",10,"3746841",10,"0",10,"0",10,"0",10,"0",10,"2939414",10,"542905",10,"1409130",10,"932136",10,"8090100",10,"2819072",10,"1850741",10,"323245",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"714867",10,"20545769",10,"9079066",10,"1216527",10,"1014342",10,"809953",10,"8425881",10,"19933089",10,"-20545769",10,"-3349",10,"-616029",10,"31938006",10,"0",10,"31321977",10,"9357521",10,"50998871",10,"19676894",10,"16889349",10,"14432628",10,"31321977",10,"2480353",10,"31812675",10,"6285818",10,"0"
"188182",10,"2532605",10,"0",10,"0",10,"0",10,"631514",10,"513836",10,"0",10,"2728035",10,"89096",10,"164860",10,"39261",10,"461232",10,"0",10,"0",10,"62494",10,"7222933",10,"570698",10,"60816",10,"513836",10,"0",10,"24922",10,"510042",10,"1680314",10,"0",10,"0",10,"1786367",10,"1205709",10,"0",10,"0",10,"18164",10,"0",10,"341605",10,"184416",10,"387788",10,"221816",10,"1542802",10,"470232",10,"748383",10,"204299",10,"1764375",10,"0",10,"0",10,"0",10,"0",10,"0",10,"134005",10,"6589484",10,"2420477",10,"319154",10,"168305",10,"0",10,"3681548",10,"7222933",10,"-6589484",10,"0",10,"633449",10,"6400807",10,"0",10,"7034256",10,"725256",10,"7561769",10,"527513",10,"3642636",10,"3391620",10,"7034256",10,"493094",10,"3255510",10,"1482027",10,"0"
"188207",10,"738707",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"74903",10,"0",10,"77222",10,"114540",10,"0",10,"0",10,"0",10,"29947",10,"1035319",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"395022",10,"239093",10,"0",10,"0",10,"85208",10,"51241",10,"218979",10,"139042",10,"0",10,"0",10,"340962",10,"214404",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"36076",10,"1040171",11,"679856",11,"124295",10,"41941",10,"18317",11,"175762",10,"1035319",10,"-1040171",10,"0",10,"-4852",10,"994277",10,"0",10,"989425",10,"546563",10,"1441751",10,"452326",10,"875839",10,"113586",10,"989425",10,"83777",10,"365638",10,"427367",10,"0"
"188340",10,"8306486",10,"0",10,"41817",10,"0",10,"0",10,"541375",10,"0",10,"59064",10,"0",10,"7390766",10,"0",10,"0",10,"0",10,"0",10,"188025",10,"16527533",10,"1597830",10,"96331",10,"1977093",10,"0",10,"632932",10,"0",10,"4304186",10,"632932",10,"0",10,"9167386",10,"3599808",10,"0",10,"0",10,"0",10,"0",10,"105290",10,"82580",10,"1997760",10,"1206753",10,"3161671",10,"1294804",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"280405",10,"14432107",10,"6464350",10,"1777696",10,"1740094",10,"0",10,"4449967",10,"16527533",10,"-14432107",10,"0",10,"2095426",10,"45868692",10,"0",10,"47964118",10,"41135997",10,"72574520",10,"24610402",10,"47946959",10,"17159",10,"47964118",10,"2557734",10,"24207105",10,"6559265",10,"0"
"188429",10,"55956083",10,"0",10,"874960",10,"0",10,"1270080",10,"571692",10,"13652",10,"2275776",10,"0",10,"7186037",10,"758312",10,"3966102",10,"0",10,"0",10,"1548465",10,"74421159",10,"1341230",10,"434267",10,"70032",10,"0",10,"325069",10,"6590686",10,"8761284",10,"7295367",10,"124687",10,"34542935",10,"20422091",10,"1344309",10,"710725",10,"0",10,"0",10,"7630664",10,"4258859",10,"10604755",10,"4041943",10,"12217006",10,"5111239",10,"4273251",10,"1132902",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3581868",10,"70612920",10,"39259627",10,"9665116",10,"3937400",10,"1137055",10,"16613722",11,"74421159",10,"-70612920",10,"67460",10,"3875699",10,"91817117",10,"0",10,"95692816",10,"54356744",10,"141868396",10,"46175580",10,"84215317",10,"11477499",10,"95692816",10,"2158865",10,"69491524",10,"23938117",10,"0"
"188526",10,"7723770",10,"0",10,"102949",10,"0",10,"765986",10,"33226",10,"0",10,"858266",10,"0",10,"886580",10,"0",10,"343225",10,"0",10,"0",10,"107312",10,"10821314",10,"366983",10,"121667",10,"761021",10,"244891",10,"155374",10,"668423",10,"2318359",10,"0",10,"0",10,"3627100",10,"2526276",10,"997733",10,"518409",10,"0",10,"0",10,"487162",10,"212437",10,"595916",10,"363009",10,"3060006",10,"887585",10,"115169",10,"0",10,"928034",10,"104237",10,"0",10,"0",10,"0",10,"0",10,"87640",10,"9811120",10,"4699593",10,"1258985",10,"476855",10,"16531",10,"3359156",10,"10821314",10,"-9811120",10,"0",10,"1010194",10,"17023837",10,"0",10,"18034031",10,"7017456",10,"21417831",10,"3383800",10,"16077375",10,"1956656",10,"18034031",10,"300196",10,"8930387",10,"3735042",10,"0"
"188535",10,"11520192",10,"0",10,"83474",10,"0",10,"469080",10,"113325",10,"0",10,"3180371",10,"0",10,"2626718",10,"0",10,"654399",10,"0",10,"0",10,"78050",10,"18725609",10,"0",10,"0",10,"0",10,"0",10,"205060",10,"1535260",10,"1740320",10,"1740320",10,"0",10,"7393907",10,"4646824",10,"0",10,"0",10,"0",10,"0",10,"2960237",10,"544730",10,"1419170",10,"492391",10,"3118190",10,"1144640",10,"669200",10,"23340",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15560704",10,"6851925",10,"1870850",10,"801831",10,"118500",10,"5917598",10,"18725609",10,"-15560704",10,"0",10,"3164905",10,"35190307",10,"0",10,"38355212",10,"21660683",10,"43607321",10,"5252109",10,"26093721",10,"12261491",10,"38355212",10,"115144",10,"14419298",10,"5476481",10,"0"
"188580",10,"17123790",10,"0",10,"0",10,"0",10,"8463891",10,"2108430",10,"144349",10,"15409451",10,"0",10,"8162730",10,"2137434",10,"764381",10,"0",10,"0",10,"120413319",10,"174727775",10,"0",10,"0",10,"0",10,"0",10,"620549",10,"0",10,"620549",10,"0",10,"0",10,"124014709",10,"73880965",10,"11035259",10,"6201261",10,"5586887",10,"3385061",10,"4556808",10,"2637155",10,"931351",10,"545335",10,"27073036",10,"4707855",10,"694203",10,"83987",10,"370514",10,"4257",10,"0",10,"0",10,"0",10,"0",10,"0",10,"174262767",10,"91445876",10,"15213994",10,"5209191",10,"2273724",10,"60119982",10,"174727775",10,"-174262767",10,"0",10,"465008",10,"54967999",10,"0",10,"55433007",10,"40784276",10,"160056523",10,"104623516",10,"13577157",10,"41855850",10,"55433007",10,"2014823",10,"36526074",10,"23604793",10,"23528838"
"188641",10,"26396425",10,"0",10,"0",10,"0",10,"4540202",10,"9641858",10,"0",10,"4928233",10,"0",10,"2894711",10,"516078",10,"1081116",10,"0",10,"0",10,"1740382",10,"51739005",10,"1189546",10,"652854",10,"2042348",10,"84221",10,"1227304",10,"15762294",10,"20958567",10,"19087361",10,"0",10,"21826751",10,"9737301",10,"6716613",10,"118515",10,"0",10,"0",10,"3041983",10,"1114228",10,"7811917",10,"2446072",10,"8251254",10,"2995126",10,"6836489",10,"559111",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1712760",10,"54485007",10,"18683113",10,"4872255",10,"4356852",10,"1170217",10,"25402570",10,"51739005",10,"-54485007",10,"8390451",10,"5644449",10,"101279263",10,"0",10,"106923712",10,"64547012",10,"147178432",10,"40254720",10,"80469889",10,"26453823",10,"106923712",10,"471311",10,"84327650",10,"37926733",10,"0"
"188678",10,"2300949",10,"0",10,"10867",10,"0",10,"0",10,"0",10,"0",11,"103349",10,"0",11,"224500",10,"0",10,"0",10,"0",10,"0",11,"7266",11,"2646931",10,"105066",10,"42891",10,"44589",10,"428621",10,"191500",10,"0",10,"812667",10,"716917",10,"0",11,"734344",10,"576766",10,"0",10,"0",10,"0",10,"0",11,"331727",10,"257065",11,"41053",10,"34265",11,"1890379",10,"791527",10,"0",10,"0",10,"95750",10,"0",10,"0",10,"0",10,"0",10,"0",10,"97902",10,"3093253",10,"1757525",10,"320026",10,"0",10,"0",10,"1015702",11,"2646931",10,"-3093253",10,"1043761",10,"597439",10,"8349484",11,"449409",10,"9396332",10,"8581038",10,"10198892",10,"802560",10,"8008743",10,"1387589",10,"9396332",10,"257728",10,"1027804",10,"1081153",10,"214642"
"188687",10,"979199",10,"0",10,"0",10,"0",10,"6894",10,"0",10,"0",10,"0",10,"0",10,"144534",10,"85039",10,"0",10,"0",10,"0",10,"7095",10,"1222761",11,"200381",11,"6894",11,"215522",10,"0",10,"0",10,"0",11,"422797",11,"415903",11,"6894",11,"294495",10,"129191",10,"0",10,"0",10,"0",10,"0",11,"105682",10,"51670",11,"217140",10,"136666",11,"466342",10,"76270",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1083659",10,"393797",10,"188308",10,"19768",10,"0",10,"481786",10,"1222761",10,"-1083659",10,"-13734",10,"125368",10,"3437129",10,"0",10,"3562497",10,"873318",10,"3941926",10,"379429",10,"3562497",10,"0",10,"3562497",10,"0",10,"0",10,"314636",10,"0"
"188942",10,"545522",10,"0",10,"0",10,"0",10,"263530",10,"0",10,"0",10,"64500",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"873552",10,"237500",10,"26030",10,"0",10,"0",10,"0",10,"0",10,"263530",10,"0",10,"0",10,"119804",10,"90168",10,"0",10,"0",10,"0",10,"0",10,"150169",10,"75920",10,"36234",10,"0",10,"126251",10,"46200",10,"0",10,"0",10,"345534",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8877",10,"777992",10,"221165",10,"103388",10,"0",10,"0",10,"453439",10,"873552",10,"-777992",10,"0",10,"95560",10,"82060",10,"0",10,"177620",10,"0",10,"213109",10,"35489",10,"177620",10,"0",10,"177620",10,"0",10,"0",10,"0",10,"0"
"189015",10,"14949303",10,"0",10,"104340",10,"0",10,"1662060",10,"404385",10,"1705281",10,"5935390",10,"0",10,"660992",10,"0",10,"2055014",10,"0",10,"0",10,"7859930",10,"35336695",10,"76755",10,"0",10,"0",10,"0",10,"218055",10,"1676535",10,"1971345",10,"1753290",10,"0",10,"14015826",10,"7040683",10,"0",10,"0",10,"7812193",10,"3905325",10,"1479307",10,"739890",10,"1331856",10,"625571",10,"4664405",10,"2331689",10,"612410",10,"310457",10,"218005",11,"218005",10,"0",10,"0",10,"0",10,"0",11,"678880",10,"30134002",11,"15850500",11,"3722518",10,"769674",10,"186777",11,"9604533",10,"35336695",10,"-30134002",10,"0",10,"5202693",10,"11477812",10,"0",10,"16680505",10,"5985337",10,"30189500",10,"13508995",11,"13000517",10,"3679988",11,"16680505",10,"767581",10,"12702896",10,"6881783",10,"0"
"189088",10,"16107271",10,"0",10,"0",10,"0",10,"346162",10,"415807",10,"0",10,"43158453",10,"0",10,"312910",10,"0",10,"6099737",10,"0",10,"0",10,"1130606",10,"67570946",10,"556132",10,"244376",10,"0",10,"0",10,"453986",10,"10452158",10,"11706652",10,"10906144",10,"0",10,"18550528",10,"10434472",10,"3306428",10,"1873990",10,"3020254",10,"1085717",10,"5190420",10,"1484920",10,"3876708",10,"1669406",10,"7044720",10,"3174194",10,"6298272",10,"595177",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1334129",10,"47287330",10,"21652005",10,"5043318",10,"2569635",10,"676021",10,"17346351",10,"67570946",10,"-47287330",10,"0",10,"20283616",10,"124189059",10,"0",10,"144472675",10,"82532428",10,"190533942",10,"46061267",10,"78018785",10,"66453890",10,"144472675",10,"2019483",10,"66830539",10,"11496955",10,"0"
"189097",10,"31373714",10,"0",10,"318555",10,"0",10,"1847154",10,"586621",10,"0",10,"19500050",10,"0",10,"12907154",10,"0",10,"17543451",10,"0",10,"0",10,"814537",10,"84891236",10,"1097342",10,"666283",10,"1368577",10,"0",10,"5901389",10,"7755911",10,"16789502",10,"14469583",10,"0",10,"22438069",10,"12765145",10,"1974601",10,"709578",10,"531958",10,"303027",10,"3784798",10,"2050806",10,"6931333",10,"3101754",10,"12022368",10,"5178322",10,"18549670",10,"3805937",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3834454",10,"66232797",10,"31749023",10,"8908519",10,"4187312",10,"1662980",10,"19724963",10,"84891236",10,"-66232797",10,"21292",18,"18679731",10,"181374442",10,"0",18,"200054173",10,"166051863",10,"256471744",10,"56417570",10,"84608043",10,"115446131",10,"200054174",10,"1233967",10,"98625302",10,"12552187",10,"0"
"189264",10,"268058",10,"0",10,"0",10,"0",10,"233900",10,"0",10,"0",10,"1025369",10,"0",10,"837",10,"0",10,"55230",10,"0",10,"0",10,"0",10,"1583394",10,"233900",10,"0",10,"0",10,"0",10,"151942",10,"0",10,"385842",10,"151942",10,"0",10,"622130",10,"183920",10,"475910",10,"0",10,"0",10,"0",10,"0",10,"0",10,"131472",10,"0",10,"113680",10,"0",10,"0",10,"0",10,"239085",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1582277",10,"183920",10,"300600",10,"26121",10,"0",10,"1071636",10,"1583394",10,"-1582277",10,"0",10,"1117",10,"748555",10,"0",10,"749672",10,"0",10,"860875",10,"111203",10,"717207",11,"32465",11,"749672",10,"135000",10,"913607",10,"46250",10,"0"
"189273",10,"458268",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"531529",10,"0",10,"118862",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1108659",10,"226300",10,"32189",10,"0",10,"0",10,"10730",10,"238452",10,"507671",10,"249182",11,"0",10,"511437",10,"351389",10,"308645",10,"227131",10,"0",10,"0",10,"0",10,"0",10,"160893",10,"22880",10,"122335",10,"22880",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1103310",10,"624280",10,"28478",10,"73194",10,"11760",10,"365598",10,"1108659",10,"-1103310",10,"0",10,"5349",10,"1249463",10,"0",10,"1254812",10,"0",10,"1371292",10,"116480",10,"1254812",10,"0",10,"1254812",10,"343038",10,"1179307",10,"281212",10,"0"
"189282",10,"398659",10,"0",10,"0",10,"0",10,"44226",10,"0",10,"0",10,"94497",10,"31674",10,"107276",10,"0",10,"0",10,"0",10,"0",10,"4569430",10,"5245762",10,"44226",10,"0",10,"32055",10,"0",10,"218835",10,"0",10,"295116",10,"295116",10,"0",11,"1181691",10,"660814",10,"0",10,"0",10,"0",10,"0",11,"793607",10,"163615",11,"339178",10,"188822",11,"1834010",10,"0",11,"827816",10,"0",10,"295116",10,"0",10,"0",10,"0",10,"70238",10,"0",10,"0",10,"5341656",10,"1013251",10,"310257",10,"0",10,"0",10,"4018148",10,"5245762",10,"-5341656",10,"0",11,"-95894",10,"2582031",10,"0",10,"2486137",10,"497595",10,"2819772",10,"333635",10,"0",10,"2486137",10,"2486137",10,"0",10,"0",10,"0",10,"0"
"189413",10,"6384625",10,"0",10,"72685",10,"0",10,"0",10,"575479",10,"0",10,"128325",10,"0",10,"51999",10,"0",10,"125517",10,"0",10,"0",10,"120225",10,"7458855",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2618666",10,"2069451",10,"0",10,"0",10,"0",10,"0",10,"642048",10,"391067",10,"755980",10,"509820",10,"2785236",10,"879603",10,"0",10,"0",10,"437627",10,"0",10,"0",10,"0",10,"0",10,"0",10,"353035",10,"7239557",10,"4202976",10,"973485",10,"0",10,"184244",10,"1878852",10,"7458855",10,"-7239557",10,"0",10,"219298",10,"5889236",10,"-325636",10,"5782898",10,"0",10,"8333871",10,"2550973",10,"5732898",10,"50000",10,"5782898",10,"213000",10,"5809181",10,"2058184",10,"0"
"189422",10,"5200745",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"752672",10,"0",10,"57008",10,"0",10,"0",10,"0",10,"0",10,"242124",10,"6252549",10,"2352980",10,"192361",10,"2577278",10,"0",10,"0",10,"1304427",10,"6427046",10,"0",10,"0",10,"1889304",10,"988716",10,"0",10,"0",10,"0",10,"0",10,"46537",10,"28423",10,"695117",10,"373144",10,"1754973",10,"927767",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"157436",10,"4385931",11,"2475486",11,"473144",11,"248909",10,"172280",11,"1016112",10,"6252549",10,"-4385931",10,"-802257",10,"1064361",10,"4503093",10,"0",10,"5567454",10,"0",10,"10616045",10,"5048591",10,"4868092",10,"699362",10,"5567454",10,"0",10,"4130809",10,"921862",10,"0"
"189501",10,"26451068",10,"0",10,"142421",10,"0",10,"0",10,"0",10,"0",10,"1012392",10,"180000",10,"4852900",10,"0",10,"473639",10,"0",10,"0",10,"510091",10,"33622511",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3046227",10,"3046227",10,"3046227",10,"0",10,"14601666",10,"8689646",10,"0",10,"0",10,"0",10,"0",10,"6175466",10,"1383017",10,"2829474",10,"1314889",10,"4957251",10,"1827200",10,"0",10,"0",10,"331608",10,"0",10,"0",10,"0",10,"0",10,"0",10,"846697",10,"28895465",10,"14061449",10,"4284634",10,"1841910",10,"1344842",10,"7362630",10,"33622511",10,"-28895465",10,"0",10,"4727046",10,"67125165",10,"0",10,"71852211",10,"39355242",10,"99897372",10,"28045161",10,"65270605",10,"6581606",10,"71852211",10,"4258499",10,"50443164",10,"1922022",10,"0"
"189705",10,"37090000",10,"1132000",10,"785000",10,"0",10,"0",10,"0",10,"0",10,"3080000",10,"0",10,"3074000",10,"0",10,"5898000",10,"0",10,"0",10,"642000",10,"51701000",10,"1802000",10,"874000",10,"266000",10,"292000",10,"1242000",10,"14924000",10,"19400000",10,"16166000",10,"0",10,"22191000",10,"12142000",10,"0",10,"0",10,"0",10,"0",10,"3781000",10,"1519000",10,"8906000",10,"3008000",10,"10575000",10,"4305000",10,"5508000",10,"177000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"2013000",10,"50961000",11,"23164000",11,"6599000",11,"3835000",10,"1907000",11,"15456000",10,"51701000",10,"-50961000",10,"7971000",10,"8711000",10,"90670000",10,"0",10,"99381000",10,"59864000",10,"145947000",10,"46566000",10,"77638000",10,"21743000",10,"99381000",10,"1842000",10,"73567000",10,"27821000",10,"0"
"189802",31,"49000",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"49000",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"74800",31,"60800",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"74800",31,"60800",31,"14000",31,"0",31,"0",31,"0",31,"49000",31,"-74800",31,"0",31,"-25800",31,"0",31,"0",31,"-25800",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0"
"189811",10,"32335",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5655386",10,"0",10,"0",10,"399082897",10,"0",11,"853124",10,"405623742",10,"46754",10,"14143",10,"0",10,"0",10,"3150",10,"0",10,"64047",10,"32335",11,"31712",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"405614554",10,"186409403",10,"0",10,"0",10,"0",10,"405614554",10,"186409403",10,"0",10,"18283391",10,"0",10,"200921760",10,"405623742",10,"-405614554",10,"-11116159",10,"-11106971",10,"19465755",10,"0",10,"8358784",10,"149708478",10,"405684687",10,"397325903",10,"6947659",10,"1411125",10,"8358784",10,"16879621",10,"142561109",10,"163801398",10,"0"
"189848",10,"4168877",10,"0",10,"53761",10,"0",10,"530728",10,"0",10,"0",10,"677884",10,"0",10,"3869883",10,"0",10,"4466060",10,"0",10,"0",10,"176047",10,"13943240",10,"305000",10,"0",10,"584489",10,"0",10,"0",10,"6111124",11,"7000613",10,"3208062",10,"0",10,"4833153",10,"2068671",10,"0",10,"0",10,"0",10,"0",10,"380253",10,"196265",10,"2264063",10,"1305385",10,"5283804",10,"1222614",10,"5219875",10,"747016",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"419273",10,"17981148",10,"5959224",10,"1195306",10,"707651",10,"55691",10,"10063276",10,"13943240",10,"-17981148",10,"11643948",10,"7606040",10,"51694702",11,"-325331",10,"58975411",10,"51389550",10,"79921071",10,"20945660",10,"58975411",10,"0",10,"58975411",10,"584144",10,"25928778",10,"9985257",10,"0"
"189857",10,"2203600",10,"0",10,"0",10,"0",10,"1040615",10,"0",10,"0",10,"1863649",10,"0",10,"0",10,"13889",10,"0",10,"0",10,"0",10,"0",10,"5121753",10,"966900",10,"73715",10,"0",10,"0",10,"0",10,"0",10,"1040615",10,"0",10,"0",10,"940896",10,"626112",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"925859",10,"0",10,"121724",10,"31194",10,"452407",10,"86393",10,"1138615",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3579501",10,"743699",10,"256850",10,"30655",10,"0",10,"2548297",10,"5121753",10,"-3579501",10,"0",10,"1542252",10,"1511588",10,"0",10,"3053840",10,"0",10,"3433459",10,"379619",10,"3053840",10,"0",10,"3053840",10,"0",10,"3082493",10,"6929",10,"0"
"189981",10,"301792",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2098997",10,"275000",10,"329714",10,"0",10,"436315",10,"0",10,"0",10,"36635",10,"3478453",10,"0",10,"0",10,"0",10,"0",10,"63342",10,"19493",10,"82835",10,"65894",10,"0",10,"654785",10,"370871",10,"0",10,"0",10,"0",10,"0",10,"285629",10,"119607",10,"191351",10,"95113",10,"823278",10,"244047",10,"423997",10,"224",10,"80405",10,"0",10,"0",10,"0",10,"0",10,"0",10,"215534",10,"2459445",10,"1045396",10,"191215",10,"229138",10,"0",10,"993696",10,"3478453",10,"-2459445",10,"0",10,"1019008",10,"5065290",10,"0",10,"6084298",10,"4853168",10,"7159075",10,"1074777",10,"3892795",10,"2191503",10,"6084298",10,"175000",10,"6443546",10,"3751561",10,"0"
"190044",10,"25911755",10,"0",10,"356409",10,"0",10,"5174196",10,"1223969",10,"0",10,"10956555",10,"0",10,"8315283",10,"392125",10,"11634706",10,"0",10,"0",10,"1570227",10,"65535225",10,"1378802",10,"585577",10,"5835",10,"0",10,"849276",10,"21861847",10,"24681337",10,"22798091",10,"0",10,"25339207",10,"13688055",10,"5609876",10,"2320191",10,"146388",10,"80807",10,"6287577",10,"2517269",10,"7158033",10,"3341339",10,"7845164",10,"3282264",10,"7242352",10,"819999",10,"504444",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2226502",10,"60133041",10,"28276426",10,"7006704",10,"4353811",10,"509824",10,"19986276",10,"65535225",10,"-60133041",10,"-1368713",10,"4033471",10,"155585248",10,"0",10,"159618719",10,"104472943",10,"224371010",10,"64752291",10,"113188301",10,"46430418",10,"159618719",10,"3139537",10,"93940936",10,"32446617",10,"0"
"190071",10,"496909",10,"0",10,"0",10,"0",10,"60960",10,"67547",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"535314",10,"0",10,"0",10,"1160730",10,"60960",10,"0",10,"67547",10,"0",10,"0",10,"0",10,"128507",10,"0",10,"0",10,"734537",10,"606529",10,"0",10,"0",10,"0",10,"0",10,"354292",10,"232007",10,"71901",10,"54811",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1160730",10,"893347",10,"153137",10,"15647",10,"0",10,"98599",10,"1160730",10,"-1160730",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
