unitid,a071,a072,a073,a081,a082,a083,a091,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"193353","0","1005000","1005000","0","0","0","158000","9349000","0","9349000","0","0","0","160000","0","160000","0","0","0","29000","877000","906000","278000","436000","39000","0","39000","0","0","0","3144000","0","3144000","0","0","0","221000","0","221000","637000","0","637000","13737000","2160000","15897000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,13
"193399","0","1165000","1165000","0","4000","4000","1462000","8393000","0","8393000","0","0","0","88000","0","88000","0","0","0","0","765000","765000","103000","1565000","62000","45000","107000","0","0","0","2347000","0","2347000","0","0","0","342000","0","342000","0","0","0","12694000","2082000","14776000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"193405","34000","981000","1015000","1770000","48100000","49870000","4886000","11011000","0","11011000","0","0","0","218000","0","218000","632000","0","632000","16844000","39397000","56241000","47918000","52804000","5142000","3066000","8208000","0","0","0","2221000","0","2221000","0","0","0","20644000","103489000","124133000","0","0","0","63402000","242951000","306353000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"193478","0","2786763","2786763","0","0","0","283554","32396379","0","32396379","0","0","0","28809232","0","28809232","32096084","0","32096084","0","4278561","4278561","0","283554","0","0","0","354160","0","354160","0","0","0","0","0","0","1655441","0","1655441","0","0","0","95594850","7065324","102660174","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192192","19000","1010000","1029000","0","0","0","1275000","4814000","120000","4934000","0","0","0","60000","0","60000","0","0","0","56000","1126000","1182000","211000","1486000","35000","16000","51000","0","0","0","2211000","0","2211000","0","0","0","78000","0","78000","27000","0","27000","8575000","2483000","11058000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,13
"192208","0","308000","308000","0","0","0","1067000","3663000","0","3663000","0","0","0","0","0","0","0","0","0","27000","404000","431000","99000","1166000","42000","124000","166000","0","0","0","2011000","0","2011000","0","0","0","18000","0","18000","0","0","0","6828000","935000","7763000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192271","0","125000","125000","0","0","0","0","1635000","17000","1652000","0","0","0","0","0","0","0","0","0","0","104000","104000","0","0","0","0","0","0","0","0","36000","0","36000","0","0","0","62000","0","62000","0","0","0","1733000","246000","1979000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192323","0","2142000","2142000","0","0","0","568000","19355000","0","19355000","0","0","0","313000","0","313000","0","0","0","0","1255000","1255000","267000","835000","268000","347000","615000","0","0","0","6072000","0","6072000","0","0","0","900000","35000","935000","0","0","0","27476000","4046000","31522000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192439","175000","9405000","9580000","4000","42000","46000","274000","49341000","0","49341000","0","0","0","680000","0","680000","0","0","0","401000","8827000","9228000","1188000","1462000","28000","108000","136000","792000","20000","812000","1813000","0","1813000","0","0","0","63000","0","63000","0","0","0","53571000","19590000","73161000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192448","46000","4455000","4501000","2000","39000","41000","395000","64525000","0","64525000","0","0","0","1095000","0","1095000","0","0","0","186000","2612000","2798000","1845000","2240000","179000","82000","261000","3438000","412000","3850000","6965000","0","6965000","0","0","0","113000","0","113000","0","0","0","76944000","9445000","86389000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192466","1000","1462000","1463000","0","0","0","120000","14143000","0","14143000","0","0","0","161000","0","161000","0","0","0","33000","1291000","1324000","581000","701000","8000","4000","12000","192000","117000","309000","3557000","0","3557000","0","0","0","22000","0","22000","0","0","0","18237000","3455000","21692000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192475","0","108000","108000","0","0","0","0","299000","0","299000","0","0","0","16000","0","16000","0","0","0","97000","0","97000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1047000","0","1047000","0","0","0","1459000","108000","1567000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"192703","486000","2963000","3449000","0","0","0","2888000","35250000","0","35250000","0","0","0","576000","0","576000","0","0","0","0","3049000","3049000","478000","3366000","248000","12000","260000","0","0","0","8071000","0","8071000","0","0","0","1996000","548000","2544000","0","0","0","49515000","7050000","56565000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,10,11,11,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192712","0","317000","317000","0","0","0","115000","9795000","0","9795000","0","0","0","84000","0","84000","0","0","0","0","360000","360000","507000","622000","213000","566000","779000","0","0","0","0","0","0","0","0","0","314000","0","314000","0","0","0","10521000","1750000","12271000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,10,11,11,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,11,13
"192749","5000","1050000","1055000","0","0","0","822000","14721000","0","14721000","0","0","0","190000","0","190000","0","0","0","8000","717000","725000","327000","1149000","1286000","58000","1344000","0","0","0","5353000","0","5353000","0","0","0","498000","0","498000","0","0","0","22883000","2152000","25035000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192758","0","136000","136000","0","0","0","637000","3631000","0","3631000","0","0","0","23000","0","23000","0","0","0","4000","108000","112000","52000","689000","0","11000","11000","0","0","0","0","0","0","0","0","0","188000","0","188000","0","0","0","4483000","307000","4790000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"192785","0","610000","610000","0","0","0","83000","2688000","0","2688000","0","0","0","51000","0","51000","0","0","0","0","370000","370000","13000","96000","0","0","0","0","0","0","196000","0","196000","0","0","0","252000","0","252000","0","0","0","3270000","993000","4263000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192819","30000","4270000","4300000","0","117000","117000","808000","39194000","0","39194000","0","0","0","510000","0","510000","0","0","0","181000","3039000","3220000","171000","979000","166000","55000","221000","0","0","0","11424000","0","11424000","0","0","0","1283000","0","1283000","0","0","0","53596000","7652000","61248000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192846","0","0","0","0","0","0","1471000","258000","0","258000","0","0","0","0","0","0","0","0","0","0","0","0","0","1471000","0","0","0","0","0","0","156000","0","156000","0","0","0","66000","0","66000","0","0","0","1951000","0","1951000","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191649","15000","7189000","7204000","0","150000","150000","247000","106583000","0","106583000","0","0","0","1958000","0","1958000","0","0","0","159000","4903000","5062000","1523000","1770000","709000","1128000","1837000","1542000","0","1542000","29459000","0","29459000","0","0","0","7021000","0","7021000","0","0","0","147693000","14893000","162586000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191658","0","0","0","0","0","0","0","68000","0","68000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41000","0","41000","0","0","0","109000","0","109000","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"191676","0","1233000","1233000","0","0","0","1229000","9516000","0","9516000","0","0","0","0","0","0","0","0","0","35000","989000","1024000","575000","1804000","192000","295000","487000","135000","0","135000","3768000","0","3768000","0","0","0","209000","23000","232000","0","0","0","15084000","3115000","18199000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191719","0","3807579","3807579","0","0","0","0","11191437","0","11191437","0","0","0","12502022","0","12502022","8838722","0","8838722","0","2575254","2575254","143567","143567","0","23981","23981","0","0","0","0","0","0","0","0","0","1301967","12301","1314268","0","0","0","33834148","6562682","40396830","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"191764","0","78000","78000","0","0","0","0","599000","0","599000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218000","0","218000","0","0","0","817000","78000","895000","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"191861","","","","","","","1542000","4161793","0","4161793","","","","0","76084","76084","","","","0","61102","61102","90000","1632000","23000","219000","242000","","","","2044485","0","2044485","","","","39000","19000","58000","","","","7810278","465186","8275464","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191931","0","6383000","6383000","0","0","0","1531000","50952000","0","50952000","0","0","0","640000","0","640000","0","0","0","0","3852000","3852000","371000","1902000","457000","19000","476000","0","0","0","4240000","0","4240000","0","0","0","749000","28000","777000","0","0","0","58569000","10653000","69222000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191968","0","2897000","2897000","0","0","0","582000","74602000","0","74602000","0","0","0","853000","59000","912000","0","0","0","0","2445000","2445000","301000","883000","1717000","578000","2295000","1352000","0","1352000","26253000","0","26253000","0","0","0","4603000","951000","5554000","0","0","0","109962000","7231000","117193000","0",10,10,10,13,13,13,10,11,11,13,13,13,10,10,10,10,11,11,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191986","0","1798433","1798433","0","717527","717527","8000","5399877","108729","5508606","0","0","0","5540006","563686","6103692","2771947","133841","2905788","13403","3714804","3728207","373249","381249","161185","36412","197597","0","0","0","1233049","280473","1513522","0","0","0","642887","343776","986663","0","0","0","15770354","8070930","23841284","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"192004","0","683000","683000","0","0","0","0","1325000","0","1325000","0","0","0","0","0","0","0","0","0","0","513000","513000","38000","38000","0","0","0","0","0","0","114000","0","114000","0","0","0","13000","0","13000","0","0","0","1452000","1234000","2686000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192022","0","683020","683020","0","0","0","0","3197777","0","3197777","0","0","0","3440263","0","3440263","2008731","0","2008731","0","1601548","1601548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270181","61718","331899","0","0","0","8916952","2346286","11263238","0",10,13,10,13,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,13,13,10,13,13,10,10,10,10,13,13,10,10,10,10,13
"192040","0","0","0","0","0","0","10796000","2137000","0","2137000","0","0","0","0","0","0","0","0","0","0","92000","92000","4426000","15222000","2477000","1724000","4201000","0","307000","307000","662000","0","662000","0","0","0","13000","0","13000","0","0","0","16085000","6549000","22634000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192110","0","226000","226000","0","0","0","3874000","10139000","0","10139000","0","0","0","106000","0","106000","0","0","0","22000","551000","573000","1756000","5630000","3501000","3032000","6533000","0","0","0","2443000","0","2443000","0","0","0","79000","0","79000","0","0","0","20164000","5565000","25729000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"192147","","","","","","","","7889060","0","7889060","","","","","","","","","","","","","","","","","","","","","","","","","","","1742000","0","1742000","","","","9631060","0","9631060","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192156","0","0","0","0","0","0","0","4997000","0","4997000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111000","0","111000","0","0","0","5108000","0","5108000","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"191010","","","","","","","48634","30838","","30838","","","","","","","","","","","6574","6574","","48634","931","","931","502","","502","3283","","3283","","","","2346","","2346","","","","86534","6574","93108","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191083","0","5460710","5460710","0","0","0","0","17262561","899819","18162380","0","0","0","19631475","0","19631475","9986440","0","9986440","0","8649332","8649332","81532","81532","0","0","0","0","0","0","0","2152273","2152273","0","0","0","3137559","2022532","5160091","0","0","0","50018035","19266198","69284233","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191126","0","1826313","1826313","0","0","0","0","13502972","0","13502972","0","0","0","15425267","0","15425267","21266994","0","21266994","0","3413408","3413408","0","0","0","0","0","0","0","0","7455693","0","7455693","0","0","0","15067441","0","15067441","0","0","0","72718367","5239721","77958088","0",10,13,10,13,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,10,13,10,13,13,10,10,13,10,13,13,10,10,10,10,13
"191199","0","1457120","1457120","0","40759","40759","0","5800148","0","5800148","0","0","0","5520127","20487","5540614","4501389","0","4501389","0","2427677","2427677","55033","55033","0","0","0","0","0","0","0","0","0","0","0","0","431453","0","431453","0","0","0","16253117","4001076","20254193","0",10,13,10,13,13,10,10,10,10,10,13,10,13,10,10,13,10,10,13,10,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,10,13,10,13,13,10,10,10,10,13
"191205","0","1241000","1241000","0","0","0","0","2515000","0","2515000","0","0","0","0","0","0","0","0","0","0","563000","563000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24000","0","24000","0","0","0","2539000","1804000","4343000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"191241","310000","7498000","7808000","98000","646000","744000","2599000","113476000","0","113476000","0","0","0","2207000","0","2207000","0","0","0","705000","5334000","6039000","4029000","6628000","1218000","2089000","3307000","0","0","0","15669000","0","15669000","0","0","0","4076000","299000","4375000","0","0","0","140358000","19895000","160253000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191302","0","846174","846174","0","0","0","0","2832342","0","2832342","0","0","0","2708278","0","2708278","1958307","0","1958307","139295","1180084","1319379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1323528","0","1323528","0","0","0","8961750","2026258","10988008","0",10,13,10,13,13,10,10,13,10,10,13,10,10,10,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,13,13,10,13,13,10,10,13,10,13,13,10,10,10,10,13
"191320","0","0","0","0","0","0","749000","859000","0","859000","0","0","0","0","0","0","0","0","0","0","0","0","386000","1135000","639000","998000","1637000","0","0","0","1377000","0","1377000","0","0","0","46000","0","46000","0","0","0","3670000","1384000","5054000","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191339","0","2830629","2830629","0","0","0","0","4928121","0","4928121","0","0","0","4889320","0","4889320","3996932","0","3996932","0","2887819","2887819","72872","72872","0","7505","7505","0","0","0","0","0","0","0","0","0","413418","0","413418","0","0","0","14227791","5798825","20026616","0",10,13,10,13,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,13,10,13,10,10,13,10,10,13,13,10,13,13,10,13,13,10,10,10,10,13,13,10,10,10,10,13
"191515","0","786000","786000","0","0","0","1609000","30271000","0","30271000","0","0","0","332000","102000","434000","0","0","0","75000","1228000","1303000","1197000","2806000","1253000","3182000","4435000","0","0","0","8182000","0","8182000","0","0","0","770000","0","770000","0","0","0","42492000","6495000","48987000","0",10,10,10,13,13,13,10,11,11,13,13,13,10,10,10,10,11,11,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191533","0","950000","950000","0","0","0","851000","18759000","0","18759000","63000","0","63000","243000","0","243000","0","0","0","0","775000","775000","613000","1464000","944000","1437000","2381000","5000","0","5000","5148000","0","5148000","0","0","0","1549000","48000","1597000","0","0","0","27562000","3823000","31385000","0",10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191597","0","173000","173000","0","0","0","7000","1063000","0","1063000","0","0","0","0","0","0","0","0","0","0","200000","200000","136000","143000","188000","0","188000","0","0","0","0","0","0","0","0","0","238000","129000","367000","0","0","0","1496000","638000","2134000","0",10,10,10,13,13,13,11,10,11,13,13,13,10,10,10,10,11,11,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,11,11,10,13
"191612","0","923066","923066","0","0","0","0","3190930","0","3190930","0","0","0","3923635","0","3923635","2841914","0","2841914","0","1685506","1685506","93619","93619","0","0","0","0","0","0","0","0","0","0","0","0","183689","39322","223011","0","0","0","10140168","2741513","12881681","0",10,13,10,13,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,13,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,10,10,10,13,13,10,10,10,10,13
"191621","0","990000","990000","0","0","0","74000","2781000","0","2781000","0","0","0","53000","54000","107000","0","0","0","0","587000","587000","143000","217000","6000","74000","80000","0","0","0","500000","0","500000","0","0","0","51000","0","51000","0","0","0","3465000","1848000","5313000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"191630","0","1289000","1289000","0","0","0","1663000","30720000","0","30720000","0","0","0","280000","0","280000","0","0","0","0","946000","946000","348000","2011000","737000","1027000","1764000","0","0","0","8952000","0","8952000","0","0","0","338000","0","338000","0","0","0","42690000","3610000","46300000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190619","0","5105000","5105000","0","9000","9000","121000","18833000","0","18833000","0","0","0","20242000","2063000","22305000","8047000","95000","8142000","0","8250000","8250000","131000","252000","0","0","0","0","0","0","571000","0","571000","0","0","0","45000","0","45000","0","0","0","47859000","15653000","63512000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190628","0","3872000","3872000","0","1000","1000","108000","14823000","0","14823000","0","0","0","18688000","3144000","21832000","12374000","350000","12724000","0","7081000","7081000","360000","468000","0","0","0","0","0","0","559000","0","559000","0","0","0","95000","0","95000","0","0","0","46647000","14808000","61455000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190637","0","3772000","3772000","0","9000","9000","5000","17143000","0","17143000","0","0","0","35713000","963000","36676000","0","367000","367000","0","7392000","7392000","98000","103000","0","25000","25000","0","0","0","47000","0","47000","0","0","0","339000","7000","346000","0","0","0","53247000","12633000","65880000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190646","0","2273000","2273000","0","0","0","8000","6863000","0","6863000","0","0","0","5458000","1603000","7061000","6409000","217000","6626000","0","4259000","4259000","309000","317000","0","0","0","17000","0","17000","22000","0","22000","0","0","0","28000","0","28000","0","0","0","18805000","8661000","27466000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190655","0","5526000","5526000","0","6000","6000","0","17732000","0","17732000","0","0","0","18464000","1050000","19514000","16568000","381000","16949000","0","11081000","11081000","299000","299000","0","0","0","0","0","0","115000","0","115000","0","0","0","0","0","0","0","0","0","52879000","18343000","71222000","0",11,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,11,11,11,13,13,13,11,11,11,13
"190664","0","4997000","4997000","73000","1000","74000","61000","37402000","0","37402000","0","0","0","60572000","1499000","62071000","0","649000","649000","67000","6431000","6498000","114000","175000","0","19000","19000","187000","0","187000","3248000","0","3248000","0","0","0","1504000","83000","1587000","0","0","0","103114000","13793000","116907000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190673","0","2504000","2504000","0","0","0","11000","18579000","0","18579000","0","0","0","15178000","627000","15805000","10583000","78000","10661000","0","5257000","5257000","5000","16000","0","1000","1000","0","0","0","680000","0","680000","0","0","0","628000","0","628000","0","0","0","45659000","8472000","54131000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190682","0","124000","124000","0","0","0","0","2450000","0","2450000","0","0","0","5298000","90000","5388000","0","48000","48000","0","0","0","0","0","0","0","0","0","0","0","20000","0","20000","0","0","0","678000","312000","990000","0","0","0","8446000","574000","9020000","0",10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190691","0","2303000","2303000","26000","3000","29000","236000","9751000","0","9751000","0","0","0","19326000","547000","19873000","0","200000","200000","0","4026000","4026000","57000","293000","0","0","0","0","0","0","215000","0","215000","0","0","0","4000","0","4000","0","0","0","29558000","7136000","36694000","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190716","76000","2042000","2118000","35000","260000","295000","205000","10225000","0","10225000","0","0","0","138000","0","138000","0","0","0","69000","873000","942000","250000","455000","165000","14000","179000","0","0","0","997000","17000","1014000","0","0","0","267000","0","267000","0","526000","526000","12177000","3982000","16159000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,16,16,10,10,10,13
"190725","0","3575000","3575000","0","0","0","159000","11089000","0","11089000","0","0","0","135000","0","135000","0","0","0","0","2198000","2198000","55000","214000","0","0","0","0","0","0","2569000","0","2569000","0","0","0","480000","202000","682000","0","0","0","14432000","6030000","20462000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190761","0","628000","628000","0","0","0","245000","6462000","0","6462000","0","0","0","165000","0","165000","0","0","0","0","386000","386000","10000","255000","28000","0","28000","0","0","0","511000","0","511000","0","0","0","194000","0","194000","0","0","0","7605000","1024000","8629000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190770","0","3548000","3548000","0","0","0","156000","29408000","0","29408000","0","0","0","632000","0","632000","0","0","0","101000","1701000","1802000","583000","739000","101000","0","101000","0","0","0","742000","0","742000","0","0","0","831000","1171000","2002000","0","0","0","31971000","7003000","38974000","0",10,10,10,10,11,11,10,10,10,13,13,13,10,11,11,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"190840","0","1203989","1203989","0","0","0","0","9024766","0","9024766","0","0","0","8605903","0","8605903","7065679","0","7065679","0","2103014","2103014","1582537","1582537","0","0","0","0","0","0","0","0","0","0","0","0","3023246","165684","3188930","0","0","0","27719594","5055224","32774818","0",10,13,10,10,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,10,10,13,10,10,13,13,10,13,13,10,13,13,10,13,13,10,10,10,10,13,13,10,10,10,10,13
