UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
241331,"R",0,"R",9455667,"R",2405834,"A",,"R",7049833,"R",0,"R",0,"A",,"R",7049833,"R",0,"R",2426462,"R",4198504,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",11640204,"R",10582896,"R",0,"R",1057308,"R",7768610,"R",-1776085,"R",7049833,"R",333486,"R",189316,"R",104887,"Z",0,"R",13156,"Z",0,"R",640845,"R",0,"Z",0,"R",5909505,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",162314,"A",,"A",,"A",,"R",2552139,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2469932,"A",,"A",,"A",,"R",124080,"A",,"A",,"A",,"R",209155,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",213079,"A",,"A",,"A",,"R",11640204,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2379666,"R",1290082,"R",341064,"R",226801,"Z",0,"Z",0,"R",521719,"R",311598,"R",181686,"R",53449,"R",29698,"R",514,"Z",0,"R",46251,"R",2232347,"R",760757,"R",116435,"R",212760,"R",1156,"Z",0,"R",1141239,"R",1103090,"R",497281,"R",133958,"R",105133,"R",37940,"Z",0,"R",328778,"R",1213228,"R",495098,"R",141046,"R",115630,"R",50575,"Z",0,"R",410879,"R",3342967,"R",1039778,"R",517737,"R",318611,"R",158977,"Z",0,"R",1307864,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",210353,"R",130799,"R",-1008633,"R",83094,"Z",0,"R",584387,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",10582896,"R",4475035,"R",1434488,"R",0,"R",332256,"Z",0,"R",4341117,"R",732271,"R",821190, 1
241377,"R",0,"R",38905838,"R",29022814,"A",,"R",9842677,"R",40347,"Z",0,"A",,"R",9883024,"R",1521421,"R",22764301,"R",5079148,"R",841489,"A",,"A",,"A",,"A",,"A",,"A",,"R",20621517,"R",22951631,"R",0,"R",-2330114,"R",12438831,"R",-225693,"R",9883024,"R",10995268,"R",799659,"R",665737,"R",0,"R",0,"R",277933,"R",12738597,"R",10987385,"R",0,"R",18240098,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",611473,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",1769946,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",20621517,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3939670,"R",2068885,"R",182205,"Z",0,"Z",0,"Z",0,"R",1688580,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3189256,"R",1674811,"R",147500,"Z",0,"Z",0,"Z",0,"R",1366945,"R",2626447,"R",1379257,"R",121470,"Z",0,"Z",0,"Z",0,"R",1125720,"R",13196258,"R",4728880,"R",416469,"Z",0,"R",1146297,"R",3045002,"R",3859610,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22951631,"R",9851833,"R",867644,"R",0,"R",1146297,"R",3045002,"R",8040855,"A",,"A",, 2
241386,"R",0,"R",2541214,"R",1895685,"A",,"R",642894,"R",2635,"Z",0,"A",,"R",645529,"R",2334335,"R",1486897,"R",331755,"R",54964,"A",,"A",,"A",,"A",,"A",,"A",,"R",1346936,"R",1499133,"R",0,"R",-152197,"R",812468,"R",-14742,"R",645529,"R",718178,"R",52231,"R",43484,"R",0,"R",0,"R",18154,"R",832047,"R",717663,"Z",0,"R",1191389,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",39940,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",115607,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1346936,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",257327,"R",135133,"R",11901,"Z",0,"Z",0,"Z",0,"R",110293,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",208313,"R",109394,"R",9634,"Z",0,"Z",0,"Z",0,"R",89285,"R",171552,"R",90089,"R",7934,"Z",0,"Z",0,"Z",0,"R",73529,"R",861941,"R",308876,"R",27203,"Z",0,"R",74873,"R",198891,"R",252098,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1499133,"R",643492,"R",56672,"R",0,"R",74873,"R",198891,"R",525205,"A",,"A",, 2
241410,"R",29546975,"R",97476914,"R",26056919,"A",,"R",64969801,"R",6450194,"R",558353,"A",,"R",71419995,"R",1785433,"R",42682027,"R",38558547,"R",1000324,"A",,"A",,"A",,"A",,"A",,"A",,"R",52220505,"R",50513320,"R",-2840268,"R",-1133083,"R",72553078,"R",0,"R",71419995,"R",22888635,"R",6622169,"R",1405392,"R",376640,"R",0,"R",2750202,"R",34043038,"R",24253958,"R",0,"R",24253958,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",24820870,"A",,"A",,"A",,"R",1405392,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",427441,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-381525,"A",,"A",,"A",,"R",153562,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",1540807,"A",,"A",,"A",,"R",52220505,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26822666,"R",16365344,"R",1755617,"R",4491825,"R",2408564,"Z",0,"R",1801316,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",537528,"R",316478,"R",32512,"Z",0,"Z",0,"Z",0,"R",188538,"R",3194145,"R",1278044,"R",158032,"R",736345,"R",658669,"Z",0,"R",363055,"R",7908257,"R",2565772,"R",316421,"R",580357,"R",220897,"Z",0,"R",4224810,"R",11956070,"R",3692756,"R",423100,"R",366955,"R",366947,"R",283466,"R",6822846,"R",94654,"R",74631,"R",8520,"Z",0,"Z",0,"Z",0,"R",11503,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1878616,"R",351122,"R",-6175482,"Z",0,"Z",0,"R",3945744,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50513320,"R",26171641,"R",3045324,"R",0,"R",3655077,"R",283466,"R",17357812,"R",17761870,"R",16353169, 1
241517,"R",788815,"R",15013790,"R",9241770,"A",,"R",5618021,"R",153999,"Z",0,"A",,"R",5772020,"R",1022293,"R",2372994,"R",675212,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",9984951,"R",8934856,"R",0,"R",1050095,"R",4721925,"R",0,"R",5772020,"R",6944119,"R",657083,"R",309211,"R",0,"R",12321,"R",0,"R",7922734,"R",16523,"R",0,"R",9013525,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",971426,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",9984951,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2903322,"R",2032326,"R",701276,"Z",0,"Z",0,"Z",0,"R",169720,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1903212,"R",1332248,"R",285482,"Z",0,"Z",0,"Z",0,"R",285482,"R",1244281,"R",870997,"R",130650,"Z",0,"Z",0,"Z",0,"R",242634,"R",2244392,"R",1375749,"R",206362,"Z",0,"Z",0,"Z",0,"R",662281,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",639649,"R",390650,"R",0,"R",0,"R",0,"R",0,"R",248999,"R",8934856,"R",6001970,"R",1323770,"R",0,"R",0,"R",0,"R",1609116,"A",,"A",, 2
241614,"R",0,"R",607371,"R",357764,"A",,"R",249607,"R",0,"R",0,"A",,"R",249607,"R",50590,"R",721020,"R",380836,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",775068,"R",860413,"R",0,"R",-85345,"R",581237,"R",-246285,"R",249607,"R",353689,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",353689,"R",353689,"Z",0,"R",403656,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",178903,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",13729,"A",,"R",171575,"A",,"R",0,"A",,"R",7205,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",775068,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",544410,"R",252946,"Z",0,"R",17716,"R",72578,"R",3716,"R",197454,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16324,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16324,"R",299679,"R",221032,"Z",0,"R",7069,"R",7163,"Z",0,"R",64415,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-24785,"Z",0,"Z",0,"R",24785,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",860413,"R",473978,"R",0,"R",0,"R",79741,"R",3716,"R",302978,"A",,"A",, 2
241739,"R",15246380,"R",75328469,"R",49591730,"A",,"R",19679473,"R",6057266,"R",3522911,"A",,"R",25736739,"R",9468491,"R",48284175,"R",20170836,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",61209845,"R",65731257,"R",0,"R",-4521412,"R",30708184,"R",-450033,"R",25736739,"R",31413174,"R",31273720,"R",41850,"Z",0,"R",233243,"R",1951483,"R",64913470,"R",6628783,"Z",0,"R",43801972,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",7555566,"A",,"A",,"A",,"R",5985173,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",187759,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-92315,"A",,"A",,"A",,"Z",0,"A",,"R",919423,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",2852267,"A",,"A",,"A",,"R",61209845,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30201639,"R",17411532,"R",3830537,"R",4490681,"R",1436406,"R",1036930,"R",1995553,"R",1055061,"R",142878,"R",31433,"R",451278,"R",172404,"Z",0,"R",257068,"R",2482428,"R",562699,"R",123794,"Z",0,"R",249406,"R",11854,"R",1534675,"R",5694620,"R",2138987,"R",470578,"R",651705,"R",932939,"R",525537,"R",974874,"R",8223596,"R",3237537,"R",712258,"R",2191920,"R",347262,"R",118813,"R",1615806,"R",16011647,"R",3487033,"R",767147,"R",490391,"R",1237138,"R",768365,"R",9261573,"R",1286722,"R",321597,"R",70751,"Z",0,"R",10959,"R",37198,"R",846217,"R",775544,"A",,"A",,"A",,"A",,"A",,"R",775544,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",692373,"R",152322,"R",-8275975,"Z",0,"Z",0,"R",7431280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65731257,"R",27994636,"R",6158820,"R",0,"R",4386514,"R",2498697,"R",24692590,"R",13156705,"R",15617231, 1
241793,"R",1111735,"R",2031159,"R",249283,"A",,"R",1781876,"R",0,"Z",0,"A",,"R",1781876,"R",0,"R",0,"R",185883,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1225839,"R",1610431,"R",-30065,"R",-414657,"R",2196533,"R",0,"R",1781876,"R",0,"R",0,"R",67491,"R",0,"R",0,"R",0,"R",67491,"R",67491,"R",0,"R",833189,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",250000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",104126,"A",,"A",,"A",,"R",9305,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",28119,"A",,"A",,"A",,"R",1225839,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",413503,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",413503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1171319,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1171319,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",25609,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",25609,"R",1610431,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1610431,"A",,"A",, 2
242060,"R",1722364,"R",28917978,"R",67740894,"A",,"R",-38822916,"R",0,"R",0,"A",,"R",-38822916,"R",660369,"R",23472004,"R",22222467,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6118886,"R",10142476,"R",0,"R",-4023590,"R",-34514919,"R",-284407,"R",-38822916,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",1131987,"A",,"A",,"A",,"R",919933,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",103201,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-92697,"A",,"A",,"A",,"Z",0,"A",,"R",1217260,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2839202,"A",,"A",,"A",,"R",6118886,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5165929,"R",1953069,"R",429675,"R",315578,"R",148110,"R",11137,"R",2308360,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4935088,"R",927707,"R",204096,"R",1141009,"R",734678,"R",721946,"R",1205652,"R",41459,"Z",0,"Z",0,"Z",0,"R",6508,"R",34951,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1456587,"Z",0,"Z",0,"R",1456587,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10142476,"R",2880776,"R",633771,"R",0,"R",889296,"R",768034,"R",4970599,"R",1999360,"R",1722365, 1
242121,"Z",0,"R",7420542,"R",1955718,"A",,"R",5244235,"R",220589,"Z",0,"A",,"R",5464824,"R",872250,"R",2400155,"R",665232,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",2957796,"R",1979996,"R",0,"R",977800,"R",4487024,"R",0,"R",5464824,"R",2238662,"R",138043,"R",0,"R",0,"R",0,"R",0,"R",2376705,"R",8288,"R",0,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2860342,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",19065,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78389,"A",,"A",,"A",,"R",2957796,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",643795,"R",295812,"R",60588,"R",11373,"R",134101,"R",4228,"R",137693,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31635,"R",1149668,"R",477813,"R",97865,"R",140923,"R",8246,"R",58178,"R",366643,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",154898,"A",,"A",,"A",,"A",,"A",,"R",154898,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",13983,"R",2864,"R",-152296,"Z",0,"Z",0,"R",135449,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1979996,"R",787608,"R",161317,"R",0,"R",142347,"R",62406,"R",826318,"R",162368,"R",170939, 1
242617,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30589517,"R",29308265,"A",,"A",,"A",,"A",,"A",,"R",13983820,"R",1292825,"R",785765,"Z",0,"R",1458011,"Z",0,"R",17520421,"R",1658199,"Z",0,"R",23445779,"R",23445779,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2264560,"R",2264560,"Z",0,"Z",0,"R",1207270,"R",1207270,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",47368,"R",47368,"R",0,"R",0,"R",47368,"R",47368,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",3624540,"R",3624540,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",30589517,"R",30589517,"Z",0,"Z",0,"Z",0,"R",0,"R",30589517,"R",0,"R",0,"R",17710734,"R",11482236,"R",1714918,"R",2397222,"R",240931,"R",204673,"R",1670754,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1657784,"R",975856,"R",192069,"R",180080,"R",228134,"R",60363,"R",21282,"R",2292465,"R",1414409,"R",270750,"R",230881,"R",121849,"Z",0,"R",254576,"R",3807023,"R",1675339,"R",580905,"R",308877,"R",365769,"R",2497,"R",873636,"R",3840259,"R",1472565,"R",254526,"R",534503,"R",111334,"R",46522,"R",1420809,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2460812,"R",414634,"R",-3651563,"R",129462,"R",47139,"R",599516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29308265,"R",19481217,"R",3427802,"R",0,"R",1197479,"R",361194,"R",4840573,"R",0,"R",0, 1
