UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
196264,"R",36985825,"R",46318250,"R",372225,"R",46690475,"R",83676300,"Z",0,"R",1910424,"R",15461721,"R",17372145,"R",38044978,"R",109730990,"R",147775968,"R",165148113,"Z",0,"R",1875869,"R",45524,"R",0,"R",-83393206,"R",-81471813,"R",6865104,"R",247655,"R",33908282,"R",6023289,"R",13146057,"R",60190387,"R",13872137,"R",0,"R",0,"R",123909686,"R",139427894,"R",-15518208,"R",-65865611,"R",-87994,"R",-81471813,"R",42436979,"R",1245721,"R",0,"R",6744555,"R",0,"R",6744555,"R",565230,"R",0,"R",0,"R",0,"R",50931,"R",51043416,"R",0,"R",45137350,"R",0,"R",18852529,"R",7357881,"R",0,"R",750222,"R",347978,"R",420310,"R",72866270,"R",123909686,"R",0,"R",0,"R",0,"R",0,"R",0,"R",123909686,"R",73234252,"R",35019643,"R",164381,"R",57886,"R",38734,"R",21701,"R",8769193,"R",3085109,"R",14092054,"R",6816904,"R",35671640,"R",12134673,"R",6477619,"R",803121,"R",74871,"R",0,"R",0,"R",0,"R",0,"R",176900,"R",0,"R",139427894,"R",57210787,"R",47765335,"R",10423141,"R",1600340,"R",1695807,"R",20732484,2 ,"A",,"A",,"A",,"A",,"R",16602044,"R",2306544,"R",7357881,"R",0,"R",750222,"R",4282310,"R",31299001,"R",24821382,"R",0,"R",24821382,"R",6477619,1 ,"R",17044759,"R",19763303
196291,"R",25182328,"R",124810181,"R",9054963,"R",133865144,"R",159047472,"Z",0,"R",5999167,"R",14832728,"R",20831895,"R",122688809,"R",37275699,"R",159964508,"R",180796403,"Z",0,"R",-6703650,"R",3552876,"R",4255249,"R",-22853406,"R",-21748931,"R",24936921,"R",20002243,"R",123378733,"R",13888235,"R",5706687,"R",187912819,"R",63102638,"R",0,"R",0,"R",67440222,"R",75993554,"R",-8553332,"R",-11364896,"R",-1830703,"R",-21748931,"R",15545918,"R",999461,"R",0,"R",1880118,"R",0,"R",1880118,"R",9608935,"R",0,"R",0,"R",0,"R",580288,"R",28614720,"R",0,"R",30733187,"R",0,"R",2194025,"R",1391233,"R",0,"R",2764714,"R",272163,"R",724106,"R",38079428,"R",66694148,"R",0,"R",496034,"R",250040,"R",0,"R",746074,"R",67440222,"R",26089713,"R",9077939,"R",517340,"R",277064,"R",484037,"R",227995,"R",10481537,"R",2984708,"R",10134581,"R",2905274,"R",11678958,"R",4192008,"R",2917321,"R",13490949,"R",2386880,"R",0,"R",0,"R",0,"R",0,"R",199118,"R",0,"R",75993554,"R",22051868,"R",17987740,"R",8017104,"R",6474346,"R",6672540,"R",14789956,2 ,"A",,"A",,"A",,"A",,"R",1699906,"R",494119,"R",1391233,"R",0,"R",1274951,"R",3172915,"R",8033124,"R",3426710,"R",1689093,"R",5115803,"R",2917321,1 ,"R",6708041,"R",7762635
196307,"R",510099089,"R",741174342,"R",118103504,"R",859277846,"R",1369376935,"R",58582162,"R",46319661,"R",195095961,"R",241415622,"R",583328979,"R",827537593,"R",1410866572,"R",1652282194,"R",31443086,"R",96162134,"R",42803,"R",0,"R",-351971120,"R",-255766183,"R",38849250,"R",10099628,"R",688295728,"R",345045194,"R",136092543,"R",1218382343,"R",477208001,"R",0,"R",0,"R",1196274252,"R",1242801146,"R",-46526894,"R",-222745569,"R",13506280,"R",-255766183,"R",34354760,"R",22964062,"R",4245244,"R",7826468,"R",0,"R",7826468,"R",9450389,"R",956456622,"R",0,"R",0,"R",9868421,"R",1045165966,"R",0,"R",116186093,"R",0,"R",1087472,"R",202527,"R",0,"R",1020622,"R",1594263,"R",25633662,"R",145724639,"R",1190890605,"R",3587860,"R",1795787,"R",0,"R",0,"R",5383647,"R",1196274252,"R",118884276,"R",45967841,"R",13020815,"R",6259586,"R",245681,"R",186072,"R",14593662,"R",4694158,"R",8062817,"R",2242978,"R",44880591,"R",16702038,"R",496387,"R",10081622,"R",541358,"R",1031991247,"R",354608557,"R",0,"R",0,"R",544048,"R",0,"R",1242801146,"R",431202588,"R",291446057,"R",17326152,"R",52527257,"R",27455685,"R",422843407,1 ,"R",16897724,"R",89492046,"R",29417240,"R",52284533,"R",244108,"R",843364,"R",202527,"R",0,"R",1020622,"R",2458951,"R",4769572,"R",3205809,"R",1067376,"R",4273185,"R",496387,1 ,"R",64599191,"R",68022241
196565,"R",10424359,"R",40981611,"R",172611,"R",41154222,"R",51578581,"R",3426603,"R",28485,"R",7533429,"R",7561914,"Z",0,"R",27865075,"R",27865075,"R",35426989,"R",2286543,"R",40854367,"Z",0,"Z",0,"R",-23562715,"R",17291652,"R",70993,"R",3681539,"R",72353112,"R",7986515,"R",192805,"R",84284964,"R",43303353,"Z",0,"Z",0,"R",45488287,"R",61295111,"R",-15806824,"R",29819133,"R",3279343,"R",17291652,"R",15184911,"R",537603,"R",145676,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",109153,"R",15977343,"Z",0,"R",10457656,"R",8866226,"R",10187062,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",29510944,"R",45488287,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45488287,"R",33055906,"R",9490714,"Z",0,"Z",0,"Z",0,"Z",0,"R",4759721,"R",1885753,"R",8831669,"R",3189423,"R",10044971,"R",3596526,"R",4602844,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",61295111,"R",18162416,"R",17944595,"R",5051917,"R",2900380,"R",0,"R",17235803,1 ,"R",3426603,"R",2759150,"R",2286543,"R",3426603,"R",6593692,"R",237948,"R",3356451,"Z",0,"Z",0,"R",0,"R",10188091,"R",5585247,"Z",0,"R",5585247,"R",4602844,1 ,"R",20522685,"R",22137795
196699,"R",10705171,"R",13921685,"R",0,"R",13921685,"R",24626856,"R",2637644,"R",190120,"R",8540918,"R",8731038,"R",1045900,"R",15080301,"R",16126201,"R",24857239,"R",908182,"R",12685665,"Z",0,"Z",0,"R",-11186586,"R",1499079,"R",744174,"Z",0,"R",33796989,"R",4916396,"R",236460,"R",39694019,"R",25772334,"Z",0,"Z",0,"R",28949492,"R",29301415,"R",-351923,"R",1851002,"R",0,"R",1499079,"R",6853928,"R",1110298,"R",1044037,"R",512510,"R",512510,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",786835,"R",10307608,"Z",0,"R",5892667,"R",7198149,"R",3582110,"R",1659679,"Z",0,"R",309279,"Z",0,"R",0,"R",18641884,"R",28949492,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",28949492,"R",17026991,"R",7839438,"Z",0,"Z",0,"R",666091,"R",332199,"R",837749,"R",404285,"R",3436458,"R",1803384,"R",5446652,"R",1905494,"R",1880209,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",7265,"R",0,"R",29301415,"R",12284800,"R",6610253,"R",3116382,"R",1127373,"R",0,"R",6162607,1 ,"R",205318,"R",1564135,"R",404777,"R",2637644,"R",3378782,"R",74350,"R",1659679,"R",309279,"Z",0,"R",0,"R",5422090,"R",3541881,"Z",0,"R",3541881,"R",1880209,1 ,"R",8284581,"R",8621414
197027,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",799090,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",799090,"R",69000000,"R",0,"R",0,"R",291817,"R",0,"R",0,"R",775322,"R",0,"R",0,"R",70067139,"R",70866229,"R",14218000,"R",0,"R",0,"R",0,"R",14218000,"R",85084229,"R",24197034,"R",20517331,"R",0,"R",0,"R",0,"R",0,"R",2353946,"R",2027419,"R",10372034,"R",3387099,"R",17696206,"R",7070006,"R",365024,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",14212502,"R",35309,"R",69196746,"R",33037164,"R",8039570,"R",4268462,"R",0,"R",0,"R",23851550,2 ,"A",,"A",,"A",,"A",,"R",291817,"R",0,"R",0,"R",0,"R",0,"R",120833,"R",412650,"R",47626,"R",0,"R",47626,"R",365024,2 ,"A",,"A",
197036,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36371600,"R",0,"R",0,"R",0,"R",0,"R",36371600,"R",360010585,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13963961,"R",0,"R",0,"R",373974546,"R",410346146,"R",71594454,"R",0,"R",0,"R",0,"R",71594454,"R",481940600,"R",174638744,"R",62848474,"R",10254269,"R",3357798,"Z",0,"Z",0,"R",40674032,"R",14671889,"R",51040759,"R",15488089,"R",90911044,"R",36737592,"R",0,"R",29721906,"R",8283476,"Z",0,"Z",0,"Z",0,"Z",0,"R",5977665,"R",0,"R",403218419,"R",141387318,"R",87059005,"R",73681766,"R",0,"R",0,"R",101090330,2 ,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",
197294,"R",137433116,"R",137960950,"R",695453,"R",138656403,"R",276089519,"R",10980590,"R",0,"R",110214070,"R",110214070,"R",0,"R",103394039,"R",103394039,"R",213608109,"R",5556420,"R",137960950,"R",252323,"R",0,"R",-70307693,"R",67905580,"R",13411088,"R",0,"R",207278997,"R",24916791,"R",1543649,"R",247150525,"R",109189575,"R",0,"R",0,"R",147200033,"R",160445998,"R",-13245965,"R",81151545,"R",0,"R",67905580,"R",35334026,"R",1672178,"R",6151556,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",567301,"R",43725061,"R",0,"R",34053544,"R",37416090,"R",21004642,"R",10145183,"R",0,"R",0,"R",287590,"R",0,"R",102907049,"R",146632110,"R",567923,"R",0,"R",0,"R",0,"R",567923,"R",147200033,"R",87192942,"R",44634986,"R",0,"R",0,"R",341527,"R",195431,"R",17557697,"R",7115632,"R",19122486,"R",8478950,"R",18470803,"R",6151049,"R",11897302,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",5863241,"R",2237603,"R",160445998,"R",68813651,"R",32523127,"R",14765777,"R",6660825,"R",0,"R",37682618,1 ,"R",5826520,"R",7634778,"R",3166709,"R",10980590,"R",20697548,"R",307094,"R",8082337,"R",0,"R",0,"R",1312825,"R",30399804,"R",18502502,"R",0,"R",18502502,"R",11897302,2 ,"A",,"A",
197814,"R",4178506,"R",28097515,"R",2632700,"R",30730215,"R",34908721,"R",3415514,"R",0,"R",898445,"R",898445,"R",0,"R",5496881,"R",5496881,"R",6395326,"R",234305,"R",29904104,"R",1071243,"R",0,"R",719257,"R",31694604,"R",1836007,"R",967140,"R",38289352,"R",4173999,"R",164147,"R",45430645,"R",15332975,"Z",0,"Z",0,"R",21993910,"R",21699700,"R",294210,"R",31400394,"R",0,"R",31694604,"R",2166029,"R",560579,"R",88289,"R",5674,"R",5674,"Z",0,"R",235378,"A",,"Z",0,"A",,"R",7900,"R",3063849,"R",0,"R",11961187,"R",2375252,"R",2837615,"R",261622,"R",0,"R",930353,"R",5384,"R",1575,"R",18372988,"R",21436837,"R",473353,"R",83720,"R",0,"R",0,"R",557073,"R",21993910,"R",11119546,"R",5700596,"Z",0,"Z",0,"Z",0,"Z",0,"R",2416836,"R",1393217,"R",1945714,"R",996841,"R",3974029,"R",1851430,"R",2089420,"R",154155,"R",11175,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",21699700,"R",9953259,"R",2696090,"R",2286418,"R",1294185,"R",0,"R",5469748,1 ,"R",976660,"R",4957643,"R",234305,"R",3415514,"R",2749856,"R",55600,"R",279374,"Z",0,"R",259275,"R",4524,"R",3348629,"R",1259209,"Z",0,"R",1259209,"R",2089420,1 ,"R",5229608,"R",5594897
197850,"R",1362896,"R",18938716,"R",3200638,"R",22139354,"R",23502250,"R",5343718,"R",93101,"R",916739,"R",1009840,"R",8412505,"R",0,"R",8412505,"R",9422345,"R",359059,"R",22033181,"R",475228,"Z",0,"R",-3443845,"R",19064564,"R",3142960,"R",706154,"R",26702729,"R",4890168,"R",38000,"R",35480011,"R",13360335,"R",0,"R",0,"R",23215578,"R",24450038,"R",-1234460,"R",19739790,"R",559234,"R",19064564,"R",2094841,"R",0,"R",357079,"R",0,"R",0,"R",0,"R",289299,"A",,"R",0,"A",,"R",0,"R",2741219,"R",0,"R",13421727,"R",3138523,"R",2966147,"R",0,"R",0,"R",253971,"R",0,"R",145519,"R",19925887,"R",22667106,"R",345508,"R",202964,"R",0,"R",0,"R",548472,"R",23215578,"R",10080936,"R",5454327,"R",0,"R",0,"R",0,"R",0,"R",1953685,"R",1376866,"R",1700520,"R",1085173,"R",5017736,"R",2988113,"R",1225718,"R",142027,"R",40508,"A",,"A",,"A",,"A",,"R",4329416,"R",627419,"R",24450038,"R",11572406,"R",5966861,"R",2276334,"R",1004930,"R",493,"R",3629014,1 ,"R",1610414,"R",7597308,"R",359059,"R",5343718,"R",2528731,"R",57215,"R",256782,"R",0,"R",153983,"R",0,"R",2996711,"R",1770993,"R",0,"R",1770993,"R",1225718,1 ,"R",1605608,"R",1660777
197869,"R",102137259,"R",526444763,"R",142839120,"R",669283883,"R",771421142,"R",47178185,"R",11820768,"R",30301619,"R",42122387,"R",249670135,"R",70451869,"R",320122004,"R",362244391,"R",2605634,"R",371461600,"R",13688945,"R",15819292,"R",52779465,"R",453749302,"R",41400794,"R",79585647,"R",673448246,"R",56209826,"R",34546673,"R",885191186,"R",279706128,"R",423378,"Z",0,"R",427498925,"R",406407378,"R",21091547,"R",432657755,"R",0,"R",453749302,"R",121958398,"R",5618881,"R",111965,"R",1051231,"R",66998,"R",984233,"R",69647579,"Z",0,"R",4759183,"R",12018381,"R",1834947,"R",217000565,"Z",0,"R",138091358,"Z",0,"R",27183190,"R",12965441,"R",80528,"R",10231780,"R",4318354,"R",983380,"R",193854031,"R",410854596,"R",14510191,"R",627519,"R",1506619,"R",0,"R",16644329,"R",427498925,"R",147956588,"R",98280708,"R",3171853,"R",1162129,"R",8294266,"R",2603231,"R",45551486,"R",22949695,"R",15362359,"R",6309481,"R",34377078,"R",16048379,"R",22407839,"R",114947219,"R",33287880,"Z",0,"Z",0,"R",12699756,"R",1336973,"R",1638934,"R",0,"R",406407378,"R",181978476,"R",55700837,"R",22770711,"R",20202800,"R",10060353,"R",115694201,1 ,"R",11204684,"R",55132411,"R",2605634,"R",38508294,"R",20155602,"R",401214,"R",14101851,"Z",0,"R",22407839,"R",1251531,"R",58318037,"R",26664659,"R",9245539,"R",35910198,"R",22407839,1 ,"R",96405773,"R",81713933
197887,"R",8414022,"R",133391221,"R",10532292,"R",143923513,"R",152337535,"R",9792145,"R",458378,"R",1721183,"R",2179561,"R",64169,"R",16752305,"R",16816474,"R",18996035,"R",911499,"R",142898364,"R",647547,"R",2250,"R",-1326015,"R",142222146,"R",5958213,"R",11070916,"R",151361951,"R",16336112,"R",3658479,"R",188385671,"R",45377758,"R",0,"R",0,"R",65327165,"R",65860045,"R",-532880,"R",142755026,"R",0,"R",142222146,"R",8103007,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2383288,"A",,"R",161008,"A",,"R",11244,"R",10658547,"Z",0,"R",28753532,"R",6187500,"R",10777015,"R",1043584,"R",695606,"R",1582835,"R",52562,"R",0,"R",49092634,"R",59751181,"R",1897494,"R",167340,"R",0,"R",3511150,"R",5575984,"R",65327165,"R",31955737,"R",17032979,"R",0,"R",0,"R",0,"R",0,"R",7063578,"R",3761609,"R",4624498,"R",2466991,"R",11843925,"R",6453595,"R",5744432,"R",4627875,"R",222433,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",65860045,"R",29937607,"R",9378781,"R",3548995,"R",3960783,"R",6707,"R",19027172,1 ,"R",2765252,"R",14115110,"R",911499,"R",9792145,"R",9634732,"R",233118,"R",1086823,"R",0,"R",484068,"R",47402,"R",11486143,"R",4189170,"R",1552541,"R",5741711,"R",5744432,1 ,"R",13101458,"R",13694061
197966,"R",1721326,"R",18521657,"R",3422427,"R",21944084,"R",23665410,"R",3416185,"R",0,"R",761031,"R",761031,"R",0,"R",5262075,"R",5262075,"R",6023106,"R",238073,"R",19095557,"R",713285,"R",2025611,"R",-1014037,"R",20820416,"R",573900,"R",1506078,"R",23052501,"R",5708673,"R",0,"R",30841152,"R",11745595,"R",0,"R",0,"R",17211141,"R",18118465,"R",-907324,"R",21727740,"R",0,"R",20820416,"R",988567,"R",0,"R",0,"R",0,"R",0,"R",0,"R",479613,"A",,"R",15504,"A",,"R",564,"R",1484248,"R",0,"R",9358673,"R",2464126,"R",2361666,"R",0,"R",0,"R",110808,"R",336924,"R",130984,"R",14763181,"R",16247429,"R",661805,"R",257906,"R",44000,"R",1,"R",963712,"R",17211141,"R",6350334,"R",3938277,"R",0,"R",0,"R",3061,"R",0,"R",1628435,"R",974567,"R",1373311,"R",898072,"R",3529789,"R",2096480,"R",1387541,"R",684166,"R",66457,"A",,"A",,"A",,"A",,"R",3161828,"R",723427,"R",18118465,"R",8697280,"R",3210234,"R",2255373,"R",874512,"R",0,"R",3081066,1 ,"R",1023615,"R",4925475,"R",238073,"R",3416185,"R",1908118,"R",111592,"R",311550,"R",0,"R",0,"R",0,"R",2331260,"R",772312,"R",171407,"R",943719,"R",1387541,1 ,"R",2225614,"R",2560445
198011,"R",3549135,"R",7726593,"R",379341,"R",8105934,"R",11655069,"R",2221731,"R",0,"R",589214,"R",589214,"R",0,"R",3578012,"R",3578012,"R",4167226,"R",243352,"R",8099651,"R",2132764,"Z",0,"R",-766193,"R",9466222,"R",78164,"R",776215,"R",11236251,"R",1703032,"R",294895,"R",14088557,"R",5988905,"R",0,"R",0,"R",13521699,"R",13751735,"R",-230036,"R",9696258,"R",0,"R",9466222,"R",498509,"R",0,"R",0,"R",0,"R",0,"R",0,"R",195531,"A",,"R",4500,"A",,"R",51119,"R",749659,"R",0,"R",7766139,"R",914409,"R",3346355,"R",154668,"R",5000,"R",0,"R",0,"R",435010,"R",12621581,"R",13371240,"R",121361,"R",29098,"R",0,"R",0,"R",150459,"R",13521699,"R",5811367,"R",4094022,"R",0,"R",0,"R",0,"R",0,"R",949613,"R",688991,"R",914056,"R",552184,"R",2401423,"R",1373304,"R",1443501,"R",863689,"R",54661,"A",,"A",,"A",,"A",,"R",1368086,"R",435541,"R",13751735,"R",7198703,"R",2204843,"R",780627,"R",311966,"R",0,"R",3255596,1 ,"R",587944,"R",3232486,"R",243352,"R",2221731,"R",2926618,"R",111018,"R",0,"R",5000,"R",0,"R",188593,"R",3231229,"R",1242228,"R",545500,"R",1787728,"R",1443501,1 ,"R",381000,"R",381000
198039,"R",1301456,"R",29058385,"R",12856026,"R",41914411,"R",43215867,"R",4176907,"R",103951,"R",960220,"R",1064171,"R",6365751,"R",0,"R",6365751,"R",7429922,"R",297811,"R",41081123,"R",1351006,"R",1500,"R",-2768588,"R",39665041,"R",1590269,"R",1802357,"R",40130922,"R",9753410,"R",10432469,"R",63709427,"R",22628304,"Z",0,"Z",0,"R",33155156,"R",24370008,"R",8785148,"R",30879893,"R",0,"R",39665041,"R",2118581,"R",0,"R",307682,"R",0,"R",0,"R",0,"R",170003,"A",,"R",59615,"A",,"R",275618,"R",2931499,"R",0,"R",11091340,"R",3026621,"R",3683207,"R",325692,"R",0,"R",478294,"R",12381,"R",118873,"R",18736408,"R",21667907,"R",11409662,"R",77587,"R",0,"R",0,"R",11487249,"R",33155156,"R",9858683,"R",9217324,"R",20894,"R",20894,"R",0,"R",0,"R",2001232,"R",1929768,"R",1544110,"R",1358829,"R",3800125,"R",2861999,"R",2343381,"R",469366,"R",204427,"A",,"A",,"A",,"A",,"R",4332217,"R",780825,"R",24370008,"R",16374066,"R",3579892,"R",3007288,"R",1401331,"R",0,"R",7431,1 ,"R",1187702,"R",5805056,"R",297811,"R",4176907,"R",2792824,"R",193589,"R",352364,"R",0,"R",365917,"R",27304,"R",3731998,"R",1388617,"R",0,"R",1388617,"R",2343381,1 ,"R",9843480,"R",10838405
198084,"R",3133935,"R",41292715,"R",1899951,"R",43192666,"R",46326601,"R",3126527,"R",59845,"R",944462,"R",1004307,"R",2360353,"R",4809703,"R",7170056,"R",8174363,"R",226925,"R",42757640,"R",-1422373,"R",0,"R",-283427,"R",41051840,"R",1358229,"R",5243447,"R",47548529,"R",3282968,"R",106696,"R",57539869,"R",14782229,"Z",0,"Z",0,"R",19263388,"R",18696422,"R",566966,"R",41382403,"R",-897529,"R",41051840,"R",1391224,"R",31496,"R",381738,"R",28503,"R",0,"R",28503,"R",961518,"A",,"R",0,"A",,"R",97800,"R",2892279,"Z",0,"R",9111300,"R",3610494,"R",2433354,"R",215923,"R",0,"R",273998,"R",13569,"R",143004,"R",15801642,"R",18693921,"R",552198,"R",17269,"Z",0,"R",0,"R",569467,"R",19263388,"R",10222742,"R",5905932,"R",0,"R",0,"R",0,"R",0,"R",1406365,"R",888157,"R",1066393,"R",694265,"R",3953217,"R",1869235,"R",1211601,"R",836104,"R",627332,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",18696422,"R",9984921,"R",3071298,"R",1328107,"R",1235835,"R",95922,"R",2980339,1 ,"R",879984,"R",4430078,"R",226925,"R",3126527,"R",2207603,"R",36177,"R",227868,"R",0,"R",191812,"R",29052,"R",2692512,"R",1480911,"R",0,"R",1480911,"R",1211601,1 ,"R",54817,"R",56033
198118,"R",9826091,"R",33666062,"R",7668523,"R",41334585,"R",51160676,"R",5891457,"R",360192,"R",1196189,"R",1556381,"R",12532907,"R",0,"R",12532907,"R",14089288,"R",637477,"R",37886456,"R",3478637,"R",285755,"R",674520,"R",42325368,"R",6620890,"R",2098281,"R",44883228,"R",10578265,"R",57355,"R",64238019,"R",23893711,"Z",0,"Z",0,"R",35573599,"R",36269150,"R",-695551,"R",43020919,"R",0,"R",42325368,"R",2937564,"R",0,"R",456217,"R",0,"R",0,"R",0,"R",1294889,"A",,"R",456697,"A",,"R",0,"R",5145367,"R",0,"R",17850302,"R",4185579,"R",5491585,"R",360177,"R",0,"R",545114,"R",26553,"R",5904,"R",28465214,"R",33610581,"R",1639318,"R",323700,"R",0,"R",0,"R",1963018,"R",35573599,"R",18302322,"R",10485524,"R",0,"R",0,"R",0,"R",0,"R",2835790,"R",1721453,"R",3532011,"R",2042173,"R",6427068,"R",3332284,"R",3115482,"R",1951791,"R",172566,"A",,"A",,"A",,"A",,"R",104686,"R",0,"R",36269150,"R",17754000,"R",5760177,"R",3449816,"R",1819745,"R",144173,"R",7341239,1 ,"R",1566712,"R",8677254,"R",637477,"R",5891457,"R",4985573,"R",46133,"R",481152,"Z",0,"R",230148,"R",18700,"R",5761706,"R",1896975,"R",749249,"R",2646224,"R",3115482,1 ,"R",307055,"R",307054
198154,"R",19940356,"R",207874162,"R",42765908,"R",250640070,"R",270580426,"R",13713042,"R",0,"R",5842582,"R",5842582,"R",0,"R",21005018,"R",21005018,"R",26847600,"R",1123424,"R",249068295,"R",4574156,"R",0,"R",2679993,"R",256322444,"R",17469878,"R",9737502,"R",231479947,"R",17899393,"R",25228780,"R",301815500,"R",51242680,"R",0,"R",0,"R",99684085,"R",83899435,"R",15784650,"R",240537794,"R",0,"R",256322444,"R",11393984,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6250784,"A",,"R",0,"A",,"R",269649,"R",17914417,"R",0,"R",33828257,"R",11245820,"R",13590821,"R",1880084,"R",0,"R",692854,"R",71491,"R",150309,"R",61459636,"R",79374053,"R",20013589,"R",296443,"R",0,"R",0,"R",20310032,"R",99684085,"R",35048652,"R",22903089,"Z",0,"Z",0,"Z",0,"Z",0,"R",5702048,"R",4102336,"R",3696568,"R",2428683,"R",10357374,"R",5580712,"R",7036677,"R",8337417,"R",1106570,"A",,"A",,"A",,"A",,"R",13720699,"R",2220135,"R",83899435,"R",38341525,"R",12568393,"R",8755965,"R",4840474,"R",0,"R",19393078,1 ,"R",3919385,"R",19716604,"R",1123424,"R",13713042,"R",13286897,"R",85240,"R",1283013,"R",0,"R",724591,"R",0,"R",15379741,"R",6357398,"R",1985666,"R",8343064,"R",7036677,1 ,"R",5775357,"R",6303645
