UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
201159,"R",12892992,"R",20452455,"R",7863635,"R",0,"R",12588820,"R",25481812,"R",0,"R",5885538,"R",5885538,"R",0,"R",0,"R",0,"R",5885538,"R",14053461,"R",797454,"R",0,"R",4745359,"R",19596274,"R",2510426,"R",227400,"R",2,"R",2737824,"R",0,"R",0,"R",0,"R",0,"R",14446130,"R",20569,"R",0,"R",14466699,"R",4504605,"R",207966,"R",0,"R",4712571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7092821,"R",784693,"R",13879,"R",7863635,"R",677896,"R",136398,"R",363541,"R",182653,"R",0,"A",,"A",,"R",0,"R",1360488,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1360488,"R",1435819,"R",839917,"R",217359,"Z",0,"R",378543,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",42170,"R",16710,"R",3683,"Z",0,"R",21777,"R",80911,"R",64437,"R",6682,"Z",0,"R",9792,"R",100000,"Z",0,"Z",0,"Z",0,"R",100000,"R",15023,"Z",0,"Z",0,"Z",0,"R",15023,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",799866,"R",12237,"R",2936,"R",784693,"R",0,"R",2473789,"R",933301,"R",230660,"R",784693,"R",525135,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2473789,"R",933301,"R",230660,"R",784693,"R",525135,"R",1360488,"R",2473789,"R",-1113301,"R",19994207,"R",715368,"R",19596274,"R",38000,"R",136398,"R",363541,"R",0,"R",0,"R",0,"R",537939,"R",537939,"R",0,"R",537939,"Z",0,2 ,"A",,"A",
201283,"R",10145999,"R",5266646,"R",89076,"R",283793,"R",5461363,"R",15607362,"R",0,"R",1373174,"R",1373174,"R",0,"R",156999,"R",156999,"R",1530173,"R",5355722,"R",1692039,"R",56160,"R",6973268,"R",14077189,"R",580992,"R",0,"R",0,"R",580992,"Z",0,"Z",0,"R",0,"Z",0,"R",7859207,"R",0,"R",0,"R",7859207,"R",960755,"R",113306,"R",77612,"R",996449,"R",616313,"R",23745,"R",0,"R",640058,"Z",0,"Z",0,"R",0,"Z",0,"R",121514,"R",235554,"R",0,"R",357068,"R",4872135,"R",283529,"R",77612,"R",5078052,"R",4802853,"R",2577825,"R",316539,"R",0,"R",1157780,"A",,"A",,"R",90807,"R",8945804,"R",0,"R",5040038,"R",0,"R",0,"R",0,"R",0,"R",11319,"R",216309,"R",0,"R",5267666,"R",397419,"R",49585,"R",0,"R",0,"R",447004,"R",14660474,"R",4092417,"R",3028131,"R",772883,"R",0,"R",291403,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108528,"R",34030,"R",11301,"R",0,"R",63197,"R",1259728,"R",766328,"R",223576,"R",0,"R",269824,"R",890859,"R",594073,"R",202370,"R",0,"R",94416,"R",2420117,"R",1101236,"R",327930,"R",0,"R",990951,"R",1018323,"R",425365,"R",146300,"R",0,"R",446658,"R",283528,"R",283528,"R",2521815,"A",,"A",,"A",,"R",2521815,"R",943400,"R",55818,"R",20406,"R",0,"R",867176,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13538715,"R",6004981,"R",1704766,"R",283528,"R",5545440,"R",1255,"R",1255,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1255,"R",0,"R",0,"R",0,"R",1255,"R",13539970,"R",6004981,"R",1704766,"R",283528,"R",5546695,"R",14660474,"R",13539970,"R",1120504,"R",12956685,"R",0,"R",14077189,"R",2463271,"R",0,"R",0,"R",0,"R",58544,"R",421590,"R",2943405,"R",421590,"R",0,"R",421590,"R",2521815,1 ,"R",103591,"R",106513
201441,"R",172885078,"R",509485012,"R",231751927,"R",74030029,"R",351763114,"R",524648192,"R",10444398,"R",39794203,"R",50238601,"R",93520144,"R",15263047,"R",108783191,"R",159021792,"R",221038977,"R",17391095,"Z",0,"R",127196328,"R",365626400,"R",4940021,"R",415949,"R",0,"R",5355970,"R",51544260,"R",1157584,"R",0,"R",52701844,"R",366040785,"R",5321782,"R",0,"R",371362567,"R",57545859,"R",2571613,"R",2921255,"R",57196217,"R",27722651,"R",2807510,"R",2305777,"R",28224384,"R",0,"Z",0,"R",0,"Z",0,"R",7902023,"R",17179737,"R",4739086,"R",20342674,"R",217550770,"R",19228999,"R",5027842,"R",231751927,"R",145547100,"R",7446409,"R",1830455,"R",8686415,"R",73897741,"Z",0,"Z",0,"R",12479172,"R",249887292,"Z",0,"R",81485451,"Z",0,"R",11289966,"R",3237980,"Z",0,"R",60127,"R",9596401,"R",2343378,"R",108013303,"R",1845366,"R",357260,"Z",0,"R",0,"R",2202626,"R",360103221,"R",114911377,"R",79725012,"R",18801485,"Z",0,"R",16384880,"R",7400084,"R",4082739,"R",639844,"Z",0,"R",2677501,"R",9007173,"R",4867434,"R",1128535,"Z",0,"R",3011204,"R",28750711,"R",16589012,"R",4266151,"Z",0,"R",7895548,"R",24210984,"R",11592408,"R",3103260,"Z",0,"R",9515316,"R",28270205,"R",16903466,"R",5271421,"Z",0,"R",6095318,"R",22762031,"R",6065756,"R",1965745,"Z",0,"R",14730530,"R",19228999,"R",19228999,"R",16176657,"A",,"A",,"A",,"R",16176657,"R",68719692,"R",23186398,"R",5692775,"Z",0,"R",39840519,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1588765,"R",0,"R",0,"R",0,"R",1588765,"R",341026678,"R",163012225,"R",40869216,"R",19228999,"R",117916238,"R",4553935,"R",4553935,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4553935,"R",0,"R",0,"R",0,"R",4553935,"R",345580613,"R",163012225,"R",40869216,"R",19228999,"R",122470173,"R",360103221,"R",345580613,"R",14522608,"R",351103792,"R",0,"R",365626400,"R",10427283,"R",862683,"R",3237980,"Z",0,"R",60127,"R",61029225,"R",75617298,"R",57829534,"R",1611107,"R",59440641,"R",16176657,1 ,"R",64280276,"R",70281665
201478,"R",2015414,"R",205187,"R",39795,"R",0,"R",165392,"R",2180806,"R",0,"R",110943,"R",110943,"R",0,"R",60043,"R",60043,"R",170986,"R",165392,"R",0,"R",0,"R",1844428,"R",2009820,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",240846,"R",40727,"R",76386,"R",205187,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76665,"R",0,"R",36870,"R",39795,"R",560987,"R",336281,"R",517575,"R",0,"R",146479,"A",,"A",,"R",0,"R",1561322,"R",0,"R",329399,"R",575,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",329974,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1891296,"R",905507,"R",626166,"R",117119,"R",0,"R",162222,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",275597,"R",197737,"R",45546,"R",0,"R",32314,"R",13497,"R",0,"R",0,"R",0,"R",13497,"R",9582,"R",9582,"R",35528,"A",,"A",,"A",,"R",35528,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",144169,"R",0,"R",0,"R",0,"R",144169,"R",1383880,"R",823903,"R",162665,"R",9582,"R",387730,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1383880,"R",823903,"R",162665,"R",9582,"R",387730,"R",1891296,"R",1383880,"R",507416,"R",1803157,"R",-300753,"R",2009820,"R",202659,"R",0,"R",0,"R",0,"R",0,"R",0,"R",202659,"R",167131,"R",0,"R",167131,"R",35528,2 ,"A",,"A",
201496,"R",25628933,"R",40622113,"R",13208110,"R",3438645,"R",30852648,"R",56481581,"R",177744,"R",17696600,"R",17874344,"R",1494393,"R",0,"R",1494393,"R",19368737,"R",30657648,"R",3083241,"R",0,"R",3371955,"R",37112844,"R",3438645,"R",0,"R",0,"R",3438645,"R",0,"Z",0,"R",0,"Z",0,"R",29118016,"R",560259,"R",0,"R",29678275,"R",9855957,"R",1171322,"R",83441,"R",10943838,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",10934779,"R",2347650,"R",74319,"R",13208110,"R",4327544,"R",2326291,"Z",0,"Z",0,"R",426422,"A",,"A",,"R",0,"R",7080257,"Z",0,"R",17856790,"R",11898935,"R",0,"R",0,"R",0,"R",0,"R",290398,"R",776098,"R",30822221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37902478,"R",23593522,"R",14183006,"R",3782167,"R",1972061,"R",3656288,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1341195,"R",849114,"R",198498,"R",1284,"R",292299,"R",1498128,"R",997701,"R",277187,"R",22407,"R",200833,"R",5590706,"R",2307263,"R",640077,"R",132475,"R",2510891,"R",2415442,"R",490161,"R",179669,"R",219423,"R",1526189,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"Z",0,"R",426422,"Z",0,"Z",0,"Z",0,"R",426422,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2477386,"R",1131908,"R",670766,"R",0,"R",674712,"R",37342801,"R",19959153,"R",5748364,"R",2347650,"R",9287634,"R",22325,"R",22325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22325,"R",0,"R",0,"R",0,"R",22325,"R",37365126,"R",19959153,"R",5748364,"R",2347650,"R",9309959,"R",37902478,"R",37365126,"R",537352,"R",36575492,"R",0,"R",37112844,"R",561690,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",561690,"R",561690,"R",0,"R",561690,"Z",0,2 ,"A",,"A",
201539,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",626982,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",626982,"Z",0,"R",128322,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7911,"R",0,"R",136233,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",763215,"R",437771,"R",343178,"R",92716,"Z",0,"R",1877,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",65522,"Z",0,"Z",0,"Z",0,"R",65522,"R",136855,"R",94781,"R",34068,"Z",0,"R",8006,"R",2411,"Z",0,"Z",0,"Z",0,"R",2411,"R",2411,"Z",0,"Z",0,"Z",0,"R",2411,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",644970,"R",437959,"R",126784,"Z",0,"R",80227,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",644970,"R",437959,"R",126784,"Z",0,"R",80227,"R",763215,"R",644970,"R",118245,"A",,"A",,"A",,"R",155700,"Z",0,"Z",0,"R",150893,"Z",0,"R",0,"R",306593,"R",306593,"R",0,"R",306593,"Z",0,2 ,"A",,"A",
201672,"R",10329197,"R",28590889,"R",10281337,"R",2340447,"R",20649999,"R",30979196,"R",302714,"R",2776565,"R",3079279,"R",1809505,"R",1274303,"R",3083808,"R",6163087,"R",16197333,"R",990157,"R",967357,"R",6661262,"R",24816109,"R",0,"R",137601,"R",0,"R",137601,"R",0,"R",0,"R",0,"Z",0,"R",19756317,"R",1115390,"R",0,"R",20871707,"R",6161861,"R",453122,"R",4300,"R",6610683,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",970898,"R",0,"R",970898,"R",9339215,"R",944702,"R",2580,"R",10281337,"R",7381556,"R",4083546,"R",1695434,"R",0,"R",40435,"A",,"A",,"R",827100,"R",14028071,"R",0,"R",6751027,"R",0,"R",0,"R",0,"R",0,"R",0,"R",151289,"R",0,"R",6902316,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20930387,"R",7125098,"R",5489848,"R",1344605,"R",0,"R",290645,"R",0,"R",0,"R",0,"R",0,"R",0,"R",348332,"R",85462,"R",25436,"R",0,"R",237434,"R",2461139,"R",1320565,"R",412445,"R",0,"R",728129,"R",2131907,"R",1141715,"R",283650,"R",0,"R",706542,"R",2433585,"R",1086944,"R",353462,"R",0,"R",993179,"R",2285941,"R",600500,"R",198720,"R",0,"R",1486721,"R",944702,"R",944702,"R",3005371,"A",,"A",,"A",,"R",3005371,"R",4852,"R",1038,"R",147,"R",0,"R",3667,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20740927,"R",9726072,"R",2618465,"R",944702,"R",7451688,"R",10239,"R",10239,"R",112816,"R",0,"R",0,"R",0,"R",112816,"R",123055,"R",0,"R",0,"R",0,"R",123055,"R",20863982,"R",9726072,"R",2618465,"R",944702,"R",7574743,"R",20930387,"R",20863982,"R",66405,"R",21283499,"R",3466205,"R",24816109,"R",3765775,"R",91578,"R",915645,"R",0,"R",0,"R",307232,"R",5080230,"R",2074859,"R",0,"R",2074859,"R",3005371,1 ,"R",1833566,"R",1940618
201690,"R",11112850,"R",121213364,"R",58390644,"R",1311695,"R",64134415,"R",75247265,"R",173297,"R",5822909,"R",5996206,"R",2003953,"R",939948,"R",2943901,"R",8940107,"R",60645470,"R",1134135,"R",1850277,"R",2677276,"R",66307158,"R",308650,"Z",0,"R",0,"R",308650,"R",0,"Z",0,"R",0,"Z",0,"R",95148711,"R",218913,"R",0,"R",95367624,"R",12724586,"R",297275,"R",9618,"R",13012243,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3206534,"R",9318313,"R",0,"R",12524847,"R",55691286,"R",2703298,"R",3940,"R",58390644,"R",5587296,"R",14715332,"R",2931417,"R",371114,"R",6119996,"Z",0,"Z",0,"R",2522358,"R",32247513,"R",0,"R",15796182,"R",0,"R",0,"R",0,"R",0,"R",0,"R",333794,"R",0,"R",16129976,"R",9469494,"Z",0,"Z",0,"R",0,"R",9469494,"R",57846983,"R",9175810,"R",5512087,"R",2468487,"Z",0,"R",1195236,"R",563597,"R",359093,"R",120970,"Z",0,"R",83534,"R",6675261,"R",1027157,"R",338431,"Z",0,"R",5309673,"R",5120540,"R",2940212,"R",899069,"Z",0,"R",1281259,"R",4011981,"R",2365119,"R",885915,"Z",0,"R",760947,"R",7655066,"R",3451283,"R",1181695,"Z",0,"R",3022088,"R",4362369,"R",1855570,"R",650490,"Z",0,"R",1856309,"R",2703298,"R",2703298,"R",2172221,"A",,"A",,"A",,"R",2172221,"R",8813616,"R",1628099,"R",491846,"Z",0,"R",6693671,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51253759,"R",19138620,"R",7036903,"R",2703298,"R",22374938,"R",138329,"R",138329,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138329,"R",0,"R",0,"R",0,"R",138329,"R",51392088,"R",19138620,"R",7036903,"R",2703298,"R",22513267,"R",57846983,"R",51392088,"R",6454895,"R",59852263,"R",0,"R",66307158,"R",3573573,"R",642353,"R",917650,"R",3650,"R",0,"R",3053038,"R",8190264,"R",2504324,"R",3513719,"R",6018043,"R",2172221,2 ,"A",,"A",
201803,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",638741,"R",169668,"R",1049862,"R",50763,"R",0,"A",,"A",,"R",0,"R",1909034,"R",0,"R",0,"R",0,"R",237439,"R",0,"R",0,"R",100,"R",0,"R",0,"R",237539,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2146573,"R",1245068,"Z",0,"Z",0,"Z",0,"R",1245068,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",194312,"Z",0,"Z",0,"Z",0,"R",194312,"R",274628,"Z",0,"Z",0,"Z",0,"R",274628,"R",830,"Z",0,"Z",0,"Z",0,"R",830,"R",36295,"Z",0,"Z",0,"Z",0,"R",36295,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1751133,"Z",0,"Z",0,"Z",0,"R",1751133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1751133,"Z",0,"Z",0,"Z",0,"R",1751133,"R",2146573,"R",1751133,"R",395440,"A",,"A",,"A",,"R",246361,"R",0,"R",0,"R",0,"R",257190,"R",0,"R",503551,"R",503551,"R",0,"R",503551,"Z",0,2 ,"A",,"A",
201885,"R",154434675,"R",2188495656,"R",768017083,"R",1499708910,"R",2920187483,"R",3074622158,"R",116000847,"R",172352296,"R",288353143,"R",853466314,"R",67154067,"R",920620381,"R",1208973524,"R",516992224,"R",398303726,"R",1115611016,"R",-165258332,"R",1865648634,"R",56056574,"R",43879347,"R",0,"R",99935921,"R",78400363,"R",11269020,"R",0,"R",89669383,"R",1313888215,"R",223275808,"R",5394286,"R",1531769737,"R",152195427,"R",43064649,"R",5474856,"R",189785220,"R",138188242,"R",9117472,"R",11263868,"R",136041846,"R",0,"R",0,"R",0,"R",0,"R",295623917,"R",158037012,"R",312367382,"R",141293547,"R",704180812,"R",79095971,"R",15259700,"R",768017083,"R",209158343,"R",160334852,"R",9110483,"R",13525188,"R",73178856,"R",0,"R",51995620,"R",5695763,"R",522999105,"R",0,"R",162715436,"R",0,"R",0,"R",0,"R",0,"R",49030855,"R",184571357,"R",2674466,"R",398992114,"R",19344185,"R",7587339,"R",13413756,"R",0,"R",40345280,"R",962336499,"R",258228377,"R",174780694,"R",53003778,"R",0,"R",30443905,"R",144764216,"R",71653780,"R",20356156,"R",0,"R",52754280,"R",50181120,"R",18987634,"R",6794292,"R",0,"R",24399194,"R",62140350,"R",39247413,"R",12880498,"R",0,"R",10012439,"R",34863026,"R",15335681,"R",5001187,"R",0,"R",14526158,"R",70583910,"R",42608371,"R",17195171,"R",0,"R",10780368,"R",84149189,"R",17747536,"R",7364200,"R",0,"R",59037453,"R",76560109,"R",76560109,"R",16429277,"A",,"A",,"A",,"R",16429277,"R",80144244,"R",19556674,"R",6229374,"R",0,"R",54358196,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",878043818,"R",399917783,"R",128824656,"R",76560109,"R",272741270,"R",31004824,"R",31004824,"R",9582714,"R",0,"R",0,"R",0,"R",9582714,"R",40587538,"R",0,"R",0,"R",0,"R",40587538,"R",918631356,"R",399917783,"R",128824656,"R",76560109,"R",313328808,"R",962336499,"R",918631356,"R",43705143,"R",1821170353,"R",773138,"R",1865648634,"R",11066034,"R",4748009,"R",3614738,"R",0,"R",12133334,"R",59580938,"R",91143053,"R",74713776,"R",0,"R",74713776,"R",16429277,1 ,"R",1031408791,"R",1099720590
201928,"R",18547140,"R",129560067,"R",35685800,"R",533491,"R",94407758,"R",112954898,"R",311902,"R",10298136,"R",10610038,"R",48932876,"R",0,"R",48932876,"R",59542914,"R",45915588,"R",172624,"R",0,"R",7323772,"R",53411984,"R",4319688,"R",519839,"R",0,"R",4839527,"R",0,"Z",0,"R",0,"Z",0,"R",111703123,"R",1348330,"R",295352,"R",112756101,"R",19915837,"R",326117,"R",9885813,"R",10356141,"R",1540216,"R",68082,"R",0,"R",1608298,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40732751,"R",4797904,"R",9844855,"R",35685800,"R",19840626,"R",10124780,"R",3524696,"R",514883,"R",4195729,"A",,"A",,"R",988643,"R",39189357,"R",0,"R",24080972,"R",0,"R",0,"R",0,"R",0,"R",0,"R",316588,"R",0,"R",24397560,"R",4168954,"R",82053,"R",0,"R",0,"R",4251007,"R",67837924,"R",25383064,"R",19105358,"R",5197801,"Z",0,"R",1079905,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1415547,"R",812743,"R",219760,"Z",0,"R",383044,"R",3957179,"R",2426765,"R",755283,"Z",0,"R",775131,"R",5725124,"R",3244633,"R",1210919,"Z",0,"R",1269572,"R",10972132,"R",3513625,"R",2727681,"Z",0,"R",4730826,"R",6785143,"R",1416278,"R",727721,"Z",0,"R",4641144,"R",4797904,"R",4797904,"R",1222913,"A",,"A",,"A",,"R",1222913,"R",2158742,"R",488198,"R",227119,"Z",0,"R",1443425,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62417748,"R",31007600,"R",11066284,"R",4797904,"R",15545960,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62417748,"R",31007600,"R",11066284,"R",4797904,"R",15545960,"R",67837924,"R",62417748,"R",5420176,"R",50273931,"R",-2282123,"R",53411984,"R",6838701,"R",595846,"R",3160878,"R",0,"R",208622,"R",1014291,"R",11818338,"R",10595425,"R",0,"R",10595425,"R",1222913,1 ,"R",1425000,"R",1700000
