UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
236577,"R",154840000,"R",135392000,"R",0,"R",339318000,"R",119326000,"R",70692000,"R",137850000,"R",82142000,"R",44283000,"R",37859000,"R",219992000,"R",22685000,"R",166996000,"R",21462000,"R",1847000,"R",0,"R",212990000,"R",77598000,"R",124590000,"R",107294000,"R",4990000,"R",22286000,"R",197706000,"R",0,"R",219992000,"R",3614000,"R",1453000,"R",0,"R",0,"R",2453000,"R",55708000,"R",63228000,"R",59226000,"R",0,"R",59226000,"R",78216000,"R",78216000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2317000,"R",2317000,"R",0,"R",0,"R",46000,"R",46000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8508000,"R",3544000,"R",3414000,"R",1550000,"R",5762000,"R",3544000,"R",668000,"R",1550000,"R",2746000,"R",0,"R",2746000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12754000,"R",5190000,"R",7564000,"R",0,"R",3841000,"R",3841000,"R",16204000,"R",16204000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2704000,"R",4886000,"R",-2182000,"R",0,"R",124590000,"R",114244000,"R",8796000,"R",1550000,"R",0,"R",6323000,"R",-6365000,"R",42000,"R",124590000,"R",120567000,"R",2431000,"R",1592000,"R",45548000,"R",24654000,"R",962000,"R",404000,"R",3003000,"R",721000,"R",6893000,"R",3409000,"R",17834000,"R",8138000,"R",17543000,"R",10514000,"R",15511000,"R",1216000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",107294000,"R",49056000,"R",14757000,"R",8160000,"R",7797000,"R",2763000,"R",24761000, 1,"R",81042000,"R",99732000
236595,"R",218348502,"R",320788351,"R",6951275,"R",704922942,"R",173911274,"R",122602525,"R",293024778,"R",237986890,"R",133335137,"R",104651753,"R",531011668,"R",61867779,"R",363909674,"R",73972387,"R",7966014,"R",0,"R",507715854,"R",186927503,"R",251629972,"R",221455297,"R",-4940523,"R",25234152,"R",505777516,"R",0,"R",531011668,"R",3881601,"R",2056865,"R",0,"R",0,"R",5022709,"R",81259114,"R",92220289,"R",86281823,"R",0,"R",86281823,"R",175740078,"R",175740078,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3096350,"R",3096350,"R",0,"R",0,"R",342785,"R",342785,"R",0,"R",0,"R",83728,"R",83728,"R",0,"R",0,"R",27462995,"R",5831317,"R",8797205,"R",12834473,"R",23884458,"R",2252780,"R",8797205,"R",12834473,"R",3578537,"R",3578537,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24593229,"R",9496745,"R",15010417,"R",86067,"R",1814087,"R",1814087,"R",14997273,"R",14997273,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3499447,"R",3499446,"R",0,"R",1,"R",251629972,"R",214901809,"R",23807622,"R",12920541,"R",0,"R",14819282,"R",-14819282,"R",0,"R",251629972,"R",229721091,"R",8988340,"R",12920541,"R",105036343,"R",65213167,"R",0,"R",0,"R",0,"R",0,"R",14308296,"R",6480295,"R",40440425,"R",17833079,"R",48869734,"R",22568018,"R",12800499,"R",3093407,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221455297,"R",115187966,"R",33055677,"R",11722901,"R",16098220,"R",5164766,"R",40225767, 1,"R",194997046,"R",224040504
236896,"R",40154123,"R",45444666,"R",0,"R",120130525,"R",20819411,"R",4254702,"R",60720378,"R",38590736,"R",18987651,"R",19603085,"R",99311114,"R",11471501,"R",56457417,"R",20589195,"R",1956557,"R",0,"R",90474670,"R",45030004,"R",55409467,"R",47359127,"R",0,"R",8050340,"R",91260774,"R",0,"R",99311114,"R",2091239,"R",749988,"R",6921,"R",0,"R",2161422,"R",13903927,"R",18913497,"R",16065349,"R",0,"R",16065349,"R",32360919,"R",32360919,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",749988,"R",749988,"R",0,"R",0,"R",6921,"R",6921,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7096108,"R",226122,"R",6256660,"R",613326,"R",7096108,"R",226122,"R",6256660,"R",613326,"R",0,"R",0,"R",0,"R",0,"R",4270681,"R",4096573,"R",174108,"R",0,"R",2797340,"R",655239,"R",2008673,"R",133428,"R",829097,"R",829097,"R",7095192,"R",7095192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",203221,"R",326872,"R",-200283,"R",76632,"R",55409467,"R",46346923,"R",8239158,"R",823386,"R",0,"R",3682297,"R",-3682297,"R",0,"R",55409467,"R",50029220,"R",4556861,"R",823386,"R",19497680,"R",10034851,"R",44263,"R",20655,"R",1508127,"R",778302,"R",3575711,"R",1463084,"R",6008864,"R",2763885,"R",8715121,"R",4325456,"R",8009361,"R",990457,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47359127,"R",20376690,"R",8858477,"R",4803260,"R",3280781,"R",332531,"R",9707388, 1,"R",22484802,"R",24725474
237057,"R",562912038,"R",141783329,"Z",0,"R",772029866,"R",116615816,"R",72090590,"R",264789237,"R",390624813,"R",177776510,"R",212848303,"R",655414050,"R",16163970,"R",191081061,"R",6729451,"R",8489162,"Z",0,"R",222463644,"R",80680315,"R",146716973,"R",83218746,"R",0,"R",63498227,"R",591915823,"R",0,"R",655414050,"R",678385,"Z",0,"R",279092,"Z",0,"R",8401888,"R",17306101,"R",26665466,"R",25528147,"Z",0,"R",25528147,"R",46342342,"R",46342342,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",633623,"R",633623,"R",0,"R",0,"R",80426,"R",80426,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9160787,"R",2644210,"R",5090591,"R",1425986,"R",8957934,"R",2644210,"R",4887738,"R",1425986,"R",202853,"R",0,"R",202853,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",73488126,"R",24096190,"R",47676761,"R",1715175,"Z",0,"Z",0,"R",10106086,"R",10106086,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6905583,"R",8350507,"R",-2135772,"R",690848,"R",146716973,"R",92253384,"R",50631580,"R",3832009,"R",0,"R",0,"Z",0,"Z",0,"R",146716973,"R",92253384,"R",50631580,"R",3832009,"R",30641316,"R",18008155,"R",692200,"R",449203,"R",82691,"R",53814,"R",11817080,"R",3346205,"R",13704332,"R",5358435,"R",12649283,"R",6207923,"R",13631844,"R",1214091,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",83218746,"R",34637826,"R",12010127,"R",7250900,"R",6596924,"R",1880219,"R",20842750, 1,"R",477771941,"R",518290323
237066,"R",163215649,"R",106990448,"R",0,"R",312917597,"R",111385887,"R",81177861,"R",63876897,"R",137654813,"R",87331302,"R",50323511,"R",201531710,"R",29806150,"R",144577563,"R",20374070,"R",958025,"R",0,"R",195715808,"R",88725360,"R",96470478,"R",80375867,"R",-7113593,"R",8981018,"R",192550692,"R",0,"R",201531710,"R",2440165,"R",574892,"R",3214398,"R",0,"R",1032844,"R",43970454,"R",51232753,"R",44524416,"R",478881,"R",45003297,"R",48246381,"R",48246381,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",826783,"R",826783,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",9464853,"R",3387209,"R",3536530,"R",2541114,"R",9464853,"R",3387209,"R",3536530,"R",2541114,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18600597,"R",4047677,"R",13309078,"R",1243842,"R",0,"R",0,"R",13114273,"R",13114273,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2288544,"R",2282521,"R",6023,"R",0,"R",92541431,"R",71904844,"R",16851631,"R",3784956,"R",0,"R",7623309,"R",-7623309,"Z",0,"R",92541431,"R",79528153,"R",9228322,"R",3784956,"R",29180581,"R",14780380,"R",1414297,"R",812722,"R",1238848,"R",557322,"R",7334501,"R",3263064,"R",13335411,"R",6048565,"R",14044687,"R",6299221,"R",11381468,"R",848549,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",77929793,"R",32609823,"R",8459954,"R",4649318,"R",6870417,"R",3722123,"R",21618158, 1,"R",127378713,"R",141884815
237118,"R",1403653,"R",47929791,"R",0,"R",64667261,"R",47804594,"R",0,"R",-13663127,"R",30525794,"R",20325701,"R",10200093,"R",16862667,"R",3055861,"R",58029811,"R",9284965,"R",9327980,"R",0,"R",79698617,"R",31768826,"R",24135057,"R",26065246,"R",0,"R",-1930189,"R",18792856,"R",0,"R",16862667,"R",2025574,"R",235434,"R",927796,"R",0,"R",342758,"R",13260240,"R",16791802,"R",13318306,"R",0,"R",13318306,"R",13209151,"R",13209151,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",174879,"R",174879,"R",0,"R",0,"R",314555,"R",0,"R",314555,"R",0,"R",0,"R",0,"R",0,"R",0,"R",485650,"R",215736,"R",129082,"R",140832,"R",485650,"R",215736,"R",129082,"R",140832,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",185689,"R",20402,"R",-61345,"R",226632,"Z",0,"Z",0,"R",7298671,"R",7298671,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2466462,"R",2375176,"R",91286,"R",0,"R",24135057,"R",23294015,"R",473578,"R",367464,"R",0,"R",-450759,"R",450759,"Z",0,"R",24135057,"R",22843256,"R",924337,"R",367464,"R",5914442,"R",3807944,"R",115428,"R",106434,"R",34129,"R",500,"R",856657,"R",309715,"R",6654747,"R",2373080,"R",5510315,"R",1101663,"R",6634596,"R",147516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",344932,"R",0,"R",26065246,"R",7846852,"R",2132609,"R",2551999,"R",1948614,"R",2950811,"R",8634361, 1,"R",17715229,"R",17923351
237136,"R",370378,"R",11370214,"R",0,"R",14907924,"R",7330090,"R",5641830,"R",3052379,"R",4525455,"R",1531186,"R",2994269,"R",7577834,"R",1939504,"R",17133312,"R",3580638,"Z",0,"Z",0,"R",22653454,"R",11283240,"R",5834641,"R",7490532,"R",0,"R",-1655891,"R",9233725,"R",0,"R",7577834,"R",449864,"R",19053,"R",83921,"Z",0,"R",237587,"R",606361,"R",1396786,"R",853867,"Z",0,"R",853867,"R",1260344,"R",1260344,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2430349,"R",1580553,"R",762796,"R",87000,"R",2430349,"R",1580553,"R",762796,"R",87000,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",59107,"R",5405,"R",53702,"Z",0,"Z",0,"Z",0,"R",1120098,"R",1120098,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",964743,"R",966211,"R",-1468,"R",0,"R",5834641,"R",4932611,"R",815030,"R",87000,"R",0,"R",2054030,"R",-2054030,"Z",0,"R",5834641,"R",6986641,"R",-1239000,"R",87000,"R",973060,"R",598325,"R",0,"R",0,"R",8913,"R",0,"R",399782,"R",117159,"R",774061,"R",368016,"R",2997350,"R",493260,"R",1193093,"R",255692,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1144273,"R",493988,"R",7490532,"R",2326440,"R",859195,"R",230235,"R",552698,"R",355171,"R",3166793, 1,"R",1512947,"R",1629018
237145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29638,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29638,"R",0,"R",0,"R",0,"R",44850,"R",44850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",55000,"R",55000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55000,"R",55000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",99850,"R",99850,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",99850,"R",99850,"R",0,"R",0,"R",319708,"R",186836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46004,"R",0,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",365712,"R",186836,"R",38408,"R",0,"R",46004,"R",0,"R",94464,-2,"A",,"A",
237181,"R",35487549,"R",33000605,"R",0,"R",82785313,"R",40105900,"R",29831549,"R",-2879951,"R",45559364,"R",39205297,"R",6354067,"R",42679413,"R",5877936,"R",61691916,"R",8386444,"R",0,"R",1592175,"R",77548471,"R",44547866,"R",22032717,"R",23895250,"R",0,"R",-1862533,"R",44541946,"R",0,"R",42679413,"R",1312495,"R",433944,"R",234911,"Z",0,"R",235001,"R",9645987,"R",11862338,"R",10549843,"R",0,"R",10549843,"R",6304771,"R",6304771,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",741313,"R",716813,"R",24500,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4354769,"R",2573428,"R",1475581,"R",305760,"R",4354769,"R",2573428,"R",1475581,"R",305760,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3778408,"R",1772609,"R",1868909,"R",136890,"Z",0,"Z",0,"R",6316485,"R",6316485,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",536971,"R",536971,"R",0,"R",0,"R",22032717,"R",18221077,"R",3368990,"R",442650,"R",0,"R",2717181,"R",-2717181,"Z",0,"R",22032717,"R",20938258,"R",651809,"R",442650,"R",5186501,"R",2938387,"R",0,"Z",0,"R",0,"Z",0,"R",3108978,"R",732491,"R",4851000,"R",2096898,"R",5537279,"R",2503085,"R",5211492,"R",571534,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",23895250,"R",8842395,"R",2889205,"R",2917343,"R",1375634,"R",2198990,"R",5671683, 1,"R",42584745,"R",42310780
237312,"R",41228715,"R",84909682,"R",0,"R",141746507,"R",41830081,"R",26539105,"R",46735223,"R",53181203,"R",32199049,"R",20982154,"R",99916426,"R",5502409,"R",117047321,"R",21342952,"R",241560,"R",0,"R",144134242,"R",59224560,"R",49176978,"R",42935400,"R",0,"R",6241578,"R",93674848,"R",0,"R",99916426,"R",2518921,"R",226906,"R",1703276,"R",0,"R",1563268,"R",18244406,"R",24256777,"R",19807674,"R",0,"R",19807674,"R",28501215,"R",28501215,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",150000,"R",150000,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7313470,"R",980075,"R",5206009,"R",1127386,"R",7230697,"R",980075,"R",5123236,"R",1127386,"R",82773,"R",0,"R",82773,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4794197,"R",1193431,"R",2827256,"R",773510,"R",0,"R",0,"R",7603304,"R",7603304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",814792,"R",640840,"R",173952,"R",0,"R",49176978,"R",39068865,"R",8207217,"R",1900896,"R",0,"R",0,"Z",0,"Z",0,"R",49176978,"R",39068865,"R",8207217,"R",1900896,"R",15799482,"R",10563214,"R",26531,"R",4130,"R",0,"R",0,"R",3281288,"R",1436400,"R",8442965,"R",3233807,"R",6746315,"R",2264300,"R",8142278,"R",1493027,"R",0,"R",0,"R",0,"R",0,"R",0,"R",496541,"R",258299,"R",42935400,"R",19253177,"R",3675149,"R",4812452,"R",3642082,"R",1314402,"R",10238138, 1,"R",37955074,"R",41228715
237358,"R",37896356,"R",25867818,"R",0,"R",75333804,"R",3628431,"R",381990,"R",31899430,"R",39805943,"R",26085284,"R",13720659,"R",71705373,"R",4994372,"R",51304237,"R",10536361,"R",93032,"R",0,"R",66928002,"R",41060184,"R",24906187,"R",20315475,"R",0,"R",4590712,"R",67114661,"R",0,"R",71705373,"R",1550315,"R",304563,"R",999796,"R",0,"R",747997,"R",11025950,"R",14628621,"R",11900760,"R",259498,"R",12160258,"R",8669422,"R",8669422,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1389314,"R",1262501,"R",126813,"R",0,"R",38607,"R",38607,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3303131,"R",1236162,"R",1818453,"R",248516,"R",3237480,"R",1170511,"R",1818453,"R",248516,"R",65651,"R",65651,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4703704,"R",1013081,"R",3690623,"R",0,"R",0,"R",0,"R",6167054,"R",6167054,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",634955,"R",228947,"R",422976,"R",-16968,"R",24906187,"R",18615774,"R",6058865,"R",231548,"R",0,"R",1701345,"R",-1707059,"R",5714,"R",24906187,"R",20317119,"R",4351806,"R",237262,"R",6314807,"R",4023131,"R",0,"R",0,"R",7526,"R",6942,"R",996946,"R",379573,"R",4201861,"R",2099074,"R",4078878,"R",1557721,"R",4715051,"R",1412010,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",406,"R",0,"R",20315475,"R",9478451,"R",2366925,"R",1769439,"R",1928250,"R",13794,"R",4758616, 1,"R",37007298,"R",40984151
237613,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",207142,"Z",0,"R",33600,"Z",0,"Z",0,"Z",0,"R",240742,"Z",0,"Z",0,"R",0,"R",501881,"R",501881,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2308,"R",2308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102735,"R",102735,"R",0,"R",0,"R",606924,"R",606924,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",606924,"R",606924,"R",0,"R",0,"R",527811,"R",307223,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",93142,"R",54216,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",620953,"R",361439,"R",74659,"R",0,"R",19048,"R",14430,"R",151377,-2,"A",,"A",
237640,"R",1245123,"R",13046182,"R",4000000,"R",24148368,"R",27709201,"R",14883730,"R",-12152099,"R",8591266,"R",1915950,"R",6675316,"R",-3560833,"R",2482198,"R",15762157,"R",6265353,"R",0,"R",0,"R",24509708,"R",11463526,"R",9048931,"R",12024359,"R",0,"R",-2975428,"R",-585405,"R",0,"R",-3560833,"R",802323,"R",97638,"R",234283,"R",64151,"R",53750,"R",4676190,"R",5928335,"R",3467046,"R",1262894,"R",4729940,"R",2357556,"R",2357556,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",899961,"R",899961,"R",0,"R",0,"R",234283,"R",234283,"R",0,"R",0,"R",64151,"R",64151,"R",0,"R",0,"R",3293590,"R",2736377,"R",408230,"R",148983,"R",3293590,"R",2736377,"R",408230,"R",148983,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97436,"R",-23972,"R",56997,"R",64411,"R",23776,"R",23776,"R",1739959,"R",1739959,"R",0,"R",0,"R",45000,"R",45000,"R",0,"R",0,"R",293219,"R",35797,"R",257422,"R",0,"R",9048931,"R",8112888,"R",722649,"R",213394,"R",0,"R",486552,"R",-416002,"R",-70550,"R",9048931,"R",8599440,"R",306647,"R",142844,"R",2066290,"R",1368514,"R",0,"R",0,"R",0,"R",0,"R",516573,"R",342129,"R",2068836,"R",561230,"R",3014843,"R",934897,"R",1780605,"R",439974,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",2577212,"R",468302,"R",12024359,"R",4115046,"R",792201,"R",1198364,"R",614074,"R",1429794,"R",3874880, 1,"R",1773106,"R",1915950
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10498,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10498,"R",0,"R",0,"R",0,"R",134400,"R",134400,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",134400,"R",134400,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",134400,"R",134400,"R",0,"R",0,"R",476286,"R",449576,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",476289,"R",449576,"R",0,"R",0,"R",0,"R",0,"R",26713,-2,"A",,"A",
