UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
202480,"R",449448000,"R",868386000,"R",359036000,"R",413228000,"R",96122000,"R",91469000,"R",509350000,"R",32926000,"R",279207000,"R",133035000,"R",0,"R",333224000,"R",270478000,"R",-1061000,"R",61685000,"R",447666000,"R",-1000,"R",509350000,"R",2310000,"R",1518000,"R",4415000,"R",0,"R",42944000,"R",0,"R",51187000,"R",44462000,"R",0,"R",111616000,"R",0,"R",0,"R",0,"R",62288000,"R",1336000,"R",0,"R",28709000,"R",0,"R",69169000,"R",0,"R",54720000,"R",0,"R",0,"R",5386000,"R",333224000,"R",77900000,"R",40373000,"R",14050000,"R",6767000,"R",3955000,"R",4662000,"R",8093000,"R",64204000,"R",26105000,"R",7181000,"R",2232000,"R",1808000,"R",634000,"R",26244000,"R",284000,"R",168000,"R",56000,"R",0,"R",0,"R",0,"R",60000,"R",33330000,"R",12656000,"R",4159000,"R",2341000,"R",2500000,"R",766000,"R",10908000,"R",14194000,"R",6354000,"R",2119000,"R",1491000,"R",312000,"R",0,"R",3918000,"R",25508000,"R",12038000,"R",4168000,"R",980000,"R",1787000,"R",1175000,"R",5360000,"R",55082000,"R",11851000,"R",3555000,"R",2792000,"R",4155000,"R",3345000,"R",29384000,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",4274000,"R",1483000,"R",-16603000,"R",889000,"R",105000,"R",9852000,"R",-24000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-24000,"R",270478000,"R",113819000,"R",36771000,"Z",0,"R",15406000,"R",10687000,"R",93795000,"R",258064000,"R",304670000, 1
202514,"R",13242574,"R",38543031,"R",9376383,"R",16597486,"R",12569162,"R",10405720,"R",29166648,"R",1356506,"R",25374137,"R",5500738,"R",0,"R",14452212,"R",13018060,"R",988565,"R",2422717,"R",26743931,"R",0,"R",29166648,"R",685468,"R",211172,"R",917407,"R",0,"R",105922,"R",4741187,"R",6661156,"R",6661156,"R",0,"R",7267739,"R",78480,"R",0,"R",0,"R",896640,"R",917407,"R",0,"R",2231190,"R",0,"R",577543,"R",0,"R",2135436,"R",0,"R",0,"R",347777,"R",14452212,"R",4436821,"R",2805998,"R",608202,"R",371871,"R",352129,"R",25922,"R",272699,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",656542,"R",165614,"R",35897,"R",127894,"R",121105,"R",8915,"R",197117,"R",3441240,"R",1250919,"R",271138,"R",340118,"R",322063,"R",23708,"R",1233294,"R",2529419,"R",903919,"R",195925,"R",35942,"R",34034,"R",2505,"R",1357094,"R",1954038,"R",105324,"R",22829,"R",394222,"R",373295,"R",27480,"R",1030888,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",313854,"R",68028,"R",-1270047,"Z",0,"Z",0,"R",888165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13018060,"R",5545628,"R",1202019,"Z",0,"R",1202626,"R",88530,"R",4979257,"R",9539736,"R",10408355, 1
202523,"R",432425088,"R",744804590,"R",174374243,"R",401615660,"R",168814687,"Z",0,"R",570430347,"R",24472052,"R",157898803,"R",46249621,"R",0,"R",125261283,"R",80562639,"R",337084,"R",45035728,"R",525394619,"R",0,"R",570430347,"R",720067,"R",272598,"R",0,"R",0,"R",6219148,"R",21256581,"R",28468394,"R",21256581,"R",0,"R",33047102,"R",0,"R",0,"R",0,"R",811912,"R",0,"R",0,"R",28298370,"R",0,"R",44169907,"R",0,"R",17822183,"R",0,"R",0,"R",1111809,"R",125261283,"R",29265755,"R",14176277,"R",5188670,"R",2844663,"R",2772300,"R",1713382,"R",2570463,"R",457975,"R",206679,"R",28768,"R",7764,"R",0,"R",26813,"R",187951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8728246,"R",3155268,"R",1084945,"R",805576,"R",1105607,"R",511001,"R",2065849,"R",12666180,"R",4390586,"R",1480461,"R",1828226,"R",600819,"R",741549,"R",3624539,"R",9563385,"R",4606185,"R",1824803,"R",622545,"R",507122,"R",559920,"R",1442810,"R",13388902,"R",1157141,"R",439002,"R",7332,"R",1570821,"R",783861,"R",9430745,"R",6491746,"A",,"A",,"A",,"A",,"A",,"R",6491746,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",2639756,"R",1042562,"R",-6116106,"R",0,"R",0,"R",2433788,"R",450,"R",0,"R",0,"R",0,"R",0,"R",0,"R",450,"R",80562639,"R",30331892,"R",11089211,"Z",0,"R",6556669,"R",4336526,"R",28248341,"R",420690327,"R",444490374, 1
202611,"R",7995207,"R",11108428,"R",5714365,"R",2937625,"R",2456438,"R",645447,"R",5394063,"R",125000,"R",8872213,"R",2888511,"Z",0,"R",10049931,"R",10037388,"R",0,"R",12543,"R",5381520,"R",0,"R",5394063,"R",1364076,"R",179702,"R",1012968,"Z",0,"R",134340,"R",836423,"R",3527509,"R",970763,"R",0,"R",8217379,"Z",0,"Z",0,"Z",0,"R",447323,"R",163023,"Z",0,"R",1113068,"Z",0,"R",8341,"R",100797,"Z",0,"Z",0,"Z",0,"R",0,"R",10049931,"R",3241640,"R",2620937,"R",471769,"Z",0,"Z",0,"Z",0,"R",148934,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",866129,"R",686904,"R",123643,"Z",0,"R",25000,"Z",0,"R",30582,"R",3039222,"R",2051840,"R",387468,"Z",0,"R",480838,"R",76321,"R",42755,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2890397,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2890397,"R",10037388,"R",5359681,"R",982880,"Z",0,"R",505838,"R",76321,"R",3112668,"R",645447,"R",645447, 1
202763,"R",23896946,"R",93581366,"R",51485442,"R",25156727,"R",16939197,"R",0,"R",42095924,"R",8666395,"R",59691896,"R",15552846,"R",0,"R",64055826,"R",59504770,"R",0,"R",4551056,"R",37544868,"R",0,"R",42095924,"R",2088651,"R",787883,"R",3605652,"R",0,"R",589988,"R",20560528,"R",27632702,"R",24689819,"R",2942883,"R",38207228,"R",0,"R",0,"R",0,"R",4264250,"R",3516992,"R",0,"R",3483292,"R",0,"R",3988245,"R",0,"R",7300585,"R",0,"R",0,"R",3295234,"R",64055826,"R",28629964,"R",13912217,"R",3351504,"R",5422875,"R",1082747,"R",5035,"R",4855586,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4601587,"R",1392344,"R",487594,"R",402452,"R",144366,"R",44850,"R",2129981,"R",3216253,"R",1578617,"R",414926,"R",47749,"R",18046,"R",0,"R",1156915,"R",8364612,"R",4223271,"R",1488205,"R",150067,"R",54137,"R",29337,"R",2419595,"R",12281058,"R",1964562,"R",672493,"R",798083,"R",1588029,"R",989199,"R",6268692,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",1997312,"R",812960,"R",-6821226,"R",0,"R",820301,"R",3190653,"R",2411296,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2411296,"R",59504770,"R",25068323,"R",7227682,"Z",0,"R",2887325,"R",1888722,"R",22432718,"R",16422467,"R",18510968, 1
202806,"R",33394000,"R",58256000,"R",4152000,"R",50984000,"R",3120000,"R",2299000,"R",54104000,"R",4315000,"R",16709000,"R",13225000,"R",0,"R",39027000,"R",29894000,"R",0,"R",9133000,"R",44971000,"R",0,"R",54104000,"R",3191000,"R",107000,"R",2727000,"R",76000,"R",68000,"R",47000,"R",6216000,"R",817000,"R",0,"R",34641000,"R",0,"R",0,"R",0,"R",155000,"R",0,"R",0,"R",660000,"R",0,"R",3008000,"R",0,"R",0,"R",0,"R",0,"R",563000,"R",39027000,"R",10105000,"R",6324000,"R",1265000,"Z",0,"R",1419000,"Z",0,"R",1097000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4374000,"R",1598000,"R",320000,"Z",0,"Z",0,"Z",0,"R",2456000,"R",4302000,"R",2931000,"R",587000,"Z",0,"Z",0,"Z",0,"R",784000,"R",11113000,"R",5255000,"R",1183000,"Z",0,"Z",0,"Z",0,"R",4675000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29894000,"R",16108000,"R",3355000,"Z",0,"R",1419000,"Z",0,"R",9012000,"R",21689811,"R",27826000, 1
202903,"R",1476286,"R",7511737,"R",1523720,"R",4748243,"R",1239774,"R",444878,"R",5988017,"R",646980,"R",7012627,"R",2253213,"Z",0,"R",4168117,"R",3353643,"R",0,"R",814474,"R",5173544,"R",-1,"R",5988017,"R",338225,"Z",0,"R",132012,"R",11868,"R",42225,"R",203667,"R",727997,"R",266320,"R",461677,"R",883457,"Z",0,"Z",0,"Z",0,"R",338225,"R",132012,"R",257760,"R",2115778,"Z",0,"R",107772,"Z",0,"R",218800,"Z",0,"Z",0,"R",114313,"R",4168117,"R",1018442,"R",497182,"R",136728,"R",14552,"Z",0,"Z",0,"R",369980,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1583290,"R",184040,"R",52227,"R",330959,"R",457287,"R",60410,"R",498367,"R",751911,"R",201108,"R",26826,"R",11490,"Z",0,"Z",0,"R",512487,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-357001,"Z",0,"Z",0,"R",357001,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3353643,"R",882330,"R",215781,"Z",0,"R",457287,"R",60410,"R",1737835,"A",,"A",, 2
202912,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3301500,"R",3301500,"A",,"A",,"A",,"A",,"A",,"R",314096,"R",0,"R",95434,"R",0,"R",36500,"R",0,"R",446030,"R",446030,"R",0,"R",1610862,"R",0,"R",0,"R",0,"R",314096,"R",95434,"R",0,"R",36500,"R",1244608,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3301500,"R",1480851,"R",1267239,"R",190478,"R",0,"R",0,"R",0,"R",23134,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",943844,"R",636606,"R",91486,"R",0,"R",0,"R",0,"R",215752,"R",537452,"R",458297,"R",78876,"R",0,"R",0,"R",0,"R",279,"R",339353,"R",110164,"R",47261,"R",0,"R",11991,"R",0,"R",169937,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3301500,"R",2472306,"R",408101,"Z",0,"R",11991,"R",0,"R",409102,"R",2746133,"R",1269660, 1
203049,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15898369,"R",11199841,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",943354,"R",0,"R",943354,"R",943354,"R",0,"R",468898,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4940779,"R",4185900,"R",3759794,"R",2542998,"R",0,"R",0,"R",0,"R",0,"R",15898369,"R",3864168,"R",2455689,"R",494597,"R",0,"R",0,"R",0,"R",913882,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1716609,"R",1031934,"R",288993,"R",0,"R",0,"R",0,"R",395682,"R",29963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29963,"R",3631294,"R",1572250,"R",698285,"R",0,"R",0,"R",0,"R",1360759,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",121667,"R",54298,"R",-1957807,"R",1781842,"R",0,"R",0,"R",1957807,"R",0,"R",0,"R",1957807,"R",-448511,"R",0,"R",448511,"R",11199841,"R",5181540,"R",1536173,"Z",0,"R",1333331,"Z",0,"R",3148797,"R",0,"R",0, 1
203067,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14401221,"R",10450744,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",822503,"R",0,"R",822503,"R",822503,"R",0,"R",687775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4940779,"R",4185900,"R",3759794,"R",826973,"R",0,"R",0,"R",0,"R",0,"R",14401221,"R",3763345,"R",2608504,"R",421897,"R",0,"R",0,"R",0,"R",732944,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1527513,"R",852368,"R",236294,"R",0,"R",0,"R",0,"R",438851,"R",50563,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50563,"R",3697188,"R",1714564,"R",696838,"R",0,"R",0,"R",0,"R",1285786,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",465102,"R",349658,"R",84368,"R",0,"R",0,"R",0,"R",31076,"Z",0,"R",199594,"R",102239,"R",-947033,"R",645200,"R",0,"R",0,"R",947033,"R",0,"R",0,"R",947033,"R",-494213,"R",0,"R",494213,"R",10450744,"R",5724688,"R",1541636,"Z",0,"R",150987,"R",0,"R",3033433,"R",0,"R",0, 1
203076,"R",80001595,"R",200221355,"R",15561668,"R",79946901,"R",104712786,"R",76640729,"R",184659687,"R",5661878,"R",106942940,"R",1111286,"R",0,"R",14016560,"R",12167028,"R",16645800,"R",18495332,"R",51329203,"R",114835152,"R",184659687,"R",0,"R",0,"R",0,"R",0,"R",632301,"R",0,"R",632301,"R",632301,"R",0,"R",303114,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4940779,"R",4185900,"R",3759794,"R",826973,"R",0,"R",0,"R",0,"R",0,"R",14016560,"R",3669801,"R",2612414,"R",391495,"R",0,"R",0,"R",0,"R",665892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1816932,"R",1034692,"R",239606,"R",0,"R",0,"R",0,"R",542634,"R",200606,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200606,"R",3293909,"R",1391722,"R",673985,"R",0,"R",0,"R",0,"R",1228202,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1540884,"R",586839,"R",150045,"R",0,"R",0,"R",0,"R",804000,"Z",0,"R",368355,"R",153260,"R",-1644896,"R",1123281,"R",0,"R",0,"R",1644896,"R",0,"R",0,"R",1644896,"R",-840287,"R",0,"R",840287,"R",12167028,"R",5994022,"R",1608391,"Z",0,"R",282994,"R",0,"R",4281621,"R",64793106,"R",76830221, 1
203085,"R",35722063,"R",79682935,"R",21171753,"R",31732502,"R",26778680,"R",18590163,"R",58511182,"R",2158561,"R",28565232,"R",18095682,"Z",0,"R",26749276,"R",22801973,"R",3358912,"R",7306215,"R",51204967,"R",0,"R",58511182,"R",992266,"R",310320,"R",1559634,"Z",0,"R",694115,"R",5869333,"R",9425668,"R",6473448,"R",0,"R",11350885,"R",0,"R",0,"R",0,"R",2735596,"R",377374,"R",12221,"R",4997957,"R",0,"R",1210324,"Z",0,"R",5886433,"R",0,"R",0,"R",178486,"R",26749276,"R",7752889,"R",4609214,"R",1180077,"R",66577,"R",508932,"Z",0,"R",1388089,"R",1728191,"R",1127124,"R",154191,"R",0,"R",113887,"Z",0,"R",332989,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1070548,"R",595301,"R",142191,"R",8589,"R",70294,"Z",0,"R",254173,"R",2909719,"R",1119288,"R",247191,"R",16167,"R",191201,"Z",0,"R",1335872,"R",3561399,"R",1329961,"R",738015,"R",19211,"R",243219,"R",134083,"R",1096910,"R",4239245,"R",188775,"R",40418,"R",2727,"R",278366,"Z",0,"R",3728959,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-113271,"Z",0,"Z",0,"R",113271,"R",1539982,"R",114133,"R",0,"R",0,"R",0,"R",0,"R",1425849,"R",22801973,"R",9083796,"R",2502083,"Z",0,"R",1405899,"R",134083,"R",9676112,"R",29054792,"R",35478276, 1
203128,"R",67113799,"R",117539221,"R",28531818,"R",36943110,"R",52064293,"R",34063857,"R",89007403,"R",3153920,"R",39899365,"R",11006706,"Z",0,"R",35110640,"R",27936993,"R",0,"R",7173647,"R",81833756,"R",0,"R",89007403,"R",906922,"R",749709,"R",1165837,"R",0,"R",1080277,"R",7114950,"R",11017695,"R",6348433,"R",1846794,"R",12925263,"R",0,"R",0,"R",0,"R",474814,"R",0,"R",0,"R",6832047,"R",0,"R",7646008,"R",1092742,"R",4538744,"R",0,"R",0,"R",1601022,"R",35110640,"R",7644283,"R",4460892,"R",1492510,"R",0,"R",207320,"R",22932,"R",1460629,"R",79447,"R",28765,"R",2200,"Z",0,"Z",0,"Z",0,"R",48482,"R",95389,"R",51917,"R",3971,"Z",0,"Z",0,"Z",0,"R",39501,"R",2691161,"R",1246817,"R",411439,"R",0,"R",393768,"R",19732,"R",619405,"R",4234420,"R",1996993,"R",658991,"R",0,"R",116273,"Z",0,"R",1462163,"R",5735860,"R",3435463,"R",1142911,"R",0,"R",236548,"R",119352,"R",801586,"R",4676648,"R",1096977,"R",352755,"R",0,"R",337340,"R",45849,"R",2843727,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2779785,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2779785,"R",27936993,"R",12317824,"R",4064777,"Z",0,"R",1291249,"R",207865,"R",10055278,"R",57075382,"R",63834807, 1
203146,"R",0,"R",3158542,"R",1069679,"R",2088863,"R",0,"R",0,"R",2088863,"R",90330,"R",3875919,"R",986857,"R",0,"R",3982608,"R",3562443,"R",0,"R",420165,"R",1668698,"R",0,"R",2088863,"R",101812,"R",89944,"R",0,"R",0,"R",0,"R",0,"R",191756,"R",0,"R",0,"R",1539023,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",296536,"R",0,"R",2147049,"R",0,"R",0,"R",0,"R",3982608,"R",2366334,"R",1197276,"R",250973,"R",807461,"R",104911,"R",5713,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",424701,"R",116807,"R",24485,"R",266600,"R",16809,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",771408,"R",146009,"R",30606,"R",492119,"R",102674,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",-1566180,"R",0,"R",0,"R",1566180,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3562443,"R",1460092,"R",306064,"Z",0,"R",224394,"R",5713,"R",1566180,"A",,"A",, 2
203164,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",947541,"R",1251450,"R",0,"R",-303909,"R",0,"R",303909,"R",0,"R",212394,"R",3600,"R",36399,"R",0,"R",30780,"R",0,"R",283173,"R",283173,"R",0,"R",647111,"R",0,"R",0,"R",0,"R",215994,"R",36399,"R",0,"R",30780,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17257,"R",947541,"R",944247,"R",789395,"R",152694,"R",2158,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",230735,"R",173282,"R",33518,"R",21199,"R",2736,"Z",0,"R",0,"R",7249,"Z",0,"Z",0,"R",7249,"Z",0,"Z",0,"R",0,"R",69217,"Z",0,"Z",0,"R",69217,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-99825,"Z",0,"Z",0,"R",99825,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1251450,"R",962677,"R",186212,"Z",0,"R",2736,"Z",0,"R",99825,"A",,"A",, 2
