unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"140331","","1223437","1223437","","","","","3921607","3921607","","","","","816488","816488","","340035","340035","","13807","13807","","89641","89641","","0","0","","971","971","","0","0","","0","0","","213256","213256","","","","","6619242","6619242","",31,10,10,31,31,31,31,10,10,31,31,31,31,10,10,31,10,10,31,10,10,31,10,10,31,10,31,31,10,10,31,10,31,31,10,31,31,10,10,31,31,31,31,10,10,31
"140340","3170004","","3170004","","","","","","","","","","","1391631","1391631","","","","","","","","","","","","","","","","","","","","","","60906","","60906","","","","3230910","1391631","4622541","",10,31,10,31,31,31,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,16,11,31
"140377","0","1184224","1184224","","","","","","","","","","","1184224","1184224","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","0","2368448","2368448","",11,16,11,31,31,31,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,31,11,31,31,31,11,16,11,31
"140401","6650216","","6650216","","","","81033374","","81033374","","","","540107","7037380","7577487","10219","4493289","4503508","","619013","619013","161312","31087584","31248896","","111266","111266","3448374","","3448374","6149434","","6149434","220893278","6033934","226927212","66224","","66224","","","","318952538","49382466","368335004","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,10,10,10,31
"140447","46334264","0","46334264","0","0","0","5194000","0","5194000","0","0","0","3742326","12015766","15758092","1552100","0","1552100","0","0","0","5250988","1946496","7197484","2878461","463708","3342169","0","0","0","9483346","0","9483346","0","0","0","3634283","2263408","5897691","0","0","0","78069768","16689378","94759146","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"140483","1859015","","1859015","","","","6084415","","6084415","","","","","1277685","1277685","","3130","3130","","","","","3657","3657","","18900","18900","15950","","15950","1851611","","1851611","","","","59170","","59170","","","","9870161","1303372","11173533","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"140553","21541782","0","21541782","0","0","0","0","0","0","0","0","0","419409","7547478","7966887","0","0","0","0","0","0","992693","2659563","3652256","1734852","301079","2035931","0","0","0","7927487","43829","7971316","0","0","0","1014725","0","1014725","0","0","0","33630948","10551949","44182897","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"140562","2167192","","2167192","","","","4810000","","4810000","","","","2968925","14611354","17580279","108160","3020132","3128292","","233753","233753","354870","7185661","7540531","25568","","25568","","","","","","","","","","1612922","","1612922","","","","12047637","25050900","37098537","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"140571","17996225","0","17996225","","","","","","","","","","0","9780171","9780171","","","","","","","1314993","951359","2266352","46509","0","46509","","","","6432398","1588","6433986","","","","1017308","614673","1631981","","","","26807433","11347791","38155224","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"140599","","294231","294231","","","","","2265421","2265421","","","","","733229","733229","","451453","451453","","","","","","","","","","","12836","12836","","","","","","","","97300","97300","","","","","3854470","3854470","",31,10,10,31,31,31,31,10,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,10,10,31,31,31,31,10,10,31
"140669","4415988","","4415988","","","","9252511","","9252511","","","","","903780","903780","","52661","52661","","77684","77684","","215953","215953","788","10147","10935","123145","","123145","4943471","","4943471","","","","164461","","164461","","","","18900364","1260225","20160589","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"140678","","523551","523551","","","","","4369548","4369548","","","","","397453","397453","","577964","577964","0","0","0","0","0","0","0","0","0","","42740","42740","0","0","0","0","0","0","","502154","502154","0","0","0","0","6413410","6413410","",31,10,10,31,31,31,31,10,10,31,31,31,31,10,10,31,10,10,31,31,10,31,31,10,31,31,10,31,10,10,31,31,10,31,31,10,31,10,10,31,31,10,31,10,10,31
"140696","9846137","","9846137","","","","","","","","","","","487808","487808","","","","","","","784758","341765","1126523","448843","176157","625000","","","","2516503","","2516503","","","","66212","","66212","","","","13662453","1005730","14668183","",10,31,10,31,31,31,31,31,31,31,31,31,31,11,11,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,11,11,31
"140720","3790322","0","3790322","0","2267542","2267542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1313068","291014","1604082","441708","0","441708","0","0","0","1395085","0","1395085","0","0","0","166336","0","166336","0","0","0","7106519","2558556","9665075","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"128328","","","","104251624","145267067","249518691","","","","","","","","","","","","","","","","","","","","","","","","","21471589","0","21471589","14626120","23879492","38505612","","","","","","","140349333","169146559","309495892","",31,31,31,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31
"128391","7604762","","7604762","","","","5963051","89582","6052633","","","","","1761761","1761761","4000","650524","654524","","","","3149","219730","222879","","","","145468","","145468","6239604","","6239604","","","","69018","952","69970","","","","20029052","2722549","22751601","",10,31,10,31,31,31,10,11,11,31,31,31,31,10,10,10,11,11,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,18,31
"128425","102500","0","102500","0","0","0","0","0","0","0","0","0","0","14926","14926","0","0","0","0","0","0","217000","0","217000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","319500","14926","334426","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,18,10
"128498","4630371","","4630371","","","","","","","","","","13568","248240","261808","","396982","396982","","","","667257","","667257","624","44485","45109","","","","1027361","","1027361","","","","561293","","561293","","","","6900474","689707","7590181","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128577","1351367","","1351367","","","","2868886","","2868886","","","","","319724","319724","","85754","85754","","","","","","","","","","","","","","","","","","","43540","","43540","","","","4263793","405478","4669271","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"128586","94246","","94246","","","","","","","","","","","24831","24831","","","","","","","174566","","174566","","","","","","","5706","","5706","","","","","","","","","","274518","24831","299349","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,11,10,10,31
"128683","2325077","","2325077","","","","","","","","","","","174759","174759","25865","286034","311899","","","","","","","","","","16132","","16132","129415","","129415","","","","12849","","12849","","","","2509338","460793","2970131","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128708","1206014","","1206014","","","","","","","","","","","18285","18285","","131023","131023","","","","38824","","38824","","","","","","","","","","","","","11908","1346","13254","","","","1256746","150654","1407400","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"128744","11750000","0","11750000","","","","","","","","","","","1216000","1216000","","737000","737000","","100000","100000","18748000","159000","18907000","","62000","62000","3000","54000","57000","2677000","","2677000","","","","44000","867000","911000","","","","33222000","3195000","36417000","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,10,10,11,10,11,31,10,10,10,10,10,10,31,10,31,31,31,10,10,10,31,31,31,11,10,11,31
"128771","27424118","0","27424118","0","0","0","28912786","0","28912786","0","0","0","0","3371377","3371377","217497","2012485","2229982","0","0","0","0","0","0","0","0","0","0","0","0","13377308","0","13377308","0","0","0","1700979","0","1700979","0","0","0","71632688","5383862","77016550","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,31
"128780","389031","","389031","","","","572489","","572489","","","","","","","","26604","26604","","","","102","","102","","","","26292","","26292","","","","","","","13782","","13782","","","","1001696","26604","1028300","",10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"128902","29131804","","29131804","","","","","","","","","","98849","1618746","1717595","","986470","986470","","","","2847092","1707257","4554349","718452","1653880","2372332","","","","10777235","","10777235","","","","1175626","10905","1186531","193944","","193944","44943002","5977258","50920260","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"129020","88123776","","88123776","","","","123078981","","123078981","","","","208096","36000853","36208949","3597751","6515822","10113573","","2000","2000","3146833","11159147","14305980","","490166","490166","6490269","6730","6496999","50438736","2335522","52774258","","","","18568929","10265161","28834090","922441","","922441","294575812","66775401","361351213","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"129215","11361124","","11361124","0","0","0","12927921","0","12927921","0","0","0","0","1671455","1671455","0","406096","406096","0","0","0","0","0","0","0","0","0","916100","","916100","4892368","","4892368","0","0","0","130685","","130685","0","0","0","30228198","2077551","32305749","0",10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,18,18,11
"129242","48924937","","48924937","","","","","","","","","","123689","1699320","1823009","0","1222746","1222746","0","46162","46162","1610714","1335805","2946519","418200","818972","1237172","","","","13050553","","13050553","","","","2554059","","2554059","","","","66682152","5123005","71805157","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"129367","3708948","","3708948","","","","8191142","","8191142","","","","","2075062","2075062","","369924","369924","","","","","76057","76057","","","","17043","","17043","","","","","","","121819","","121819","","","","12038952","2521043","14559995","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129428","9247182","","9247182","","","","","1863056","1863056","","","","","","","","","","","","","59584","495164","554748","76650","","76650","3313292","","3313292","341303","","341303","","","","898907","","898907","","","","13936918","2358220","16295138","",10,31,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,10,31,18,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"129491","530609","","530609","","","","","","","","","","","","","","","","","","","258691","678631","937322","1075741","46248","1121989","","","","198763","","198763","","","","167428","190","167618","","","","2231232","725069","2956301","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"129525","65305000","","65305000","0","0","0","","","","","","","281000","3019000","3300000","1578000","113000","1691000","","642000","642000","1675000","1503000","3178000","593000","751000","1344000","3508000","44000","3552000","19844000","","19844000","","","","3993000","604000","4597000","","","","96777000","6676000","103453000","",11,31,11,10,10,10,31,31,31,31,31,31,11,11,11,10,11,11,31,11,11,11,11,11,11,11,11,11,11,11,11,31,11,31,31,31,11,11,11,31,31,31,11,11,11,11
"129534","962169","","962169","","","","","","","","","","0","37331","37331","","","","","","","49553","","49553","","50000","50000","","","","","","","","","","136415","","136415","","","","1148137","87331","1235468","",10,31,10,31,31,31,31,31,31,31,31,31,11,16,10,31,31,31,31,31,31,10,31,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,11,11,10,31
"129543","2203637","","2203637","","","","4327275","3900","4331175","","","","8059","1221422","1229481","","195489","195489","","","","","4078","4078","","","","24816","","24816","","","","","","","131026","","131026","","","","6694813","1424889","8119702","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129686","350819","","350819","","","","13441","","13441","","","","","2400","2400","","","","","","","234759","27907","262666","5118","","5118","32357","","32357","34444","","34444","","","","104342","","104342","0","","0","775280","30307","805587","",10,31,10,31,31,31,10,31,10,31,31,31,31,16,16,31,31,31,31,31,31,10,11,11,10,31,10,10,31,10,10,31,10,31,31,31,11,31,11,11,31,11,10,10,10,31
"129695","6185889","0","6185889","0","0","0","8798525","0","8798525","0","0","0","0","1435757","1435757","0","190280","190280","0","0","0","0","44473","44473","0","0","0","21056","0","21056","0","0","0","0","0","0","241261","0","241261","0","0","0","15246731","1670510","16917241","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129729","5463615","","5463615","","","","10720339","","10720339","","","","","1736911","1736911","","556363","556363","","","","","","","","","","24765","","24765","","","","","","","1412496","","1412496","","","","17621215","2293274","19914489","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129756","2809542","","2809542","","","","4429213","","4429213","","","","","912507","912507","","201870","201870","","","","","17261","17261","","","","3299","","3299","","","","","","","532834","","532834","","","","7774888","1131638","8906526","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129774","6038786","0","6038786","0","0","0","0","0","0","0","0","0","0","365466","365466","0","314496","314496","0","0","0","0","89721","89721","0","0","0","0","0","0","2324590","0","2324590","0","0","0","110686","318757","429443","200054","0","200054","8674116","1088440","9762556","0",10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129808","3892053","","3892053","","","","7426983","","7426983","","","","","1067710","1067710","","238773","238773","","","","","6280","6280","","","","","","","","","","","","","537601","","537601","","","","11856637","1312763","13169400","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129941","29386868","","29386868","0","0","0","","","","","","","","1262583","1262583","","1493835","1493835","","166764","166764","","","","","","","","","","2198285","","2198285","","","","82187","","82187","","","","31667340","2923182","34590522","",10,31,10,10,10,10,31,31,31,31,31,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130004","4799499","","4799499","","","","8510820","","8510820","","","","","1202835","1202835","","424117","424117","","","","","","","","","","112224","","112224","","","","","","","1265429","","1265429","","","","14687972","1626952","16314924","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130040","1393334","","1393334","","","","3799447","","3799447","","","","","427183","427183","","92412","92412","","","","","484","484","","","","","","","","","","","","","45057","","45057","","","","5237838","520079","5757917","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130086","563321","","563321","","0","0","","","","","","","","30874","30874","","","","","","","","","","","27256","27256","1011162","","1011162","","","","","","","32542","","32542","","","","1607025","58130","1665155","",10,31,10,31,11,11,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,31,31,31,31,10,10,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130110","1622752","","1622752","","","","","","","","","","","138181","138181","","200880","200880","","","","","","","","","","","","","8976","","8976","","","","1989","","1989","","","","1633717","339061","1972778","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130183","9645564","","9645564","","","","","","","","","","","613434","613434","","691495","691495","","","","","308475","308475","","9234","9234","","","","2903650","","2903650","","","","10461","287","10748","","","","12559675","1622925","14182600","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130217","1089240","","1089240","","","","2168122","","2168122","","","","","904128","904128","","182891","182891","","","","","15485","15485","","","","3743","","3743","","","","","","","270842","","270842","","","","3531947","1102504","4634451","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130226","41442112","","41442112","","","","","","","","","","71293","1240793","1312086","1836","1326923","1328759","","","","17445","172685","190130","312826","39835","352661","562117","","562117","10690704","","10690704","","","","277867","","277867","","","","53376200","2780236","56156436","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130253","26853714","372024","27225738","","","","","","","","","","","1555324","1555324","","1860483","1860483","","165598","165598","371382","821018","1192400","142644","70622","213266","","","","2492494","45842","2538336","","","","530498","418695","949193","","","","30390732","5309606","35700338","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130314","9539824","","9539824","","","","","","","","","","","372207","372207","","776988","776988","","","","260919","122789","383708","180251","151418","331669","2219873","","2219873","1145501","","1145501","","","","157345","2301","159646","","","","13503713","1425703","14929416","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130396","4454017","","4454017","","","","7355778","","7355778","","","","","1023909","1023909","","289013","289013","","4557","4557","","","","","","","174253","","174253","","","","","","","169364","","169364","","","","12153412","1317479","13470891","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130493","19499600","2408883","21908483","0","0","0","29272440","2243","29274683","0","0","0","0","2943086","2943086","0","752870","752870","0","549258","549258","0","215892","215892","0","0","0","0","0","0","11217694","","11217694","0","0","0","223263","0","223263","0","0","0","60212997","6872232","67085229","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"130590","37023149","","37023149","","","","","","","","","","","1530000","1530000","431491","198120","629611","","","","2899776","796129","3695905","2778216","4723284","7501500","","","","9414824","","9414824","","","","1333185","304644","1637829","","","","53880641","7552177","61432818","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130606","3156301","","3156301","","","","4255323","","4255323","","","","","529420","529420","","146900","146900","","","","","104","104","","","","","","","","","","","","","190548","","190548","","","","7602172","676424","8278596","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130624","","","","43216998","8759","43225757","","","","","","","","","","","","","","","","","442051","442051","","","","","","","3589447","","3589447","2786535","","2786535","","","","","","","49592980","450810","50043790","",31,31,31,11,10,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,11,31,11,10,31,10,31,31,31,31,31,31,11,10,11,31
"130697","50855000","0","50855000","","","","","","","","","","630000","6561000","7191000","80000","1439000","1519000","0","23000","23000","2955000","3088000","6043000","5930000","4184000","10114000","668000","0","668000","13126000","0","13126000","","","","2743000","77000","2820000","","","","76987000","15372000","92359000","",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130776","9422130","","9422130","","","","14876790","","14876790","","","","","979443","979443","","306823","306823","","","","140366","","140366","","","","17828","","17828","4619130","","4619130","","","","235620","","235620","","","","29311864","1286266","30598130","",10,31,10,31,31,31,10,31,10,31,31,31,31,11,11,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,11,11,31
"130794","168481923","","168481923","","","","","","","","","","56645037","138674157","195319194","578218","12450277","13028495","","","","24551195","73476266","98027461","21503059","81535285","103038344","162543586","2541978","165085564","52765494","475039","53240533","8971706","","8971706","13369342","4243940","17613282","","","","509409560","313396942","822806502","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,31,31,31,10,10,10,31
"130882","","","","","","","3982600","","3982600","","568175","568175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3982600","568175","4550775","",31,31,31,31,31,31,10,31,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31
"130891","","3282920","3282920","","","","9998000","","9998000","","","","","3612607","3612607","","","","","488309","488309","","","","","","","","","","","","","","","","","200000","200000","","","","9998000","7583836","17581836","",31,10,10,31,31,31,10,31,10,31,31,31,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,10,10,10,31
"130907","","1931489","1931489","","","","6101288","","6101288","","","","","2317277","2317277","","","","","543946","543946","","","","","","","","","","","","","","","","","440000","440000","","","","6101288","5232712","11334000","",31,10,10,31,31,31,10,31,10,31,31,31,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,10,10,10,31
"130916","","5519606","5519606","","","","15688400","","15688400","","","","","3511129","3511129","","","","","2266874","2266874","","","","","","","","","","","","","","","","","","","","","","15688400","11297609","26986009","",31,10,10,31,31,31,10,31,10,31,31,31,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31
"130934","7426151","0","7426151","0","0","0","17211587","1745084","18956671","0","0","0","0","4960947","4960947","0","565661","565661","0","0","0","110304","142319","252623","0","0","0","95073","30384","125457","4228390","0","4228390","0","0","0","1464679","10210","1474889","0","0","0","30536184","7454605","37990789","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"130943","129069451","0","129069451","40000","3184631","3224631","62039518","6854400","68893918","0","0","0","5415936","29146663","34562599","887644","5140457","6028101","0","0","0","3217309","15304095","18521404","17479415","3965449","21444864","3976692","0","3976692","52471364","0","52471364","0","0","0","16684779","386741","17071520","0","0","0","291282108","63982436","355264544","40000",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"130989","7702575","0","7702575","0","","0","0","0","0","0","0","0","0","1159986","1159986","0","118816","118816","0","0","0","36292","42627","78919","0","99045","99045","0","0","0","1162584","0","1162584","0","0","0","134562","108321","242883","0","0","0","9036013","1528795","10564808","0",10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"131098","8247127","","8247127","","","","","","","","","","","575961","575961","","154634","154634","","","","120873","89768","210641","102406","111971","214377","","","","2684100","","2684100","","","","220792","7179","227971","","","","11375298","939513","12314811","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,16,16,31,31,31,10,11,11,10,10,18,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,18,10,18,31
"131113","8578321","","8578321","","0","0","","","","","","","","399791","399791","","","","","","","5165","39808","44973","","","","","","","462477","","462477","","","","122815","","122815","","","","9168778","439599","9608377","",10,31,10,31,11,11,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,18,18,31
"131159","136475000","","136475000","","","","","","","","","","983000","7265000","8248000","","","","","","","1444000","3276000","4720000","205000","656000","861000","","","","24459000","","24459000","","","","4282000","234000","4516000","","","","167848000","11431000","179279000","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"131283","65129951","0","65129951","0","0","0","0","0","0","0","0","0","1540341","6183483","7723824","0","0","0","0","0","0","6352712","6698625","13051337","46007","1724389","1770396","488427","0","488427","10613623","0","10613623","0","0","0","2501917","0","2501917","0","0","0","86672978","14606497","101279475","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131308","3947930","","3947930","","","","","","","","","","","267107","267107","","","","","","","145336","28540","173876","54448","54080","108528","","","","57938","","57938","","","","30911","455","31366","","","","4236563","350182","4586745","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
