UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
180647,"R",450071,"R",3854602,"R",2729448,"R",1064513,"R",60641,"Z",0,"R",1125154,"R",584169,"R",11178931,"R",10912432,"Z",0,"R",24850290,"R",25213490,"R",0,"R",-363200,"R",1488352,"R",2,"R",1125154,"R",1727621,"R",544543,"R",238971,"R",1242,"R",506731,"R",1610992,"R",4630100,"R",3850658,"Z",0,"R",38895,"R",4214160,"R",287946,"R",0,"R",10221061,"R",1627494,"Z",0,"R",1907434,"Z",0,"R",68575,"R",243213,"R",1378451,"Z",0,"Z",0,"R",4863061,"R",24850290,"R",7944240,"R",4663101,"R",1182145,"Z",0,"Z",0,"Z",0,"R",2098994,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2819635,"R",947914,"R",230669,"Z",0,"Z",0,"Z",0,"R",1641052,"R",1007267,"R",586616,"R",156524,"Z",0,"Z",0,"Z",0,"R",264127,"R",1178089,"R",730771,"R",214424,"Z",0,"Z",0,"Z",0,"R",232894,"R",6061270,"R",1152210,"R",434288,"R",3328181,"Z",0,"Z",0,"R",1146591,"R",1572889,"R",475081,"R",141718,"Z",0,"Z",0,"Z",0,"R",956090,"R",740546,"A",,"A",,"A",,"A",,"A",,"R",740546,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",514958,"R",203576,"R",-3328181,"Z",0,"Z",0,"R",2609647,"R",3889554,"R",0,"R",0,"R",0,"R",643030,"Z",0,"R",3246524,"R",25213490,"R",9070651,"R",2563344,"R",0,"R",643030,"Z",0,"R",12936465,"R",10555770,"R",12555841, 1
180814,"R",34406503,"R",129029932,"R",30464186,"R",87544674,"R",11021072,"R",7636351,"R",98565746,"R",6937605,"R",34528116,"R",11907212,"R",0,"R",64494779,"R",46436510,"R",0,"R",18058269,"R",80507477,"R",0,"R",98565746,"R",2682051,"R",284068,"R",305383,"R",0,"R",628810,"R",741859,"R",4642171,"R",1900302,"R",0,"R",53230043,"R",0,"R",0,"R",0,"R",284068,"R",305383,"R",0,"R",3771036,"R",0,"R",5301959,"R",1602290,"R",0,"R",0,"R",0,"R",0,"R",64494779,"R",17400517,"R",11299608,"R",1603442,"Z",0,"R",940948,"Z",0,"R",3556519,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2131664,"R",1193829,"R",210963,"Z",0,"R",279959,"Z",0,"R",446913,"R",11330851,"R",6972603,"R",1264135,"Z",0,"R",527016,"Z",0,"R",2567097,"R",14901204,"R",4584097,"R",816160,"Z",0,"R",265306,"Z",0,"R",9235641,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",672274,"R",0,"R",0,"R",0,"R",70,"Z",0,"R",672204,"R",46436510,"R",24050137,"R",3894700,"R",0,"R",2013299,"Z",0,"R",16478374,"R",29940083,"R",34406503, 1
180832,"R",0,"R",14568705,"R",8667137,"R",4928829,"R",972739,"R",374205,"R",5901568,"R",1213248,"R",10725794,"R",6200379,"R",0,"R",10773956,"R",11216451,"R",0,"R",-442495,"R",6344063,"R",0,"R",5901568,"R",405938,"R",58982,"R",101445,"R",0,"R",87350,"R",1357413,"R",2011128,"R",2011128,"R",0,"R",6139759,"R",880000,"R",0,"R",0,"R",695452,"R",104945,"R",0,"R",131708,"R",2069731,"R",61793,"R",18322,"R",672246,"R",0,"R",0,"R",0,"R",10773956,"R",5284022,"R",3929210,"R",517675,"R",588603,"R",71030,"R",0,"R",177504,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93351,"R",36703,"R",3676,"R",10399,"R",551,"R",0,"R",42022,"R",1960656,"R",818667,"R",124570,"R",218403,"R",212786,"R",0,"R",586230,"R",1182368,"R",765478,"R",101504,"R",131708,"R",8204,"R",0,"R",175474,"R",1749443,"R",812852,"R",108741,"R",194876,"R",4136,"R",0,"R",628838,"R",946611,"R",0,"R",0,"R",105446,"R",154803,"R",457184,"R",229178,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",314494,"R",48851,"R",-1249435,"R",367971,"R",0,"R",518119,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11216451,"R",6677404,"R",905017,"R",0,"R",819481,"R",457184,"R",2357365,"R",436574,"R",541814, 1
180878,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8769490,"R",9157924,"R",388434,"A",,"A",,"A",,"A",,"R",139550,"R",0,"R",39952,"R",0,"R",388434,"R",0,"R",567936,"R",388434,"R",0,"R",2123566,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",848660,"R",0,"R",180259,"R",0,"R",0,"R",0,"R",5617005,"R",8769490,"R",4092628,"R",2910740,"R",1062420,"Z",0,"Z",0,"Z",0,"R",119468,"R",173913,"R",127409,"R",46504,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1027774,"R",596194,"R",217611,"Z",0,"Z",0,"Z",0,"R",213969,"R",457873,"R",290999,"R",106215,"Z",0,"Z",0,"Z",0,"R",60659,"R",3017302,"R",244376,"R",89197,"R",2370952,"R",196750,"Z",0,"R",116027,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-2370952,"Z",0,"Z",0,"R",2370952,"R",388434,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",388434,"R",9157924,"R",4169718,"R",1521947,"R",0,"R",196750,"Z",0,"R",3269509,"A",,"A",, 2
180984,"R",30601601,"R",91281696,"R",33894844,"R",14718493,"R",42668359,"R",24682562,"R",57386852,"R",940972,"R",40996510,"R",6043761,"Z",0,"R",29351653,"R",23018715,"R",-269835,"R",6063103,"R",51323749,"R",0,"R",57386852,"R",693630,"R",271314,"R",54412,"R",0,"R",2022161,"R",6151454,"R",9192971,"R",8275673,"R",0,"R",11749631,"R",0,"R",0,"R",0,"R",289131,"R",52108,"R",0,"R",6667514,"R",394939,"R",4834884,"R",0,"R",4291718,"R",0,"R",0,"R",1071728,"R",29351653,"R",6503370,"R",4190662,"R",814381,"R",319334,"R",179390,"R",0,"R",999603,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2073607,"R",592602,"R",162052,"R",795738,"R",447015,"Z",0,"R",76200,"R",4928879,"R",2332044,"R",496710,"R",549906,"R",308916,"Z",0,"R",1241303,"R",6529697,"R",1956952,"R",476545,"R",501365,"R",281648,"R",517836,"R",2795351,"R",2983162,"R",65085,"R",4559,"R",617748,"R",347027,"R",110426,"R",1838317,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",765429,"R",202910,"R",-2784091,"R",103674,"Z",0,"R",1712078,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23018715,"R",9902774,"R",2157157,"R",0,"R",1667670,"R",628262,"R",8662852,"R",24010599,"R",27704165, 1
181002,"R",376326000,"R",965476000,"R",369227000,"R",339191000,"R",257058000,"R",155495000,"R",596249000,"R",56523000,"R",348528000,"R",129192000,"R",0,"R",438907000,"R",362535000,"R",0,"R",76372000,"R",519876358,"R",642,"R",596249000,"R",1609104,"R",1922550,"R",178570,"R",0,"R",5031623,"R",37509004,"R",46250851,"R",43382747,"R",1370263,"R",135916408,"R",0,"R",0,"R",0,"R",20329878,"R",3576350,"R",96276,"R",62721154,"R",0,"R",56827000,"R",0,"R",23824000,"R",125555000,"R",0,"R",10060934,"R",438907000,"R",111871426,"R",43971843,"R",12961312,"R",2631491,"R",2924594,"R",1249828,"R",48132358,"R",26344083,"R",13507734,"R",3654526,"R",986809,"R",1096723,"R",468686,"R",6629605,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",51903577,"R",28126402,"R",7770218,"R",2302556,"R",4723215,"R",1093600,"R",7887586,"R",14635141,"R",5287353,"R",1414389,"R",1151278,"R",1279510,"R",546800,"R",4955811,"R",27832442,"R",14823427,"R",4054339,"R",657873,"R",731149,"R",312457,"R",7253197,"R",39180095,"R",6128848,"R",1194215,"R",5920856,"R",6580338,"R",2812114,"R",16543724,"R",1259086,"A",,"A",,"A",,"A",,"A",,"R",1259086,"R",87792425,"R",51016368,"R",13897942,"R",1151278,"R",1279510,"R",546800,"R",19900527,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5343200,"R",1576761,"R",-14802141,"R",1827872,"R",781143,"R",5273165,"R",1716725,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1716725,"R",362535000,"R",168205175,"R",46523702,"R",0,"R",20442911,"R",7811428,"R",119551784,"R",267766231,"R",313434476, 1
181011,"R",11969643,"R",37005455,"R",15506625,"R",4895165,"R",16603665,"R",13778507,"R",21498830,"R",2663807,"R",27935181,"R",6826339,"R",0,"R",11527881,"R",12374655,"R",0,"R",-846774,"R",22345604,"R",0,"R",21498830,"R",550985,"R",106462,"R",72039,"R",0,"R",267825,"R",5637525,"R",6634836,"R",6083851,"R",0,"R",4425940,"R",0,"R",0,"R",0,"R",199646,"R",72039,"R",0,"R",2436260,"R",142054,"R",1272814,"R",31941,"R",2537588,"R",0,"R",0,"R",409599,"R",11527881,"R",3593738,"R",1977067,"R",439120,"R",492539,"R",272205,"R",121038,"R",291769,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4951,"R",596004,"R",143086,"R",43146,"R",215938,"R",108882,"R",0,"R",84952,"R",2682370,"R",1188637,"R",270515,"R",16425,"R",163323,"R",147936,"R",895534,"R",2419135,"R",775164,"R",167246,"R",123737,"R",54441,"R",0,"R",1298547,"R",3078457,"R",425563,"R",129929,"R",1208439,"R",489969,"R",342872,"R",481685,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",166419,"R",47452,"R",-2057078,"Z",0,"Z",0,"R",1843207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12374655,"R",4675936,"R",1097408,"R",0,"R",1088820,"R",611846,"R",4900645,"R",12384397,"R",12922726, 1
181020,"R",106262157,"R",156803151,"R",9664807,"R",51876776,"R",95261568,"R",87079761,"R",147138344,"R",582882,"R",37431483,"R",11325067,"R",0,"R",36566045,"R",23085298,"R",0,"R",13480747,"R",130595048,"R",3062549,"R",147138344,"R",758576,"R",275524,"R",248528,"R",0,"R",1945028,"R",6349972,"R",9577628,"R",8697847,"R",0,"R",8077060,"R",0,"R",0,"R",0,"R",886790,"R",248528,"R",0,"R",7707997,"R",0,"R",14092873,"R",0,"R",5269652,"R",0,"R",0,"R",283145,"R",36566045,"R",8838016,"R",4710941,"R",886161,"R",1413208,"R",901299,"Z",0,"R",926407,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1764936,"R",770719,"R",156673,"R",113169,"R",57997,"Z",0,"R",666378,"R",4306214,"R",1899349,"R",370495,"R",403688,"R",129216,"Z",0,"R",1503466,"R",3641604,"R",1818496,"R",369383,"R",69381,"R",142689,"Z",0,"R",1241655,"R",4534528,"R",708468,"R",147614,"Z",0,"R",401137,"R",132736,"R",3144573,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",597254,"R",121914,"R",-1999446,"R",124618,"Z",0,"R",1155660,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23085298,"R",10505227,"R",2052240,"R",0,"R",1756956,"R",132736,"R",8638139,"R",82087834,"R",92712236, 1
181093,"R",4711881,"R",20909888,"R",5506535,"R",12691160,"R",2712193,"R",1403671,"R",15403353,"R",1764498,"R",14737665,"R",3204775,"R",0,"R",7357500,"R",7533156,"R",0,"R",-175656,"R",15579009,"R",0,"R",15403353,"R",300879,"R",82781,"R",52061,"R",0,"R",206067,"R",847228,"R",1489016,"R",813928,"R",33300,"R",2978210,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2526069,"R",0,"R",619096,"R",18907,"R",726427,"R",0,"R",0,"R",488791,"R",7357500,"R",2165185,"R",1330081,"R",400841,"Z",0,"Z",0,"Z",0,"R",434263,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",30242,"R",16262,"R",4901,"Z",0,"Z",0,"Z",0,"R",9079,"R",174152,"R",100722,"R",30354,"Z",0,"Z",0,"Z",0,"R",43076,"R",672770,"R",435584,"R",131270,"Z",0,"Z",0,"Z",0,"R",105916,"R",1933007,"R",648085,"R",195311,"Z",0,"Z",0,"R",13893,"R",1075718,"R",841479,"R",65818,"R",19835,"Z",0,"Z",0,"Z",0,"R",755826,"R",206067,"A",,"A",,"A",,"A",,"A",,"R",206067,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",376001,"Z",0,"R",-1339720,"R",647396,"R",200623,"R",115700,"R",1510254,"R",0,"R",0,"R",1339720,"R",0,"R",0,"R",170534,"R",7533156,"R",2972553,"R",782512,"R",0,"R",647396,"R",214516,"R",2916179,"R",1360952,"R",1403671, 1
181127,"R",73860075,"R",118125470,"R",16054879,"R",58570802,"R",43499789,"R",36132080,"R",102070591,"R",3464765,"R",42212412,"R",11072344,"R",0,"R",32658762,"R",22614822,"R",1011060,"R",11055000,"R",91015591,"R",0,"R",102070591,"R",726771,"R",139892,"R",155257,"Z",0,"R",1112920,"R",7795597,"R",9930437,"R",9203666,"Z",0,"R",9413633,"Z",0,"Z",0,"Z",0,"R",193400,"R",155257,"Z",0,"R",6332203,"Z",0,"R",11471061,"R",42983,"R",4730892,"Z",0,"Z",0,"R",319333,"R",32658762,"R",8609630,"R",5185964,"R",1503697,"R",542868,"R",516362,"R",5259,"R",855480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1115667,"R",414961,"R",120320,"R",85433,"R",81262,"R",828,"R",412863,"R",3936162,"R",1171530,"R",339691,"R",454730,"R",432526,"R",4405,"R",1533280,"R",3533318,"R",1551757,"R",449940,"R",80092,"R",76183,"R",776,"R",1374570,"R",4844768,"R",374553,"R",108604,"R",876831,"R",834018,"R",458174,"R",2192588,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",741161,"R",214904,"R",-2039954,"R",29373,"Z",0,"R",1054516,"R",575277,"R",0,"R",0,"R",0,"R",0,"R",0,"R",575277,"R",22614822,"R",9439926,"R",2737156,"R",0,"R",1969724,"R",469442,"R",7998574,"R",59862704,"R",69169886, 1
181145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65900,"R",133187,"R",67287,"A",,"A",,"A",,"A",,"R",7800,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",7800,"R",7800,"R",0,"R",58050,"R",0,"R",0,"R",0,"R",7800,"R",0,"R",0,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",65900,"R",116437,"R",116437,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2000,"R",50,"Z",0,"Z",0,"Z",0,"Z",0,"R",1950,"R",6750,"R",50,"Z",0,"Z",0,"Z",0,"Z",0,"R",6700,"R",8000,"R",1000,"Z",0,"Z",0,"Z",0,"Z",0,"R",7000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",133187,"R",117537,"R",0,"R",0,"Z",0,"Z",0,"R",15650,"A",,"A",, 2
181251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",176857,"R",616404,"R",439547,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29333,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",147524,"R",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",176857,"R",616404,"R",425987,"R",190417,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",616404,"R",425987,"R",190417,"R",0,"Z",0,"Z",0,"R",0,"A",,"A",, 2
181297,"R",1496841,"R",23103903,"R",3196741,"R",17468719,"R",2438443,"R",1321362,"R",19907162,"R",1044893,"R",15479774,"R",2925949,"R",0,"R",11505652,"R",11520827,"R",160229,"R",145054,"R",19762108,"R",0,"R",19907162,"R",367041,"R",271615,"R",80754,"R",0,"R",1232875,"R",0,"R",1952285,"R",1232875,"R",0,"R",5393679,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2368139,"R",3366218,"R",9998,"R",0,"R",367617,"R",0,"R",0,"R",1,"R",11505652,"R",6258917,"R",4185277,"R",1073700,"R",636425,"R",47610,"R",0,"R",315905,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",425678,"R",160061,"R",39553,"R",45967,"R",6344,"R",0,"R",173753,"R",1628241,"R",1030492,"R",260092,"R",166881,"R",6728,"R",0,"R",164048,"R",3115129,"R",711404,"R",180394,"R",480106,"R",157189,"R",0,"R",1586036,"R",92863,"R",54133,"R",14338,"R",9605,"R",2383,"R",0,"R",12404,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",38313,"R",-1338984,"R",522292,"R",5400,"R",772979,"R",-1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1,"R",11520827,"R",6141367,"R",1606390,"R",0,"R",742546,"R",5400,"R",3025124,"R",1161133,"R",1321362, 1
181330,"R",24736742,"R",66748300,"R",33897175,"R",16168699,"R",16682426,"R",14573696,"R",32851125,"R",3087177,"R",34849852,"R",5267623,"R",0,"R",15580881,"R",17489214,"R",1529165,"R",-379168,"R",33230293,"R",0,"R",32851125,"R",836204,"R",360861,"R",134476,"R",0,"R",1039797,"R",7297311,"R",9668649,"R",8797660,"R",0,"R",7738289,"R",0,"R",0,"R",0,"R",360861,"R",134476,"R",0,"R",1193850,"R",5092,"R",2825664,"R",74348,"R",2749246,"R",0,"R",0,"R",499055,"R",15580881,"R",4924884,"R",3771587,"R",186369,"R",435103,"R",312724,"R",15484,"R",203617,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",812277,"R",291005,"R",12994,"R",212578,"R",152787,"R",0,"R",142913,"R",4261540,"R",1291723,"R",55453,"R",894100,"R",642620,"R",333781,"R",1043863,"R",5505042,"R",1650559,"R",70483,"R",202058,"R",145226,"R",458136,"R",2978580,"R",1985471,"R",268979,"R",6353,"R",0,"R",0,"R",533507,"R",1176632,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",685782,"R",17428,"R",-1743839,"R",0,"R",0,"R",1040629,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17489214,"R",7959635,"R",349080,"R",0,"R",1253357,"R",1340908,"R",6586234,"R",20608517,"R",21305722, 1
181376,"R",864184,"R",10213170,"R",3900308,"R",5713716,"R",599146,"R",439102,"R",6312862,"R",2435016,"R",5413075,"R",554631,"Z",0,"R",4692633,"R",2613319,"R",0,"R",2079314,"R",4233548,"R",0,"R",6312862,"R",159811,"R",33803,"R",42402,"R",88000,"R",4557,"R",299750,"R",628323,"R",272890,"R",0,"R",828247,"Z",0,"Z",0,"Z",0,"R",193614,"R",42402,"R",8800,"R",980980,"Z",0,"R",36230,"Z",0,"R",505945,"Z",0,"Z",0,"R",2096415,"R",4692633,"R",626605,"R",329392,"R",61428,"Z",0,"Z",0,"Z",0,"R",235785,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",171535,"R",128053,"R",32501,"Z",0,"Z",0,"Z",0,"R",10981,"R",251778,"R",91733,"R",11245,"Z",0,"Z",0,"Z",0,"R",148800,"R",586432,"R",301961,"R",55014,"Z",0,"Z",0,"R",0,"R",229457,"R",795566,"R",33598,"R",2656,"R",0,"R",193083,"Z",0,"R",566229,"R",9546,"A",,"A",,"A",,"A",,"A",,"R",9546,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",171857,"R",0,"R",0,"R",0,"R",0,"R",0,"R",171857,"R",2613319,"R",884737,"R",162844,"R",0,"R",193083,"R",0,"R",1372655,"R",372603,"R",430213, 1
