unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,part,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"102234","11994185","0","11994185","0","0","0","0","0","0","0","0","0","45323","1427843","1473166","0","0","0","0","0","0","1093476","516941","1610417","462613","163021","625634","0","0","0","4481272","0","4481272","0","0","0","343755","0","343755","0","0","0","18420624","2107805","20528429","A","0",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102261","566148","93405","659553","0","0","0","0","0","0","0","0","0","0","176178","176178","0","0","0","0","0","0","482786","112767","595553","0","0","0","0","0","0","361736","0","361736","0","0","0","38864","0","38864","0","0","0","1449534","382350","1831884","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102270","4102940","0","4102940","0","0","0","0","0","0","0","0","0","108362","3841581","3949943","0","0","0","0","0","0","1337501","405954","1743455","420147","0","420147","0","0","0","1739883","0","1739883","0","0","0","525863","0","525863","0","0","0","8234696","4247535","12482231","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102298","5118421","0","5118421","0","0","0","402039","0","402039","0","0","0","0","3937725","3937725","0","20550","20550","0","0","0","1103828","463902","1567730","291619","0","291619","0","0","0","2518603","0","2518603","0","0","0","194391","40864","235255","0","0","0","9628901","4463041","14091942","A","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102313","1180192","0","1180192","0","234157","234157","3904067","58475","3962542","0","0","0","0","1732372","1732372","0","266397","266397","21758","61560","83318","0","0","0","0","0","0","3468","0","3468","227314","0","227314","0","0","0","77370","0","77370","0","0","0","5414169","2352961","7767130","A","0",10,31,10,31,16,16,10,10,10,31,31,31,31,11,11,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102322","4412436","0","4412436","0","0","0","3081122","0","3081122","0","0","0","14904","1026604","1041508","5286","0","5286","0","0","0","80950","0","80950","0","0","0","0","0","0","819074","0","819074","0","0","0","98937","0","98937","0","0","0","8512709","1026604","9539313","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102359","3997767","0","3997767","0","0","0","3248359","0","3248359","0","0","0","28671","953970","982641","0","0","0","0","0","0","142776","0","142776","0","0","0","0","0","0","773879","0","773879","0","0","0","208439","0","208439","0","0","0","8399891","953970","9353861","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102368","22561804","0","22561804","0","0","0","17334060","0","17334060","0","0","0","367304","3966732","4334036","2878285","121800","3000085","0","0","0","728293","0","728293","735957","1000","736957","0","0","0","8045827","0","8045827","0","0","0","1627609","0","1627609","0","0","0","54279139","4089532","58368671","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102377","23012680","0","23012680","0","0","0","4067570","0","4067570","0","0","0","3093404","20730594","23823998","280575","149314","429889","354272","255559","609831","4060002","8782431","12842433","2424108","261748","2685856","1144092","0","1144092","6732992","0","6732992","0","0","0","884751","119934","1004685","0","0","0","46054446","30299580","76354026","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102395","1824134","0","1824134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7091","0","7091","0","0","0","87851","0","87851","94352","0","94352","0","0","0","760413","0","760413","0","0","0","2773841","0","2773841","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31
"102410","1634804","0","1634804","0","0","0","604013","0","604013","100000","0","100000","0","698378","698378","35000","0","35000","0","0","0","678938","123692","802630","0","0","0","226232","0","226232","353966","0","353966","0","0","0","3836","0","3836","0","0","0","3636789","822070","4458859","A","0",10,31,10,31,31,31,10,31,10,10,31,10,31,10,10,10,31,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102429","1998310","0","1998310","0","0","0","7572903","301123","7874026","0","0","0","0","3332897","3332897","0","390615","390615","0","5000","5000","0","0","0","0","0","0","18881","0","18881","548863","0","548863","0","0","0","309768","590","310358","0","0","0","10448725","4030225","14478950","A","0",10,31,10,31,10,10,10,10,10,31,31,10,10,10,10,31,10,10,31,10,10,10,31,10,31,31,31,10,31,10,11,31,11,31,31,31,10,10,10,31,31,31,11,10,11,31
"102553","23695447","0","23695447","0","0","0","59666222","0","59666222","34000","0","34000","0","10785045","10785045","0","3348872","3348872","0","572459","572459","628912","1777282","2406194","187320","13325","200645","1057194","100378","1157572","7532069","0","7532069","0","0","0","4912194","84557","4996751","0","0","0","97713358","16681918","114395276","A","0",10,31,10,31,31,31,10,31,11,10,31,11,31,16,16,31,16,16,31,16,16,10,10,10,10,10,10,10,10,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102580","113310","1742","115052","0","0","0","0","0","0","0","0","0","0","3400","3400","0","0","0","0","0","0","16190","269384","285574","0","996","996","0","0","0","117014","0","117014","0","0","0","11676","4053","15729","0","0","0","258190","279575","537765","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102605","1992422","0","1992422","0","0","0","0","0","0","0","0","0","0","240460","240460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","0","290","0","0","0","2931","0","2931","0","0","0","1995643","240460","2236103","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,11,10
"102614","14771758","0","14771758","2063881","0","2063881","88144320","0","88144320","0","0","0","0","47473495","47473495","0","5489862","5489862","0","310440","310440","517473","5510989","6028462","548344","38571","586915","2199234","507476","2706710","10643591","0","10643591","0","0","0","12824818","261071","13085889","0","0","0","131713419","59591904","191305323","A","50000",10,31,10,10,31,11,10,31,11,31,31,31,31,16,16,31,16,16,31,16,16,10,10,10,10,10,10,10,10,10,10,31,10,31,31,31,10,10,11,31,31,31,10,10,10,10
"102632","3465279","0","3465279","0","0","0","13735400","0","13735400","0","0","0","0","493380","493380","0","448852","448852","0","160101","160101","40931","194541","235472","45142","1700","46842","557596","0","557596","1572844","0","1572844","0","0","0","387271","16005","403276","0","0","0","19804463","1314579","21119042","A","0",10,31,10,31,31,31,10,31,11,31,31,31,31,16,16,31,16,16,31,16,16,10,10,10,10,10,10,11,31,10,10,31,10,31,31,31,10,10,10,31,31,31,11,11,10,31
"102669","4285034","0","4285034","0","0","0","0","0","0","0","0","0","181226","253310","434536","0","9790","9790","0","0","0","2299183","138504","2437687","3188018","0","3188018","0","0","0","1088386","0","1088386","0","0","0","306170","0","306170","0","0","0","11348017","401604","11749621","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,11,31,10,31,31,31,18,18,10,31
"102845","2387793","0","2387793","0","0","0","0","0","0","0","0","0","","20539","20539","0","12719","12719","0","0","0","4994","54","5048","0","0","0","721","0","721","0","0","0","0","0","0","1428","14","1442","0","0","0","2394936","33326","2428262","A","",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21
"103361","362604","0","362604","0","0","0","1633800","125577","1759377","581600","0","581600","0","0","0","0","0","0","0","0","0","3751","325437","329188","0","200","200","32675","0","32675","223021","0","223021","0","0","0","82635","11789","94424","0","0","0","2920086","463003","3383089","A","0",10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"103440","1752948","2985","1755933","0","0","0","0","0","0","0","0","0","13965","314796","328761","0","0","0","0","0","0","2431593","205617","2637210","183301","36380","219681","3177","0","3177","3176613","0","3176613","0","0","0","1076765","66008","1142773","0","0","0","8638362","625786","9264148","A","0",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"103529","0","0","0","0","0","0","12031400","0","12031400","0","0","0","0","0","0","0","0","0","0","0","0","1704","0","1704","2298688","0","2298688","0","0","0","0","0","0","0","0","0","3253550","0","3253550","0","0","0","17585342","0","17585342","A","0",31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,11,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,11,10,10,31
"103723","3837574","0","3837574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3837574","0","3837574","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31
"103778","27916592","0","27916592","0","0","0","0","0","0","0","0","0","171035","0","171035","0","0","0","0","0","0","168481","0","168481","184423","0","184423","0","0","0","2716865","0","2716865","0","0","0","1002726","0","1002726","0","0","0","32160122","0","32160122","A","0",10,31,10,31,31,31,31,31,31,31,31,31,16,31,16,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31
"103787","353187","0","353187","0","0","0","0","0","0","0","0","0","0","202212","202212","0","1498","1498","0","0","0","446622","85346","531968","2139","796","2935","0","0","0","292282","0","292282","0","0","0","4990","15050","20040","0","0","0","1099220","304902","1404122","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,16,16,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,11,11,31,31,31,10,10,10,31
"103963","1197367","0","1197367","0","0","0","0","0","0","0","0","0","1847953","981565","2829518","32826","0","32826","5500","0","5500","0","0","0","0","0","0","0","0","0","150635","0","150635","0","0","0","0","0","0","0","0","0","3234281","981565","4215846","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31
"104018","427655","0","427655","0","0","0","0","0","0","0","0","0","0","86837","86837","0","0","0","0","0","0","894717","15601","910318","0","0","0","0","0","0","67845","0","67845","0","0","0","12575","6486","19061","0","0","0","1402792","108924","1511716","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"104151","123180000","0","123180000","0","0","0","184325000","0","184325000","0","0","0","8192000","49672000","57864000","467000","4914000","5381000","68000","935000","1003000","6120000","16905000","23025000","147000","390000","537000","0","0","0","56239000","0","56239000","0","0","0","22173000","510000","22683000","0","0","0","400911000","73326000","474237000","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"104160","2732377","0","2732377","30988","0","30988","3585000","0","3585000","8934028","0","8934028","0","3523217","3523217","0","523665","523665","0","762114","762114","0","179185","179185","0","0","0","8494","0","8494","1802575","0","1802575","0","0","0","427525","3208","430733","0","0","0","17520987","4991389","22512376","A","0",10,31,10,10,31,10,10,31,10,10,31,10,31,10,10,31,10,10,31,10,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,11,10,10,31,31,31,10,18,10,31
"104179","123960320","196215","124156535","3524380","2127038","5651418","243706207","1309982","245016189","0","0","0","34903613","150135992","185039605","585109","6069002","6654111","155867","1500478","1656345","9201158","39260582","48461740","1934199","2568921","4503120","12611375","0","12611375","115254054","0","115254054","0","0","0","11028203","3401511","14429714","0","0","0","556864485","206569721","763434206","A","50000",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"104346","3446787","0","3446787","0","0","0","4352240","0","4352240","8404336","0","8404336","36745","3176028","3212773","290367","60078","350445","0","0","0","8477","183897","192374","0","0","0","9812","0","9812","1283147","0","1283147","0","0","0","104119","45358","149477","0","0","0","17936030","3465361","21401391","A","0",10,31,10,31,31,31,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"104425","3633380","0","3633380","0","0","0","5428300","0","5428300","6813563","0","6813563","0","3413645","3413645","278493","108165","386658","0","5000","5000","0","0","0","0","4289","4289","0","0","0","1533265","0","1533265","0","0","0","103571","6182","109753","0","0","0","17790572","3537281","21327853","A","0",10,31,10,31,31,31,10,31,10,10,31,10,31,10,10,10,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"104531","15996816","2800104","18796920","0","0","0","0","0","0","0","0","0","0","2744784","2744784","0","55320","55320","0","0","0","0","0","0","0","0","0","0","0","0","1750981","0","1750981","0","0","0","323928","0","323928","0","0","0","18071725","5600208","23671933","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"104577","1870961","0","1870961","0","482804","482804","9237000","0","9237000","1118942","0","1118942","0","1728253","1728253","262183","0","262183","1199860","0","1199860","0","0","0","0","0","0","0","0","0","1163935","0","1163935","0","0","0","220701","0","220701","0","0","0","15073582","2211057","17284639","A","0",10,31,10,31,16,16,10,31,10,10,31,10,31,11,11,10,31,10,10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"104665","115318","0","115318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","376691","1365","378056","0","0","0","0","0","0","756433","0","756433","0","0","0","2561292","0","2561292","0","0","0","3809734","1365","3811099","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,16,31,16,31,31,31,11,31,11,31,31,31,10,10,10,31
"104708","10094416","2750","10097166","0","0","0","6091332","0","6091332","19338906","0","19338906","0","4581011","4581011","0","328354","328354","0","78447","78447","0","714310","714310","0","0","0","272123","0","272123","566006","0","566006","0","0","0","209742","83627","293369","0","0","0","36572525","5788499","42361024","A","0",10,10,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,11,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,11,11,10,31
"104717","11519000","0","11519000","0","0","0","0","0","0","0","0","0","0","1549000","1549000","0","31000","31000","0","0","0","611000","655000","1266000","385000","188000","573000","0","0","0","1939000","0","1939000","0","0","0","236000","0","236000","0","0","0","14690000","2423000","17113000","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,16,16,31,31,31,10,11,11,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"105145","2869794","1730662","4600456","0","0","0","2179671","0","2179671","7479240","0","7479240","0","1755659","1755659","0","411095","411095","0","0","0","0","121451","121451","0","0","0","2042","0","2042","10525","0","10525","0","0","0","23269","488647","511916","0","0","0","12564541","4507514","17072055","A","0",10,10,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"105154","13292753","0","13292753","0","0","0","7290211","0","7290211","21798806","0","21798806","0","4481651","4481651","0","343924","343924","0","0","0","2605","4851772","4854377","0","0","0","534456","0","534456","618051","0","618051","0","0","0","955339","245753","1201092","0","0","0","44492221","9923100","54415321","A","0",10,31,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
